time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705637093,1.5030219305818282,33.92631421266961,19.580333456353255,0.2095640517542894,4.09750284506585,0.9668802002796545,0.37935170954669745,0.06385173816395236,0.2910389400549006,0.7324582415318702,0.00013935137085135428,0.2649435596383489,0.26851136565441114,1.0786842737095022,1.1072284367725191,215830528,214458368,314503168,432431104,106004480,331198464,109735936,4730880,268283904,98455552,4575232,2916352,306651136,8695808,195710976,3656850.6830710243,17966735019.42991,0,850250.4940021157,79418.3228308289,0,0,1209425.9269774575,45,33,9,4,25,20,5,5,3,11,1,3,6,17,9,8.2,4.133,23.4,1.867,1.933,1.867,18.133,0,0,0,0,0,0,0.22758620689655173,0.003105263157894737,0.04410792951541849,0.09,0.00259375,0.003,0.004318458417849899,1.4714285714285706,0.004789473684210526,0.49280303030303096,0.5111111111111112,0.0046187500000000005,0.0046,0.00878816199376947
1705637094,1.5030219305818282,33.92631421266961,19.580333456353255,0.2095640517542894,4.09750284506585,0.9668802002796545,0.3544041905653605,0.058520392877850026,0.2844845525002332,0.8583886210682561,0.00013646536796535174,0.2649435596383489,0.26851136565441114,1.0786842737095022,1.1072284367725191,215830528,214458368,314503168,432431104,106004480,331198464,109735936,4730880,268283904,98455552,4575232,2916352,306651136,8695808,195710976,3656850.6830710243,17966735019.42991,0,587334.6599555193,69578.51151926955,0,0,1209425.9269774572,45,33,9,4,25,20,5,5,3,11,1,3,6,17,9,8.2,4.133,23.4,1.867,1.933,1.867,18.133,0,0,0,0,0,0,0.22758620689655173,0.003105263157894737,0.04410792951541849,0.09,0.00259375,0.003,0.004318458417849899,1.4714285714285706,0.004789473684210526,0.49280303030303096,0.5111111111111112,0.0046187500000000005,0.0046,0.00878816199376947
1705637095,1.5030219305818282,33.92631421266961,19.580333456353255,0.20956405175428947,4.09750284506585,0.9668802002796545,0.3544041905653605,0.057216898215240605,0.2844845525002332,0.8583886210682561,0.00013357936507934917,0.2649435596383489,0.26851136565441114,1.0628118186344369,1.1072284367725191,215830528,214458368,314503168,432431104,106004480,331198464,109735936,4730880,268283904,98455552,4575232,2916352,306651136,8695808,195710976,3656850.6830710243,17966735019.42991,0,587334.6599555193,69578.51151926955,0,0,1209425.9269774572,45,33,9,4,25,20,5,5,3,11,1,3,6,17,9,8.2,4.133,23.4,1.867,1.933,1.867,18.133,0,0,0,0,0,0,0.22758620689655173,0.003105263157894737,0.04410792951541849,0.09,0.00259375,0.003,0.004318458417849899,1.4714285714285706,0.004789473684210526,0.49280303030303096,0.5111111111111112,0.0046187500000000005,0.0046,0.00878816199376947
1705637096,1.5030219305818282,33.92631421266961,19.580333456353255,0.20956405175428947,4.09750284506585,0.9668802002796545,0.3544041905653605,0.05591340355263117,0.2844845525002332,0.8583886210682561,0.00010435953543173308,0.2636431365244702,0.26851136565441114,0.9600098110090222,1.1072284367725191,215830528,214458368,314503168,432431104,106004480,331198464,109735936,4730880,268283904,98455552,4575232,2916352,306651136,8695808,195710976,3656850.6830710243,17966735019.42991,0,587334.6599555193,69578.51151926955,0,0,1209425.9269774572,45,33,9,4,25,20,5,5,3,11,1,3,6,17,9,8.2,4.133,23.4,1.867,1.933,1.867,18.133,0,0,0,0,0,0,0.22758620689655173,0.003105263157894737,0.04410792951541849,0.09,0.00259375,0.003,0.004318458417849899,1.4714285714285706,0.004789473684210526,0.49280303030303096,0.5111111111111112,0.0046187500000000005,0.0046,0.00878816199376947
1705637097,1.5030219305818282,33.92631421266961,19.580333456353255,0.20956405175428947,4.09750284506585,0.9668802002796545,0.3544041905653605,0.054609908890021756,0.2844845525002332,0.8583886210682561,0,0.2636431365244702,0.26851136565441114,0.9600098110090222,1.2421993897732169,215830528,214458368,314503168,432431104,106004480,331198464,109735936,4730880,268283904,98455552,4575232,2916352,306651136,8695808,195780608,3656850.6830710243,17966735019.42991,0,587334.6599555193,69578.51151926955,0,0,2883446.678675146,45,33,9,4,25,20,5,5,3,11,1,3,6,17,9,8.2,4.133,23.4,1.867,1.933,1.867,18.133,0,0,0,0,0,0,0.22758620689655173,0.003105263157894737,0.04410792951541849,0.09,0.00259375,0.003,0.004318458417849899,1.4714285714285706,0.004789473684210526,0.49280303030303096,0.5111111111111112,0.0046187500000000005,0.0046,0.00878816199376947
1705637098,1.5030219305818282,33.92631421266961,19.580333456353255,0.20956405175428947,4.09750284506585,0.9668802002796545,0.3544041905653605,0.053306414227412335,0.2844845525002332,0.8583886210682561,0,0.2636431365244702,0.17862749999999042,0.9600098110090222,1.2421993897732169,215830528,214458368,314503168,432431104,106004480,331198464,109735936,4730880,268283904,98455552,4575232,2916352,306651136,8695808,195780608,3656850.6830710243,17966735019.42991,0,587334.6599555193,69578.51151926955,0,0,2883446.678675146,45,33,9,4,25,20,5,5,3,11,1,3,6,17,9,8.4,4.133,23.4,1.867,1.933,1.933,18.133,0,0,0,0,0,0,0.30846774193548376,0.003105263157894737,0.04410792951541849,0.09,0.00259375,0.003,0.004318458417849899,1.9650943396226426,0.004789473684210526,0.49280303030303096,0.5111111111111112,0.0046187500000000005,0.0046,0.00878816199376947
1705637099,1.298915727469734,34.7925497454884,19.580333456353255,0.20956405175428947,4.09750284506585,0.8341517207862649,0.37489993465120847,0.08370444222887355,0.2844845525002332,0.8583886210682561,0,0.26364313652447025,0.21392832046486346,0.9600098110090222,1.2421993897732169,215830528,214458368,314503168,432431104,106004480,331198464,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2866820.9162424803,17966735019.42991,0,853193.922561673,69578.51151926955,0,0,2883446.678675146,45,33,9,4,25,20,5,5,3,11,1,3,6,17,9,8.4,4,23.2,1.933,1.933,1.933,17.467,0,0,0,0,0,0,0.38559322033898297,0.003105263157894737,0.0449771689497717,0.1428571428571428,0.00259375,0.003,0.00425910931174089,2.2796875,0.004789473684210526,0.7032258064516147,0.6846153846153847,0.0046187500000000005,0.0046,0.00872977346278317
1705637100,1.2738653619600369,34.7925497454884,15.406418130659771,0.16715388710446044,4.169629662800591,0.818037050781604,0.37489993465120847,0.08370444222887355,0.2844845525002332,0.8583886210682561,0,0.26364313652447025,0.2096666091239196,0.9600098110090222,1.2421993897732169,215830528,214458368,314503168,432431104,106381312,331198464,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2866820.9162424803,14659401598.100601,0,853193.922561673,69578.51151926955,0,0,2883446.678675146,45,33,9,4,15,20,5,5,3,11,1,3,6,17,9,8.4,4,23.2,1.933,1.933,1.933,16.4,0,0,0,0,0,0,0.38559322033898297,0.003105263157894737,0.0449771689497717,0.1428571428571428,0.00259375,0.003,0.004240506329113923,2.2796875,0.004789473684210526,0.7032258064516147,0.6846153846153847,0.0046187500000000005,0.0046,0.008719178082191782
1705637101,1.2488149964503397,34.7925497454884,12.926970000000004,0.16720160351648292,4.169629662800591,0.8019223807769432,0.37489993465120847,0.08370444222887355,0.2844845525002332,0.8583886210682561,0,0.26364313652447025,0.2499457512368648,0.9600098110090222,1.2421993897732169,215830528,214458368,314503168,432431104,106381312,331198464,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2866820.9162424803,12300175360,0,853193.922561673,69578.51151926955,0,0,2883446.678675146,45,33,9,4,15,20,5,5,3,11,1,3,6,17,9,8.4,4,23.2,1.933,1.933,1.933,16.4,0,0,0,0,0,0,0.38559322033898297,0.003105263157894737,0.0449771689497717,0.1428571428571428,0.00259375,0.003,0.004240506329113923,2.2796875,0.004789473684210526,0.7032258064516147,0.6846153846153847,0.0046187500000000005,0.0046,0.008719178082191782
1705637102,1.5129572880416153,34.7925497454884,12.926970000000004,0.17054104941444603,4.169629662800591,0.9512251842478755,0.37489993465120847,0.08370444222887355,0.2844845525002332,0.8583886210682561,0,0.26364313652447025,0.2499457512368648,0.9600098110090222,1.2421993897732169,215793664,214458368,314503168,432431104,106381312,331186176,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2866820.9162424803,12300175360,0,853193.922561673,69578.51151926955,0,0,2883446.678675146,46,33,9,4,15,16,5,5,3,11,1,3,6,17,9,8.4,3.6,23.2,1.933,1.933,1.933,16.4,0,0,0,0,0,0,0.38559322033898297,0.0031301775147928998,0.0449771689497717,0.1428571428571428,0.00259375,0.003,0.004240506329113923,2.2796875,0.004834319526627219,0.7032258064516147,0.6846153846153847,0.0046187500000000005,0.0046,0.008719178082191782
1705637103,1.5129572880416153,34.7925497454884,12.926970000000004,0.20036675387778732,4.169629662800591,0.9512251842478755,0.37489993465120847,0.08370444222887355,0.2844845525002332,0.8583886210682561,0,0.26364313652447025,0.2499457512368648,0.9600098110090222,1.2581781626265767,215793664,214458368,314503168,432431104,106381312,331186176,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2866820.9162424803,12300175360,0,853193.922561673,69578.51151926955,0,0,3294093.9934656946,46,33,9,4,15,16,5,5,3,11,1,3,6,17,9,8.4,3.6,22.8,1.933,1.933,1.933,16.4,0,0,0,0,0,0,0.38559322033898297,0.0031301775147928998,0.04517045454545455,0.1428571428571428,0.00259375,0.003,0.004240506329113923,2.2796875,0.004834319526627219,0.877205882352942,0.6846153846153847,0.0046187500000000005,0.0046,0.008719178082191782
1705637104,1.5150079423911589,33.271476989669054,12.926970000000004,0.20036675387778732,4.169629662800591,0.8822937538113642,0.37489993465120847,0.08370444222887355,0.2844845525002332,0.8583886210682561,0,0.26364313652447025,0.2499457512368648,0.9600098110090222,1.2581781626265767,215793664,214355968,314503168,432431104,106381312,331186176,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2801584.3848258397,12300175360,0,853193.922561673,69578.51151926955,0,0,3294093.9934656946,46,33,9,4,15,16,5,5,3,11,1,3,6,17,9,8.4,3.6,22.8,1.933,1.933,1.933,16.4,0,0,0,0,0,0,0.38559322033898297,0.0031301775147928998,0.04517045454545455,0.1428571428571428,0.00259375,0.003,0.004240506329113923,2.2796875,0.004834319526627219,0.877205882352942,0.6846153846153847,0.0046187500000000005,0.0046,0.008719178082191782
1705637105,1.5150079423911589,33.271476989669054,12.926970000000004,0.20036675387778732,4.169629662800591,0.8822937538113642,0.37489993465120847,0.0854471955533129,0.2844845525002332,0.8583886210682561,0,0.26364313652447025,0.2499457512368648,0.9600098110090222,1.2581781626265767,215793664,214355968,314503168,432431104,106381312,331186176,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2801584.3848258397,12300175360,0,853193.922561673,69578.51151926955,0,0,3294093.9934656946,46,33,9,4,15,16,5,5,3,11,1,3,6,17,9,8.4,3.6,22.8,1.933,1.933,1.933,16.4,0,0,0,0,0,0,0.38559322033898297,0.0031301775147928998,0.04517045454545455,0.1428571428571428,0.00259375,0.003,0.004240506329113923,2.2796875,0.004834319526627219,0.877205882352942,0.6846153846153847,0.0046187500000000005,0.0046,0.008719178082191782
1705637106,1.5150079423911589,33.271476989669054,20.42308583165807,0.20036675387778732,4.169629662800591,0.8822937538113642,0.37489993465120847,0.0854471955533129,0.2844845525002332,0.8583886210682561,0,0.26364313652447025,0.2499457512368648,0.9600098110090222,1.2581781626265767,215793664,214355968,314503168,432431104,106381312,331186176,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2801584.3848258397,19039391941.263874,0,853193.922561673,69578.51151926955,0,0,3294093.9934656946,46,33,9,4,15,16,5,5,3,11,1,3,6,17,9,8.4,3.6,22.8,1.933,1.933,1.933,16.4,0,0,0,0,0,0,0.38559322033898297,0.0031301775147928998,0.04517045454545455,0.1428571428571428,0.00259375,0.003,0.004240506329113923,2.2796875,0.004834319526627219,0.877205882352942,0.6846153846153847,0.0046187500000000005,0.0046,0.008719178082191782
1705637107,1.5150079423911589,33.271476989669054,20.42308583165807,0.20036675387778732,4.169629662800591,0.8822937538113642,0.37489993465120847,0.0854471955533129,0.2663068360810624,0.7249330346205053,0,0.22181468823077125,0.2499457512368648,0.9600098110090222,1.2581781626265767,215793664,214355968,314503168,432431104,106381312,331186176,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2801584.3848258397,19039391941.263874,0,853193.922561673,68818.64958521475,0,0,3294093.9934656946,46,33,9,4,15,16,5,5,3,11,1,3,6,17,9,8.4,3.6,22.8,1.933,2.267,1.933,16.4,0,0,0,0,0,0,0.38559322033898297,0.0031301775147928998,0.04517045454545455,0.1428571428571428,0.002533333333333333,0.003,0.004240506329113923,2.2796875,0.004834319526627219,0.877205882352942,0.6846153846153847,0.004613333333333333,0.0046,0.008719178082191782
1705637108,1.5150079423911589,33.271476989669054,20.42308583165807,0.20036675387778732,4.169629662800591,0.8822937538113642,0.37489993465120847,0.0854471955533129,0.26630683608106237,0.710626557602701,0,0.16301999999999595,0.2499457512368648,0.9600098110090222,1.2581781626265767,215793664,214355968,314503168,432431104,106381312,331186176,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2801584.3848258397,19039391941.263874,0,853193.922561673,68818.64958521473,0,0,3294093.9934656946,46,33,9,4,15,16,5,5,3,11,1,3,6,17,9,8.467,3.6,22.8,2,2.333,2,16.6,0,0,0,0,0,0,0.3942307692307693,0.0031301775147928998,0.04517045454545455,0.20961538461538465,0.002619047619047619,0.003,0.004326226012793177,2.2679687500000005,0.004834319526627219,0.877205882352942,0.7100000000000001,0.004726984126984126,0.0046,0.008870431893687709
1705637109,1.5150079423911589,33.271476989669054,20.42308583165807,0.20036675387778732,4.169629662800591,0.8822937538113642,0.37489993465120847,0.0854471955533129,0.26630683608106237,0.6948955942845281,0,0.22052377825809516,0.2499457512368648,0.9600098110090222,1.2581781626265767,215793664,214355968,314503168,432431104,106381312,331186176,109756416,4734976,268283904,98455552,4575232,2916352,306651136,8695808,195780608,2801584.3848258397,19039391941.263874,0,853193.922561673,68818.64958521473,0,0,3294093.9934656946,46,33,9,4,15,16,5,5,3,11,1,3,6,17,9,8.467,3.6,22.8,2,2.333,2,16.6,0,0,0,0,0,0,0.3942307692307693,0.0031301775147928998,0.04517045454545455,0.20961538461538465,0.002619047619047619,0.003,0.004326226012793177,2.2679687500000005,0.004834319526627219,0.877205882352942,0.7100000000000001,0.004726984126984126,0.0046,0.008870431893687709
1705637110,1.5150079423911589,33.271476989669054,20.42308583165807,0.20036675387778732,4.169629662800591,0.8822937538113642,0.3061083399563719,0.0854471955533129,0.26630683608106237,0.872089842940597,0,0.2594236311239311,0.2499457512368648,0.9600098110090222,1.2581781626265767,215793664,214355968,314503168,432431104,106381312,331186176,109756416,4734976,268283904,98451456,4575232,2916352,306651136,8695808,195780608,2801584.3848258397,19039391941.263874,0,779953.4629499492,68818.64958521473,0,0,3294093.9934656946,46,33,9,4,15,16,5,5,3,11,1,3,6,17,9,8.467,3.6,22.8,2,2.333,2,16.6,0,0,0,0,0,0,0.3942307692307693,0.0031301775147928998,0.04517045454545455,0.20961538461538465,0.002619047619047619,0.003,0.004326226012793177,2.2679687500000005,0.004834319526627219,0.877205882352942,0.7100000000000001,0.004726984126984126,0.0046,0.008870431893687709
1705637111,1.5150079423911589,33.271476989669054,20.42308583165807,0.20036675387778732,4.275497700125451,0.8822937538113642,0.3123844278101123,0.0854471955533129,0.26630683608106237,0.872089842940597,0,0.2594236311239311,0.2499457512368648,0.9600098110090222,1.2654285714286162,215793664,214355968,314503168,432431104,106041344,331186176,109756416,4734976,268283904,98451456,4575232,2916352,306651136,8695808,195796992,2801584.3848258397,19039391941.263874,0,795944.71773249,68818.64958521473,0,0,2723574.025974026,46,33,9,4,18,16,5,5,3,11,1,3,6,17,9,8.467,3.6,22.8,2,2.333,2,16.6,0,0,0,0,0,0,0.3942307692307693,0.0031301775147928998,0.04517045454545455,0.20961538461538465,0.002619047619047619,0.003,0.004326226012793177,2.2679687500000005,0.004834319526627219,0.877205882352942,0.7100000000000001,0.004726984126984126,0.0046,0.008870431893687709
1705637112,1.5150079423911589,33.271476989669054,20.42308583165807,0.20036675387778732,4.275497700125451,0.8822937538113642,0.31866051566385273,0.0854471955533129,0.26630683608106237,0.872089842940597,0,0.2594236311239311,0.2499457512368648,0.9600098110090222,1.2654285714286162,215793664,214355968,314503168,432431104,106041344,331186176,109756416,4734976,268283904,98451456,4575232,2916352,306651136,8695808,195796992,2801584.3848258397,19039391941.263874,0,811935.9725150309,68818.64958521473,0,0,2723574.025974026,46,33,9,4,18,16,5,5,3,11,1,3,6,17,9,8.467,3.6,22.8,2,2.333,2,16.6,0,0,0,0,0,0,0.3942307692307693,0.0031301775147928998,0.04517045454545455,0.20961538461538465,0.002619047619047619,0.003,0.004326226012793177,2.2679687500000005,0.004834319526627219,0.877205882352942,0.7100000000000001,0.004726984126984126,0.0046,0.008870431893687709
1705637113,1.5448096089956418,33.271476989669054,20.42308583165807,0.20036675387778732,4.275497700125451,0.8822937538113642,0.37656527122442524,0.0875515993348313,0.26630683608106237,0.872089842940597,0,0.2594236311239311,0.2499457512368648,0.9600098110090222,1.2654285714286162,215826432,214355968,314503168,432431104,106041344,331186176,109756416,4734976,268283904,98451456,4575232,2916352,306651136,8695808,195796992,2801584.3848258397,19039391941.263874,0,959475.2869524478,68818.64958521473,0,0,2723574.025974026,45,33,9,4,18,16,5,5,3,11,1,3,6,17,9,8.4,3.6,22.8,2,2.333,2.4,16.6,0,0,0,0,0,0,0.4142857142857143,0.0031301775147928998,0.04517045454545455,0.20961538461538465,0.002619047619047619,0.003,0.004326226012793177,2.2692307692307696,0.004834319526627219,0.877205882352942,0.7100000000000001,0.004726984126984126,0.0046,0.008870431893687709
1705637114,1.5448096089956418,33.271476989669054,20.42308583165807,0.20036675387778732,4.275497700125451,0.8822937538113642,0.37656527122442524,0.0875515993348313,0.26630683608106237,0.872089842940597,0,0.2594236311239311,0.2499457512368648,1.0303585849040549,1.0458388825569107,215826432,214355968,314503168,432431104,106041344,331186176,109756416,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,2801584.3848258397,19039391941.263874,0,959475.2869524478,68818.64958521473,0,0,2859294.271269913,45,33,9,4,18,16,5,5,3,11,1,3,6,17,9,7.667,3.4,22.067,2.4,2.333,2.4,17.467,0,0,0,0,0,0,0.4322916666666667,0.0030838323353293414,0.04702669902912621,0.25781250000000006,0.0026190476190476185,0.003,0.004379014989293361,2.2750000000000004,0.004750898203592814,0.9133802816901407,0.6933333333333335,0.004726984126984126,0.0046,0.008933656957928804
1705637115,1.3645823985561387,36.93716366643275,20.42308583165807,0.20036675387778732,4.275497700125451,0.8822937538113642,0.37656527122442524,0.0875515993348313,0.26630683608106237,0.872089842940597,0,0.2594236311239311,0.24021596858636438,1.0303585849040549,1.0692539285391207,215826432,214355968,314503168,432431104,106041344,331186176,109756416,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,2957165.5747089884,19039391941.263874,0,959475.2869524478,68818.64958521473,0,0,2923310.352480024,45,33,9,4,18,16,5,5,3,11,1,3,6,17,9,7.667,3.4,22.067,2.4,2.333,2.4,20.267,0,0,0,0,0,0,0.4322916666666667,0.0030838323353293414,0.04702669902912621,0.25781250000000006,0.0026190476190476185,0.003,0.004522388059701493,2.2750000000000004,0.004750898203592814,0.9133802816901407,0.6933333333333335,0.004726984126984126,0.0046,0.009083333333333336
1705637116,1.3917906984352983,36.93716366643275,20.42308583165807,0.20162611523678375,2.7237861373446597,0.9029688894768412,0.3141229041455984,0.0875515993348313,0.26630683608106237,0.872089842940597,0.00011397182467023932,0.2594236311239311,0.24021596858636438,0.873492743303915,1.092668974521331,215826432,214355968,314503168,432431104,106041344,331186176,109756416,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,2957165.5747089884,19039391941.263874,0,800374.2953072538,68818.64958521473,0,0,2987326.4336901354,45,33,9,4,18,16,5,5,3,11,1,3,6,17,9,7.667,3.4,22.067,2.4,2.333,2.4,20.267,0,0,0,0,0,0,0.4322916666666667,0.0030838323353293414,0.04702669902912621,0.25781250000000006,0.0026190476190476185,0.003,0.004522388059701493,2.2750000000000004,0.004750898203592814,0.9133802816901407,0.6933333333333335,0.004726984126984126,0.0046,0.009083333333333336
1705637117,1.6324979927495769,36.93716366643275,20.42308583165807,0.20162611523678375,2.798807101272956,0.9029688894768412,0.30784681629185795,0.0875515993348313,0.26630683608106237,0.872089842940597,0.00011397182467023932,0.2594236311239311,0.24021596858636438,0.891867944324266,1.116084020503541,215826432,214355968,314503168,432431104,106041344,331186176,109756416,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,2957165.5747089884,19039391941.263874,0,784383.040524713,68818.64958521473,0,0,3051342.514900246,45,33,9,4,18,16,5,5,3,11,1,3,6,17,9,7.667,4,22.067,2.4,2.333,2.4,20.267,0,0,0,0,0,0,0.4322916666666667,0.0030869565217391303,0.04702669902912621,0.25781250000000006,0.0026190476190476185,0.003,0.004522388059701493,2.2750000000000004,0.0047565217391304345,0.9133802816901407,0.6933333333333335,0.004726984126984126,0.0046,0.009083333333333336
1705637118,1.6324979927495769,35.49368432526796,20.42308583165807,0.20162611523678375,2.8738280652012524,0.9029688894768412,0.370635621955964,0.0875515993348313,0.26630683608106237,0.8720898429405969,0.00011397182467023932,0.2594236311239311,0.24021596858636438,1.1025120612210595,1.1394990664857512,215826432,214376448,314503168,432431104,106041344,331186176,109772800,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,3804002.6160889473,19039391941.263874,0,858576.6835864452,68818.64958521473,0,0,3115358.5961103574,45,33,9,4,18,16,5,5,3,11,1,3,6,17,9,7.667,4,23.067,2.4,2.333,2.4,20.267,0,0,0,0,0,0,0.4322916666666667,0.0030869565217391303,0.049140211640211644,0.25781250000000006,0.0026190476190476185,0.003,0.004522388059701493,2.2750000000000004,0.0047565217391304345,0.9466216216216209,0.6933333333333335,0.004726984126984126,0.0046,0.009083333333333336
1705637119,1.6324979927495769,35.49368432526796,20.42308583165807,0.16712943136069716,2.9488490291295486,0.7565788206407811,0.370635621955964,0.0875515993348313,0.22676036337813468,0.8720898429405969,0.00011397182467023932,0.2594236311239311,0.19920709914919552,1.1025120612210595,1.1629141124679614,215826432,214376448,314503168,432431104,106041344,331186176,109772800,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,3804002.6160889473,19039391941.263874,0,858576.6835864452,45984.69909011132,0,0,3179374.677320469,45,33,9,4,18,16,5,5,3,11,1,3,6,17,9,7.667,4,23.067,2.4,2.333,2.4,20.267,0,0,0,0,0,0,0.4322916666666667,0.0030869565217391303,0.049140211640211644,0.25781250000000006,0.0026190476190476185,0.003,0.004522388059701493,2.2750000000000004,0.0047565217391304345,0.9466216216216209,0.6933333333333335,0.004726984126984126,0.0046,0.009083333333333336
1705637120,1.6324979927495769,35.49368432526796,21.497395275590552,0.17048524188136252,3.023869993057845,1.0199074942185375,0.370635621955964,0.0875515993348313,0.2314248707911872,0.8720898429405969,0.00011397182467023932,0.2594236311239311,0.19520349967275613,1.1025120612210595,1.4049027589326073,215826432,214376448,314503168,432431104,106041344,331182080,109772800,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,3804002.6160889473,20052648516.53543,0,858576.6835864452,46930.61382846059,0,0,3840964.872606663,45,33,9,4,18,17,5,5,3,11,1,3,6,17,9,7.667,4,23.067,2.4,2.333,2.4,20.267,0,0,0,0,0,0,0.4322916666666667,0.0030869565217391303,0.049140211640211644,0.25781250000000006,0.0026190476190476185,0.003,0.004522388059701493,2.2750000000000004,0.0047565217391304345,0.9466216216216209,0.6933333333333335,0.004726984126984126,0.0046,0.009083333333333336
1705637121,1.6324979927495769,35.49368432526796,20.451104641205685,0.17384105240202788,3.0988909569861414,1.0199074942185375,0.370635621955964,0.09076162906767322,0.23608937820423972,0.8720898429405969,0.00011397182467023932,0.2594236311239311,0.25868520906933823,1.1025120612210595,1.4049027589326073,215826432,214376448,314564608,432431104,106041344,331182080,109772800,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,3804002.6160889473,19045733584.5179,0,858576.6835864452,47876.52856680986,0,0,3840964.872606663,45,33,9,4,18,17,5,5,3,11,1,3,6,17,9,7.667,4,23.067,2.4,2.333,2.4,20.267,0,0,0,0,0,0,0.4322916666666667,0.0030869565217391303,0.049140211640211644,0.25781250000000006,0.0026190476190476185,0.003,0.004522388059701493,2.2750000000000004,0.0047565217391304345,0.9466216216216209,0.6933333333333335,0.004726984126984126,0.0046,0.009083333333333336
1705637122,1.6324979927495769,35.49368432526796,20.451104641205685,0.20134863123992186,3.173911920914438,1.0199074942185375,0.370635621955964,0.09076162906767322,0.27987044478315054,0.8766644031768152,0.00014152803879261615,0.2594236311239311,0.25868520906933823,1.1025120612210595,1.4049027589326073,215826432,214376448,314564608,432431104,106041344,331182080,109772800,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,3804002.6160889473,19045733584.5179,0,858576.6835864452,56754.88430095607,0,0,3840964.872606663,45,33,9,4,18,17,5,5,3,11,1,3,6,17,9,7.667,4,23.067,2.4,1.933,2.4,20.267,0,0,0,0,0,0,0.4322916666666667,0.0030869565217391303,0.049140211640211644,0.25781250000000006,0.0026571428571428575,0.003,0.004522388059701493,2.2750000000000004,0.0047565217391304345,0.9466216216216209,0.6933333333333335,0.004714285714285715,0.0046,0.009083333333333336
1705637123,1.6324979927495769,35.49368432526796,20.451104641205685,0.20134863123992186,3.2489328848427346,1.0199074942185375,0.370635621955964,0.09076162906767322,0.23643455175280553,0.8766644031768152,0.00014152803879261615,0.2594236311239311,0.25868520906933823,1.1025120612210595,1.4049027589326073,215826432,214376448,314564608,432431104,106041344,331182080,109772800,4734976,268283904,98451456,4575232,2916352,306651136,8699904,195796992,3804002.6160889473,19045733584.5179,0,858576.6835864452,47946.52625744769,0,0,3840964.872606663,45,33,9,4,18,17,5,5,3,11,1,3,6,17,9,7.6,4,23.067,2.333,1.867,2.333,20.067,0,0,0,0,0,0,0.43,0.0030869565217391303,0.049140211640211644,0.2743055555555555,0.002685714285714286,0.003,0.0045,2.272727272727273,0.0047565217391304345,0.9466216216216209,0.6678571428571428,0.004765714285714286,0.0046,0.009062874251497008
