time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705689918,0.7767817823618772,2.462840433129421,0.22666725980587943,33.27715329492926,0.3118784897633781,8.277311381283562,0.6699909146612236,2.31946898522097,2.8152293890772864,0.27997171792789555,0.2599102501444002,110235648,44756992,12005376,46174208,43966464,16719872,45146112,10637312,45625344,2953216,9125888,71201.76150191216,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,23.933,1.133,81.6,0.933,13.6,12.933,0.867,142.267,18.267,6.533,,0,0,0.003020802377414562,0.003060206961429915,0.1409090909090909,0.004016407599309153,0.0030526315789473684,0.04854797979797979,0.0031111111111111114,0.0017317871759890864,0.007460526315789474,0.0028576512455516017,0.00463744427934621,0.004708372530573847,0.24454545454545454,0.053246575342465775,0.004694736842105263,0.2055454545454545,0.0048000000000000004,0.004358581173260574,0.00952894736842105,0.004571530249110321
1705689919,0.7729525262312186,2.462840433129421,0.2217366022216224,33.27715329492926,0.3118784897633781,8.277311381283562,0.6699909146612236,2.3748814543332943,2.8152293890772864,0.27997171792789555,0.2599102501444002,110247936,44756992,12005376,46174208,43966464,16719872,45146112,10637312,45625344,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,23.933,1.133,81.6,0.933,13.6,12.933,0.867,142.267,18.267,6.533,,0,0,0.003020802377414562,0.003060206961429915,0.1409090909090909,0.004016407599309153,0.0030526315789473684,0.04854797979797979,0.0031111111111111114,0.0017317871759890864,0.007460526315789474,0.0028576512455516017,0.00463744427934621,0.004708372530573847,0.24454545454545454,0.053246575342465775,0.004694736842105263,0.2055454545454545,0.0048000000000000004,0.004358581173260574,0.00952894736842105,0.004571530249110321
1705689920,0.7729525262312186,2.462840433129421,0.21680594463736538,33.07532340359708,0.3118784897633781,8.277311381283562,0.594797303712145,2.43029392344562,2.8152293890772864,0.27997171792789555,0.2599102501444002,110247936,44756992,12005376,46354432,43966464,16719872,45146112,10637312,45625344,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,25.467,1.133,81.6,0.933,13.6,12.933,0.867,142.267,18.267,6.533,,0,0,0.003020802377414562,0.003061023622047244,0.1409090909090909,0.004016407599309153,0.0030526315789473684,0.04854797979797979,0.0031111111111111114,0.0017317871759890864,0.007460526315789474,0.0028576512455516017,0.00463744427934621,0.00470984251968504,0.24454545454545454,0.053246575342465775,0.004694736842105263,0.2055454545454545,0.0048000000000000004,0.004358581173260574,0.00952894736842105,0.004571530249110321
1705689921,0.7729525262312186,2.462840433129421,0.21187528705310832,33.07532340359708,0.3118784897633781,8.277311381283562,0.594797303712145,2.4857063925579443,2.8152293890772864,0.27997171792789555,0.2599102501444002,110247936,44756992,12005376,46354432,43966464,16719872,45146112,10637312,45625344,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,25.467,1.133,81.6,0.933,13.6,12.933,0.867,142.267,18.267,8.133,,0,0,0.003020802377414562,0.003061023622047244,0.1409090909090909,0.004016407599309153,0.0030526315789473684,0.04854797979797979,0.0031111111111111114,0.0017317871759890864,0.007460526315789474,0.0028560606060606063,0.00463744427934621,0.00470984251968504,0.24454545454545454,0.053246575342465775,0.004694736842105263,0.2055454545454545,0.0048000000000000004,0.004358581173260574,0.00952894736842105,0.004571212121212121
1705689922,0.7729525262312186,2.462840433129421,0.2069446294688513,26.085996367914998,0.3118784897633781,8.277311381283562,0.594797303712145,2.7348491326088684,2.8152293890772864,0.27997171792789555,0.2599102501444002,110247936,44756992,12005376,46354432,43966464,16719872,45146112,10809344,45625344,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,25.467,1.133,81.6,1.267,13.6,12.933,0.867,142.267,18.267,8.133,,0,0,0.003020802377414562,0.003061023622047244,0.1409090909090909,0.004016407599309153,0.003048780487804878,0.0485479797979798,0.0031111111111111114,0.0017317871759890864,0.007460526315789474,0.0028560606060606063,0.00463744427934621,0.00470984251968504,0.24454545454545454,0.053246575342465775,0.00468780487804878,0.20554545454545456,0.0048000000000000004,0.004358581173260574,0.00952894736842105,0.004571212121212121
1705689923,0.7729525262312186,2.233177355457079,0.2020139718845943,26.62043413261392,0.3043546627302399,8.277311381283562,0.594797303712145,2.7946808754299517,2.708938096473998,0.27997171792789555,0.2599102501444002,110247936,44756992,12005376,46354432,43966464,16719872,45146112,10809344,45625344,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.133,1.467,82,1.6,13.6,12.933,1.2,142.333,18.267,8.8,,0,0,0.003020802377414562,0.003058479532163743,0.145,0.004022815325010761,0.003043478260869565,0.0485479797979798,0.0031538461538461538,0.0017368134855899947,0.007460526315789474,0.002874074074074074,0.00463744427934621,0.004705263157894737,0.2482,0.053509485094850935,0.004678260869565217,0.20554545454545456,0.004876923076923077,0.004360413268080479,0.00952894736842105,0.004598518518518519
1705689924,0.7729525262312186,2.233177355457079,0.1970833143003373,27.154871897312837,0.3043546627302399,8.277311381283562,0.594797303712145,2.854512618251034,2.708938096473998,0.27997171792789555,0.2599102501444002,110247936,44756992,12005376,46354432,43966464,16719872,45146112,10809344,45625344,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.133,1.467,82,1.6,13.6,12.933,1.2,142.333,18.267,8.8,,0,0,0.003020802377414562,0.003058479532163743,0.145,0.004022815325010761,0.003043478260869565,0.0485479797979798,0.0031538461538461538,0.0017368134855899947,0.007460526315789474,0.002874074074074074,0.00463744427934621,0.004705263157894737,0.2482,0.053509485094850935,0.004678260869565217,0.20554545454545456,0.004876923076923077,0.004360413268080479,0.00952894736842105,0.004598518518518519
1705689925,0.7729525262312186,2.233177355457079,0.19215265671608028,27.68930966201176,0.3043546627302399,8.18225145425828,0.49213281076932996,2.9143443610721174,2.708938096473998,0.27997171792789555,0.2599102501444002,110247936,44756992,12005376,46354432,43966464,16719872,45146112,10809344,45625344,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.133,1.467,82,1.6,13.6,12.933,1.8,142.333,18.267,8.8,,0,0,0.003020802377414562,0.003058479532163743,0.145,0.004022815325010761,0.003043478260869565,0.0485479797979798,0.00313953488372093,0.0017368134855899947,0.007460526315789474,0.002874074074074074,0.00463744427934621,0.004705263157894737,0.2482,0.05350948509485102,0.004678260869565217,0.20554545454545456,0.004851162790697675,0.004360413268080479,0.00952894736842105,0.004598518518518519
1705689926,0.7729525262312186,2.4668312613338896,0.4833598249841909,32.06626588193512,0.25263719666580386,8.18225145425828,0.4822195223741275,2.9741761038931993,2.708938096473998,0.27997171792789555,0.2599102501444002,110247936,44756992,11612160,46354432,43966464,16719872,45146112,10809344,45625344,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.133,1.467,82,1.6,13.6,12.933,1.8,142.333,18.267,8.8,,0,0,0.003020802377414562,0.003058479532163743,0.145,0.004022815325010761,0.003043478260869565,0.0485479797979798,0.00313953488372093,0.0017368134855899947,0.007460526315789474,0.002874074074074074,0.00463744427934621,0.004705263157894737,0.2482,0.05350948509485102,0.004678260869565217,0.20554545454545456,0.004851162790697675,0.004360413268080479,0.00952894736842105,0.004598518518518519
1705689927,0.7729525262312186,2.4668312613338896,0.5304609266446351,32.06626588193512,0.24756461895363316,8.18225145425828,0.4723062339789251,3.0340078467142826,2.708938096473998,0.27997171792789555,0.2599102501444002,110247936,44756992,11612160,46354432,43966464,16719872,45146112,10809344,45625344,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.133,1.467,82,1.6,13.6,12.933,1.8,142.333,18.267,8.8,,0,0,0.003020802377414562,0.003058479532163743,0.145,0.004022815325010761,0.003043478260869565,0.0485479797979798,0.00313953488372093,0.0017368134855899947,0.007460526315789474,0.002874074074074074,0.00463744427934621,0.004705263157894737,0.2482,0.05350948509485102,0.004678260869565217,0.20554545454545456,0.004851162790697675,0.004360413268080479,0.00952894736842105,0.004598518518518519
1705689928,0.7729525262312186,2.4668312613338896,0.5304609266446351,32.06626588193512,0.3350056807989051,8.336175743093586,0.4623929455837228,3.093839589535365,2.8736224664410113,0.224424527244981,0.2599102501444002,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.133,1.467,82,1.6,13.6,12.933,1.8,145.2,18.667,8.8,,0,0,0.003020802377414562,0.003058479532163743,0.145,0.004022815325010761,0.003043478260869565,0.0485479797979798,0.00313953488372093,0.0016860962566844916,0.007425324675324676,0.002874074074074074,0.00463744427934621,0.004705263157894737,0.2482,0.05350948509485102,0.004678260869565217,0.20554545454545456,0.004851162790697675,0.0043500534759358285,0.009521428571428573,0.004598518518518519
1705689929,0.7729525262312186,2.4668312613338896,0.5304609266446351,32.06626588193512,0.3350056807989051,8.336175743093586,0.45247965718852035,3.5899045692649616,2.8736224664410113,0.22911589603312382,0.2599102501444002,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2953216,9125888,50660.67489847663,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.133,1.467,82,1.6,13.6,12.933,1.8,145.2,18.667,8.8,,0,0,0.003020802377414562,0.003058479532163743,0.145,0.004022815325010761,0.003043478260869565,0.0485479797979798,0.00313953488372093,0.0016860962566844916,0.007425324675324676,0.002874074074074074,0.00463744427934621,0.004705263157894737,0.2482,0.05350948509485102,0.004678260869565217,0.20554545454545456,0.004851162790697675,0.0043500534759358285,0.009521428571428573,0.004598518518518519
1705689930,0.5949974989545116,2.4668312613338896,0.5304609266446351,32.06626588193512,0.3350056807989051,8.336175743093586,0.4425663687933179,3.5899045692649616,2.8736224664410113,0.2338072648212667,0.2599102501444002,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2953216,9125888,70523.66373902131,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.733,26.133,1.467,82,1.6,13.6,12.933,1.8,145.2,18.667,8.8,,0,0,0.0030177514792899406,0.003058479532163743,0.145,0.004022815325010761,0.003043478260869565,0.0485479797979798,0.00313953488372093,0.0016860962566844916,0.007425324675324676,0.002874074074074074,0.004636686390532544,0.004705263157894737,0.2482,0.05350948509485102,0.004678260869565217,0.20554545454545456,0.004851162790697675,0.0043500534759358285,0.009521428571428573,0.004598518518518519
1705689931,0.6089843582791318,2.4668312613338896,0.5304609266446351,32.06626588193512,0.3350056807989051,8.336175743093586,0.43265308039811556,3.5899045692649616,2.8736224664410113,0.23849863360940957,0.2599102501444002,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2953216,9125888,72181.49350386529,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,27.133,1.6,82.133,1.6,13.6,13.933,1.8,150.667,19.6,9.267,,0,0,0.003011816838995569,0.0030595009596928982,0.12884615384615383,0.004043209876543209,0.003043478260869565,0.048511166253101735,0.00313953488372093,0.001733642452344152,0.007430730478589421,0.0028848920863309355,0.0046259970457902515,0.004707101727447217,0.24423076923076922,0.052366946778711454,0.004678260869565217,0.20426008968609868,0.004851162790697675,0.004358268933539412,0.009526448362720406,0.004611510791366907
1705689932,0.5183600000000865,2.4668312613338896,0.5304609266446351,32.06626588193512,0.3350056807989051,8.336175743093586,0.4227397920029131,3.5899045692649616,2.8736224664410113,0.24007962489101375,0.2599102501444002,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2953216,9125888,61440,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,27.133,1.6,82.133,1.6,13.6,13.933,1.8,150.667,19.6,9.267,,0,0,0.003011816838995569,0.0030595009596928982,0.12884615384615383,0.004043209876543209,0.003043478260869565,0.048511166253101735,0.00313953488372093,0.001733642452344152,0.007430730478589421,0.0028848920863309355,0.0046259970457902515,0.004707101727447217,0.24423076923076922,0.052366946778711454,0.004678260869565217,0.20426008968609868,0.004851162790697675,0.004358268933539412,0.009526448362720406,0.004611510791366907
1705689933,0.6131441670825988,2.4668312613338896,0.5304609266446351,32.06626588193512,0.3350056807989051,8.336175743093586,0.4128265036077107,3.5899045692649616,2.8736224664410113,0.23538825610287087,0.17789749999998608,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2953216,9125888,80745.86079703536,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,27.133,1.6,81.467,1.6,13.133,13.933,1.8,150.667,19.6,9.267,,0,0,0.003011816838995569,0.0030595009596928982,0.12884615384615383,0.004066029539530843,0.003043478260869565,0.04840686274509805,0.00313953488372093,0.001733642452344152,0.007430730478589421,0.0028848920863309355,0.0046259970457902515,0.004707101727447217,0.24423076923076922,0.052452574525745255,0.004678260869565217,0.20250000000000018,0.004851162790697675,0.004358268933539412,0.009526448362720406,0.004611510791366907
1705689934,0.6265259455258162,2.4668312613338896,0.5304609266446351,27.777491893187072,0.3350056807989051,8.336175743093586,0.4029132152125083,3.5899045692649616,2.8736224664410113,0.23069688731472807,0.2442662675523481,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2953216,9125888,82508.1269611808,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,27.133,1.6,81.467,1.6,13.133,13.933,1.8,150.667,19.6,9.267,,0,0,0.003011816838995569,0.0030595009596928982,0.12884615384615383,0.004066029539530843,0.003043478260869565,0.04840686274509805,0.00313953488372093,0.001733642452344152,0.007430730478589421,0.0028848920863309355,0.0046259970457902515,0.004707101727447217,0.24423076923076922,0.052452574525745255,0.004678260869565217,0.20250000000000018,0.004851162790697675,0.004358268933539412,0.009526448362720406,0.004611510791366907
1705689935,0.6399077239690338,2.4668312613338896,0.5304609266446351,27.243054128488154,0.3350056807989051,8.336175743093586,0.39299992681730583,3.5899045692649616,2.9529155408348684,0.2894568212401436,0.24915468890358416,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2949120,9125888,84270.39312532627,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,27.067,1.6,81.467,1.6,13.133,13.933,1.8,150.667,19.6,9.267,,0,0,0.003011816838995569,0.0030602739726027397,0.12884615384615383,0.004066029539530843,0.003043478260869565,0.04840686274509805,0.00313953488372093,0.001733642452344152,0.007430730478589421,0.0028848920863309355,0.0046259970457902515,0.004708493150684932,0.24423076923076922,0.052452574525745255,0.004678260869565217,0.20250000000000018,0.004851162790697675,0.004358268933539412,0.009526448362720406,0.004611510791366907
1705689936,0.6532895024122514,2.4668312613338896,0.530460926644635,26.70861636378924,0.3350056807989051,8.336175743093586,0.3927783231821219,3.093719926049723,2.9529155408348684,0.2894568212401436,0.2933052810741647,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2949120,9125888,86032.65928947172,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,27.067,1.6,81.467,1.6,13.133,13.933,1.8,150.667,19.6,8.867,,0,0,0.003011816838995569,0.0030602739726027397,0.12884615384615383,0.004066029539530843,0.003043478260869565,0.04840686274509805,0.00313953488372093,0.001733642452344152,0.007430730478589421,0.0029013157894736846,0.0046259970457902515,0.004708493150684932,0.24423076923076922,0.052452574525745255,0.004678260869565217,0.20250000000000018,0.004851162790697675,0.004358268933539412,0.009526448362720406,0.004611842105263157
1705689937,0.6666712808554689,2.4668312613338896,0.530460926644635,26.174178599090318,0.30040159301683766,8.336175743093586,0.382768809460785,3.0338881832286404,2.9529155408348684,0.2894568212401436,0.2933052810741647,110247936,44756992,11612160,46354432,43962368,16683008,45146112,10809344,45690880,2949120,9125888,87794.92545361718,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,27.067,1.6,81.467,1.4,13.133,13.933,1.8,150.667,19.6,8.867,,0,0,0.003011816838995569,0.0030602739726027397,0.12884615384615383,0.004066029539530843,0.00304,0.04840686274509804,0.00313953488372093,0.001733642452344152,0.007430730478589421,0.0029013157894736846,0.0046259970457902515,0.004708493150684932,0.24423076923076922,0.052452574525745255,0.004672,0.20250000000000004,0.004851162790697675,0.004358268933539412,0.009526448362720406,0.004611842105263157
1705689938,0.6800530592986863,2.6015395526647818,0.530460926644635,25.6397408343914,0.3592765388324224,8.336175743093586,0.8404166753822815,2.974056440407557,2.9529155408348684,0.2894568212401436,0.2933052810741647,110247936,44789760,11612160,46354432,43962368,16683008,44756992,10809344,45690880,2949120,9125888,89557.19161776263,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.667,1.4,80.733,1.2,13.133,13.933,1.6,150.133,19.6,8.467,,0,0,0.003011816838995569,0.0030598911070780395,0.12019230769230768,0.004072980017376194,0.0030377358490566043,0.04840686274509804,0.0031739130434782614,0.0017349459598558928,0.007430730478589421,0.002903846153846154,0.0046259970457902515,0.004707803992740471,0.24250000000000002,0.05285522788203751,0.004667924528301888,0.20250000000000004,0.00491304347826087,0.004358517756047349,0.009526448362720406,0.004611538461538462
1705689939,0.693434837741904,2.6015395526647818,0.530460926644635,32.79548872180384,0.3592765388324224,8.336175743093586,0.8404166753822815,2.9142246975864747,2.9529155408348684,0.28945682124014366,0.2933052810741647,110247936,44789760,11612160,45772800,43962368,16683008,44756992,10809344,45690880,2949120,9125888,91319.45778190809,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.667,1.4,80.733,1.2,13.133,13.933,1.6,150.133,19.6,8.467,,0,0,0.003011816838995569,0.0030598911070780395,0.12019230769230768,0.004072980017376194,0.0030377358490566043,0.04840686274509804,0.0031739130434782614,0.0017349459598558928,0.007430730478589421,0.002903846153846154,0.0046259970457902515,0.004707803992740471,0.24250000000000002,0.05285522788203751,0.004667924528301888,0.20250000000000004,0.00491304347826087,0.004358517756047349,0.009526448362720406,0.004611538461538462
1705689940,0.8029067065930522,2.715148305084854,0.5095022704383693,33.49053032821354,0.3592765388324224,8.336175743093586,0.8404166753822815,2.8543929547653923,2.9529155408348684,0.28945682124014366,0.2933052810741647,110247936,44789760,11636736,45772800,43962368,16683008,44756992,10809344,45690880,2949120,9125888,105735.96984872736,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.667,1.4,80.733,1.2,13.133,13.933,1.067,150.133,19.6,8.467,,0,0,0.003011816838995569,0.0030598911070780395,0.12019230769230768,0.004072980017376194,0.0030377358490566043,0.04840686274509804,0.003156862745098039,0.0017349459598558928,0.007430730478589421,0.002903846153846154,0.0046259970457902515,0.004707803992740471,0.24250000000000002,0.05285522788203759,0.004667924528301888,0.20250000000000004,0.0048823529411764705,0.004358517756047349,0.009526448362720406,0.004611538461538462
1705689941,0.8029067065930522,2.715148305084854,0.5095022704383693,33.49053032821354,0.3592765388324224,8.593272087805593,0.8404166753822815,3.7796774586809287,2.9529155408348684,0.28945682124014366,0.2933052810741647,110247936,44789760,11636736,45772800,43962368,16683008,44756992,10317824,45690880,2949120,9125888,105735.96984872736,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.667,1.4,80.733,1.2,13.133,13.933,1.067,150.133,19.6,8.467,,0,0,0.003011816838995569,0.0030598911070780395,0.12019230769230768,0.004072980017376194,0.0030377358490566043,0.04840686274509804,0.003156862745098039,0.0017349459598558928,0.007430730478589421,0.002903846153846154,0.0046259970457902515,0.004707803992740471,0.24250000000000002,0.05285522788203759,0.004667924528301888,0.20250000000000004,0.0048823529411764705,0.004358517756047349,0.009526448362720406,0.004611538461538462
1705689942,0.8029067065930522,2.715148305084854,0.5095022704383693,33.49053032821354,0.3592765388324224,8.593272087805593,0.8404166753822815,3.7796774586809287,2.9529155408348684,0.28945682124014366,0.2933052810741647,110247936,44789760,11636736,45772800,43962368,16683008,44756992,10317824,45690880,2949120,9125888,105735.96984872736,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.667,1.4,80.733,1.2,13.133,13.933,1.067,150.133,19.6,8.467,,0,0,0.003011816838995569,0.0030598911070780395,0.12019230769230768,0.004072980017376194,0.0030377358490566043,0.04840686274509804,0.003156862745098039,0.0017349459598558928,0.007430730478589421,0.002903846153846154,0.0046259970457902515,0.004707803992740471,0.24250000000000002,0.05285522788203759,0.004667924528301888,0.20250000000000004,0.0048823529411764705,0.004358517756047349,0.009526448362720406,0.004611538461538462
1705689943,0.8029067065930522,2.715148305084854,0.5095022704383693,33.49053032821354,0.3592765388324224,8.593272087805593,0.8404166753822815,3.9145068522335977,2.9529155408348684,0.28945682124014366,0.2933052810741647,110247936,44789760,11636736,45772800,43962368,16683008,44756992,10317824,45690880,2949120,9125888,105735.96984872736,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.667,1.4,80.733,1.2,13.133,13.933,1.067,158.533,21.133,8.467,,0,0,0.003011816838995569,0.0030598911070780395,0.12019230769230768,0.004072980017376194,0.0030377358490566043,0.04840686274509804,0.003156862745098039,0.0016902566658360332,0.007448422330097088,0.002903846153846154,0.0046259970457902515,0.004707803992740471,0.24250000000000002,0.05285522788203759,0.004667924528301888,0.20250000000000004,0.0048823529411764705,0.004349215051083977,0.009543082524271846,0.004611538461538462
1705689944,0.8029067065930522,2.715148305084854,0.6015040538050562,33.49053032821354,0.3592765388324224,8.593272087805593,0.8404166753822815,3.9145068522335977,2.9529155408348684,0.28945682124014366,0.2933052810741647,110247936,44789760,11636736,45772800,43962368,16683008,44756992,10317824,45690880,2949120,9125888,105735.96984872736,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,14.933,26.667,1.4,80.733,1.2,13.133,13.933,1.067,158.533,21.133,8.467,,0,0,0.003011816838995569,0.0030598911070780395,0.12019230769230768,0.004072980017376194,0.0030377358490566043,0.04840686274509804,0.003156862745098039,0.0016902566658360332,0.007448422330097088,0.002903846153846154,0.0046259970457902515,0.004707803992740471,0.24250000000000002,0.05285522788203759,0.004667924528301888,0.20250000000000004,0.0048823529411764705,0.004349215051083977,0.009543082524271846,0.004611538461538462
1705689945,0.8029067065930522,2.715148305084854,0.6015040538050562,33.49053032821354,0.36136724002972404,8.93346116386665,0.8404166753822815,3.9145068522335977,2.9529155408348684,0.28945682124014366,0.2933052810741647,110247936,44789760,11636736,45772800,43970560,16490496,44756992,10317824,45690880,2949120,9125888,105735.96984872736,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,15.533,26.667,1.4,80.733,1.2,13.133,13.933,1.067,158.533,21.133,8.467,,0,0,0.003011782032400589,0.0030598911070780395,0.12019230769230768,0.004072980017376194,0.0030377358490566043,0.04840686274509804,0.003156862745098039,0.0016902566658360332,0.007448422330097088,0.002903846153846154,0.004625920471281296,0.004707803992740471,0.24250000000000002,0.05285522788203759,0.004667924528301888,0.20250000000000004,0.0048823529411764705,0.004349215051083977,0.009543082524271846,0.004611538461538462
1705689946,0.7747909819523947,2.715148305084854,0.6015040538050562,33.49053032821354,0.36136724002972404,8.93346116386665,0.8404166753822815,3.9145068522335977,3.063698511761858,0.28945682124014366,0.2933052810741647,110354432,44789760,11636736,45772800,43970560,16490496,44756992,10317824,45608960,2949120,9125888,86597.8588863903,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,16.067,27.8,1.267,82.467,1.2,13.133,14.933,1.067,164.667,22.067,8.867,,0,0,0.0030146627565982406,0.0030868794326241135,0.12142857142857143,0.0041818578281726995,0.0030377358490566043,0.05025,0.003156862745098039,0.0017573824710607133,0.00747055359246172,0.002927492447129909,0.00463108504398827,0.004756382978723404,0.24571428571428575,0.0552098765432099,0.004667924528301888,0.20710116731517514,0.0048823529411764705,0.004360548074651547,0.009578916372202591,0.004643504531722054
1705689947,0.7747909819523947,2.715148305084854,0.6015040538050562,33.49053032821354,0.36136724002972404,8.93346116386665,0.8404166753822815,3.9145068522335977,3.063698511761858,0.28945682124014366,0.2933052810741647,110354432,44789760,11636736,45772800,43970560,16490496,44756992,10317824,45608960,2949120,9125888,86597.8588863903,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,16.067,27.8,1.267,82.467,1.2,13.133,14.933,1.067,164.667,22.067,8.867,,0,0,0.0030146627565982406,0.0030868794326241135,0.12142857142857143,0.0041818578281726995,0.0030377358490566043,0.05025,0.003156862745098039,0.0017573824710607133,0.00747055359246172,0.002927492447129909,0.00463108504398827,0.004756382978723404,0.24571428571428575,0.0552098765432099,0.004667924528301888,0.20710116731517514,0.0048823529411764705,0.004360548074651547,0.009578916372202591,0.004643504531722054
1705689948,0.7747909819523947,2.715148305084854,0.6015040538050562,33.49053032821354,0.36136724002972404,8.93346116386665,0.8404166753822815,3.9145068522335977,3.063698511761858,0.2437274143105067,0.2933052810741647,110354432,44789760,11636736,45772800,43970560,16490496,44756992,10317824,45608960,3080192,9125888,86597.8588863903,0,0,0,0,0,0,0,0,4,4,9,4,3,27,3,3,4,4,2,16.067,27.8,1.267,84.667,1.2,14.933,14.933,1.067,164.667,22.067,8.867,,0,0,0.0030146627565982406,0.0030868794326241135,0.12142857142857143,0.004198096885813149,0.0030377358490566043,0.05580495356037151,0.003156862745098039,0.0017573824710607133,0.00747055359246172,0.002927492447129909,0.00463108504398827,0.004756382978723404,0.24571428571428575,0.05471674876847297,0.004667924528301888,0.2110627177700348,0.0048823529411764705,0.004360548074651547,0.009578916372202591,0.004643504531722054
