time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705707044,1.3443323599681132,4.427418907679515,79.92059423304376,0.2039963626285886,4.956025998899726,1.272591507412376,0.20696999999999596,0.09373459375373926,0.276334159216243,0.8116225654487023,,0.31938208177915334,0.758231316184306,0.9094900035385812,1.0535345633135458,207011840,84381696,14569472,430616576,106807296,320159744,41943040,4485120,278228992,92852224,4669440,2891776,299286528,8015872,49410048,2469864.1530357637,0,0,682666.6666666667,0,0,0,1619992.6114262121,11,7,21,4,8,17,5,5,3,11,1,3,5,17,8,7.267,3.6,24.266,2.4,2.4,2.4,18.533,0.01803033494921597,0.03479731474735778,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.00372,0.0035079864894389796,0.04000002777809985,0.08683098719391293,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008111111111111112,0.007531443708071057
1705707045,1.3443323599681132,4.427418907679515,79.92059423304376,0.20805875389220577,4.956025998899726,1.272591507412376,0.20696999999999596,0.09373459375373926,0.2697741810750003,0.8116225654487023,,0.3162136569284197,0.758231316184306,0.9094900035385812,1.0535345633135458,207011840,84381696,14569472,430616576,106807296,320159744,41943040,4485120,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,682666.6666666667,0,0,0,1619992.6114262121,11,7,21,4,8,17,5,5,3,11,1,3,5,17,8,7.267,3.6,24.266,2.4,2.4,2.4,18.533,0.01803033494921597,0.03479731474735778,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.00372,0.0035079864894389796,0.04000002777809985,0.08683098719391293,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008111111111111112,0.007531443708071057
1705707046,1.3443323599681132,4.427418907679515,79.92059423304376,0.21212114515582298,4.956025998899726,1.272591507412376,0.2686030023078959,0.09373459375373926,0.38777432492423947,0.8022769899559973,,0.3162136569284197,0.758231316184306,0.9094900035385812,1.0535345633135458,207011840,84381696,14569472,430616576,106807296,320159744,41943040,4485120,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,885956.0141189247,15811.924569090312,0,0,1619992.6114262121,11,7,21,4,8,17,5,5,3,11,1,3,5,17,8,8.2,3.6,24.266,2.4,2.4,2.4,18.533,0.017943381705053035,0.03479731474735778,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.00372,0.0035079864894389796,0.039694476159482316,0.08683098719391293,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008111111111111112,0.007531443708071057
1705707047,1.3443323599681132,4.427418907679515,79.92059423304376,0.24374347581702957,4.956025998899726,1.272591507412376,0.2615784978278526,0.09180863395272,0.38777432492423947,0.8022769899559973,,0.3162136569284197,0.758231316184306,0.9094900035385812,1.0535345633135458,207011840,84381696,14569472,430616576,106807296,320159744,41943040,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,862786.4965155217,15811.924569090312,0,0,1619992.6114262121,11,7,21,4,8,17,5,5,3,11,1,3,5,17,8,8.2,3.6,24.266,2.4,2.4,2.4,18.266,0.017943381705053035,0.03479731474735778,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.00372,0.003498571243322517,0.039694476159482316,0.08683098719391293,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008111111111111112,0.007494268595725814
1705707048,1.3443323599681132,4.427418907679515,79.92059423304376,0.24374347581702957,4.956025998899726,1.272591507412376,0.25455399334780926,0.09180863395272,0.38777432492423947,0.8022769899559973,,0.31306627516778807,0.758231316184306,0.9094900035385812,1.0535345633135458,207011840,84381696,14569472,430616576,106807296,320159744,41943040,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,839616.9789121186,15811.924569090312,0,0,1619992.6114262121,11,7,21,4,8,17,5,5,3,11,1,3,5,17,8,8.2,3.6,24.266,2.4,2.4,2.4,18.266,0.017943381705053035,0.03479731474735778,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.00372,0.003498571243322517,0.039694476159482316,0.08683098719391293,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008111111111111112,0.007494268595725814
1705707049,1.3443323599681132,4.427418907679515,79.92059423304376,0.24374347581702957,4.956025998899726,1.272591507412376,0.4321716050994195,0.09180863395272,0.38777432492423947,0.7879976408139134,,0.31306627516778807,0.758231316184306,0.9094900035385812,1.0535345633135458,207011840,84381696,14569472,430616576,106807296,320159744,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,926737.1535482748,15811.924569090312,0,0,1619992.6114262121,11,7,21,4,8,17,5,5,3,11,1,3,5,17,8,8.2,3.6,24.266,2.4,2.4,2.4,18.266,0.017943381705053035,0.03479731474735778,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.00372,0.003498571243322517,0.039694476159482316,0.08683098719391293,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008111111111111112,0.007494268595725814
1705707050,1.3443323599681132,4.427418907679515,79.93267733730708,0.24374347581702957,4.956025998899726,1.272591507412376,0.4321716050994195,0.0666428284525713,0.38777432492423947,0.7879976408139134,,0.31306627516778807,0.3654026416702152,0.9094900035385812,1.0535345633135458,207011840,84381696,14569472,430616576,106807296,320159744,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,926737.1535482748,15811.924569090312,0,0,1619992.6114262121,11,7,21,4,8,17,5,5,3,11,1,3,5,17,8,8.2,3.6,24.266,2.4,2.4,1.933,18.266,0.017943381705053035,0.03479731474735778,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.003694444444444444,0.003498571243322517,0.039694476159482316,0.08683098719391293,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008060000000000001,0.007494268595725814
1705707051,1.3443323599681132,4.427418907679515,79.93267733730708,0.24374347581702957,4.956025998899726,1.272591507412376,0.4321716050994195,0.06818289300711364,0.38777432492423947,0.7879976408139134,,0.31306627516778807,0.3587355354512952,0.9094900035385812,0.8527041415014706,207011840,84381696,14569472,430616576,106807296,320159744,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,926737.1535482748,15811.924569090312,0,0,923670.0957023549,11,7,21,4,8,17,5,5,3,11,1,3,6,17,8,8.2,3.6,24.266,2.4,2.4,1.933,18.266,0.017943381705053035,0.03479731474735778,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.003694444444444444,0.003498571243322517,0.039694476159482316,0.08683098719391293,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008060000000000001,0.007494268595725814
1705707052,1.3443323599681132,4.427418907679515,79.93267733730708,0.2524564955035625,4.956025998899726,1.272591507412376,0.4321716050994195,0.06972295756165595,0.38777432492423947,0.7879976408139134,0,0.31306627516778807,0.3587355354512952,0.9094900035385812,0.7184474999999857,207011840,84381696,14569472,430841856,106807296,320159744,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,926737.1535482748,15811.924569090312,0,0,778240,11,7,21,4,8,17,5,5,3,11,1,3,6,17,8,8.2,3.6,24.266,2.4,2.4,1.933,18.266,0.017943381705053035,0.03479731474735778,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.003694444444444444,0.003498571243322517,0.039694476159482316,0.08683098719391293,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008060000000000001,0.007494268595725814
1705707053,1.3443323599681132,4.427418907679515,79.93267733730708,0.2524564955035625,4.956025998899726,1.272591507412376,0.4321716050994195,0.07126302211619827,0.38777432492423947,0.7879976408139134,0,0.31306627516778807,0.3587355354512952,0.9094900035385812,0.8614768973350126,207011840,84381696,14569472,430841856,106807296,320159744,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,926737.1535482748,15811.924569090312,0,0,933172.9605601156,11,7,21,4,8,17,5,5,3,11,1,3,6,17,8,8.2,4.067,24.266,2.4,2.4,1.933,18.266,0.017943381705053035,0.03281253819486883,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.003694444444444444,0.003498571243322517,0.039694476159482316,0.08607143854886053,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008060000000000001,0.007494268595725814
1705707054,1.3443323599681132,4.427418907679515,79.93267733730708,0.2524564955035625,4.719719869511862,1.272591507412376,0.4321716050994195,0.07280308667074059,0.3890833634067204,0.7879976408139134,0,0.31306627516778807,0.3587355354512952,0.9094900035385812,0.8443090776999007,207011840,84381696,14569472,430841856,106807296,320159744,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49410048,2469864.1530357637,0,0,926737.1535482748,21116.66752590607,0,0,914576.356141797,11,7,21,4,8,17,5,5,3,11,1,3,6,17,8,8.2,4.067,24.266,2.4,2.4,1.933,18.266,0.017943381705053035,0.03281253819486883,0.032834499699605516,0.03711734835602482,0.002085714285714286,0.003694444444444444,0.003498571243322517,0.039694476159482316,0.08607143854886053,0.09122922558360762,0.04742346967120497,0.004417142857142857,0.008060000000000001,0.007494268595725814
1705707055,1.3443323599681132,4.688205046929774,80.01857326478154,0.2524564955035625,4.719719869511862,1.272591507412376,0.4321716050994195,0.07434315122528291,0.3890833634067204,0.7879976408139134,0,0.31306627516778807,0.3587355354512952,0.9094900035385812,1.0257719378527375,207011840,84414464,14823424,430841856,106807296,320159744,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49459200,2293708.0669871625,0,0,926737.1535482748,21116.66752590607,0,0,1187091.1507703036,11,7,21,4,8,17,5,5,3,11,1,3,6,17,8,9.667,4.6,26.068,2,2.4,1.933,18.734,0.01816572279877079,0.031097467616931333,0.03232026818987435,0.037239569167952284,0.002085714285714286,0.003694444444444444,0.003446587214499432,0.040130036479539284,0.08557140567017017,0.09057198305832462,0.047447913833590455,0.004417142857142857,0.008060000000000001,0.007260795724703238
1705707056,1.3418120264387656,4.688205046929774,80.01857326478154,0.2524564955035625,4.719719869511862,1.2661912850439436,0.4321716050994195,0.07588321577982524,0.3890833634067204,0.7879976408139134,0,0.31306627516778807,0.3587355354512952,0.9094900035385812,1.0257719378527375,207011840,84414464,14823424,430841856,106807296,320196608,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49459200,2293708.0669871625,0,0,926737.1535482748,21116.66752590607,0,0,1187091.1507703036,11,7,21,4,8,20,5,5,3,11,1,3,6,17,8,9.667,4.6,26.068,2,2.4,1.933,18.734,0.01816572279877079,0.031097467616931333,0.03232026818987435,0.037239569167952284,0.002085714285714286,0.003694444444444444,0.003446587214499432,0.040130036479539284,0.08557140567017017,0.09057198305832462,0.047447913833590455,0.004417142857142857,0.008060000000000001,0.007260795724703238
1705707057,1.3418120264387656,4.688205046929774,80.01857326478154,0.2524564955035625,4.719719869511862,1.016454888886161,0.4321716050994195,0.07742328033436757,0.3890833634067204,0.7879976408139134,0,0.31306627516778807,0.3587355354512952,0.6230000000000048,1.0257719378527375,207011840,84414464,14823424,430841856,106807296,320196608,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49459200,2293708.0669871625,0,0,926737.1535482748,21116.66752590607,0,0,1187091.1507703036,11,7,21,4,8,20,5,5,3,11,1,3,6,17,8,9.4,4.6,26.068,1.733,1.867,1.667,17.934,0.01824212522774831,0.031097467616931333,0.03232026818987435,0.03736408723639477,0.0022539932599484427,0.003706085803540256,0.0034369984650702177,0.040233596556984386,0.08557140567017017,0.09057198305832462,0.04747281744727895,0.004450798651989689,0.008083741529731823,0.007211662442934859
1705707058,1.1326179406335188,4.636018087392567,80.01857326478154,0.2524564955035625,4.719719869511862,1.037240366466626,0.4321716050994195,0.09240387327253939,0.3890833634067204,0.7879976408139134,0,0.31306627516778807,0.3587355354512952,0.6230000000000048,1.0257719378527375,207011840,84414464,14823424,430841856,106807296,320196608,42024960,4481024,278228992,92852224,4669440,2895872,299286528,8015872,49459200,1503724.9283667626,0,0,926737.1535482748,21116.66752590607,0,0,1187091.1507703036,11,7,21,4,8,20,5,5,3,11,1,3,6,17,8,9.4,4.6,26.068,1.733,1.867,1.667,17.934,0.01824212522774831,0.031097467616931333,0.03232026818987435,0.03736408723639477,0.0022539932599484427,0.003706085803540256,0.0034369984650702177,0.040233596556984386,0.08557140567017017,0.09057198305832462,0.04747281744727895,0.004450798651989689,0.008083741529731823,0.007211662442934859
1705707059,1.4779874735575538,4.636018087392567,80.01857326478154,0.2524564955035625,4.719719869511862,1.058025844047091,0.4321716050994195,0.09240387327253939,0.3876539913802918,0.7879976408139134,0,0.3160532756024121,0.3587355354512952,0.7338448745519768,1.0257719378527375,207011840,84414464,14823424,430841856,106807296,320196608,42024960,4481024,278233088,92852224,4669440,3018752,299286528,8015872,49459200,1503724.9283667626,0,0,926737.1535482748,39055.64666844655,0,0,1187091.1507703036,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,9.4,4.6,25.201,1.733,1.867,1.667,17.934,0.01824212522774831,0.031097467616931333,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.003706085803540256,0.0034369984650702177,0.040233596556984386,0.08557140567017017,0.09045024042927166,0.04747281744727895,0.004450798651989689,0.008083741529731823,0.007211662442934859
1705707060,1.4779874735575538,4.636018087392567,80.01857326478154,0.2524564955035625,4.719719869511862,1.2471286548278977,0.4321716050994195,0.09240387327253939,0.3876539913802918,0.7879976408139134,0,0.3160532756024121,0.3587355354512952,0.7189583751493483,1.0257719378527375,207011840,84414464,14823424,430841856,106807296,320196608,42024960,4481024,278233088,92852224,4669440,3018752,299286528,8015872,49459200,1503724.9283667626,0,0,926737.1535482748,39055.64666844655,0,0,1187091.1507703036,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,9.4,4.6,25.201,1.733,1.867,1.667,17.934,0.01824212522774831,0.031097467616931333,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.003706085803540256,0.0034369984650702177,0.040233596556984386,0.08557140567017017,0.09045024042927166,0.04747281744727895,0.004450798651989689,0.008083741529731823,0.007211662442934859
1705707061,1.4779874735575538,4.636018087392567,79.96277613763614,0.25867061968923005,4.85313978991109,1.2471286548278977,0.4321716050994195,0.09240387327253939,0.3876539913802918,0.7879976408139134,0,0.3160532756024121,0.3587355354512952,0.9044006167287655,1.0257719378527375,207011840,84414464,14823424,430841856,107933696,320196608,42024960,4481024,278233088,92852224,4669440,3018752,299286528,8040448,49459200,1503724.9283667626,0,0,926737.1535482748,39055.64666844655,0,0,1187091.1507703036,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,8.934,4.6,25.201,1.733,1.867,1.667,17.934,0.018364572675251656,0.031097467616931333,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.003706085803540256,0.0034369984650702177,0.04062424416139434,0.08557140567017017,0.09045024042927166,0.04747281744727895,0.004450798651989689,0.008083741529731823,0.007211662442934859
1705707062,1.4779874735575538,4.636018087392567,79.96277613763614,0.25867061968923005,4.85313978991109,1.2471286548278977,0.4321716050994195,0.09240387327253939,0.3876539913802918,0.764154504277797,0,0.3160532756024121,0.3587355354512952,0.9044006167287655,1.0257719378527375,207011840,84414464,14823424,430841856,107933696,320196608,42024960,4481024,278233088,92852224,4669440,3018752,299286528,8040448,49459200,1503724.9283667626,0,0,926737.1535482748,39055.64666844655,0,0,1187091.1507703036,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,8.934,4.6,25.201,1.733,1.867,1.667,19.6,0.018364572675251652,0.031097467616931322,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.003706085803540256,0.0034628803842667003,0.04062424416139432,0.08557140567017017,0.09045024042927165,0.04747281744727895,0.004450798651989689,0.008083741529731823,0.0073396146521002206
1705707063,1.4779874735575538,4.636018087392567,79.96277613763614,0.25867061968923005,4.85313978991109,1.2471286548278977,0.43721905615675344,0.09240387327253939,0.3876539913802918,0.8090438068920655,0,0.3160532756024121,0.3587355354512952,0.9044006167287655,1.0257719378527377,207011840,84414464,14823424,430841856,107933696,320196608,42024960,4481024,278233088,92852224,4669440,3018752,299286528,8040448,49459200,1503724.9283667626,0,0,708151.3735032335,39055.64666844655,0,0,1187091.1507703038,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,8.934,4.6,25.201,1.733,1.867,1.667,19.6,0.018364572675251652,0.031097467616931322,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.003706085803540256,0.0034628803842667003,0.04062424416139432,0.08557140567017017,0.09045024042927165,0.04747281744727895,0.004450798651989689,0.008083741529731823,0.0073396146521002206
1705707064,1.4779874735575538,4.636018087392567,79.96277613763614,0.25867061968923005,4.85313978991109,1.2471286548278977,0.43721905615675344,0.09240387327253939,0.3876539913802918,0.8090438068920655,0,0.3160532756024121,0.37453336003027055,0.9044006167287655,1.0257719378527377,207011840,84414464,14823424,430841856,107933696,320196608,42024960,4481024,278233088,92852224,4669440,3018752,299286528,8040448,49459200,1503724.9283667626,0,0,708151.3735032335,39055.64666844655,0,0,1187091.1507703038,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,8.934,4.6,25.201,1.733,1.867,1.667,19.6,0.018364572675251652,0.031097467616931322,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.003706085803540256,0.0034628803842667003,0.04062424416139432,0.08557140567017017,0.09045024042927165,0.04747281744727895,0.004450798651989689,0.008083741529731823,0.0073396146521002206
1705707065,1.4779874735575538,4.636018087392567,79.96277613763614,0.25867061968923005,4.85313978991109,1.2471286548278977,0.43721905615675344,0.07637757650183333,0.3876539913802918,0.8090438068920655,0,0.3160532756024121,0.37453336003027055,0.9044006167287655,1.0257719378527377,207011840,84414464,14823424,430841856,107933696,320196608,42024960,4481024,278233088,92852224,4669440,3018752,299286528,8040448,49459200,1503724.9283667626,0,0,708151.3735032335,39055.64666844655,0,0,1187091.1507703038,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,8.934,4.6,25.201,1.733,1.867,2.133,19.6,0.018364572675251652,0.031097467616931322,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.0037144818799457087,0.0034628803842667003,0.04062424416139432,0.08557140567017017,0.09045024042927165,0.04747281744727895,0.004450798651989689,0.008229506534537585,0.0073396146521002206
1705707066,1.4779874735575538,4.636018087392567,79.96277613763614,0.22280665679881737,4.85313978991109,1.2471286548278977,0.43721905615675344,0.09270513123669884,0.3876539913802918,0.8090438068920655,0,0.3160532756024121,0.37453336003027055,0.9044006167287655,1.0257719378527377,207011840,84414464,14823424,430841856,107933696,320196608,42024960,4489216,278233088,92852224,4669440,3018752,299286528,8040448,49459200,1503724.9283667626,0,0,708151.3735032335,39055.64666844655,0,0,1187091.1507703038,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,8.934,4.6,25.201,1.733,1.867,2.133,19.6,0.018364572675251652,0.031097467616931322,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.0037144818799457087,0.0034628803842667003,0.04062424416139432,0.08557140567017017,0.09045024042927165,0.04747281744727895,0.004450798651989689,0.008229506534537585,0.0073396146521002206
1705707067,1.4779874735575538,4.636018087392567,79.96277613763614,0.25502772366252024,4.85313978991109,1.2471286548278977,0.43721905615675344,0.09270513123669884,0.3824240261064671,0.8090438068920655,0.00015296898901403749,0.3160532756024121,0.37453336003027055,0.9044006167287655,1.0257719378527377,207011840,84414464,14823424,430841856,107933696,320196608,42024960,4489216,278233088,92852224,4669440,3018752,299286528,8040448,49459200,1503724.9283667626,0,0,708151.3735032335,52212.930858657965,0,0,1187091.1507703038,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,8.934,4.6,25.201,1.733,1.867,2.133,19.6,0.018364572675251652,0.031097467616931322,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.0037144818799457087,0.0034628803842667003,0.04062424416139432,0.08557140567017017,0.09045024042927165,0.04747281744727895,0.004450798651989689,0.008229506534537585,0.0073396146521002206
1705707068,1.4779874735575538,4.636018087392567,79.96277613763614,0.25502772366252024,4.85313978991109,1.2471286548278977,0.4264558806158205,0.09270513123669884,0.3824240261064671,0.8090438068920655,0.00015296898901403749,0.3160532756024121,0.37453336003027055,0.9044006167287655,1.0257719378527377,207011840,84414464,14823424,430841856,107933696,320196608,42045440,4489216,278233088,92852224,4669440,3018752,299286528,8040448,49459200,1503724.9283667626,0,0,677371.3430720164,52212.930858657965,0,0,1187091.1507703038,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,8.934,4.467,25.201,1.733,1.867,2.133,19.6,0.018364572675251652,0.03269230495302235,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.0037144818799457087,0.0034628803842667003,0.04062424416139432,0.08608696317264944,0.09045024042927165,0.04747281744727895,0.004450798651989689,0.008229506534537585,0.0073396146521002206
1705707069,1.4779874735575538,4.636018087392567,79.96277613763614,0.25502772366252024,4.019284884086435,1.2471286548278977,0.4264558806158205,0.09270513123669884,0.3824240261064671,0.8090438068920655,0.00015296898901403749,0.3160532756024121,0.37453336003027055,0.9044006167287655,1.0068641144779378,207011840,84414464,14823424,430841856,107933696,320196608,42045440,4489216,278233088,92852224,4669440,3018752,299286528,8040448,49459200,1503724.9283667626,0,0,677371.3430720164,52212.930858657965,0,0,1120880.2485676005,12,7,21,4,8,20,5,5,3,11,1,3,6,17,8,8.934,4.467,25.201,1.733,1.867,2.133,19.6,0.018364572675251652,0.03269230495302235,0.032081959843603236,0.03736408723639477,0.0022539932599484427,0.0037144818799457087,0.0034628803842667003,0.04062424416139432,0.08608696317264944,0.09045024042927165,0.04747281744727895,0.004450798651989689,0.008229506534537585,0.0073396146521002206
1705707070,1.4606134076857755,4.473005614309969,79.96277613763614,0.25502772366252024,4.8660359679613014,1.2114614973951465,0.4264558806158205,0.09270513123669884,0.3824240261064671,0.8090438068920655,0.00015296898901403749,0.3139771402789812,0.37453336003027055,0.9044006167287655,1.0274567684544456,207011840,84414464,14823424,430841856,107933696,320159744,42045440,4489216,278233088,92852224,4669440,2891776,299286528,8040448,49541120,1470688.0793837316,0,0,677371.3430720164,52212.930858657965,0,0,1503209.2067734408,12,7,21,4,8,16,5,5,3,11,1,3,6,17,8,7.399,3.932,23.127,2.133,1.867,2.133,19.463,0.018105141016648802,0.032857122904318595,0.0320256356442144,0.03736408260955591,0.0022539932599484427,0.0037144818799457087,0.0034940915309733486,0.040283204282267976,0.08636362289681995,0.09076422161656189,0.04747281652191118,0.004450798651989689,0.008229506534537585,0.007476083504143404
1705707071,1.3492766013415602,4.264135623561491,79.96277613763614,0.25502772366252024,4.023940641417698,1.2114614973951465,0.4264558806158205,0.09270513123669884,0.3824240261064671,0.8090438068920655,0.00015296898901403749,0.3139771402789812,0.37453336003027055,0.9044006167287655,1.0274567684544456,207020032,84471808,14823424,430841856,107823104,320159744,42045440,4489216,278233088,92852224,4669440,2891776,299286528,8040448,49541120,2252084.2212940077,0,0,677371.3430720164,52212.930858657965,0,0,1503209.2067734408,11,7,21,4,8,16,5,5,3,11,1,3,6,17,8,7.399,3.932,23.127,2.133,1.867,2.133,19.463,0.018105141016648802,0.032857122904318595,0.0320256356442144,0.03736408260955591,0.0022539932599484427,0.0037144818799457087,0.0034940915309733486,0.040283204282267976,0.08636362289681995,0.09076422161656189,0.04747281652191118,0.004450798651989689,0.008229506534537585,0.007476083504143404
1705707072,1.3492766013415602,4.264135623561491,79.96277613763614,0.25502772366252024,4.782529534398945,1.2114614973951465,0.4264558806158205,0.09270513123669884,0.3824240261064671,0.8090438068920655,0.00015296898901403749,0.3139771402789812,0.37453336003027055,0.9044006167287655,1.0274567684544456,207020032,84471808,14823424,430841856,107823104,320159744,42045440,4489216,278233088,92852224,4669440,2891776,299286528,8040448,49541120,2252084.2212940077,0,0,677371.3430720164,52212.930858657965,0,0,1503209.2067734408,11,7,21,4,8,16,5,5,3,11,1,3,6,17,8,7.532,3.932,23.127,2.266,2.133,2.267,19.863,0.01809677564849183,0.032857122904318595,0.0320256356442144,0.0375,0.0023055555555555555,0.0036133333333333325,0.0035155280909765062,0.0401986381063578,0.08636362289681995,0.09076422161656189,0.0475,0.004461111111111111,0.008142857142857141,0.007560241493134132
1705707073,1.3492766013415602,4.264135623561491,79.94740808084335,0.25502772366252024,4.782529534398945,1.2114614973951465,0.4264558806158205,0.09270513123669884,0.3824240261064671,0.8090438068920655,0.00015296898901403749,0.3139771402789812,0.37453336003027055,0.9044006167287655,1.0274567684544456,207020032,84471808,17260544,430841856,107823104,320159744,42045440,4489216,278233088,92852224,4669440,2891776,299286528,8040448,49541120,2252084.2212940077,0,0,677371.3430720164,52212.930858657965,0,0,1503209.2067734408,11,7,19,4,8,16,5,5,3,11,1,3,6,17,8,7.532,3.932,23.127,2.266,2.133,2.267,19.863,0.01809677564849183,0.032857122904318595,0.0320256356442144,0.0375,0.0023055555555555555,0.0036133333333333325,0.0035155280909765062,0.0401986381063578,0.08636362289681995,0.09076422161656189,0.0475,0.004461111111111111,0.008142857142857141,0.007560241493134132
1705707074,1.3492766013415602,4.264135623561491,79.94740808084335,0.25231366497070323,4.782529534398945,1.2114614973951465,0.4264558806158205,0.09270513123669884,0.3824240261064671,0.8383166698107302,0.00015296898901403749,0.3139771402789812,0.37453336003027055,0.8689627853643282,1.0274567684544456,207020032,84471808,17260544,430841856,107823104,320159744,42045440,4489216,278233088,92852224,4669440,2891776,299286528,8028160,49541120,2252084.2212940077,0,0,677371.3430720164,52212.930858657965,0,0,1503209.2067734408,11,7,19,4,8,16,5,5,3,11,1,3,6,17,8,7.532,3.932,21.994,2.266,2.133,2.267,19.863,0.01809677564849183,0.032857122904318595,0.031745348833309296,0.0375,0.0023055555555555555,0.0036133333333333325,0.0035155280909765062,0.0401986381063578,0.08636362289681995,0.09008479213077927,0.0475,0.004461111111111111,0.008142857142857141,0.007560241493134132
1705707075,1.3492766013415602,4.264135623561491,79.94740808084335,0.25231366497070323,4.782529534398945,1.010536494284829,0.4264558806158205,0.09022065313327342,0.3824240261064671,0.8383166698107302,0.00015296898901403749,0.3139771402789812,0.37453336003027055,0.8689627853643282,1.0274567684544456,207020032,84471808,17260544,430841856,107823104,320159744,42045440,4489216,278233088,92852224,4669440,2891776,299286528,8028160,49541120,2252084.2212940077,0,0,677371.3430720164,52212.930858657965,0,0,1503209.2067734408,11,7,19,4,8,16,5,5,3,11,1,3,6,17,8,7.532,3.932,21.994,2.266,2.133,2.267,19.863,0.01809677564849183,0.032857122904318595,0.031745348833309296,0.0375,0.0023055555555555555,0.0036133333333333325,0.0035155280909765062,0.0401986381063578,0.08636362289681995,0.09008479213077927,0.0475,0.004461111111111111,0.008142857142857141,0.007560241493134132
