time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705820978,1.4633654890171581,3.8086950000000286,0.1632783942916798,0.1959313993796762,3.8984594959598606,56.85724186695676,0.376462188193117,0.0845253447078663,1.97741730670763,0.7359855656783987,0.00010207119465827295,0.30741081068663895,3.108597239139268,0.8756562535759259,1.1242207335352283,215150592,90996736,6332416,432185344,100892672,1004347392,45015040,4509696,271695872,96530432,4538368,2891776,300032000,8302592,55595008,0,737280,0,0,0,933369.793090876,67113.15924219148,0,28228.159242838432,1967122.4496038663,12,7,7,4,8,20,5,5,3,11,1,3,5,18,8,6.132,3.199,22.851,2.333,2.2,2,16.796,0,,0,0.020023781180159288,0.003011493103563207,0.03107682043455284,0.06875041664814899,0.0027600142937526167,0.003022728030328284,0.004310783378953605,0.04257397480151398,0.004620687586413773,0.09105442706369311,0.39333739228591635,0.00468000661352733,0.004640910454590911,0.013569565775105463
1705820979,1.4633654890171581,3.8086950000000286,0.1632783942916798,0.1959313993796762,3.8984594959598606,58.15100295250721,0.376462188193117,0.0845253447078663,2.5692279264574585,0.7359855656783987,0.00010207119465827295,0.2443566112008212,3.108597239139268,0.8756562535759259,1.057336179384095,215150592,90996736,6332416,432185344,100892672,1004347392,45015040,4509696,271695872,96530432,4538368,2891776,300032000,8302592,55635968,0,737280,0,0,0,933369.793090876,50457.33115703243,0,0,1680706.2626932482,12,7,7,4,8,20,5,5,3,11,1,3,5,18,8,7.135,3.601,24.132,1.734,2.2,2,16.136,0,,0,0.01988001726189202,0.003011562244185347,0.030952284879088552,0.0697365511965215,0.0027600142937526167,0.003022728030328284,0.004354324079985732,0.042371359325423824,0.004620812039533625,0.08945165050990934,0.4160707651860813,0.00468000661352733,0.004640910454590911,0.013511417644380288
1705820980,1.4693675402978013,4.4992203817212495,0.1632783942916798,0.11946500000000082,3.8984594959598606,59.44476403805765,0.376462188193117,0.0845253447078663,2.5692279264574585,0.7359855656783987,0.00010207119465827295,0.2492413499028736,3.108597239139268,0.8756562535759259,1.057336179384095,215150592,90996736,6332416,432185344,100892672,1004347392,45015040,4509696,271695872,96530432,4538368,2891776,300032000,8302592,55635968,0,870950.601987142,0,0,0,933369.793090876,50457.33115703243,0,0,1680706.2626932482,12,7,7,4,8,20,5,5,3,11,1,3,5,18,8,7.135,3.601,24.132,1.734,2.2,2,16.136,0,,0,0.01988001726189202,0.003011562244185347,0.030952284879088552,0.0697365511965215,0.0027600142937526167,0.003022728030328284,0.004354324079985732,0.042371359325423824,0.004620812039533625,0.08945165050990934,0.4160707651860813,0.00468000661352733,0.004640910454590911,0.013511417644380288
1705820981,1.4693675402978013,4.406470162551172,0.1632783942916798,0.11946500000000082,3.8984594959598606,60.73852512360809,0.376462188193117,0.0845253447078663,2.5692279264574585,0.7359855656783987,0.00010207119465827295,0.2930843221231451,3.108597239139268,0.8756562535759259,1.057336179384095,215150592,90996736,6332416,432185344,100892672,1004347392,45015040,4509696,271695872,96530432,4538368,2891776,300032000,8302592,55635968,0,852996.1893629455,0,0,0,933369.793090876,50457.33115703243,0,0,1680706.2626932482,12,7,7,4,8,20,5,5,3,11,1,3,5,18,8,7.135,3.601,24.132,1.734,2.2,2,16.136,0,,0,0.01988001726189202,0.003011562244185347,0.030952284879088552,0.0697365511965215,0.0027600142937526167,0.003022728030328284,0.004354324079985732,0.042371359325423824,0.004620812039533625,0.08945165050990934,0.4160707651860813,0.00468000661352733,0.004640910454590911,0.013511417644380288
1705820982,1.4693675402978013,5.813922921753903,0.1632783942916798,0.11946500000000082,3.8984594959598606,62.03228620915855,0.376462188193117,0.0845253447078663,2.5692279264574585,0.7359855656783987,0.00010207119465827295,0.2930843221231451,3.108597239139268,0.8756562535759259,1.057336179384095,215150592,91058176,6332416,432185344,100892672,1004347392,45015040,4509696,271695872,96530432,4538368,2891776,300032000,8302592,55635968,0,1391570.2303853913,0,0,0,933369.793090876,50457.33115703243,0,0,1680706.2626932482,12,7,7,4,8,20,5,5,3,11,1,3,5,18,8,7.135,3.601,24.132,1.734,2.2,2,16.136,0,,0,0.01988001726189202,0.003011562244185347,0.030952284879088552,0.0697365511965215,0.0027600142937526167,0.003022728030328284,0.004354324079985732,0.042371359325423824,0.004620812039533625,0.08945165050990934,0.4160707651860813,0.00468000661352733,0.004640910454590911,0.013511417644380288
1705820983,3.2794759272542544,5.813922921753903,0.1632783942916798,0.11946500000000082,3.8984594959598606,63.326047294708985,0.376462188193117,0.0845253447078663,2.5692279264574585,0.7359855656783987,0.00010207119465827295,0.2930843221231451,3.108597239139268,0.7447967236144503,1.057336179384095,215171072,91058176,6332416,432185344,100892672,1004347392,45015040,4509696,271695872,96530432,4538368,2891776,300032000,8302592,55635968,0,1391570.2303853913,0,0,0,933369.793090876,50457.33115703243,0,0,1680706.2626932482,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,7.135,4.401,24.132,1.734,2.2,2,17.27,0,,0,0.01988001726189202,0.0030111126586517237,0.030952284879088552,0.0697365511965215,0.0027600142937526167,0.003022728030328284,0.0043809772000740705,0.042371359325423824,0.004620002785573103,0.08945165050990934,0.4160707651860813,0.00468000661352733,0.004640910454590911,0.013105541399438418
1705820984,3.2794759272542544,5.813922921753903,0.1632783942916798,0.20133446398286325,3.8984594959598606,77.62566513302664,0.376462188193117,0.0845253447078663,1.8061465574313131,0.7359855656783987,0.00010207119465827295,0.2930843221231451,3.108597239139268,0.7256526504807996,1.057336179384095,215171072,91058176,6332416,432189440,100892672,1004347392,45015040,4509696,271695872,96530432,4538368,2891776,300032000,8302592,55635968,0,1391570.2303853913,0,0,0,933369.793090876,33896.06090698444,0,0,1680706.2626932482,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,7.135,4.401,24.132,1.734,2.2,2,17.27,0,,0,0.01988001726189202,0.0030111126586517237,0.030952284879088552,0.0697365511965215,0.0027600142937526167,0.003022728030328284,0.0043809772000740705,0.042371359325423824,0.004620002785573103,0.08945165050990934,0.4160707651860813,0.00468000661352733,0.004640910454590911,0.013105541399438418
1705820985,3.2794759272542544,5.813922921753903,0.1632783942916798,0.20133446398286325,3.8984594959598606,77.62566513302664,0.376462188193117,0.0845253447078663,1.8061465574313131,0.7359855656783987,0.00010207119465827295,0.2930843221231451,3.108597239139268,0.7111534442131693,1.057336179384095,215171072,91058176,6332416,432189440,100892672,1004347392,45015040,4509696,271695872,96530432,4538368,2891776,300032000,8302592,55635968,0,1391570.2303853913,0,0,0,933369.793090876,33896.06090698444,0,0,1680706.2626932482,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,7.135,4.401,24.132,1.734,2.2,2,17.27,0,,0,0.01988001726189202,0.0030111126586517237,0.030952284879088552,0.0697365511965215,0.0027600142937526167,0.003022728030328284,0.0043809772000740705,0.042371359325423824,0.004620002785573103,0.08945165050990934,0.4160707651860813,0.00468000661352733,0.004640910454590911,0.013105541399438418
1705820986,3.2794759272542544,5.813922921753903,0.1632783942916798,0.20133446398286325,3.8984594959598606,77.62566513302664,0.376462188193117,0.0845253447078663,1.8061465574313131,0.7359855656783987,0.00010207119465827295,0.2930843221231451,2.329102014768887,0.8260320413436608,1.057336179384095,215171072,91058176,6332416,432189440,100892672,1004347392,45015040,4509696,271695872,96530432,4538368,2891776,300032000,8294400,55635968,0,1391570.2303853913,0,0,0,933369.793090876,33896.06090698444,0,0,1680706.2626932482,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,8.802,4.401,24.132,1.734,2.2,2,17.27,0,,0,0.02001181663218094,0.0030111126586517237,0.030952284879088552,0.0697365511965215,0.0027600142937526167,0.003022728030328284,0.0043809772000740705,0.04284668952404104,0.004620002785573103,0.08945165050990934,0.4160707651860813,0.00468000661352733,0.004640910454590911,0.013105541399438418
1705820987,3.2794759272542544,5.813922921753903,0.16327839429167984,0.20133446398286325,3.8984594959598606,77.62566513302664,0.3749355848892074,0.0845253447078663,1.8061465574313131,0.7359855656783987,0.00010207119465827295,0.2930843221231451,2.329102014768887,0.8260320413436608,1.057336179384095,215171072,91058176,6332416,432189440,100892672,1004347392,45076480,4509696,271695872,96530432,4538368,2891776,300032000,8294400,55635968,0,1391570.2303853913,0,0,0,803710.3103817338,33896.06090698444,0,0,1680706.2626932482,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,8.802,4.401,24.132,1.734,1.733,2,17.27,0,,0,0.02001181663218094,0.0030111126586517237,0.030952284879088552,0.0697365511965215,0.002726043385703157,0.003022728030328284,0.0043809772000740705,0.04284668952404104,0.004620002785573103,0.08945165050990934,0.4160707651860813,0.004676719249586061,0.004640910454590911,0.013105541399438418
1705820988,3.2794759272542544,5.813922921753903,0.15261335867514564,0.20133446398286325,3.8984594959598606,77.62566513302664,0.3749355848892074,0.06073078555657028,1.8061465574313131,0.7359855656783987,0.00010207119465827295,0.2930843221231451,2.329102014768887,0.8260320413436608,1.057336179384095,215171072,91058176,6332416,432189440,100892672,1004347392,45076480,4517888,271695872,96530432,4538368,2891776,300032000,8294400,55635968,0,1391570.2303853913,0,0,0,803710.3103817338,33896.06090698444,0,0,1680706.2626932482,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,8.802,4.401,24.132,1.734,1.733,1.667,17.27,0,,0,0.02001181663218094,0.0030111126586517237,0.030952284879088552,0.0697365511965215,0.002726043385703157,0.003022728030328284,0.0043809772000740705,0.04284668952404104,0.004620002785573103,0.08945165050990934,0.4160707651860813,0.004676719249586061,0.004640910454590911,0.013105541399438418
1705820989,3.2794759272542544,5.813922921753903,0.15261335867514564,0.20133446398286325,3.8984594959598606,77.62566513302664,0.3749355848892074,0.06218629542916556,1.8061465574313131,0.7359855656783987,0.00010207119465827295,0.2930843221231451,2.329102014768887,0.8260320413436608,1.057336179384095,215171072,91058176,6332416,432189440,100892672,1004347392,45076480,4517888,271695872,96530432,4538368,2891776,300032000,8294400,55635968,0,1391570.2303853913,0,0,0,803710.3103817338,33896.06090698444,0,0,1680706.2626932482,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,8.402,4.401,26.284,1.334,1.333,1.267,16.07,0,,0,0.01998839297903215,0.0030111126586517237,0.03060344714327756,0.06527796298765762,0.00271830985915493,0.0030232558139534882,0.004354981099049296,0.042896245821208455,0.004620002785573103,0.08816320310033637,0.4134609072071888,0.00467887323943662,0.004641860465116279,0.013580292302656328
1705820990,3.2794759272542544,5.813922921753903,0.12770431498338397,0.20133446398286325,3.8984594959598606,77.62566513302664,0.3749355848892074,0.06364180530176086,1.8061465574313131,0.7359855656783987,0.00010207119465827295,0.2930843221231451,2.329102014768887,0.8260320413436608,1.057336179384095,215171072,91058176,6332416,432189440,100892672,1004347392,45076480,4517888,271695872,96530432,4538368,2891776,300032000,8294400,55635968,0,1391570.2303853913,0,0,0,803710.3103817338,33896.06090698444,0,0,1680706.2626932482,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,8.402,4.401,26.284,1.334,1.333,1.267,16.07,0,,0,0.01998839297903215,0.0030111126586517237,0.03060344714327756,0.06527796298765762,0.00271830985915493,0.0030232558139534882,0.004354981099049296,0.042896245821208455,0.004620002785573103,0.08816320310033637,0.4134609072071888,0.00467887323943662,0.004641860465116279,0.013580292302656328
1705820991,3.2794759272542544,5.813922921753903,0.15888472653339297,0.20133446398286325,3.3150658614436224,77.62566513302664,0.3749355848892074,0.06509731517435613,1.8061465574313131,0.7545703573079467,0.0001506591337099794,0.2930843221231451,3.4087781396007086,0.8260320413436608,0.8666529450741614,215171072,91058176,6336512,432189440,100892672,1004347392,45076480,4517888,271695872,96534528,4538368,2891776,300032000,8294400,55635968,0,1391570.2303853913,0,0,0,803710.3103817338,33896.06090698444,0,0,1421612.0674737585,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,8.402,4.401,26.284,1.334,1.333,1.267,16.07,0,,0,0.01998839297903215,0.0030111126586517237,0.03060344714327756,0.06527796298765762,0.00271830985915493,0.0030232558139534882,0.004354981099049296,0.042896245821208455,0.004620002785573103,0.08816320310033637,0.4134609072071888,0.00467887323943662,0.004641860465116279,0.013580292302656328
1705820992,3.2794759272542544,5.813922921753903,0.15888472653339297,0.2013344639828633,3.509429547179384,77.62566513302664,0.3749355848892074,0.06655282504695144,1.8061465574313131,0.7545703573079467,0.0001506591337099794,0.2930843221231451,3.4087781396007086,0.8260320413436608,0.8842382653956563,215171072,91058176,6336512,432189440,100892672,1004347392,45076480,4517888,271695872,96534528,4538368,2891776,300032000,8294400,55635968,0,1391570.2303853913,0,0,0,803710.3103817338,33896.06090698444,0,0,1450458.1052349173,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,8.402,4.401,26.284,1.334,1.333,1.267,16.07,0,,0,0.01998839297903215,0.0030111126586517237,0.03060344714327756,0.06527796298765762,0.00271830985915493,0.0030232558139534882,0.004354981099049296,0.042896245821208455,0.004620002785573103,0.08816320310033637,0.4134609072071888,0.00467887323943662,0.004641860465116279,0.013580292302656328
1705820993,3.2794759272542544,5.813922921753903,0.15888472653339297,0.2013344639828633,2.903818988321128,77.62566513302664,0.3749355848892074,0.06800833491954672,1.8061465574313131,0.5276518358395954,0.0001506591337099794,0.2930843221231451,3.4087781396007086,0.8260320413436608,1.0551192192897045,215171072,91058176,6336512,432189440,100892672,1004347392,45076480,4517888,271695872,96534528,4538368,2891776,300032000,8294400,55635968,0,1391570.2303853913,0,0,0,803710.3103817338,33896.06090698444,0,0,1730762.2656695396,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,8.402,4.401,26.284,1.334,1.333,1.267,16.07,0,,0,0.01998839297903215,0.0030111126586517237,0.03060344714327756,0.06527796298765762,0.00271830985915493,0.0030232558139534882,0.004354981099049296,0.042896245821208455,0.004620002785573103,0.08816320310033637,0.4134609072071888,0.00467887323943662,0.004641860465116279,0.013580292302656328
1705820994,3.2794759272542544,5.813922921753903,0.15888472653339297,0.2013344639828633,4.0336494878297255,77.62566513302664,0.3749355848892074,0.06946384479214202,1.8061465574313131,0.5406296467461719,0.00009911416713126316,0.2930843221231451,3.4087781396007086,0.8260320413436608,1.0368044189852699,215171072,91058176,6336512,432189440,99758080,1004347392,45076480,4517888,271695872,96534528,4538368,2891776,300032000,8294400,55676928,0,1391570.2303853913,0,0,0,803710.3103817338,33896.06090698444,0,0,1573522.4586288417,13,7,7,4,8,20,5,5,3,11,1,3,5,18,8,9.6,4.667,27.744,1.4,1.333,1.267,17.4,0,,0,0.019988151658767772,0.003011173184357542,0.02987804878048781,0.06764705882352942,0.00271830985915493,0.0030232558139534882,0.004219206680584552,0.04344387755102042,0.004620111731843576,0.08614285714285726,0.43928571428571445,0.00467887323943662,0.004641860465116279,0.009840090090090093
1705820995,3.393086640959484,5.3701636788776,0.15888472653339297,0.2013344639828633,4.0336494878297255,77.5650996550403,0.3749355848892074,0.0709193546647373,1.7646846129192872,0.5536074576527487,0.00009911416713126316,0.2488652250228156,3.4087781396007086,0.8260320413436608,1.0368044189852699,215171072,91058176,6336512,432189440,99758080,881946624,45076480,4517888,271695872,96534528,4538368,2891776,300032000,8294400,55676928,0,1468558.0670303975,0,0,0,803710.3103817338,44849.22749916972,0,0,1573522.4586288417,13,7,7,4,8,26,5,5,3,11,1,3,5,18,8,9.6,4.667,27.744,1.4,1.333,1.267,17.4,0,,0,0.019988151658767772,0.003011173184357542,0.02987804878048781,0.06764705882352942,0.00271830985915493,0.0030232558139534882,0.004219206680584552,0.04344387755102042,0.004620111731843576,0.08614285714285726,0.43928571428571445,0.00467887323943662,0.004641860465116279,0.009840090090090093
1705820996,3.461887156817557,5.3701636788776,0.15888472653339297,0.2013344639828633,4.0336494878297255,77.5650996550403,0.38041122307629976,0.07237486453733258,1.800368328185533,0.5665852685593253,0.00009911416713126313,0.3004806313978764,3.4087781396007086,0.8260320413436608,1.0368044189852699,215171072,91058176,6336512,432189440,99758080,881946624,45076480,4517888,271695872,96534528,4538368,2891776,300032000,8294400,55676928,0,1468558.0670303975,0,0,0,901148.9257679876,45756.1244326359,0,0,1573522.4586288417,13,7,7,4,8,26,5,5,3,11,1,3,5,18,8,9.6,4.667,27.744,1.4,1.333,1.267,17.4,0,,0,0.019988151658767772,0.003011173184357542,0.02987804878048781,0.06764705882352942,0.00271830985915493,0.0030232558139534882,0.004219206680584552,0.04344387755102042,0.004620111731843576,0.08614285714285726,0.43928571428571445,0.00467887323943662,0.004641860465116279,0.009840090090090093
1705820997,4.128030951484385,5.3701636788776,0.15888472653339297,0.19913575738605616,4.0336494878297255,77.5650996550403,0.38041122307629976,0.08733059235571733,2.1410229159747485,0.579563079465902,0.00009911416713126313,0.2960222222222223,3.4087781396007086,0.8260320413436608,1.0368044189852699,215171072,91058176,6336512,432193536,99758080,881946624,45076480,4517888,271695872,96534528,4538368,2891776,300032000,8294400,55676928,0,1468558.0670303975,0,0,0,901148.9257679876,54413.816007970774,0,0,1573522.4586288417,13,7,7,4,8,26,5,5,3,11,1,3,5,18,8,9.6,4.667,27.744,1.4,1.333,1.267,17.4,0,,0,0.019988151658767772,0.003011173184357542,0.02987804878048781,0.06764705882352942,0.00271830985915493,0.0030232558139534882,0.004219206680584552,0.04344387755102042,0.004620111731843576,0.08614285714285726,0.43928571428571445,0.00467887323943662,0.004641860465116279,0.009840090090090093
1705820998,4.128030951484385,5.3701636788776,0.15888472653339297,0.19913575738605616,4.0336494878297255,77.5650996550403,0.38041122307629976,0.08733059235571733,2.1410229159747485,0.5925408903724788,0.00009911416713126313,0.2960222222222223,3.4087781396007086,0.7871436708345678,1.0368044189852699,215171072,91058176,6336512,432193536,99758080,881946624,45076480,4517888,271695872,96534528,4538368,2891776,300032000,8294400,55676928,0,1468558.0670303975,0,0,0,901148.9257679876,54413.816007970774,0,0,1573522.4586288417,13,7,7,4,8,26,5,5,3,11,1,3,5,18,8,9.6,4.2,27.744,1.4,1.333,1.267,18.933,0,,0,0.019988151658767772,0.0030116959064327483,0.02987804878048781,0.06764705882352942,0.00271830985915493,0.0030232558139534882,0.004148,0.04344387755102042,0.004621052631578948,0.08614285714285726,0.43928571428571445,0.00467887323943662,0.004641860465116279,0.009712669683257921
1705820999,3.152882638554449,5.3701636788776,0.15888472653339297,0.19009935658948326,4.0336494878297255,77.5650996550403,0.38041122307629976,0.08733059235571733,2.1410229159747485,0.6055187012790554,0.00009911416713126313,0.2960222222222223,3.4087781396007086,0.7871436708345678,1.0368044189852699,215179264,91058176,6336512,432193536,99758080,881946624,45076480,4517888,271695872,96534528,4538368,2891776,300032000,8294400,55676928,0,1468558.0670303975,0,0,0,901148.9257679876,54413.816007970774,0,0,1573522.4586288417,13,7,7,4,8,26,5,5,3,11,1,3,5,18,8,9.6,4.2,27.744,1.4,1.333,1.267,18.933,0,,0,0.019988151658767772,0.0030116959064327483,0.02987804878048781,0.06764705882352942,0.00271830985915493,0.0030232558139534882,0.004148,0.04344387755102042,0.004621052631578948,0.08614285714285726,0.43928571428571445,0.00467887323943662,0.004641860465116279,0.009712669683257921
1705821000,3.152882638554449,5.833458157278147,0.15888472653339297,0.19009935658948326,4.0336494878297255,77.5650996550403,0.38041122307629976,0.08733059235571733,2.226229967258326,0.6184965121856322,0.00009911416713126313,0.2960222222222223,3.4087781396007086,0.7871436708345678,1.0368044189852699,215179264,91119616,6336512,432193536,99758080,881946624,45076480,4517888,272003072,96534528,4538368,2891776,300032000,8294400,55676928,0,2091595.4102168733,0,0,0,901148.9257679876,70584.18059624333,0,0,1573522.4586288417,13,7,7,4,8,26,5,5,3,11,1,3,5,18,8,9.6,4.2,27.744,1.4,1.333,1.267,18.933,0,,0,0.019988151658767772,0.0030116959064327483,0.02987804878048781,0.06764705882352942,0.00271830985915493,0.0030232558139534882,0.004148,0.04344387755102042,0.004621052631578948,0.08614285714285726,0.43928571428571445,0.00467887323943662,0.004641860465116279,0.009712669683257921
1705821001,3.152882638554449,5.833458157278147,0.15888472653339297,0.19009935658948326,4.0336494878297255,77.5650996550403,0.38041122307629976,0.08733059235571733,2.226229967258326,0.6314743230922089,0.00009911416713126313,0.2960222222222223,3.4087781396007086,0.7871436708345678,1.0368044189852699,215179264,91119616,6336512,432193536,99758080,881946624,45076480,4517888,272003072,96534528,4538368,2891776,300032000,8294400,55676928,0,2091595.4102168733,0,0,0,901148.9257679876,70584.18059624333,0,0,1573522.4586288417,13,7,7,4,8,26,5,5,3,11,1,3,5,18,8,9.8,4.2,27.744,1.4,1.333,1.267,18.933,0,,0,0.02001196172248804,0.0030116959064327483,0.02987804878048781,0.06764705882352942,0.00271830985915493,0.0030232558139534882,0.004148,0.04409793814432991,0.004621052631578948,0.08614285714285726,0.43928571428571445,0.00467887323943662,0.004641860465116279,0.009712669683257921
1705821002,3.152882638554449,5.833458157278147,0.15888472653339297,0.19009935658948326,4.0336494878297255,77.5650996550403,0.38041122307629976,0.09422345652638368,2.226229967258326,0.6444521339987854,0.00009911416713126313,0.2960222222222223,3.4087781396007086,0.7871436708345678,1.0368044189852699,215179264,91119616,6336512,432193536,99758080,881946624,45076480,4517888,272003072,96534528,4538368,2891776,300032000,8294400,55676928,0,2091595.4102168733,0,0,0,901148.9257679876,70584.18059624333,0,0,1573522.4586288414,13,7,7,4,8,26,5,5,3,11,1,3,5,18,8,9.8,4.2,27.744,1.4,2.2,1.267,18.933,0,,0,0.02001196172248804,0.0030116959064327483,0.02987804878048781,0.06764705882352942,0.002818181818181818,0.0030232558139534882,0.004148,0.04409793814432991,0.004621052631578948,0.08614285714285726,0.43928571428571445,0.004688311688311689,0.004641860465116279,0.009712669683257921
1705821003,3.152882638554449,5.833458157278147,0.1616504524117795,0.19009935658948326,4.0336494878297255,62.777205971437,0.38041122307629976,0.09422345652638368,2.226229967258326,0.6574299449053623,0.00009911416713126313,0.2960222222222223,3.4087781396007086,0.7871436708345678,1.0368044189852699,215179264,91119616,6352896,432193536,99758080,881946624,45076480,4517888,272003072,96534528,4538368,2891776,300032000,8294400,55676928,0,2091595.4102168733,0,0,0,901148.9257679876,70584.18059624333,0,0,1573522.4586288414,13,7,7,4,8,26,5,5,3,11,1,3,5,18,8,9.8,4.2,27.744,1.4,2.2,2.2,18.933,0,,0,0.02001196172248804,0.0030116959064327483,0.02987804878048781,0.06764705882352942,0.002818181818181818,0.0030217391304347826,0.004148,0.04409793814432991,0.004621052631578948,0.08614285714285726,0.43928571428571445,0.004688311688311689,0.004639130434782609,0.009712669683257921
1705821004,3.152882638554449,5.833458157278147,0.16739696465018272,0.19009935658948326,4.32351224079531,64.07217543622109,0.38041122307629976,0.09422345652638368,2.226229967258326,0.7786686543946018,0.00009911416713126313,0.2960222222222223,2.456284694316192,0.7871436708345678,1.0368044189852699,215179264,91119616,6352896,432193536,99758080,881946624,45076480,4517888,272003072,96534528,4538368,2891776,299909120,8294400,55676928,0,2091595.4102168733,0,0,0,901148.9257679876,70584.18059624333,0,0,1573522.4586288414,13,7,7,4,8,26,5,5,3,11,1,3,6,18,8,10.8,4.2,25.4,2.4,3.2,3.2,21.933,0,,0,0.019875565610859732,0.0030116959064327483,0.030758101851851856,0.07333333333333332,0.002797752808988764,0.00303960396039604,0.004222879684418146,0.04358247422680414,0.004621052631578948,0.08703333333333334,0.4352941176470588,0.004595505617977528,0.004671287128712872,0.009963043478260868
1705821005,3.152882638554449,5.833458157278147,0.16739696465018272,0.19009935658948326,4.32351224079531,77.6981678870455,0.38041122307629976,0.09422345652638368,2.226229967258326,0.7786686543946018,0.00009911416713126313,0.2960222222222223,2.456284694316192,0.7871436708345678,1.0368044189852699,215179264,91119616,6352896,432193536,99758080,881946624,45076480,4517888,272003072,96534528,4538368,2891776,299909120,8294400,55676928,0,2091595.4102168733,0,0,0,901148.9257679876,70584.18059624333,0,0,1573522.4586288414,13,7,7,4,8,26,5,5,3,11,1,3,6,18,8,10.8,4.2,25.4,2.4,3.2,3.2,21.933,0,,0,0.019875565610859732,0.0030116959064327483,0.030758101851851856,0.07333333333333332,0.002797752808988764,0.00303960396039604,0.004222879684418146,0.04358247422680414,0.004621052631578948,0.08703333333333334,0.4352941176470588,0.004595505617977528,0.004671287128712872,0.009963043478260868
1705821006,3.152882638554449,5.833458157278147,0.16739696465018272,0.19009935658948326,4.32351224079531,65.21100088767238,0.38041122307629976,0.09422345652638368,2.226229967258326,0.7786686543946018,0,0.2960222222222223,2.456284694316192,0.8646206398675808,1.0368044189852699,215179264,91119616,6352896,432193536,99758080,514764800,45076480,4517888,272003072,96534528,4538368,2891776,299909120,8314880,55676928,0,2091595.4102168733,0,0,0,901148.9257679876,70584.18059624333,0,0,1573522.4586288414,13,7,7,4,8,25,5,5,3,11,1,3,6,18,8,10.8,4.2,25.4,2.4,3.2,3.2,21.933,0,,0,0.019875565610859732,0.0030116959064327483,0.030758101851851856,0.07333333333333332,0.002797752808988764,0.00303960396039604,0.004222879684418146,0.04358247422680414,0.004621052631578948,0.08703333333333334,0.4352941176470588,0.004595505617977528,0.004671287128712872,0.009963043478260868
1705821007,3.152882638554449,5.833458157278147,0.16739696465018272,0.19009935658948326,4.212148720229687,77.35816707218173,0.3081093149903606,0.09422345652638368,2.226229967258326,0.7786686543946018,0,0.2960222222222223,2.456284694316192,0.8646206398675808,1.0368044189852699,215179264,91119616,6352896,432193536,100302848,514764800,45076480,4517888,272003072,96534528,4538368,2891776,299909120,8314880,55676928,0,2091595.4102168733,0,0,0,729874.3080642096,70584.18059624333,0,0,1573522.4586288414,13,7,7,4,10,25,5,5,3,11,1,3,6,18,8,10.8,4.2,25.4,2.4,3.2,3.2,21.933,0,,0,0.019875565610859732,0.0030116959064327483,0.030758101851851856,0.07333333333333332,0.002797752808988764,0.00303960396039604,0.004222879684418146,0.04358247422680414,0.004621052631578948,0.08703333333333334,0.4352941176470588,0.004595505617977528,0.004671287128712872,0.009963043478260868
1705821008,3.152882638554449,5.833458157278147,0.16739696465018272,0.19239157069345741,4.212148720229686,77.35816707218173,0.30176912793908894,0.09422345652638368,2.226229967258326,0.6570146549563517,0,0.29737423654491874,2.456284694316192,0.8646206398675808,1.0449841009334253,215179264,91119616,6352896,432189440,100302848,514764800,45076480,4517888,272003072,96534528,4538368,2891776,299909120,8314880,55709696,0,2091595.4102168733,0,0,0,714855.1593014097,70584.18059624333,0,0,1400485.519882381,13,7,7,4,10,25,5,5,3,11,1,3,6,18,8,10.8,4.2,25.4,2.4,3.2,3.2,21.933,0,,0,0.019875565610859732,0.0030116959064327483,0.030758101851851856,0.07333333333333332,0.002797752808988764,0.00303960396039604,0.004222879684418146,0.04358247422680414,0.004621052631578948,0.08703333333333334,0.4352941176470588,0.004595505617977528,0.004671287128712872,0.009963043478260868
