time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705486966,0.6402547294238083,2.1651341247458435,0.3677939453727131,29.132986298679185,0.27064346865507083,7.024754881244149,0.4731066912658168,16.253274700267276,2.803361571563657,0.2776821192053026,0.26722612945523894,106434560,43364352,11436032,44060672,43409408,15724544,38248448,15228928,46297088,2969600,8572928,80631.5084942617,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14,24.8,0.933,73.067,0.8,12.267,12.533,0.933,142.467,18.933,6.933,0,0,0.003095551894563427,0.003113017154389505,0.187,0.004226388229710489,0.0030769230769230765,0.18254113345521022,0.0035217391304347826,0.003735884567126725,0.05474828375286041,0.002972413793103448,0.004771993410214169,0.00480343087790111,0.3875000000000004,0.009882564102564105,0.004738461538461539,0.43171641791044785,0.007583333333333334,0.081027950310559,0.09131578947368423,0.004594482758620689
1705486967,0.6402547294238083,2.1651341247458435,0.3677939453727131,29.132986298679185,0.27064346865507083,7.024754881244149,0.4731066912658168,15.919559303169144,1.9807234277005414,0.2776821192053026,0.26722612945523894,106434560,43364352,11436032,44060672,43409408,15724544,38248448,15228928,46297088,2969600,8572928,80631.5084942617,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14,24.8,0.933,73.067,0.867,12.267,12.533,0.933,139,18.933,6.933,0,0,0.003095551894563427,0.003113017154389505,0.187,0.004226388229710489,0.0030740740740740746,0.18254113345521022,0.0035217391304347826,0.003773891317926296,0.05474828375286041,0.002972413793103448,0.004771993410214169,0.00480343087790111,0.3875000000000004,0.009882564102564105,0.004733333333333334,0.43171641791044785,0.007583333333333334,0.08143499101258239,0.09131578947368423,0.004594482758620689
1705486968,0.6402547294238083,2.1651341247458435,0.35093910936079736,29.132986298679185,0.27064346865507083,7.024754881244149,0.4731066912658168,20.00191139428062,2.027932123028482,0.2776821192053026,0.26722612945523894,106434560,43364352,11411456,44060672,43409408,15724544,38248448,15200256,46297088,2969600,8572928,80631.5084942617,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14,24.8,0.933,73.067,0.867,12.267,12.533,0.933,139,18.933,6.933,0,0,0.003095551894563427,0.003113017154389505,0.187,0.004226388229710489,0.0030740740740740746,0.18254113345521022,0.0035217391304347826,0.003773891317926296,0.05474828375286041,0.002972413793103448,0.004771993410214169,0.00480343087790111,0.3875000000000004,0.009882564102564105,0.004733333333333334,0.43171641791044785,0.007583333333333334,0.08143499101258239,0.09131578947368423,0.004594482758620689
1705486969,0.6402547294238083,2.181837025961674,0.35093910936079736,29.132986298679185,0.27064346865507083,5.798209926232251,0.4731066912658168,20.00191139428062,2.0751408183564215,0.22846604100529513,0.26722612945523894,106434560,43368448,11411456,44060672,43409408,15724544,38248448,15200256,46297088,2969600,8572928,80631.5084942617,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.133,24.8,0.933,73.067,0.867,12.267,12.533,0.933,139,18.933,6.933,0,0,0.0030892561983471077,0.003113017154389505,0.187,0.004226388229710489,0.0030740740740740746,0.18254113345521022,0.0035217391304347826,0.003773891317926296,0.05474828375286041,0.002972413793103448,0.004760661157024794,0.00480343087790111,0.3875000000000004,0.009882564102564105,0.004733333333333334,0.43171641791044785,0.007583333333333334,0.08143499101258239,0.09131578947368423,0.004594482758620689
1705486970,0.6402547294238083,2.268499253978825,0.35093910936079736,29.132986298679185,0.27064346865507083,5.9167584833009945,0.4731066912658168,20.00191139428062,2.1223495136843615,0.19233500000000348,0.26722612945523894,106434560,43368448,11411456,44060672,43409408,15724544,38248448,15200256,46297088,2969600,8572928,80631.5084942617,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,24.867,0.867,75.333,0.867,12.267,12.333,0.933,137.867,19,7.267,0,0,0.003059016393442623,0.00310379241516966,0.18055555555555555,0.0041487371375116934,0.0030740740740740746,0.186731843575419,0.0035217391304347826,0.003781694495980211,0.05672043010752688,0.0029730639730639733,0.004706229508196722,0.0047868263473053885,0.24500000000000002,0.009782188841201717,0.004733333333333334,0.4310137457044674,0.007583333333333334,0.08157336476134357,0.09151612903225805,0.0045946127946127945
1705486971,0.4779864487600632,2.268499253978825,0.35093910936079736,25.04837976968048,0.27064346865507083,6.035307040369737,0.4731066912658168,20.00191139428062,2.155032101791818,0.19233500000000348,0.26722612945523894,106434560,43368448,11411456,44060672,43409408,15724544,38248448,15200256,46276608,2969600,8572928,42036.350042057384,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,24.867,0.867,75.333,0.867,12.267,12.333,0.933,137.867,19,7.267,0,0,0.003059016393442623,0.00310379241516966,0.18055555555555555,0.0041487371375116934,0.0030740740740740746,0.186731843575419,0.0035217391304347826,0.003781694495980211,0.05672043010752688,0.0029730639730639733,0.004706229508196722,0.0047868263473053885,0.24500000000000002,0.009782188841201717,0.004733333333333334,0.4310137457044674,0.007583333333333334,0.08157336476134357,0.09151612903225805,0.0045946127946127945
1705486972,0.5803887971587622,2.268499253978825,0.35093910936079736,24.56282999803583,0.28374896685381845,6.077510326686212,0.4731066912658168,20.00191139428062,2.2022382637315525,0.22753165740741155,0.26722612945523894,106434560,43368448,11411456,44060672,43409408,15724544,38248448,15200256,46276608,2969600,8572928,51042.088538583754,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,24.867,0.867,75.333,0.867,12.267,12.333,0.933,137.267,18.4,7.267,0,0,0.003059016393442623,0.00310379241516966,0.18055555555555555,0.0041487371375116934,0.0030740740740740746,0.186731843575419,0.0035217391304347826,0.003792686705918811,0.0577995867768595,0.0029730639730639733,0.004706229508196722,0.0047868263473053885,0.24500000000000002,0.009782188841201717,0.004733333333333334,0.4310137457044674,0.007583333333333334,0.08172212492702861,0.0915599173553719,0.0045946127946127945
1705486973,0.5803887971587622,2.268499253978825,0.35093910936079736,24.077280226391178,0.28374896685381845,5.958961769617467,0.47310669126581684,20.00191139428062,2.249444425671288,0.22290599603175007,0.26722612945523894,106434560,43368448,11411456,44060672,43409408,15724544,38248448,15200256,46276608,2969600,8572928,51042.088538583754,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,24.867,0.867,75.333,0.867,12.267,12.333,0.933,137.267,18.4,7.267,0,0,0.003059016393442623,0.00310379241516966,0.18055555555555555,0.0041487371375116934,0.0030740740740740746,0.186731843575419,0.0035217391304347826,0.003792686705918811,0.0577995867768595,0.0029730639730639733,0.004706229508196722,0.0047868263473053885,0.24500000000000002,0.009782188841201717,0.004733333333333334,0.4310137457044674,0.007583333333333334,0.08172212492702861,0.0915599173553719,0.0045946127946127945
1705486974,0.6398838357170489,2.268499253978825,0.35093910936079736,23.591730454746518,0.28374896685381845,5.840413212548723,0.47310669126581684,20.00191139428062,2.296650587611023,0.21828033465608865,0.26722612945523894,106577920,43368448,11411456,44060672,43409408,15724544,38248448,15200256,46276608,2969600,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.867,0.867,72.733,0.867,12.267,12.333,0.933,137.267,18.4,7.267,0,0,0.003059016393442623,0.0031163708086785007,0.18055555555555555,0.0041130758492322,0.0030740740740740746,0.18673184357541897,0.0035217391304347826,0.003792686705918811,0.0577995867768595,0.0029730639730639733,0.004706229508196722,0.004809467455621302,0.24500000000000002,0.009759668508287293,0.004733333333333334,0.43101374570446727,0.007583333333333334,0.08172212492702861,0.0915599173553719,0.0045946127946127945
1705486975,0.6398838357170489,2.268499253978825,0.35093910936079736,29.154740860123784,0.28374896685381845,5.72186465547998,0.47310669126581684,20.00191139428062,2.3438567495507585,0.21365467328042717,0.22981372903670147,106577920,43368448,11411456,44429312,43409408,15724544,38248448,15200256,46276608,2969600,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.867,0.867,72.733,0.867,12.267,12.333,0.933,137.267,18.4,7.267,0,0,0.003059016393442623,0.0031163708086785007,0.18055555555555555,0.0041130758492322,0.0030740740740740746,0.18673184357541897,0.0035217391304347826,0.003792686705918811,0.0577995867768595,0.0029730639730639733,0.004706229508196722,0.004809467455621302,0.24500000000000002,0.009759668508287293,0.004733333333333334,0.43101374570446727,0.007583333333333334,0.08172212492702861,0.0915599173553719,0.0045946127946127945
1705486976,0.6398838357170489,2.268499253978825,0.35093910936079736,23.748890572810783,0.28374896685381845,7.033140667211221,0.47310669126581684,20.00191139428062,2.391062911490494,0.2090290119047657,0.27021064396870315,106577920,43368448,11411456,44429312,43409408,15843328,38248448,15200256,46276608,2969600,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.867,0.867,72.733,0.867,12.267,12.333,0.933,137.267,18.4,7.267,0,0,0.003059016393442623,0.0031163708086785007,0.18055555555555555,0.0041130758492322,0.0030740740740740746,0.18673184357541897,0.0035217391304347826,0.003792686705918811,0.0577995867768595,0.0029730639730639733,0.004706229508196722,0.004809467455621302,0.24500000000000002,0.009759668508287293,0.004733333333333334,0.43101374570446727,0.007583333333333334,0.08172212492702861,0.0915599173553719,0.0045946127946127945
1705486977,0.6398838357170489,2.268499253978825,0.35093910936079736,24.22979472645373,0.28374896685381845,7.033140667211221,0.5043715556500664,20.00191139428062,2.4382690734302286,0.20440335052910424,0.27021064396870315,106577920,43368448,11411456,44429312,43409408,15843328,38137856,15200256,46276608,2969600,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.867,0.867,72.733,0.867,12.267,12.333,0.933,137.267,18.4,7.533,0,0,0.003059016393442623,0.0031163708086785007,0.18055555555555555,0.0041130758492322,0.0030740740740740746,0.18673184357541897,0.0035217391304347826,0.003792686705918811,0.0577995867768595,0.002946666666666667,0.004706229508196722,0.004809467455621302,0.24500000000000002,0.009759668508287293,0.004733333333333334,0.43101374570446727,0.007583333333333334,0.08172212492702861,0.0915599173553719,0.004589333333333334
1705486978,0.6398838357170489,2.268499253978825,0.35093910936079736,24.710698880096672,0.2324979920032094,7.033140667211221,0.5043715556500664,20.00191139428062,2.8323697163841075,0.19977768915344277,0.27956576700450525,106577920,43368448,11411456,44429312,43409408,15843328,38137856,15200256,46276608,2969600,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.867,0.867,72.733,0.867,12.267,12.333,0.933,137.267,18.4,7.533,0,0,0.003059016393442623,0.0031163708086785007,0.18055555555555555,0.0041130758492322,0.0030740740740740746,0.18673184357541897,0.0035217391304347826,0.003792686705918811,0.0577995867768595,0.002946666666666667,0.004706229508196722,0.004809467455621302,0.24500000000000002,0.009759668508287293,0.004733333333333334,0.43101374570446727,0.007583333333333334,0.08172212492702861,0.0915599173553719,0.004589333333333334
1705486979,0.6398838357170489,2.268499253978825,0.35093910936079736,28.854249218576534,0.2846379451680454,7.033140667211221,0.5043715556500664,20.00191139428062,2.8323697163841075,0.19515202777778132,0.27956576700450525,106577920,43368448,11411456,44429312,43413504,15843328,38137856,15200256,46276608,2969600,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.733,0.8,71.8,0.8,12.267,12.333,0.867,136.4,18.4,7.4,0,0,0.003059016393442623,0.003111545988258317,0.17758620689655175,0.004112970711297071,0.0030666666666666668,0.18673184357541897,0.0034615384615384616,0.0037952853598014896,0.0577995867768595,0.002954098360655738,0.004706229508196722,0.004800782778864971,0.24379310344827587,0.009763535911602212,0.00472,0.43101374570446727,0.007333333333333332,0.08175407925407928,0.0915599173553719,0.004601311475409837
1705486980,0.6398838357170489,2.268499253978825,0.35093910936079736,28.854249218576534,0.2846379451680454,7.033140667211221,0.5043715556500664,19.997490472191693,2.8323697163841075,0.19052636640211987,0.27956576700450525,106577920,43368448,11411456,44429312,43413504,15843328,38137856,15200256,46276608,2969600,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.733,0.8,71.8,0.8,12.267,12.333,0.733,136.4,18.4,7.4,0,0,0.003059016393442623,0.003111545988258317,0.17758620689655175,0.004112970711297071,0.0030666666666666668,0.18673184357541897,0.003444444444444445,0.0037952853598014896,0.0577995867768595,0.002954098360655738,0.004706229508196722,0.004800782778864971,0.24379310344827587,0.009763535911602212,0.00472,0.43101374570446727,0.007250000000000003,0.08175407925407928,0.0915599173553719,0.004601311475409837
1705486981,0.6398838357170489,1.9185827048835102,0.35093910936079736,28.854249218576534,0.2846379451680454,7.033140667211221,0.5787245655401275,19.997490472191693,2.8323697163841075,0.2763923677618968,0.27956576700450525,106577920,43368448,11411456,44429312,43413504,15843328,38137856,15200256,46276608,3092480,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.733,0.8,71.8,0.8,12.267,12.333,0.733,136.4,18.4,7.4,0,0,0.003059016393442623,0.003111545988258317,0.17758620689655175,0.004112970711297071,0.0030666666666666668,0.18673184357541897,0.003444444444444445,0.0037952853598014896,0.0577995867768595,0.002954098360655738,0.004706229508196722,0.004800782778864971,0.24379310344827587,0.009763535911602212,0.00472,0.43101374570446727,0.007250000000000003,0.08175407925407928,0.0915599173553719,0.004601311475409837
1705486982,0.6398838357170488,1.9584835592237708,0.3874239755392384,28.854249218576534,0.2846379451680454,7.033140667211221,0.5787245655401275,19.997490472191693,2.8323697163841075,0.2763923677618968,0.27956576700450525,106577920,43368448,11411456,44429312,43413504,15843328,38137856,15200256,46276608,3092480,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.733,0.8,71.8,0.733,12.267,12.333,0.733,137.133,18.4,7.4,0,0,0.003059016393442623,0.003111545988258317,0.17758620689655175,0.004112970711297071,0.0030606060606060605,0.18673184357541897,0.003444444444444445,0.0037663782447466005,0.0577995867768595,0.002954098360655738,0.004706229508196722,0.004800782778864971,0.24379310344827587,0.009763535911602212,0.004709090909090909,0.43101374570446727,0.007250000000000003,0.08174841315637625,0.0915599173553719,0.004601311475409837
1705486983,0.6398838357170488,1.9983844135640316,0.3874239755392384,28.854249218576534,0.2846379451680454,7.033140667211221,0.5787245655401275,19.997490472191693,2.8323697163841075,0.2763923677618968,0.27956576700450525,106577920,43368448,11411456,44429312,43413504,15843328,38137856,15200256,46276608,3092480,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.2,23.733,0.8,71.8,0.733,12.267,12.333,0.733,137.133,18.4,7.4,0,0,0.003059016393442623,0.003111545988258317,0.17758620689655175,0.004112970711297071,0.0030606060606060605,0.18673184357541897,0.003444444444444445,0.0037663782447466005,0.0577995867768595,0.002954098360655738,0.004706229508196722,0.004800782778864971,0.24379310344827587,0.009763535911602212,0.004709090909090909,0.43101374570446727,0.007250000000000003,0.08174841315637625,0.0915599173553719,0.004601311475409837
1705486984,0.6398838357170488,2.038285267904292,0.32838863299988225,28.854249218576534,0.2900116636623937,7.033140667211221,0.5787245655401275,19.997490472191693,2.8323697163841075,0.2763923677618968,0.27956576700450525,106577920,43368448,11411456,44429312,43413504,15843328,38137856,15200256,46276608,3092480,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.533,23.733,0.8,71.8,0.733,12.267,12.333,0.733,137.133,18.4,7.4,0,0,0.003055374592833876,0.003111545988258317,0.17758620689655175,0.004112970711297071,0.0030606060606060605,0.18673184357541897,0.003444444444444445,0.0037663782447466005,0.0577995867768595,0.002954098360655738,0.004699674267100978,0.004800782778864971,0.24379310344827587,0.009763535911602212,0.004709090909090909,0.43101374570446727,0.007250000000000003,0.08174841315637625,0.0915599173553719,0.004601311475409837
1705486985,0.6398838357170488,2.0182151381711413,0.41118114206479767,28.854249218576534,0.2900116636623937,7.033140667211221,0.5787245655401275,16.587085117913336,2.4332180141026774,0.2763923677618968,0.27956576700450525,106577920,43368448,11509760,44429312,43413504,15843328,38137856,15200256,46276608,3092480,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,23.2,0.8,76.733,0.733,12.333,12.133,0.733,131.733,17.333,6.8,0,0,0.0030647249190938514,0.0031204343534057253,0.1776785714285714,0.004102587800369685,0.0030606060606060605,0.18325688073394497,0.003444444444444445,0.0037661315706641494,0.05689102564102563,0.0029527027027027026,0.004716504854368932,0.004816781836130305,0.24839285714285717,0.009752217294900223,0.004709090909090909,0.425179211469534,0.007250000000000003,0.08161366313309779,0.09137820512820513,0.004601351351351352
1705486986,0.6398838357170488,1.9783142838308805,0.41118114206479767,28.854249218576534,0.2900116636623937,7.033140667211221,0.5787245655401275,16.253793610043473,2.386011852162942,0.2763923677618968,0.27956576700450525,106577920,43368448,11509760,44429312,43413504,15843328,38137856,15200256,46276608,3092480,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,23.2,0.8,76.733,0.733,12.333,12.133,0.733,131.733,17.333,6.8,0,0,0.0030647249190938514,0.0031204343534057253,0.1776785714285714,0.004102587800369685,0.0030606060606060605,0.18325688073394497,0.003444444444444445,0.0037661315706641494,0.05689102564102563,0.0029527027027027026,0.004716504854368932,0.004816781836130305,0.24839285714285717,0.009752217294900223,0.004709090909090909,0.425179211469534,0.007250000000000003,0.08161366313309779,0.09137820512820513,0.004601351351351352
1705486987,0.6398838357170488,2.2983291508482977,0.41118114206479767,28.854249218576534,0.2900116636623937,7.033140667211221,0.5787245655401275,15.92050210217361,2.808634427553802,0.2773356492446938,0.27956576700450525,106577920,43343872,11509760,44429312,43413504,15843328,38137856,15200256,46284800,3092480,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,23.2,0.8,76.733,0.733,12.333,12.133,0.733,131.8,17.4,6.8,0,0,0.0030647249190938514,0.0031204343534057253,0.1776785714285714,0.004102587800369685,0.0030606060606060605,0.18325688073394497,0.003444444444444445,0.003769570707070708,0.05652173913043478,0.0029527027027027026,0.004716504854368932,0.004816781836130305,0.24839285714285717,0.009752217294900223,0.004709090909090909,0.425179211469534,0.007250000000000003,0.08159090909090909,0.09130434782608696,0.004601351351351352
1705486988,0.6398838357170488,2.2983291508482977,0.41118114206479767,28.854249218576534,0.2900116636623937,6.988992165996091,0.618904411503323,15.587210594303752,2.808634427553802,0.2773356492446938,0.27956576700450525,106577920,43343872,11509760,44429312,43413504,15601664,38019072,15200256,46284800,3092480,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,23.2,0.8,76.733,0.733,12.333,12.133,0.733,131.8,17.4,6.8,0,0,0.0030647249190938514,0.0031204343534057253,0.1776785714285714,0.004102587800369685,0.0030606060606060605,0.18325688073394497,0.003444444444444445,0.003769570707070708,0.05652173913043478,0.0029527027027027026,0.004716504854368932,0.004816781836130305,0.24839285714285717,0.009752217294900223,0.004709090909090909,0.425179211469534,0.007250000000000003,0.08159090909090909,0.09130434782608696,0.004601351351351352
1705486989,0.6398838357170488,2.2983291508482977,0.41118114206479767,24.90642687062935,0.2900116636623937,6.988992165996091,0.618904411503323,15.25391908643389,2.808634427553802,0.2773356492446938,0.27956576700450525,106577920,43343872,11509760,44429312,43413504,15601664,38019072,15200256,46284800,3092480,8572928,37613.35200532611,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,24.333,0.8,84.933,0.733,12.333,12.133,0.733,131.8,17.4,6.8,0,0,0.0030647249190938514,0.0031267056530214425,0.1776785714285714,0.004100226757369615,0.0030606060606060605,0.18325688073394497,0.003444444444444445,0.003769570707070708,0.05652173913043478,0.0029527027027027026,0.004716504854368932,0.004828070175438596,0.24839285714285717,0.009845383759733038,0.004709090909090909,0.425179211469534,0.007250000000000003,0.08159090909090909,0.09130434782608696,0.004601351351351352
1705486990,0.5870285189239045,2.2983291508482977,0.41118114206479767,24.425522716986404,0.2900116636623937,6.988992165996091,0.618904411503323,14.920627578564027,2.808634427553802,0.2773356492446938,0.2860966046264759,106344448,43343872,11509760,44429312,43413504,15601664,38019072,15200256,46284800,3092480,8572928,64124.51206966674,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,24.333,0.8,84.933,0.733,12.333,12.133,0.733,131.8,17.4,6.8,0,0,0.0030647249190938514,0.0031267056530214425,0.1776785714285714,0.004100226757369615,0.0030606060606060605,0.18325688073394497,0.003444444444444445,0.003769570707070708,0.05652173913043478,0.0029527027027027026,0.004716504854368932,0.004828070175438596,0.24839285714285717,0.009845383759733038,0.004709090909090909,0.425179211469534,0.007250000000000003,0.08159090909090909,0.09130434782608696,0.004601351351351352
1705486991,0.5989895307503438,2.2983291508482977,0.41118114206479767,23.94461856334346,0.2900116636623937,6.988992165996091,0.618904411503323,14.587336070694167,2.808634427553802,0.2773356492446938,0.28973889941420755,106344448,43343872,11509760,44429312,43413504,15601664,38019072,15200256,46284800,3092480,8572928,65431.082402290325,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,24.333,0.8,84.933,0.733,12.333,12.133,0.733,131.8,17.4,6.8,0,0,0.0030647249190938514,0.0031267056530214425,0.1776785714285714,0.004100226757369615,0.0030606060606060605,0.18325688073394497,0.003444444444444445,0.003769570707070708,0.05652173913043478,0.0029527027027027026,0.004716504854368932,0.004828070175438596,0.24839285714285717,0.009845383759733038,0.004709090909090909,0.425179211469534,0.007250000000000003,0.08159090909090909,0.09130434782608696,0.004601351351351352
1705486992,0.6109505425767833,2.2983291508482977,0.41118114206479767,29.44477808801092,0.2900116636623937,6.988992165996091,0.6736286971701033,14.254044562824305,2.8076428908832867,0.27998717657035144,0.28973889941420755,106344448,43343872,11509760,44584960,43413504,15601664,38019072,15200256,46284800,2965504,8572928,66737.65273491392,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,24.333,0.8,84.933,0.733,12.333,12.133,0.733,131.8,17.4,7,0,0,0.0030647249190938514,0.0031267056530214425,0.1776785714285714,0.004100226757369615,0.0030606060606060605,0.18325688073394497,0.003444444444444445,0.003769570707070708,0.05652173913043478,0.0029411764705882357,0.004716504854368932,0.004828070175438596,0.24839285714285717,0.009845383759733038,0.004709090909090909,0.425179211469534,0.007250000000000003,0.08159090909090909,0.09130434782608696,0.004598692810457516
1705486993,0.717660709586362,2.2983291508482977,0.41118114206479767,29.44477808801092,0.2900116636623937,6.988992165996091,0.6736286971701033,13.920753054954446,2.8076428908832867,0.27998717657035144,0.28973889941420755,106344448,43343872,11509760,44584960,43413504,15601664,38019072,15200256,46284800,2965504,8572928,78394.21995741525,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,24.333,0.8,84.933,0.733,12.333,12.133,0.733,131.8,17.4,7,0,0,0.0030647249190938514,0.0031267056530214425,0.1776785714285714,0.004100226757369615,0.0030606060606060605,0.18325688073394497,0.003444444444444445,0.003769570707070708,0.05652173913043478,0.0029411764705882357,0.004716504854368932,0.004828070175438596,0.24839285714285717,0.009845383759733038,0.004709090909090909,0.425179211469534,0.007250000000000003,0.08159090909090909,0.09130434782608696,0.004598692810457516
1705486994,0.717660709586362,2.2983291508482977,0.41118114206479767,29.6583995518578,0.2900116636623937,6.988992165996091,0.6736286971701033,13.587461547084583,2.8076428908832867,0.27998717657035144,0.28973889941420755,106344448,43343872,11509760,44584960,43413504,15601664,38019072,15200256,46284800,2965504,8572928,78394.21995741525,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,24.467,0.867,85.267,0.8,12.333,12.133,0.8,132.067,17.4,7.133,0,0,0.0030647249190938514,0.0031300970873786404,0.18333333333333338,0.004105072463768116,0.0030555555555555557,0.18325688073394497,0.0034000000000000002,0.0037704918032786887,0.05652173913043478,0.0029423076923076924,0.004716504854368932,0.0048341747572815535,0.40000000000000013,0.009862527716186257,0.004700000000000001,0.425179211469534,0.007000000000000004,0.08160282852091927,0.09130434782608696,0.004598717948717949
1705486995,0.717660709586362,2.2983291508482977,0.40901909722222224,29.6583995518578,0.2900116636623937,6.988992165996091,0.6736286971701033,13.254170039214722,2.8076428908832867,0.27998717657035144,0.28973889941420755,106344448,43343872,11137024,44584960,43413504,15601664,38019072,15200256,46284800,2965504,8572928,78394.21995741525,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,24.467,0.867,85.267,0.8,12.333,12.133,0.933,132.067,17.4,7.133,0,0,0.0030647249190938514,0.0031300970873786404,0.18333333333333338,0.004105072463768116,0.0030555555555555557,0.18325688073394497,0.003363636363636364,0.0037704918032786887,0.05652173913043478,0.0029423076923076924,0.004716504854368932,0.0048341747572815535,0.40000000000000013,0.009862527716186257,0.004700000000000001,0.425179211469534,0.006750000000000002,0.08160282852091927,0.09130434782608696,0.004598717948717949
1705486996,0.717660709586362,2.2983291508482977,0.40901909722222224,29.6583995518578,0.2900116636623937,6.988992165996091,0.6736286971701033,19.9821338989613,2.8076428908832867,0.27998717657035144,0.28973889941420755,106344448,43343872,11137024,44584960,43413504,15601664,38019072,15089664,46284800,2965504,8572928,78394.21995741525,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,24.467,0.867,85.267,0.8,12.333,12.133,0.933,132.067,17.4,7.133,0,0,0.0030647249190938514,0.0031300970873786404,0.18333333333333338,0.004105072463768116,0.0030555555555555557,0.18325688073394497,0.003363636363636364,0.0037704918032786887,0.05652173913043478,0.0029423076923076924,0.004716504854368932,0.0048341747572815535,0.40000000000000013,0.009862527716186257,0.004700000000000001,0.425179211469534,0.006750000000000002,0.08160282852091927,0.09130434782608696,0.004598717948717949
1705486997,0.717660709586362,2.2983291508482977,0.40901909722222224,29.6583995518578,0.2900116636623937,6.988992165996091,0.6736286971701033,19.967879282901862,2.8076428908832867,0.27998717657035144,0.28973889941420755,106344448,43343872,11137024,44584960,43413504,15601664,38019072,15089664,46284800,2965504,8572928,78394.21995741525,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14.6,24.467,0.867,85.267,1,12.333,12.133,0.933,140.867,17.4,7.133,0,0,0.0030647249190938514,0.0031300970873786404,0.18333333333333338,0.004105072463768116,0.0030512820512820517,0.18325688073394497,0.003363636363636364,0.003836511409815568,0.05652173913043478,0.0029423076923076924,0.004716504854368932,0.0048341747572815535,0.40000000000000013,0.009862527716186257,0.004692307692307693,0.425179211469534,0.006750000000000002,0.08197634160415465,0.09130434782608696,0.004598717948717949
