time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,currencyservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705388743,0.5949932677368367,1.252264774566056,0.37317862807726765,18.880332907159875,0.22464741325871732,6.605692634882875,0.6098683952842054,3.326837220423208,2.557172782262746,0.19347031802348338,0.21249015857036022,116416512,43626496,12066816,42287104,43634688,16703488,40640512,10670080,45973504,3166208,9207808,76362.50647332988,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.8,23.733,0.867,70.207,1,11.867,12.6,0.933,138.009,19.2,7.067,0,0,0,0,0.0029608433734939757,0.003073308270676692,0.20625,0.05620950323974082,0.003,0.1642638036809816,0.0032941176470588232,0.0019256076602013263,0.007387295081967213,0.0028472222222222223,0.004592168674698796,0.004731954887218045,0.4208333333333334,0.09316414686825054,0.0046,0.4757389162561576,0.006099999999999998,0.0043882641787380315,0.009614071038251366,0.0045694444444444446
1705388744,0.5949932677368367,1.2791721983181399,0.37317862807726765,18.880332907159875,0.22965117003433008,6.605692634882875,0.47060443840175453,3.326837220423208,2.557172782262746,0.18902775430485488,0.21683023533854562,116416512,43626496,12066816,42287104,43634688,16703488,40640512,10670080,45973504,3166208,9207808,76362.50647332988,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.8,23.733,0.867,70.207,1,11.867,12.6,0.933,138.009,19.2,7.067,0,0,0,0,0.0029608433734939757,0.003073308270676692,0.20625,0.05620950323974082,0.003,0.1642638036809816,0.0032941176470588232,0.0019256076602013263,0.007387295081967213,0.0028472222222222223,0.004592168674698796,0.004731954887218045,0.4208333333333334,0.09316414686825054,0.0046,0.4757389162561576,0.006099999999999998,0.0043882641787380315,0.009614071038251366,0.0045694444444444446
1705388745,0.5949932677368367,1.306079622070224,0.37317862807726765,18.880332907159875,0.2346549268099428,6.605692634882875,0.4832182203805599,3.326837220423208,2.557172782262746,0.18458519058622633,0.26040460609112775,116416512,43626496,12066816,42287104,43634688,16703488,40640512,10670080,45973504,3166208,9207808,76362.50647332988,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.8,23.733,0.867,70.207,1,11.867,12.6,0.933,138.009,19.2,7.067,0,0,0,0,0.0029608433734939757,0.003073308270676692,0.20625,0.05620950323974082,0.003,0.1642638036809816,0.0032941176470588232,0.0019256076602013263,0.007387295081967213,0.0028472222222222223,0.004592168674698796,0.004731954887218045,0.4208333333333334,0.09316414686825054,0.0046,0.4757389162561576,0.006099999999999998,0.0043882641787380315,0.009614071038251366,0.0045694444444444446
1705388746,0.5949932677368367,1.332987045822308,0.37317862807726765,18.880332907159875,0.2396586835855556,6.605692634882875,0.41562780109806036,3.326837220423208,2.5085541433290897,0.1801426268675978,0.26040460609112775,116416512,43626496,12066816,42287104,43634688,16703488,40361984,10670080,45961216,3166208,9207808,76362.50647332988,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.8,23.733,0.867,70.207,1,11.867,12.6,0.933,138.009,19.2,7.067,0,0,0,0,0.0029608433734939757,0.003073308270676692,0.20625,0.05620950323974082,0.003,0.1642638036809816,0.0032941176470588232,0.0019256076602013263,0.007387295081967213,0.0028472222222222223,0.004592168674698796,0.004731954887218045,0.4208333333333334,0.09316414686825054,0.0046,0.4757389162561576,0.006099999999999998,0.0043882641787380315,0.009614071038251366,0.0045694444444444446
1705388747,0.5949932677368367,1.3598944695743922,0.4115035770946359,18.880332907159875,0.24466244036116835,6.605692634882875,0.42619877528105776,3.326837220423208,2.5085541433290897,0.2735496104960941,0.26040460609112775,116416512,43626496,12066816,42287104,43634688,16703488,40361984,10670080,45961216,3039232,9207808,76362.50647332988,0,0,0,0,20992.20992209922,4,4,9,3,3,44,3,3,4,4,3,14.8,23.733,0.867,70.207,1,11.867,12.6,0.933,138.009,19.2,7.067,0,0,0,0,0.0029608433734939757,0.003073308270676692,0.20625,0.05620950323974082,0.003,0.1642638036809816,0.0032941176470588232,0.0019256076602013263,0.007387295081967213,0.0028472222222222223,0.004592168674698796,0.004731954887218045,0.4208333333333334,0.09316414686825054,0.0046,0.4757389162561576,0.006099999999999998,0.0043882641787380315,0.009614071038251366,0.0045694444444444446
1705388748,0.5949932677368367,1.6144454251250457,0.4115035770946359,18.880332907159875,0.24966619713678115,6.605692634882875,0.43676974946405517,3.326837220423208,2.5085541433290897,0.2735496104960941,0.26040460609112775,116416512,43626496,12066816,42287104,43634688,16703488,40361984,10670080,45961216,3039232,9207808,76362.50647332988,0,0,0,0,20992.20992209922,4,4,9,3,3,44,3,3,4,4,3,14.8,23.733,0.867,70.207,1,11.867,12.6,0.933,136.676,17.867,7.067,0,0,0,0,0.0029608433734939757,0.003073308270676692,0.20625,0.05620950323974082,0.003,0.1642638036809816,0.0032941176470588232,0.001927188036283403,0.007405787348586811,0.0028472222222222223,0.004592168674698796,0.004731954887218045,0.4208333333333334,0.09316414686825054,0.0046,0.4757389162561576,0.006099999999999998,0.004388575631282178,0.009615746971736203,0.0045694444444444446
1705388749,0.39961160561887143,1.6144454251250457,0.4115035770946359,18.880332907159875,0.3002254065367666,6.605692634882875,0.4473407236470526,3.326837220423208,2.5085541433290897,0.27689572073652335,0.26040460609112775,116416512,43626496,12066816,42287104,43634688,16703488,40361984,10670080,45961216,3039232,9207808,58310.13195639702,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.8,23.733,0.867,70.207,1,11.867,12.6,0.933,136.676,17.867,7.067,0,0,0,0,0.0029608433734939757,0.003073308270676692,0.20625,0.05620950323974082,0.003,0.1642638036809816,0.0032941176470588232,0.001927188036283403,0.007405787348586811,0.0028472222222222223,0.004592168674698796,0.004731954887218045,0.4208333333333334,0.09316414686825054,0.0046,0.4757389162561576,0.006099999999999998,0.004388575631282178,0.009615746971736203,0.0045694444444444446
1705388750,0.40967713559592167,1.6144454251250457,0.4115035770946359,19.026514871155676,0.3002254065367666,6.576710315037872,0.4579116978300499,3.326837220423208,2.5378945365458927,0.27689572073652335,0.26040460609112775,116416512,43626496,12066816,42414080,43634688,17473536,40361984,10670080,45961216,3039232,9207808,59778.86402753872,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.8,23.733,0.867,70.207,1,11.867,12.6,0.933,136.676,17.867,7.067,0,0,0,0,0.0029608433734939757,0.003073308270676692,0.20625,0.05620950323974082,0.003,0.1642638036809816,0.0032941176470588232,0.001927188036283403,0.007405787348586811,0.0028472222222222223,0.004592168674698796,0.004731954887218045,0.4208333333333334,0.09316414686825054,0.0046,0.4757389162561576,0.006099999999999998,0.004388575631282178,0.009615746971736203,0.0045694444444444446
1705388751,0.419742665572972,1.6144454251250457,0.42720717926851254,19.026514871155676,0.3002254065367666,6.576710315037872,0.46848267201304733,3.326837220423208,2.5378945365458927,0.27689572073652335,0.26040460609112775,116416512,43626496,12111872,42414080,43634688,17473536,40361984,10670080,45961216,3039232,9207808,61247.59609868045,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.8,23.733,0.867,70.207,1,11.867,12.6,0.933,136.676,17.867,7.467,0,0,0,0,0.0029608433734939757,0.003073308270676692,0.20625,0.05620950323974082,0.003,0.1642638036809816,0.0032941176470588232,0.001927188036283403,0.007405787348586811,0.0028604651162790697,0.004592168674698796,0.004731954887218045,0.4208333333333334,0.09316414686825054,0.0046,0.4757389162561576,0.006099999999999998,0.004388575631282178,0.009615746971736203,0.004572093023255814
1705388752,0.42980819555002225,1.35470133679024,0.42720717926851254,19.026514871155676,0.3002254065367666,6.576710315037872,0.47905364619604474,3.326837220423208,2.5378945365458927,0.27689572073652335,0.2549754437447739,116416512,43626496,12111872,42414080,43634688,17473536,40361984,10670080,45961216,3039232,9199616,62716.328169822154,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.4,24.133,1.2,78.067,1,11.867,13.2,0.933,139.009,18.133,7.867,0,0,0,0,0.0029627906976744185,0.003058270676691729,0.217,0.05671621626462303,0.003,0.16450304259634885,0.0032941176470588232,0.0019219404087663138,0.007366844207723036,0.0028613861386138613,0.004592558139534884,0.004704887218045112,0.4328125,0.09249085615797231,0.0046,0.47817258883248737,0.006099999999999998,0.00438675203151933,0.009547936085219706,0.004572277227722772
1705388753,0.43987372552707243,1.327793913038156,0.42720717926851254,19.026514871155676,0.3154521322143746,6.576710315037872,0.48962462037904203,3.326837220423208,2.5378945365458927,0.27689572073652335,0.2549754437447739,116416512,43626496,12111872,42414080,43638784,17473536,40361984,10670080,45961216,3039232,9199616,64185.06024096385,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.4,24.133,1.2,78.067,1,11.867,13.2,1.2,139.009,18.133,7.867,0,0,0,0,0.0029627906976744185,0.003058270676691729,0.217,0.05671621626462303,0.003,0.16450304259634885,0.003444444444444444,0.0019219404087663138,0.007366844207723036,0.0028613861386138613,0.004592558139534884,0.004704887218045112,0.4328125,0.09249085615797231,0.0046,0.47817258883248737,0.00725,0.00438675203151933,0.009547936085219706,0.004572277227722772
1705388754,0.4499392555041226,1.3008864892860716,0.42720717926851254,19.026514871155676,0.3154521322143746,6.576710315037872,0.5001955945620394,3.326837220423208,2.5378945365458927,0.27689572073652335,0.2549754437447739,116416512,43626496,12111872,42414080,43638784,17473536,40361984,10670080,45961216,3039232,9199616,65653.79231210555,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.4,24.133,1.2,78.067,1,13.733,13.2,1.2,146.6,18.133,7.867,0,0,0,0,0.0029627906976744185,0.003058270676691729,0.217,0.05671621626462303,0.003,0.1636592741935484,0.003444444444444444,0.001870887337986042,0.007366844207723036,0.0028613861386138613,0.004592558139534884,0.004704887218045112,0.4328125,0.09249085615797231,0.0046,0.48061497326203206,0.00725,0.004376570289132601,0.009547936085219706,0.004572277227722772
1705388755,0.4600047854811728,1.2739790655339878,0.42720717926851254,19.026514871155676,0.3154521322143746,6.576710315037872,0.5107665687450368,2.1735226603563427,2.5378945365458927,0.27689572073652335,0.2549754437447739,116416512,43626496,12111872,42414080,43638784,17473536,40361984,10670080,45961216,3039232,9199616,67122.52438324726,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.4,26.133,1.2,78.067,1,13.733,13.2,1.2,146.6,18.133,7.867,0,0,0,0,0.0029627906976744185,0.0030557620817843866,0.217,0.05671621626462303,0.003,0.1636592741935484,0.003444444444444444,0.001870887337986042,0.007366844207723036,0.0028613861386138613,0.004592558139534884,0.004700371747211896,0.4328125,0.09249085615797231,0.0046,0.48061497326203206,0.00725,0.004376570289132601,0.009547936085219706,0.004572277227722772
1705388756,0.522039464386311,1.2470716417819034,0.42720717926851254,19.026514871155676,0.3154521322143746,6.576710315037872,0.5213375429280341,2.2265528693362837,2.5378945365458927,0.27689572073652335,0.2549754437447739,116305920,43626496,12111872,42414080,43638784,17473536,40361984,10670080,45961216,3039232,9199616,34207.99971405338,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.4,26.133,1.2,78.067,1,13.733,13.2,1.2,146.6,18.133,7.867,0,0,0,0,0.0029627906976744185,0.0030557620817843866,0.217,0.05671621626462303,0.003,0.1636592741935484,0.003444444444444444,0.001870887337986042,0.007366844207723036,0.0028613861386138613,0.004592558139534884,0.004700371747211896,0.4328125,0.09249085615797231,0.0046,0.48061497326203206,0.00725,0.004376570289132601,0.009547936085219706,0.004572277227722772
1705388757,0.5332106838592772,1.2201642180298196,0.42720717926851254,19.026514871155676,0.3154521322143746,6.576710315037872,0.5319085171110316,2.2795830783162248,2.5378945365458927,0.27689572073652335,0.2549754437447739,116305920,43626496,12111872,42414080,43638784,17473536,40361984,10670080,45961216,3039232,9199616,34940.02305444602,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.2,13.733,13.2,1.4,147,18.133,8.267,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.056784040498221985,0.003,0.1636592741935484,0.0036315789473684206,0.0018739746457867264,0.007366844207723036,0.0028666666666666667,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.0043771812080536905,0.009547936085219706,0.004573333333333334
1705388758,0.5443819033322431,1.1932567942777355,0.42720717926851254,19.009237920015583,0.3154521322143746,6.576710315037872,0.46823777777780784,2.3326132872961653,2.5378945365458927,0.27689572073652335,0.2549754437447739,116305920,43626496,12111872,42414080,43638784,17473536,40361984,10670080,45961216,3039232,9199616,35672.04639483865,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.2,13.733,13.2,1.4,147,18.133,8.267,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.056784040498221985,0.003,0.1636592741935484,0.0036315789473684206,0.0018739746457867264,0.007366844207723036,0.0028666666666666667,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.0043771812080536905,0.009547936085219706,0.004573333333333334
1705388759,0.6702731683779666,1.1663493705256511,0.42720717926851254,19.009237920015583,0.3154521322143746,6.576710315037872,0.46823777777780784,2.385643496276106,2.5378945365458927,0.27689572073652335,0.2549754437447739,116305920,43626496,12111872,42414080,43638784,17473536,40361984,10670080,45961216,3039232,9199616,43921.40042355842,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.2,13.733,13.2,1.4,147,18.133,8.267,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.05678404049822199,0.003,0.1636592741935484,0.0036315789473684206,0.0018739746457867264,0.007366844207723036,0.0028666666666666667,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.0043771812080536905,0.009547936085219706,0.004573333333333334
1705388760,0.6702731683779667,1.1394419467735672,0.3461693528586049,18.857972620853268,0.3154521322143746,6.576710315037872,0.46823777777780784,2.438673705256047,2.6082551830690908,0.27689572073652335,0.2549754437447739,116305920,43626496,12111872,42848256,43638784,17473536,40361984,10670080,45961216,3039232,9199616,43921.40042355843,0,0,0,0,28749.912262230646,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.2,13.733,13.2,1.4,147,18.133,8.267,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.05678404049822199,0.003,0.1636592741935484,0.0036315789473684206,0.0018739746457867264,0.007366844207723036,0.0028666666666666667,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.0043771812080536905,0.009547936085219706,0.004573333333333334
1705388761,0.6702731683779667,1.112534523021483,0.3537004628353505,18.857972620853268,0.3154521322143746,6.576710315037872,0.5283038149146294,2.6803906075085577,2.6082551830690908,0.2742733797612203,0.2549754437447739,116305920,43626496,12111872,42848256,43638784,17473536,40361984,10604544,45961216,3035136,9199616,43921.40042355843,0,0,0,0,21830.58555997726,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.2,13.733,13.2,1.4,147,18.133,8.267,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.05678404049822199,0.003,0.1636592741935484,0.0036315789473684206,0.0018739746457867264,0.007366844207723036,0.0028666666666666667,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.0043771812080536905,0.009547936085219706,0.004573333333333334
1705388762,0.6702731683779667,1.085627099269399,0.36123157281209606,18.857972620853268,0.3154521322143746,6.576710315037872,0.5177328407316321,2.736923129693992,2.6082551830690908,0.2742733797612203,0.26013561639934335,116305920,43626496,12111872,42848256,43638784,17473536,40361984,10604544,45961216,3035136,9199616,43921.40042355843,0,0,0,0,21830.58555997726,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.2,13.733,13.2,1.4,147,18.133,8.267,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.05678404049822199,0.003,0.1636592741935484,0.0036315789473684206,0.0018739746457867264,0.007366844207723036,0.0028666666666666667,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.0043771812080536905,0.009547936085219706,0.004573333333333334
1705388763,0.6702731683779667,1.0587196755173147,0.36876268278884167,18.857972620853268,0.3154521322143746,6.576710315037872,0.5071618665486346,3.3919513311260765,2.6082551830690908,0.2742733797612203,0.26013561639934335,116305920,43626496,12111872,42848256,43638784,17473536,40361984,10604544,45961216,3035136,9199616,43921.40042355843,0,0,0,0,21830.58555997726,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.2,13.733,13.2,1.4,148.333,19.467,8.267,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.05678404049822199,0.003,0.1636592741935484,0.0036315789473684206,0.0018767666749318127,0.007343137254901961,0.0028666666666666667,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.004377733696999751,0.00951045751633987,0.004573333333333334
1705388764,0.6702731683779667,1.0318122517652306,0.3762937927655872,18.857972620853268,0.3154521322143746,6.576710315037872,0.49659089236563736,3.3919513311260765,2.17295498140781,0.2762729074996366,0.26013561639934335,116305920,43626496,12111872,42848256,43638784,17473536,40361984,10604544,45961216,3035136,9199616,43921.40042355843,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.133,13.733,13.2,1.4,148.333,19.467,8.267,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.05678404049822199,0.003,0.1636592741935484,0.0036315789473684206,0.0018767666749318127,0.007343137254901961,0.0028666666666666667,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.004377733696999751,0.00951045751633987,0.004573333333333334
1705388765,0.6702731683779667,1.1056165086972147,0.38382490274233283,18.857972620853268,0.3154521322143746,6.576710315037872,0.7337355175324604,3.3919513311260774,2.216850697087931,0.2762729074996366,0.26013561639934335,116305920,43626496,12111872,42848256,43638784,17473536,40595456,10604544,45961216,3035136,9199616,43921.40042355843,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.133,13.733,13.2,1.4,148.333,19.467,8.267,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.05678404049822199,0.003,0.1636592741935484,0.0036315789473684206,0.0018767666749318127,0.007343137254901961,0.0028666666666666667,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.004377733696999751,0.00951045751633987,0.004573333333333334
1705388766,0.6702731683779667,1.0771784072337338,0.45186659860473505,18.857972620853268,0.33064703366524634,5.512354699282388,0.7337355175324604,3.3919513311260774,2.260746412768052,0.2762729074996366,0.26427792585413584,116305920,43626496,12111872,42848256,43638784,17473536,40595456,10604544,45961216,3035136,9203712,43921.40042355843,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14.4,26.6,1.4,78.6,1.133,13.733,13.2,1.4,148.333,19.467,8.333,0,0,0,0,0.0029627906976744185,0.0030570377184912607,0.22403846153846152,0.05678404049822199,0.003,0.1636592741935484,0.0036315789473684206,0.0018767666749318127,0.007343137254901961,0.0027974683544303796,0.004592558139534884,0.004702667893284269,0.43875,0.09247538697730567,0.0046,0.48061497326203206,0.007916666666666667,0.004377733696999751,0.00951045751633987,0.004559493670886075
1705388767,0.6702731683779667,1.0487403057702527,0.3849319759089144,18.857972620853268,0.33064703366524634,5.403976053155959,0.7337355175324604,3.3919513311260774,2.6337429408072683,0.2762729074996366,0.26427792585413584,116305920,43626496,12111872,42848256,43638784,17473536,40595456,10604544,45961216,3035136,9203712,43921.40042355843,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14,26.467,1,76.262,1.133,13.733,12.6,1.4,144,18.933,8.467,0,0,0,0,0.002958990536277603,0.0030989729225023343,0.23369565217391303,0.05703469042545628,0.003,0.16323828920570263,0.0036315789473684206,0.0018847198222661072,0.007365308804204993,0.0028024691358024692,0.004591798107255521,0.004778151260504202,0.45375,0.09413821274808615,0.0046,0.47358974358974354,0.007916666666666667,0.00438405332016786,0.009557161629434955,0.004560493827160494
1705388768,0.6702731683779667,2.0665514697316487,0.37740086593216887,18.653193738360052,0.33064703366524634,5.295597407029531,0.7337355175324604,3.3919513311260774,2.6337429408072683,0.2762729074996366,0.26427792585413584,116305920,43786240,12111872,42848256,43638784,17473536,40595456,10604544,45961216,3035136,9203712,43921.40042355843,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14,26.467,1,76.262,1.133,13.733,12.6,1,144,18.933,8.467,0,0,0,0,0.002958990536277603,0.0030989729225023343,0.23369565217391303,0.05703469042545628,0.003,0.16323828920570263,0.0036666666666666666,0.0018847198222661072,0.007365308804204993,0.0028024691358024692,0.004591798107255521,0.004778151260504202,0.45375,0.09413821274808615,0.0046,0.47358974358974354,0.008,0.00438405332016786,0.009557161629434955,0.004560493827160494
1705388769,0.6702731683779667,2.0665514697316487,0.42625692418284017,18.653193738360052,0.33064703366524634,6.592497759569175,0.7337355175324604,3.3919513311260774,2.6337429408072683,0.2762729074996366,0.26427792585413584,116305920,43786240,12083200,42848256,43638784,17158144,40595456,10604544,45961216,3035136,9203712,43921.40042355843,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14,26.467,1,76.262,1.133,12.333,12.6,1,133.267,18.933,8.467,0,0,0,0,0.002958990536277603,0.0030989729225023343,0.23369565217391303,0.05703469042545628,0.003,0.16252566735112936,0.0036666666666666666,0.0019260520684844708,0.007365308804204993,0.0028024691358024692,0.004591798107255521,0.004778151260504202,0.45375,0.09413821274808615,0.0046,0.465686274509804,0.008,0.004393825177973144,0.009557161629434955,0.004560493827160494
1705388770,0.6702731683779667,2.0665514697316487,0.42625692418284017,18.653193738360052,0.3121871796417734,6.592497759569175,0.7337355175324604,3.3919513311260774,2.57332562079075,0.2762729074996366,0.26427792585413584,116305920,43786240,12083200,42848256,43638784,17158144,40595456,10604544,45957120,3035136,9203712,43921.40042355843,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14,24.4,1,76.262,1.133,12.333,12.6,1,133.267,18.933,8.467,0,0,0,0,0.002958990536277603,0.0030996240601503756,0.23369565217391303,0.05703469042545628,0.003,0.16252566735112936,0.0036666666666666666,0.0019260520684844708,0.007365308804204993,0.0028024691358024692,0.004591798107255521,0.004779323308270677,0.45375,0.09413821274808615,0.0046,0.465686274509804,0.008,0.004393825177973144,0.009557161629434955,0.004560493827160494
1705388771,0.6702731683779667,2.0665514697316487,0.42625692418284017,18.653193738360052,0.3121871796417734,6.592497759569175,0.7337355175324604,3.3919513311260774,2.57332562079075,0.2762729074996366,0.26427792585413584,116305920,43786240,12083200,42848256,43638784,17158144,40595456,10604544,45957120,3035136,9203712,43921.40042355843,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14,24.4,1,76.262,1.133,12.333,12.6,1,133.267,18.933,8.467,0,0,0,0,0.002958990536277603,0.0030996240601503756,0.23369565217391303,0.05703469042545628,0.003,0.16252566735112936,0.0036666666666666666,0.0019260520684844708,0.007365308804204993,0.0028024691358024692,0.004591798107255521,0.004779323308270677,0.45375,0.09413821274808615,0.0046,0.465686274509804,0.008,0.004393825177973144,0.009557161629434955,0.004560493827160494
1705388772,0.8110816693479905,2.0665514697316487,0.42625692418284017,18.653193738360052,0.3121871796417734,6.592497759569175,0.7337355175324604,3.3919513311260774,2.57332562079075,0.2762729074996366,0.26427792585413584,116346880,43786240,12083200,42848256,43638784,17158144,40595456,10604544,45957120,3035136,9203712,77524.3683164569,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14,23.733,0.667,75.595,0.8,12.333,12.6,0.667,132.933,18.933,7.8,0,0,0,0,0.002958990536277603,0.0031,0.255952380952381,0.05716840678063448,0.003,0.16252566735112936,0.003787878787878788,0.0019249997049275533,0.007365308804204993,0.0028,0.004591798107255521,0.0047799999999999995,0.47023809523809523,0.09418546692301558,0.0046,0.465686274509804,0.008230769230769232,0.004393623146885148,0.009557161629434955,0.004560000000000001
1705388773,0.8110816693479905,2.0665514697316487,0.42625692418284017,18.653193738360052,0.3121871796417734,6.592497759569175,0.7334653174952621,3.3919513311260774,2.57332562079075,0.2762729074996366,0.26427792585413584,116346880,43786240,12083200,42848256,43638784,17158144,40595456,10604544,45957120,3035136,9203712,77524.3683164569,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14,23.733,0.667,75.595,0.8,12.333,12.6,0.667,132.933,18.933,7.8,0,0,0,0,0.002958990536277603,0.0031,0.255952380952381,0.05716840678063448,0.003,0.16252566735112936,0.003787878787878788,0.0019249997049275533,0.007365308804204993,0.0028,0.004591798107255521,0.0047799999999999995,0.47023809523809523,0.09418546692301558,0.0046,0.465686274509804,0.008230769230769232,0.004393623146885148,0.009557161629434955,0.004560000000000001
1705388774,0.8110816693479905,2.0665514697316487,0.42625692418284017,16.119571884420246,0.3121871796417734,6.592497759569175,0.7334653174952621,3.3919513311260774,2.57332562079075,0.2762729074996366,0.26427792585413584,116346880,43786240,12083200,42848256,43638784,17158144,40595456,10604544,45957120,3035136,9203712,77524.3683164569,0,0,0,0,29708.428025724093,4,4,9,3,3,44,3,3,4,4,3,14,23.733,0.667,75.595,0.8,12.333,12.6,0.667,132.933,18.933,7.8,0,0,0,0,0.002958990536277603,0.0031,0.255952380952381,0.05716840678063448,0.003,0.16252566735112936,0.003787878787878788,0.0019249997049275533,0.007365308804204993,0.0028,0.004591798107255521,0.0047799999999999995,0.47023809523809523,0.09418546692301558,0.0046,0.465686274509804,0.008230769230769232,0.004393623146885148,0.009557161629434955,0.004560000000000001
