time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,istio-init_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,istio-init_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705728851,1.7831997154349313,2.319859892538939,0.1618400709146754,0.15646107097279163,4.150770348473067,7.333043201871983,0.4391897924261581,0.08113920860287337,0.6473353488647762,0.8397863977448708,0.00012156395752704283,0.30985915492957783,0.637144808409964,0.5186112679877953,0.9986488797674035,214630400,72572928,5816320,430559232,102748160,,328933376,38600704,4423680,245325824,96342016,4644864,2867200,299130880,7061504,38162432,0,2265805.1644789046,0,777085.0383156015,64749.935779635234,0,0,971985.6336582863,21,11,6,4,16,,19,7,5,3,11,1,3,7,16,8,6.2,3.2,21.333,1.467,1.533,1.533,14.8,0.36529126213592233,0.0030499999999999998,0.038803317535545036,0.20000000000000004,0.0025492957746478875,0.0035000000000000005,0.003215827338129496,1.8241935483870966,0.00469,0.7414062499999999,1.2499999999999991,0.004509859154929578,0.007500000000000001,0.004988489208633092
1705728852,1.7831997154349313,2.319859892538939,0.1618400709146754,0.15312075850706414,4.150770348473067,7.177682939969304,0.4391897924261581,0.08113920860287337,0.6966570526026532,0.8397863977448708,0.00012156395752704283,0.30985915492957783,0.637144808409964,0.5297035685240283,1.0096168908564618,214630400,72572928,5816320,430559232,102748160,,328933376,38600704,4423680,245325824,96342016,4644864,2867200,299130880,7061504,38203392,0,2265805.1644789046,0,777085.0383156015,45004.8070320011,0,0,1220500.5959475567,21,11,6,4,16,,19,7,5,3,11,1,3,7,16,8,7.467,3.2,21.333,1.467,1.533,1.533,14.8,0.3680555555555555,0.0030499999999999998,0.038803317535545036,0.20000000000000004,0.0025492957746478875,0.0035000000000000005,0.003215827338129496,1.8147058823529407,0.00469,0.7414062499999999,1.2499999999999991,0.004509859154929578,0.007500000000000001,0.004988489208633092
1705728853,1.8119882919538393,2.319859892538939,0.1618400709146754,0.14978044604133667,4.150770348473067,7.022322678066624,0.4391897924261581,0.08113920860287337,0.6966570526026532,0.8397863977448708,0.00012156395752704283,0.30985915492957783,0.637144808409964,0.5407958690602614,0.9914776012396194,214724608,72572928,5816320,430559232,102748160,,328933376,38600704,4423680,245325824,96342016,4644864,2867200,299130880,7061504,38203392,0,2265805.1644789046,0,777085.0383156015,45004.8070320011,0,0,1364101.8524942761,23,11,6,4,16,,19,7,5,3,11,1,3,7,16,8,7.467,3.2,21.333,1.467,1.533,1.533,14.8,0.3680555555555555,0.0030499999999999998,0.038803317535545036,0.20000000000000004,0.0025492957746478875,0.0035000000000000005,0.003215827338129496,1.8147058823529407,0.00469,0.7414062499999999,1.2499999999999991,0.004509859154929578,0.007500000000000001,0.004988489208633092
1705728854,1.8119882919538393,2.319859892538939,0.1618400709146754,0.1464401335756092,4.150770348473067,6.866962416163943,0.43656399916568045,0.08113920860287337,0.6966570526026532,0.8397863977448708,0.00012156395752704283,0.32017339776094156,0.637144808409964,0.5518881695964944,0.9914776012396194,214724608,72572928,5816320,430559232,102748160,,328933376,38600704,4423680,245325824,96342016,4644864,2867200,299130880,7061504,38203392,0,2265805.1644789046,0,787893.1145565367,45004.8070320011,0,0,1364101.8524942761,23,11,6,4,16,,19,7,5,3,11,1,3,7,16,8,7.467,3.2,21.333,1.467,1.533,1.533,14.8,0.3680555555555555,0.0030499999999999998,0.038803317535545036,0.20000000000000004,0.0025492957746478875,0.0035000000000000005,0.003215827338129496,1.8147058823529407,0.00469,0.7414062499999999,1.2499999999999991,0.004509859154929578,0.007500000000000001,0.004988489208633092
1705728855,1.8119882919538393,2.319859892538939,0.1618400709146754,0.14309982110988173,3.9992664764938954,6.711602154261263,0.43656399916568045,0.08113920860287337,0.6966570526026532,0.8397863977448708,0.00012156395752704283,0.32017339776094156,0.637144808409964,0.5629804701327275,0.9914776012396194,214724608,72572928,5816320,430559232,102748160,,328933376,38600704,4423680,245325824,96342016,4644864,2867200,299130880,7061504,38203392,0,2265805.1644789046,0,787893.1145565367,45004.8070320011,0,0,1364101.8524942761,23,11,6,4,16,,19,7,5,3,11,1,3,7,16,8,8.6,3.733,22.467,1.667,1.533,1.533,16.667,0.34490740740740744,0.003036144578313253,0.03869318181818183,0.20108695652173914,0.0025492957746478875,0.0035000000000000005,0.0032028571428571423,1.7410000000000017,0.004665060240963855,0.7691780821917812,1.6937500000000014,0.004509859154929578,0.007500000000000001,0.004965142857142856
1705728856,1.8119882919538393,2.319859892538939,0.1618400709146754,0.13975950864415423,3.9992664764938954,3.4068390459934523,0.43656399916568045,0.08113920860287337,0.7180641418082039,0.8397863977448708,0.00012156395752704283,0.32017339776094156,0.637144808409964,0.5740727706689605,0.9914776012396194,214724608,72572928,5816320,430559232,102748160,,329318400,38600704,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38203392,0,2265805.1644789046,0,787893.1145565367,32779.144909269155,0,0,1364101.8524942761,23,11,6,4,16,,22,7,5,3,11,1,3,7,16,8,8.6,3.733,22.467,1.667,1.533,1.533,16.667,0.34490740740740744,0.003036144578313253,0.03869318181818183,0.20108695652173914,0.0025492957746478875,0.0035000000000000005,0.0032028571428571423,1.7410000000000017,0.004665060240963855,0.7691780821917812,1.6937500000000014,0.004509859154929578,0.007500000000000001,0.004965142857142856
1705728857,1.8119882919538393,2.319859892538939,0.1618400709146754,0.19182876696598825,3.9992664764938954,3.4068390459934523,0.43656399916568045,0.08113920860287337,0.7180641418082039,0.8397863977448708,0.00012156395752704283,0.32017339776094156,0.637144808409964,0.6655380321739821,0.9914776012396194,214724608,72572928,5816320,430559232,102748160,,329318400,38600704,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38203392,0,2265805.1644789046,0,787893.1145565367,32779.144909269155,0,0,1364101.8524942761,23,11,6,4,16,,22,7,5,3,11,1,3,7,16,8,8.6,3.733,22.467,1.667,1.533,1.533,16.667,0.34490740740740744,0.003036144578313253,0.03869318181818183,0.20108695652173914,0.0025492957746478875,0.0035000000000000005,0.0032028571428571423,1.7410000000000017,0.004665060240963855,0.7691780821917812,1.6937500000000014,0.004509859154929578,0.007500000000000001,0.004965142857142856
1705728858,1.8119882919538393,2.319859892538939,0.17058786819770347,0.19182876696598825,3.9992664764938954,3.4068390459934523,0.43656399916568045,0.08113920860287337,0.7180641418082039,0.8397863977448708,0.00012156395752704283,0.32017339776094156,0.637144808409964,0.6655380321739821,0.9914776012396194,214724608,72572928,5816320,430559232,102748160,,329318400,38600704,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38203392,0,2265805.1644789046,0,787893.1145565367,32779.144909269155,0,0,1364101.8524942761,23,11,6,4,16,,22,7,5,3,11,1,3,7,16,8,8.6,3.933,22.467,1.667,1.533,1.533,17.133,0.34490740740740744,0.003023391812865497,0.03869318181818183,0.20108695652173914,0.0025492957746478875,0.0035000000000000005,0.003199404761904762,1.7410000000000017,0.0046421052631578945,0.7691780821917812,1.6937500000000014,0.004509859154929578,0.007500000000000001,0.004958928571428572
1705728859,1.8119882919538393,2.319859892538939,0.17058786819770347,0.19182876696598825,3.9992664764938954,3.4068390459934523,0.43656399916568045,0.08113920860287337,0.7180641418082039,0.8397863977448708,0.00012156395752704283,0.32017339776094156,0.637144808409964,0.6655380321739821,0.9914776012396194,214724608,72572928,5816320,430559232,102748160,,329318400,38600704,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38203392,0,2265805.1644789046,0,787893.1145565367,32779.144909269155,0,0,1364101.8524942761,23,11,6,4,16,,22,7,5,3,11,1,3,7,16,8,8.6,3.933,23.2,1.667,1.533,1.6,17.133,0.34490740740740744,0.003023391812865497,0.03850000000000001,0.20108695652173914,0.0025492957746478875,0.0035151515151515154,0.003199404761904762,1.7410000000000017,0.0046421052631578945,0.8056250000000009,1.6937500000000014,0.004509859154929578,0.007558823529411766,0.004958928571428572
1705728860,1.8119882919538393,2.319859892538939,0.17058786819770347,0.19182876696598825,3.9992664764938954,3.4068390459934523,0.43656399916568045,0.08113920860287337,0.7180641418082039,0.6379225166324441,0.00012156395752704283,0.32017339776094156,0.637144808409964,0.6655380321739821,0.9914776012396194,214724608,72572928,5816320,430559232,102748160,,329318400,38600704,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38203392,0,2265805.1644789046,0,787893.1145565367,32779.144909269155,0,0,1364101.8524942761,23,11,6,4,16,,22,7,5,3,11,1,3,7,16,8,8.6,3.933,23.2,1.667,1.533,1.6,17.133,0.34490740740740744,0.003023391812865497,0.03850000000000001,0.20108695652173914,0.0025492957746478875,0.0035151515151515154,0.003199404761904762,1.7410000000000017,0.0046421052631578945,0.8056250000000009,1.6937500000000014,0.004509859154929578,0.007558823529411766,0.004958928571428572
1705728861,1.8119882919538393,1.991661476634184,0.17058786819770347,0.19182876696598825,3.9992664764938954,3.4068390459934523,0.43656399916568045,0.08113920860287337,0.7180641418082039,0.6509029320690591,0,0.32017339776094156,0.637144808409964,0.6655380321739821,0.9914776012396194,214724608,72572928,5816320,430559232,102748160,,329318400,38600704,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38203392,0,1946191.0633757731,0,787893.1145565367,32779.144909269155,0,0,1364101.8524942761,23,11,6,4,16,,22,7,5,3,11,1,3,7,16,8,8.6,3.933,23.2,1.667,1.533,1.6,17.133,0.34490740740740744,0.003023391812865497,0.03850000000000001,0.20108695652173914,0.002641791044776119,0.0035151515151515154,0.003199404761904762,1.7410000000000017,0.0046421052631578945,0.8056250000000009,1.6937500000000014,0.0045283582089552235,0.007558823529411766,0.004958928571428572
1705728862,1.8119882919538393,1.9521565331815915,0.16368809629582626,0.19182876696598825,3.9992664764938954,3.4068390459934523,0.43656399916568045,0.08113920860287337,0.7180641418082039,0.7788249261969001,0,0.32017339776094156,0.637144808409964,0.6655380321739821,0.9914776012396194,214724608,72572928,5812224,430559232,102748160,,329318400,38600704,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38203392,0,1907588.0332882851,0,787893.1145565367,32779.144909269155,0,0,1364101.8524942761,23,11,6,4,16,,22,7,5,3,11,1,3,7,16,8,8.6,3.933,23.2,1.667,1.533,1.6,17.133,0.34490740740740744,0.003023391812865497,0.03850000000000001,0.20108695652173914,0.002641791044776119,0.0035151515151515154,0.003199404761904762,1.7410000000000017,0.0046421052631578945,0.8056250000000009,1.6937500000000014,0.0045283582089552235,0.007558823529411766,0.004958928571428572
1705728863,1.8119882919538393,2.4057046032194283,0.16368809629582626,0.19182876696598825,3.9992664764938954,3.4068390459934523,0.43656399916568045,0.08113920860287337,0.7180641418082039,0.7788249261969001,0,0.32017339776094156,0.35636633016628194,0.5755480466402796,0.9914776012396194,214724608,72593408,5812224,430559232,102748160,,329318400,38600704,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38203392,0,2660491.386613951,0,787893.1145565367,32779.144909269155,0,0,1364101.8524942761,23,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,8.6,3.933,23.2,1.667,1.533,1.6,17.133,0.34490740740740744,0.003023391812865497,0.03850000000000001,0.20108695652173914,0.002641791044776119,0.0035151515151515154,0.003199404761904762,1.7410000000000017,0.0046421052631578945,0.8056250000000009,1.6937500000000014,0.0045283582089552235,0.007558823529411766,0.004958928571428572
1705728864,1.8119882919538393,2.4057046032194283,0.16368809629582626,0.19182876696598825,4.181991802251702,3.4068390459934523,0.36961327186029685,0.06552024902685609,0.7180641418082039,0.7788249261969001,0,0.2624492095261599,0.36402666270784984,0.5644557461040466,0.9914776012396194,214724608,72593408,5812224,430559232,110104576,,329318400,38600704,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38203392,0,2660491.386613951,0,667063.139663337,32779.144909269155,0,0,1364101.8524942761,23,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,8.6,3.933,23.2,1.667,1.533,1.6,17.133,0.34490740740740744,0.003023391812865497,0.03850000000000001,0.20108695652173914,0.002641791044776119,0.0035151515151515154,0.003199404761904762,1.7410000000000017,0.0046421052631578945,0.8056250000000009,1.6937500000000014,0.0045283582089552235,0.007558823529411766,0.004958928571428572
1705728865,1.8278500796489308,2.4057046032194283,0.16368809629582626,0.19182876696598825,4.181991802251702,3.4068390459934523,0.40878849661980937,0.06416792888347486,0.7180641418082039,0.7788249261969001,0,0.26784456984205324,0.37168699524941773,0.5533634455678136,0.982138135562937,214724608,72593408,5812224,430559232,110104576,,329318400,38612992,4423680,245350400,96342016,4644864,2867200,299130880,7061504,38252544,0,2660491.386613951,0,791157.8495546733,32779.144909269155,0,0,1295229.9281809411,23,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,9.067,3.933,23.2,2.133,2,2.067,18.333,0.36084905660377353,0.003023391812865497,0.03850000000000001,0.21624999999999997,0.0026065573770491803,0.0032318840579710142,0.0031749622926093516,1.7298076923076933,0.0046421052631578945,0.8056250000000009,1.645,0.004521311475409836,0.0051874999999999985,0.004914932126696833
1705728866,1.8278500796489308,2.4057046032194283,0.16368809629582626,0.19182876696598825,4.181991802251702,3.4068390459934523,0.40878849661980937,0.06281560874009366,0.7036392885327399,0.7788249261969001,0,0.2732399301579466,0.45961995249407617,0.7409100075161764,0.982138135562937,214724608,72593408,5812224,430559232,110104576,,329318400,38612992,4423680,245350400,96342016,4644864,2867200,299130880,7077888,38252544,0,2660491.386613951,0,791157.8495546733,49729.86098464154,0,0,1295229.9281809411,23,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,9.067,3.933,23.2,2.133,2,2.067,18.333,0.36084905660377353,0.003023391812865497,0.03850000000000001,0.21624999999999997,0.0026065573770491803,0.0032318840579710142,0.0031749622926093516,1.7298076923076933,0.0046421052631578945,0.8056250000000009,1.645,0.004521311475409836,0.0051874999999999985,0.004914932126696833
1705728867,1.730421712433887,2.4057046032194283,0.16368809629582626,0.19182876696598825,4.181991802251702,3.4068390459934523,0.40878849661980937,0.061463288596712434,0.7036392885327399,0.8502804960350977,0,0.32372161895360313,0.45961995249407617,0.7409100075161764,0.982138135562937,214728704,72593408,5812224,430559232,110104576,,329318400,38612992,4423680,245350400,96444416,4644864,2867200,299130880,7077888,38252544,0,2660491.386613951,0,791157.8495546733,49729.86098464154,0,0,1295229.9281809411,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,9.067,3.933,23.2,2.133,2,2.067,18.333,0.37611167901865583,0.003023391812865497,0.03850000000000001,0.21624999999999997,0.0026065573770491803,0.0032318840579710142,0.0031749622926093516,1.756137400912805,0.0046421052631578945,0.8056250000000009,1.645,0.004521311475409836,0.0051874999999999985,0.004914932126696833
1705728868,1.730421712433887,2.4057046032194283,0.16368809629582626,0.19182876696598825,4.352801634575448,3.1431275750040837,0.40878849661980937,0.05427696616421111,0.7036392885327399,0.8502804960350977,0,0.32372161895360313,0.45961995249407617,0.7409100075161764,0.982138135562937,214728704,72593408,5812224,430559232,110104576,,329809920,38612992,4423680,245350400,96444416,4644864,2867200,299130880,7077888,38252544,0,2660491.386613951,0,791157.8495546733,49729.86098464154,0,0,1295229.9281809411,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,9.067,3.933,23.2,2.133,2,2.067,18.333,0.3755731625084288,0.003023391812865497,0.03850000000000001,0.21624999999999997,0.0026065573770491803,0.0032318840579710142,0.0031749622926093516,1.7545901379419706,0.0046421052631578945,0.8056250000000009,1.645,0.004521311475409836,0.0051874999999999985,0.004914932126696833
1705728869,1.730421712433887,2.4057046032194283,0.16368809629582626,0.19182876696598825,4.352801634575448,3.1431275750040837,0.40878849661980937,0.0883203224536126,0.7036392885327399,0.8502804960350977,0,0.32372161895360313,0.45961995249407617,0.7409100075161764,0.965694500834571,214728704,72593408,5812224,430559232,110104576,,329809920,38612992,4431872,245350400,96444416,4644864,2867200,299130880,7077888,38252544,0,2660491.386613951,0,791157.8495546733,49729.86098464154,0,0,1284215.2749582713,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,9.067,3.933,23.2,2.133,2,2.067,18.333,0.3808139534883721,0.003023391812865497,0.03850000000000001,0.21624999999999997,0.0026065573770491803,0.0032318840579710142,0.0031749622926093516,1.7695652173913055,0.0046421052631578945,0.8056250000000009,1.645,0.004521311475409836,0.0051874999999999985,0.004914932126696833
1705728870,1.730421712433887,2.4057046032194283,0.16368809629582626,0.19182876696598825,4.352801634575448,3.1431275750040837,0.40878849661980937,0.0883203224536126,0.7036392885327399,0.8502804960350977,0,0.32372161895360313,0.45961995249407617,0.7409100075161764,0.965694500834571,214728704,72593408,5812224,430559232,110104576,,329809920,38612992,4431872,245350400,96444416,4644864,2867200,299130880,7077888,38252544,0,2660491.386613951,0,791157.8495546733,49729.86098464154,0,0,1284215.2749582713,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,8.533,3.8,22.867,2.133,2,2.067,18.133,0.358974358974359,0.0030119760479041914,0.03800675675675677,0.275,0.0026065573770491803,0.0032318840579710142,0.0031831831831831835,1.8233333333333335,0.004621556886227545,0.8176829268292697,1.5125000000000002,0.004521311475409836,0.0051874999999999985,0.0049297297297297305
1705728871,1.730421712433887,2.4057046032194283,0.16368809629582626,0.19182876696598825,4.352801634575448,3.1431275750040837,0.40878849661980937,0.0883203224536126,0.6248891375523177,0.8502804960350977,0.00015770675819844505,0.3249228702751491,0.45961995249407617,0.7552983103224822,0.965694500834571,214728704,72593408,5812224,430559232,110104576,,329809920,38612992,4431872,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2660491.386613951,0,791157.8495546733,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,8.533,3.8,22.867,2.133,2,2.067,18.133,0.358974358974359,0.0030119760479041914,0.03800675675675677,0.275,0.0026065573770491803,0.0032318840579710142,0.0031831831831831835,1.8233333333333335,0.004621556886227545,0.8176829268292697,1.5125000000000002,0.004521311475409836,0.0051874999999999985,0.0049297297297297305
1705728872,1.730421712433887,2.4057046032194283,0.16368809629582626,0.19182876696598825,4.352801634575448,3.1431275750040837,0.40878849661980937,0.0883203224536126,0.6248891375523177,0.8502804960350977,0.00015770675819844505,0.3249228702751491,0.45961995249407617,0.7552983103224822,0.965694500834571,214728704,72593408,5812224,430559232,110104576,,329809920,38612992,4431872,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2660491.386613951,0,791157.8495546733,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,8.533,3.8,22.867,2.133,2,2.067,18.133,0.358974358974359,0.0030119760479041914,0.03800675675675677,0.275,0.0026065573770491803,0.0032318840579710142,0.0031831831831831835,1.8233333333333335,0.004621556886227545,0.8176829268292697,1.5125000000000002,0.004521311475409836,0.0051874999999999985,0.0049297297297297305
1705728873,1.730421712433887,2.4057046032194283,0.1706951600641946,0.19134491709735435,4.352801634575448,2.3624340878828356,0.40878849661980937,0.0883203224536126,0.6248891375523177,0.8502804960350977,0.00015770675819844505,0.3249228702751491,0.45961995249407617,0.7552983103224822,0.965694500834571,214728704,72593408,5808128,430559232,110104576,,329809920,38612992,4431872,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2660491.386613951,0,791157.8495546733,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,8.533,4.067,22.867,2.133,2,2.067,18.798,0.358974358974359,0.0030122699386503065,0.03800675675675677,0.275,0.0026065573770491803,0.0032318840579710142,0.00317554721098792,1.8233333333333335,0.004622085889570552,0.8176829268292697,1.5125000000000002,0.004521311475409836,0.0051874999999999985,0.004915984979778257
1705728874,1.730421712433887,2.4057046032194283,0.15938879009418427,0.19134491709735435,4.352801634575448,2.3624340878828356,0.40878849661980937,0.0883203224536126,0.6248891375523177,0.8502804960350977,0.00015770675819844505,0.3249228702751491,0.45961995249407617,0.7552983103224822,0.965694500834571,214728704,72593408,5808128,430559232,110104576,,329809920,38612992,4431872,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2660491.386613951,0,791157.8495546733,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,8.533,4.067,23.267,2.133,2,2.2,18.798,0.358974358974359,0.0030122699386503065,0.03898104265402845,0.275,0.0026065573770491803,0.0031917808219178085,0.00317554721098792,1.8233333333333335,0.004622085889570552,0.8623529411764714,1.5125000000000002,0.004521311475409836,0.004945205479452055,0.004915984979778257
1705728875,1.730421712433887,2.475383181441592,0.15938879009418427,0.19134491709735435,4.352801634575448,2.3624340878828356,0.40878849661980937,0.0883203224536126,0.6248891375523177,0.8502804960350977,0.00015770675819844505,0.3249228702751491,0.45961995249407617,0.7552983103224822,0.965694500834571,214728704,72695808,5808128,430559232,110104576,,329809920,38612992,4431872,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2714830.157415079,0,791157.8495546733,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,8.533,4.067,23.267,2.133,2,2.2,18.798,0.358974358974359,0.0030122699386503065,0.03898104265402845,0.275,0.0026065573770491803,0.0031917808219178085,0.00317554721098792,1.8233333333333335,0.004622085889570552,0.8623529411764714,1.5125000000000002,0.004521311475409836,0.004945205479452055,0.004915984979778257
1705728876,1.730421712433887,2.475383181441592,0.15938879009418427,0.19134491709735435,4.352801634575448,2.3624340878828356,0.40878849661980937,0.0883203224536126,0.6248891375523177,0.8502804960350977,0.00015770675819844505,0.3249228702751491,0.45961995249407617,0.7552983103224822,0.965694500834571,214728704,72695808,5808128,430559232,110104576,,329809920,38612992,4431872,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2714830.157415079,0,791157.8495546733,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,16,,22,7,5,3,11,1,3,6,16,8,8.533,4.067,23.267,2.133,2.133,2.2,18.798,0.358974358974359,0.0030122699386503065,0.03898104265402845,0.275,0.0024838709677419356,0.0031917808219178085,0.00317554721098792,1.8233333333333335,0.004622085889570552,0.8623529411764714,1.5125000000000002,0.004496774193548387,0.004945205479452055,0.004915984979778257
1705728877,1.730421712433887,2.555535993309713,0.15938879009418427,0.19134491709735435,4.419195252225525,2.3624340878828356,0.40878849661980937,0.0883203224536126,0.6248891375523177,0.8502804960350977,0.00015770675819844505,0.3249228702751491,0.45961995249407617,0.7552983103224822,0.965694500834571,214728704,72695808,5808128,430559232,99188736,,329809920,38612992,4431872,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2875556.2402341603,0,791157.8495546733,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,17,,22,7,5,3,11,1,3,6,16,8,8.533,4.067,23.267,2.133,2.133,2.2,18.798,0.358974358974359,0.0030122699386503065,0.03898104265402845,0.275,0.0024838709677419356,0.0031917808219178085,0.00317554721098792,1.8233333333333335,0.004622085889570552,0.8623529411764714,1.5125000000000002,0.004496774193548387,0.004945205479452055,0.004915984979778257
1705728878,1.730421712433887,2.555535993309713,0.15938879009418427,0.19134491709735435,4.419195252225525,2.3624340878828356,0.41387716981739675,0.0883203224536126,0.6248891375523177,0.8502804960350977,0.00015770675819844505,0.3249228702751491,0.45961995249407617,0.7552983103224822,0.965694500834571,214728704,72695808,5808128,430559232,99188736,,329809920,38612992,4431872,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2875556.2402341603,0,1028913.722585424,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,17,,22,7,5,3,11,1,3,6,16,8,8.533,4.067,23.267,2.133,2.133,2.2,18.798,0.358974358974359,0.0030122699386503065,0.03898104265402845,0.275,0.0024838709677419356,0.0031917808219178085,0.00317554721098792,1.8233333333333335,0.004622085889570552,0.8623529411764714,1.5125000000000002,0.004496774193548387,0.004945205479452055,0.004915984979778257
1705728879,1.730421712433887,2.555535993309713,0.15938879009418427,0.19134491709735435,4.419195252225526,2.3624340878828356,0.41387716981739675,0.0883203224536126,0.6248891375523177,0.6873741083010211,0.00015770675819844505,0.3249228702751491,0.4597465001891988,0.7552983103224822,0.965694500834571,214728704,72695808,5808128,430559232,99188736,,329809920,38612992,4431872,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2875556.2402341603,0,1028913.722585424,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,17,,22,7,5,3,11,1,3,6,16,8,8.533,4.067,23.267,2.133,2.133,2.2,18.798,0.358974358974359,0.0030122699386503065,0.03898104265402845,0.275,0.0024838709677419356,0.0031917808219178085,0.00317554721098792,1.8233333333333335,0.004622085889570552,0.8623529411764714,1.5125000000000002,0.004496774193548387,0.004945205479452055,0.004915984979778257
1705728880,1.2707263251906802,2.555535993309713,0.15938879009418427,0.19134491709735435,4.419195252225526,2.3624340878828356,0.41387716981739675,0.08454036681997007,0.6248891375523177,0.7015759059746198,0.00015770675819844505,0.3249228702751491,0.4597465001891988,0.6522336597772554,0.965694500834571,214728704,72695808,5808128,430559232,99188736,,329809920,38612992,4427776,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2875556.2402341603,0,1028913.722585424,67901.69505574205,0,0,1284215.2749582713,22,12,6,4,17,,22,7,5,3,11,1,3,6,16,8,8.267,4.067,23.267,1.867,1.867,1.933,17.798,0.38125,0.0030122699386503065,0.03898104265402845,0.33593749999999994,0.0025151515151515154,0.0031,0.003178731093431829,1.825,0.004622085889570552,0.8623529411764714,1.542307692307692,0.004503030303030304,0.00478,0.004921715968177292
1705728881,1.0616449999999844,2.555535993309713,0.15938879009418427,0.19134491709735435,4.419195252225526,1.9935342444111128,0.41387716981739675,0.08454036681997007,0.6248891375523177,0.7157777036482188,0.00015770675819844505,0.3249228702751491,0.4597465001891988,0.6396453546052141,0.6171424999999963,214728704,72695808,5808128,430559232,99188736,,329732096,38612992,4427776,245354496,96444416,4644864,2867200,299130880,7077888,38252544,0,2875556.2402341603,0,1028913.722585424,67901.69505574205,0,0,993279.9999999999,22,12,6,4,17,,18,7,5,3,11,1,3,6,16,8,8.267,4.067,23.267,1.867,1.867,1.933,17.798,0.37608527835800554,0.0030122699386503065,0.03898104265402845,0.33593749999999994,0.0025151515151515154,0.0031,0.003178731093431829,1.8068180001598588,0.004622085889570552,0.8623529411764714,1.542307692307692,0.004503030303030304,0.00478,0.004921715968177292
