time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705496312,0.6685077015017602,2.188736187845284,0.39489464109121336,29.724552729009794,0.2982353610868653,6.864469500507581,0.8583698838006983,20.011228419228605,2.9418827842777566,0.2883592230935193,0.21596467595882415,109600768,43593728,12345344,44576768,43565056,17043456,39538688,134156288,48087040,2973696,8916992,197405.20116438228,0,8244879173.35216,0,0,4,4,9,4,3,43,3,7,4,4,2,13.8,25.867,1,80.2,0.733,13.933,13.867,0.8,139.133,18.667,7.667,0,0,0,0.0030657894736842105,0.0030953271028037383,0.16363636363636364,0.004462321792260692,0.003,0.22231675392670155,0.0033529411764705885,0.004771092669432918,0.0647313691507799,0.002970326409495549,0.004723684210526315,0.004771588785046729,0.24363636363636365,0.009959276018099547,0.0046,0.473828125,0.006666666666666668,0.08726426799007445,0.09377816291161178,0.004613056379821959
1705496313,0.6685077015017602,2.188736187845284,0.4027751704799511,29.724552729009794,0.2982353610868653,6.864469500507581,0.8583698838006983,20.011228419228605,2.9418827842777566,0.2883592230935193,0.21103836203836923,109600768,43593728,12345344,44576768,43565056,17043456,39538688,134156288,48087040,2973696,8916992,197405.20116438228,0,8244879173.35216,0,0,4,4,9,4,3,43,3,7,4,4,2,13.8,25.867,1,80.2,0.733,13.933,13.867,0.8,139.133,18.667,7.667,0,0,0,0.0030657894736842105,0.0030953271028037383,0.16363636363636364,0.004462321792260692,0.003,0.22231675392670155,0.0033529411764705885,0.004771092669432918,0.0647313691507799,0.002970326409495549,0.004723684210526315,0.004771588785046729,0.24363636363636365,0.009959276018099547,0.0046,0.473828125,0.006666666666666668,0.08726426799007445,0.09377816291161178,0.004613056379821959
1705496314,0.6685077015017602,2.188736187845284,0.47283176332426496,29.724552729009794,0.2982353610868653,6.864469500507581,0.8583698838006983,20.011228419228605,2.827982695241155,0.2883592230935193,0.2061120481179143,109600768,43593728,12345344,44576768,43565056,17043456,39538688,134156288,48087040,2973696,8916992,197405.20116438228,0,8244879173.35216,0,0,4,4,9,4,3,43,3,7,4,4,2,14,25.867,1,80.2,0.733,13.933,13.867,0.8,139.133,18.667,7.667,0,0,0,0.0030656814449917897,0.0030953271028037383,0.16363636363636364,0.004462321792260692,0.003,0.22231675392670155,0.0033529411764705885,0.004771092669432918,0.0647313691507799,0.002970326409495549,0.004723481116584566,0.004771588785046729,0.24363636363636365,0.009959276018099547,0.0046,0.473828125,0.006666666666666668,0.08726426799007445,0.09377816291161178,0.004613056379821959
1705496315,0.6685077015017602,2.1887361878452833,0.47283176332426496,29.724552729009794,0.2982353610868653,6.864469500507581,0.8583698838006983,19.993576859571842,2.827982695241155,0.2883592230935193,0.20118573419745933,109600768,43593728,12345344,44576768,43565056,17043456,39538688,134152192,48087040,2973696,8916992,197405.20116438228,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,24.2,0.733,75.6,0.733,11.667,11.533,0.8,134,18,6.867,0,0,0,0.0030979729729729726,0.003073308270676692,0.1629032258064516,0.0043877962682803825,0.003,0.2423880597014925,0.0033529411764705885,0.004844938980617373,0.0655716723549488,0.002975683890577508,0.004781756756756756,0.004731954887218045,0.24032258064516132,0.009828690807799443,0.0046,0.47743644067796603,0.006666666666666668,0.08751628664495115,0.09372866894197951,0.004624316109422493
1705496316,0.6685077015017602,2.1887361878452833,0.47283176332426496,29.724552729009794,0.2982353610868653,6.864469500507581,0.8583698838006983,19.993576859571842,2.827982695241155,0.2883592230935193,0.28979116289295176,109600768,43593728,12345344,44576768,43565056,17043456,39538688,134152192,48087040,2973696,9015296,197405.20116438228,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,24.2,0.733,75.6,0.733,11.667,11.533,0.8,134,18,6.867,0,0,0,0.0030979729729729726,0.003073308270676692,0.1629032258064516,0.0043877962682803825,0.003,0.2423880597014925,0.0033529411764705885,0.004844938980617373,0.0655716723549488,0.002975683890577508,0.004781756756756756,0.004731954887218045,0.24032258064516132,0.009828690807799443,0.0046,0.47743644067796603,0.006666666666666668,0.08751628664495115,0.09372866894197951,0.004624316109422493
1705496317,0.5913094212872854,2.1887361878452833,0.47283176332426496,25.082320706556693,0.2982353610868653,6.864469500507581,0.8583698838006983,19.993576859571842,2.827982695241155,0.2883592230935193,0.28979116289295176,109600768,43593728,12345344,44576768,43565056,17043456,39538688,134152192,48087040,2973696,9015296,224854.83274762463,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,24.2,0.733,75.6,0.733,11.667,11.533,0.8,133.467,17.467,6.867,0,0,0,0.0030979729729729726,0.003073308270676692,0.1629032258064516,0.0043877962682803825,0.003,0.2423880597014925,0.0033529411764705885,0.0048662811709432605,0.06641666666666667,0.002975683890577508,0.004781756756756756,0.004731954887218045,0.24032258064516132,0.009828690807799443,0.0046,0.47743644067796603,0.006666666666666668,0.0876369168356998,0.09368333333333334,0.004624316109422493
1705496318,0.7117742468387084,2.1887361878452833,0.47283176332426496,24.586911494406525,0.2982353610868653,6.864469500507581,0.8583698838006983,19.993576859571842,2.827982695241155,0.28835922309351925,0.28979116289295176,109600768,43593728,12345344,44576768,43565056,17043456,39538688,134152192,48087040,2973696,9015296,270663.50283843454,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,24.2,0.733,75.6,0.733,11.667,11.533,0.8,133.467,17.467,6.867,0,0,0,0.0030979729729729726,0.003073308270676692,0.1629032258064516,0.0043877962682803825,0.003,0.2423880597014925,0.0033529411764705885,0.0048662811709432605,0.06641666666666667,0.002975683890577508,0.004781756756756756,0.004731954887218045,0.24032258064516132,0.009828690807799443,0.0046,0.47743644067796603,0.006666666666666668,0.0876369168356998,0.09368333333333334,0.004624316109422493
1705496319,0.7117742468387084,2.1887361878452833,0.47283176332426496,24.8642744766008,0.2467711620126864,6.864469500507581,0.8583698838006983,19.993576859571842,2.827982695241155,0.28835922309351925,0.28979116289295176,109600768,43593728,12345344,44576768,43565056,17043456,39538688,134152192,48087040,2973696,9015296,270663.50283843454,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.267,0.733,11.667,11.533,0.8,133.467,17.467,6.867,0,0,0,0.0030979729729729726,0.003068702290076336,0.1629032258064516,0.004318,0.003,0.24238805970149252,0.0033529411764705885,0.0048662811709432605,0.06641666666666667,0.002975683890577508,0.004781756756756756,0.004723664122137405,0.24032258064516132,0.009691722169362512,0.0046,0.47743644067796615,0.006666666666666668,0.0876369168356998,0.09368333333333334,0.004624316109422493
1705496320,0.7117742468387084,2.1887361878452833,0.47283176332426496,29.120441039737422,0.2998601526160567,6.864469500507581,0.8583698838006983,19.993576859571842,2.827982695241155,0.28835922309351925,0.28979116289295176,109600768,43593728,12345344,44777472,43565056,17043456,39538688,134152192,48087040,2973696,9015296,270663.50283843454,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.267,0.733,11.667,11.533,0.8,133.467,17.467,6.867,0,0,0,0.0030979729729729726,0.003068702290076336,0.1629032258064516,0.004318,0.003,0.24238805970149252,0.0033529411764705885,0.0048662811709432605,0.06641666666666667,0.002975683890577508,0.004781756756756756,0.004723664122137405,0.24032258064516132,0.009691722169362512,0.0046,0.47743644067796615,0.006666666666666668,0.0876369168356998,0.09368333333333334,0.004624316109422493
1705496321,0.7117742468387084,2.1887361878452833,0.47283176332426496,29.120441039737422,0.2998601526160567,6.864469500507581,0.8583698838006983,19.993576859571842,2.827982695241155,0.28835922309351925,0.28979116289295176,109600768,43593728,12345344,44777472,43565056,17043456,39538688,134152192,48087040,2973696,9015296,270663.50283843454,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.267,0.733,11.667,11.533,0.8,133.467,17.467,6.867,0,0,0,0.0030979729729729726,0.003068702290076336,0.1629032258064516,0.004318,0.003,0.24238805970149252,0.0033529411764705885,0.0048662811709432605,0.06641666666666667,0.002975683890577508,0.004781756756756756,0.004723664122137405,0.24032258064516132,0.009691722169362512,0.0046,0.47743644067796615,0.006666666666666668,0.0876369168356998,0.09368333333333334,0.004624316109422493
1705496322,0.7117742468387084,1.8709316933701485,0.47283176332426496,29.120441039737422,0.2998601526160567,6.864469500507581,0.8583698838006983,19.993576859571842,2.827982695241155,0.28835922309351925,0.28979116289295176,109600768,43593728,12345344,44777472,43565056,17043456,39538688,134152192,48087040,2973696,9015296,270663.50283843454,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.267,0.733,11.667,11.533,0.8,133.467,17.467,6.667,0,0,0,0.0030979729729729726,0.003068702290076336,0.1629032258064516,0.004318,0.003,0.24238805970149252,0.0033529411764705885,0.0048662811709432605,0.06641666666666667,0.002969325153374233,0.004781756756756756,0.004723664122137405,0.24032258064516132,0.009691722169362512,0.0046,0.47743644067796615,0.006666666666666668,0.0876369168356998,0.09368333333333334,0.004623312883435583
1705496323,0.7117742468387084,2.0854717222008894,0.4330220570382701,29.120441039737422,0.2998601526160567,6.77619756679497,0.8961345907555978,19.993576859571842,2.827982695241155,0.28835922309351925,0.28979116289295176,109600768,43593728,12349440,44777472,43565056,16801792,39538688,134152192,48087040,2973696,9015296,270663.50283843454,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.267,0.733,11.667,11.533,0.8,133.467,17.467,6.667,0,0,0,0.0030979729729729726,0.003068702290076336,0.1629032258064516,0.004318,0.003,0.24238805970149252,0.0033529411764705885,0.0048662811709432605,0.06641666666666667,0.002969325153374233,0.004781756756756756,0.004723664122137405,0.24032258064516132,0.009691722169362512,0.0046,0.47743644067796615,0.006666666666666668,0.0876369168356998,0.09368333333333334,0.004623312883435583
1705496324,0.7117742468387084,1.7337569162517097,0.4330220570382701,29.120441039737422,0.2998601526160567,6.690279740627135,0.8961345907555978,19.993576859571842,2.827982695241155,0.28445030120482634,0.28979116289295176,109600768,43593728,12349440,44777472,43565056,16801792,39538688,134152192,48087040,2973696,9015296,270663.50283843454,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.533,0.733,11.667,11.533,0.8,133.733,17.467,6.667,0,0,0,0.0030979729729729726,0.0030687679083094554,0.16328125,0.004315973960941412,0.003,0.24238805970149252,0.0034375,0.004867535287730727,0.06641666666666667,0.002969135802469136,0.004781756756756756,0.004723782234957019,0.23640625,0.00970287081339713,0.0046,0.47743644067796615,0.007214285714285715,0.08764407467532467,0.09368333333333334,0.004623456790123457
1705496325,0.7117742468387084,2.2614610428589224,0.4330220570382701,29.120441039737422,0.2998601526160567,6.690279740627135,0.8961345907555978,19.993576859571842,2.7736370900374165,0.28445030120482634,0.28979116289295176,109600768,43606016,12349440,44777472,43565056,16801792,39538688,134152192,48128000,2973696,9015296,270663.50283843454,0,7967399229.467761,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.533,0.733,11.667,11.533,0.933,133.733,17.467,6.667,0,0,0,0.0030979729729729726,0.0030687679083094554,0.16328125,0.004315973960941412,0.003,0.24238805970149252,0.003303030303030303,0.004867535287730727,0.06641666666666667,0.002969135802469136,0.004781756756756756,0.004723782234957019,0.23640625,0.00970287081339713,0.0046,0.47743644067796615,0.006199999999999998,0.08764407467532467,0.09368333333333334,0.004623456790123457
1705496326,0.7117742468387084,2.2614610428589224,0.4330220570382701,29.120441039737422,0.2998601526160567,6.690279740627135,0.8961345907555978,12.887176932570135,2.7736370900374165,0.28445030120482634,0.28979116289295176,109600768,43606016,12349440,44777472,43565056,16801792,39538688,134152192,48128000,2973696,9015296,270663.50283843454,0,4831488407.044054,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.533,0.733,11.667,11.533,0.933,133.733,17.467,6.667,0,0,0,0.0030979729729729726,0.0030687679083094554,0.16328125,0.004315973960941412,0.003,0.24238805970149252,0.003303030303030303,0.004867535287730727,0.06641666666666667,0.002969135802469136,0.004781756756756756,0.004723782234957019,0.23640625,0.00970287081339713,0.0046,0.47743644067796615,0.006199999999999998,0.08764407467532467,0.09368333333333334,0.004623456790123457
1705496327,0.7117742468387084,2.2614610428589224,0.4330220570382701,29.120441039737422,0.2998601526160567,6.690279740627135,0.8457530264415274,13.219890912266525,2.7736370900374165,0.28445030120482634,0.28979116289295176,109600768,43606016,12349440,44777472,43565056,16801792,39809024,134152192,48128000,2973696,9015296,270663.50283843454,0,4956225092.52417,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.533,0.867,11.667,11.533,0.933,134.133,17.467,6.667,0,0,0,0.0030979729729729726,0.0030687679083094554,0.16328125,0.004315973960941412,0.003,0.24238805970149252,0.003303030303030303,0.004775924583031182,0.06641666666666667,0.002969135802469136,0.004781756756756756,0.004723782234957019,0.23640625,0.00970287081339713,0.0046,0.47743644067796615,0.006199999999999998,0.08737578288100209,0.09368333333333334,0.004623456790123457
1705496328,0.6581431806305602,2.2614610428589224,0.4330220570382701,29.120441039737422,0.2998601526160567,6.690279740627135,0.8457530264415274,13.552604891962913,2.7736370900374165,0.28445030120482634,0.28979116289295176,109600768,43606016,12349440,44777472,43565056,16801792,39809024,134152192,48128000,2973696,9015296,198184.59811492384,0,5080961778.004285,0,0,4,4,9,4,3,43,3,7,4,4,2,14,22.467,0.733,71.533,0.867,11.667,11.533,0.933,134.133,17.467,6.667,0,0,0,0.0030979729729729726,0.0030687679083094554,0.16328125,0.004315973960941412,0.003,0.24238805970149252,0.003303030303030303,0.004775924583031182,0.06641666666666667,0.002969135802469136,0.004781756756756756,0.004723782234957019,0.23640625,0.00970287081339713,0.0046,0.47743644067796615,0.006199999999999998,0.08737578288100209,0.09368333333333334,0.004623456790123457
1705496329,0.6581431806305602,2.2614610428589224,0.39772374296252927,29.120441039737422,0.30176808721506665,6.690279740627135,0.8457530264415274,13.885318871659305,2.781418450445076,0.28445030120482634,0.282027038663577,109600768,43606016,12349440,44777472,43565056,16801792,39809024,134152192,48128000,2973696,9154560,198184.59811492384,0,5205698463.484401,0,0,4,4,9,4,3,43,3,7,4,4,2,14.2,22.467,0.733,71.533,0.867,11.667,11.533,0.933,134.133,17.467,6.667,0,0,0,0.003101867572156197,0.0030687679083094554,0.16328125,0.004315973960941412,0.003,0.24238805970149252,0.003303030303030303,0.004775924583031182,0.06641666666666667,0.002969135802469136,0.004794227504244482,0.004723782234957019,0.23640625,0.00970287081339713,0.0046,0.47743644067796615,0.006199999999999998,0.08737578288100209,0.09368333333333334,0.004623456790123457
1705496330,0.6581431806305602,2.2614610428589224,0.39772374296252927,29.683664852971535,0.30176808721506665,6.690279740627135,0.8457530264415274,14.218032851355694,2.781418450445076,0.28445030120482634,0.282027038663577,109600768,43606016,12349440,44777472,43565056,16801792,39809024,134152192,48128000,2973696,9154560,198184.59811492384,0,5330435148.964516,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,22.867,0.933,72,0.867,12.133,12.467,0.933,132.8,17.533,6.267,0,0,0,0.0031258503401360546,0.0030651340996168588,0.16617647058823531,0.004350973539690464,0.003,0.21794520547945206,0.003303030303030303,0.004689410092395166,0.06608952702702703,0.002962382445141066,0.004837414965986395,0.004717241379310347,0.24029411764705882,0.009794533459000944,0.0046,0.4754237288135594,0.006199999999999998,0.08708777162334894,0.09362331081081081,0.004612539184952978
1705496331,0.6581431806305602,2.2614610428589224,0.39772374296252927,29.683664852971535,0.30176808721506665,6.690279740627135,0.8457530264415274,14.550746831052082,2.781418450445076,0.28445030120482634,0.2764653015618596,109600768,43606016,12349440,44777472,43565056,16801792,39809024,134152192,48128000,2973696,9154560,198184.59811492384,0,5455171834.44463,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,22.867,0.933,72,0.867,12.133,12.467,0.933,132.8,17.533,6.267,0,0,0,0.0031258503401360546,0.0030651340996168588,0.16617647058823531,0.004350973539690464,0.003,0.21794520547945206,0.003303030303030303,0.004689410092395166,0.06608952702702703,0.002962382445141066,0.004837414965986395,0.004717241379310347,0.24029411764705882,0.009794533459000944,0.0046,0.4754237288135594,0.006199999999999998,0.08708777162334894,0.09362331081081081,0.004612539184952978
1705496332,0.6581431806305602,2.2614610428589224,0.39772374296252927,29.683664852971535,0.30176808721506665,6.690279740627135,0.8457530264415274,14.883460810748472,2.781418450445076,0.28445030120482634,0.2764653015618596,109600768,43606016,12349440,44777472,43565056,16801792,39809024,134152192,48128000,2973696,9154560,198184.59811492384,0,5579908519.924746,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,22.867,0.933,72,0.867,12.133,12.467,0.933,132.6,17.333,6.267,0,0,0,0.0031258503401360546,0.0030651340996168588,0.16617647058823531,0.004350973539690464,0.003,0.21794520547945206,0.003303030303030303,0.004672688629117959,0.06563039723661486,0.002962382445141066,0.004837414965986395,0.004717241379310347,0.24029411764705882,0.009794533459000944,0.0046,0.4754237288135594,0.006199999999999998,0.08704749679075739,0.09354058721934369,0.004612539184952978
1705496333,0.6581431806305602,2.2614610428589224,0.39772374296252927,29.683664852971535,0.30176808721506665,6.690279740627135,0.8457530264415274,15.216174790444864,2.781418450445076,0.28445030120482634,0.2764653015618596,109600768,43606016,12349440,44777472,43565056,16801792,39809024,134152192,48128000,2973696,9154560,198184.59811492384,0,5704645205.404862,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,22.867,0.933,72,0.867,12.133,12.467,0.933,132.6,17.333,6.267,0,0,0,0.0031258503401360546,0.0030651340996168588,0.16617647058823531,0.004350973539690464,0.003,0.21794520547945206,0.003303030303030303,0.004672688629117959,0.06563039723661486,0.002962382445141066,0.004837414965986395,0.004717241379310347,0.24029411764705882,0.009794533459000944,0.0046,0.4754237288135594,0.006199999999999998,0.08704749679075739,0.09354058721934369,0.004612539184952978
1705496334,0.6581431806305602,2.2614610428589224,0.4454928182268458,29.683664852971535,0.30176808721506665,6.690279740627135,0.8457530264415274,15.629726514529041,2.781418450445076,0.28445030120482634,0.2764653015618596,109600768,43606016,11636736,44777472,43565056,16801792,39809024,134144000,48128000,2973696,9154560,198184.59811492384,0,5991150455.976685,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.8,0.933,70.667,0.867,12.133,12.467,0.933,132.6,17.333,6.267,0,0,0,0.0031258503401360546,0.0030688995215311,0.16617647058823531,0.004423541247484909,0.003,0.21794520547945206,0.003303030303030303,0.004672688629117959,0.06563039723661486,0.002962382445141066,0.004837414965986395,0.004724019138755981,0.24029411764705882,0.009862895927601813,0.0046,0.4754237288135594,0.006199999999999998,0.08704749679075739,0.09354058721934369,0.004612539184952978
1705496335,0.6581431806305602,2.2664953393153926,0.4454928182268458,29.683664852971535,0.30176808721506665,6.719889300021949,0.8457530264415274,15.962120066758148,2.781418450445076,0.28445030120482634,0.2764653015618596,109600768,43606016,11636736,44777472,43565056,16801792,39809024,134144000,48128000,2973696,9154560,198184.59811492384,0,6118562780.187857,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.8,0.933,70.667,0.867,12.133,12.467,0.933,132.6,17.333,6.267,0,0,0,0.0031258503401360546,0.0030688995215311,0.16617647058823531,0.004423541247484909,0.003,0.21794520547945206,0.003303030303030303,0.004672688629117959,0.06563039723661486,0.002962382445141066,0.004837414965986395,0.004724019138755981,0.24029411764705882,0.009862895927601813,0.0046,0.4754237288135594,0.006199999999999998,0.08704749679075739,0.09354058721934369,0.004612539184952978
1705496336,0.5894199480550656,2.2664953393153926,0.4454928182268458,29.683664852971535,0.30176808721506665,6.719889300021949,0.8554785304785067,19.943613133746453,2.781418450445076,0.2839301583982461,0.2764653015618596,109600768,43606016,11636736,44777472,43565056,16801792,39809024,134144000,48128000,2973696,9154560,122279.60712899662,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.8,0.933,70.667,0.867,12.133,12.467,0.933,132.6,17.333,6.267,0,0,0,0.0031258503401360546,0.0030688995215311,0.16617647058823531,0.004423541247484909,0.003,0.21794520547945206,0.003303030303030303,0.004672688629117959,0.06563039723661486,0.002962382445141066,0.004837414965986395,0.004724019138755981,0.24029411764705882,0.009862895927601813,0.0046,0.4754237288135594,0.006199999999999998,0.08704749679075739,0.09354058721934369,0.004612539184952978
1705496337,0.5894199480550656,2.2664953393153926,0.4454928182268458,29.683664852971535,0.30176808721506654,6.762863216069786,0.8554785304785067,19.943613133746453,2.756275048665974,0.2839301583982461,0.2764653015618596,109600768,43606016,11636736,44777472,43565056,17444864,39809024,134144000,48119808,2973696,9154560,122279.60712899662,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.8,0.933,70.667,0.867,12.133,12.467,0.933,132.6,17.333,6.4,0,0,0,0.0031258503401360546,0.0030688995215311,0.16617647058823531,0.004423541247484909,0.003,0.21794520547945206,0.003303030303030303,0.004672688629117959,0.06563039723661486,0.0029746835443037974,0.004837414965986395,0.004724019138755981,0.24029411764705882,0.009862895927601813,0.0046,0.4754237288135594,0.006199999999999998,0.08704749679075739,0.09354058721934369,0.004615189873417721
1705496338,0.5894199480550656,2.2664953393153926,0.4454928182268458,24.66230189728074,0.296748503165554,6.762863216069786,0.8554785304785067,19.943613133746453,2.756275048665974,0.2135621451620163,0.2764653015618596,109600768,43606016,11636736,44777472,43565056,17444864,39809024,134144000,48119808,2973696,9154560,122279.60712899662,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.8,0.933,70.667,0.867,12.133,12.467,0.933,132.6,17.333,6.4,0,0,0,0.0031258503401360546,0.0030688995215311,0.16617647058823531,0.004423541247484909,0.003,0.21794520547945206,0.003303030303030303,0.004672688629117959,0.06563039723661486,0.0029746835443037974,0.004837414965986395,0.004724019138755981,0.24029411764705882,0.009862895927601813,0.0046,0.4754237288135594,0.006199999999999998,0.08704749679075739,0.09354058721934369,0.004615189873417721
1705496339,0.5894199480550656,2.2664953393153926,0.4454928182268458,29.729754910349033,0.296748503165554,6.762863216069786,0.8554785304785067,19.943613133746453,2.756275048665974,0.21816641489504673,0.2764653015618596,109600768,43606016,11636736,45137920,43565056,17444864,39809024,134144000,48119808,2973696,9154560,122279.60712899662,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.933,1,71.133,0.933,12.133,12.467,1,133,17.333,6.533,0,0,0,0.0031258503401360546,0.0030688995215311,0.1703125,0.004433905146316852,0.003,0.21794520547945206,0.003303030303030303,0.004676595744680851,0.06563039723661486,0.0029684542586750785,0.004837414965986395,0.004724019138755981,0.24906250000000002,0.009872407574391348,0.0046,0.4754237288135594,0.006199999999999998,0.08706410256410257,0.09354058721934369,0.00460378548895899
1705496340,0.5894199480550656,2.2664953393153926,0.4454928182268458,29.729754910349033,0.296748503165554,6.762863216069786,0.8554785304785067,19.943613133746453,2.756275048665974,0.22277068462807714,0.2764653015618596,109600768,43606016,11636736,45137920,43565056,17444864,39809024,134144000,48119808,2973696,9154560,122279.60712899662,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.933,1,71.133,0.933,12.133,12.467,0.8,133,17.333,6.533,0,0,0,0.0031258503401360546,0.0030688995215311,0.1703125,0.004433905146316852,0.003,0.21794520547945206,0.003303030303030303,0.004676595744680851,0.06563039723661486,0.0029684542586750785,0.004837414965986395,0.004724019138755981,0.24906250000000002,0.009872407574391348,0.0046,0.4754237288135594,0.006199999999999998,0.08706410256410257,0.09354058721934369,0.00460378548895899
1705496341,0.5793091032320992,2.266495339315393,0.35051306089196627,29.729754910349033,0.296748503165554,6.762863216069786,0.8554785304785067,19.943613133746453,2.756275048665974,0.22737495436110752,0.2764653015618596,109600768,43606016,11636736,45137920,43565056,17444864,39809024,134144000,48119808,2973696,9154560,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.933,1,71.133,0.933,12.133,12.467,0.8,133,17.333,6.533,0,0,0,0.0031258503401360546,0.0030688995215311,0.1703125,0.004433905146316852,0.003,0.21794520547945206,0.003303030303030303,0.004676595744680851,0.06563039723661486,0.0029684542586750785,0.004837414965986395,0.004724019138755981,0.24906250000000002,0.009872407574391348,0.0046,0.4754237288135594,0.006199999999999998,0.08706410256410257,0.09354058721934369,0.00460378548895899
1705496342,0.5793091032320992,2.266495339315393,0.35738973132551655,29.729754910349033,0.296748503165554,6.762863216069786,0.8554785304785067,19.943613133746453,2.756275048665974,0.231979224094138,0.2764653015618596,109600768,43606016,11636736,45137920,43565056,17444864,39809024,134144000,48119808,2973696,9154560,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.933,1,71.133,0.933,12.133,12.467,0.8,129,17.333,6.533,0,0,0,0.0031258503401360546,0.0030688995215311,0.1703125,0.004433905146316852,0.003,0.21794520547945206,0.003303030303030303,0.004828928046989722,0.06563039723661486,0.0029684542586750785,0.004837414965986395,0.004724019138755981,0.24906250000000002,0.009872407574391348,0.0046,0.4754237288135594,0.006199999999999998,0.08762970711297072,0.09354058721934369,0.00460378548895899
1705496343,0.5793091032320992,2.3358327880211407,0.41260022601301344,29.729754910349033,0.296748503165554,6.762863216069786,0.7813328873322459,19.943613133746453,2.756275048665974,0.23658349382716837,0.2764653015618596,109600768,43573248,11636736,45137920,43565056,17444864,40210432,134144000,48119808,2973696,9154560,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,14.467,23.933,1,71.133,0.933,12.133,12.467,0.8,129,17.333,6.533,0,0,0,0.0031258503401360546,0.0030688995215311,0.1703125,0.004433905146316852,0.003,0.21794520547945206,0.003303030303030303,0.004828928046989722,0.06563039723661486,0.0029684542586750785,0.004837414965986395,0.004724019138755981,0.24906250000000002,0.009872407574391348,0.0046,0.4754237288135594,0.006199999999999998,0.08762970711297072,0.09354058721934369,0.00460378548895899
