time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,frontend-check_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,frontend-check_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1708488991,1.375623381932142,2.3244979362491804,0.37569456378530103,31.11349625227307,0.21236330510291568,7.000431290613209,0.7165319999999991,3.8359742678178472,3.0729765343875144,0.28269022962629464,0.24432860906695775,103235584,44142592,12451840,43565056,43388928,14401536,,27643904,10203136,43864064,2977792,8511488,83717.12767407004,0,0,0,18442.14317874831,4,4,9,3,3,20,,3,4,4,4,3,14.867,26.267,0.667,83.4,0.6,12.267,13,0.6,142.267,18.067,7.267,,,0.0031003039513677814,0.00321455938697318,0.09,0.0039092416079569,0.0031111111111111114,0.04758064516129032,0.006935483870967742,0.0017598905200298582,0.0075483675937122125,0.002532567049808429,0.004780547112462006,0.004986206896551724,0.2125,0.041584158415841545,0.0048,0.17825471698113204,0.009387096774193549,0.0043679024632993285,0.009635429262394198,0.0045187739463601545
1708488992,1.375623381932142,2.3244979362491804,0.37569456378530103,31.11349625227307,0.2738286059925259,5.737490222743618,0.7165319999999991,3.8359742678178472,3.0729765343875144,0.28269022962629464,0.24432860906695775,103235584,44142592,12451840,43565056,43397120,14401536,,27643904,10203136,43864064,2977792,8511488,83717.12767407004,0,0,0,18442.14317874831,4,4,9,3,3,20,,3,4,4,4,3,14.867,26.267,0.667,83.4,0.6,12.267,13,0.6,142.267,18.067,7.267,,,0.0031003039513677814,0.00321455938697318,0.09,0.0039092416079569,0.0031111111111111114,0.04758064516129032,0.006935483870967742,0.0017598905200298582,0.0075483675937122125,0.002532567049808429,0.004780547112462006,0.004986206896551724,0.2125,0.041584158415841545,0.0048,0.17825471698113204,0.009387096774193549,0.0043679024632993285,0.009635429262394198,0.0045187739463601545
1708488993,1.375623381932142,2.3244979362491804,0.37569456378530103,31.11349625227307,0.2738286059925259,6.9284295203851585,0.7165319999999991,3.8359742678178472,3.0729765343875144,0.28269022962629464,0.24432860906695775,103235584,44142592,12451840,43565056,43397120,14401536,,27643904,10203136,43864064,2977792,8511488,83717.12767407004,0,0,0,18442.14317874831,4,4,9,3,3,20,,3,4,4,4,3,14.867,26.267,0.667,83.4,0.6,12.267,13,0.6,143.533,19.333,7.267,,,0.0031003039513677814,0.00321455938697318,0.09,0.0039092416079569,0.0031111111111111114,0.04758064516129032,0.006935483870967742,0.001761928429423459,0.007530229746070133,0.002532567049808429,0.004780547112462006,0.004986206896551724,0.2125,0.041584158415841545,0.0048,0.17825471698113204,0.009387096774193549,0.004369085487077535,0.009631801692865781,0.0045187739463601545
1708488994,1.375623381932142,2.012005597014925,0.37569456378530103,31.11349625227307,0.2738286059925259,6.9284295203851585,0.5034625014225556,3.8359742678178472,3.0729765343875144,0.28269022962629464,0.24432860906695775,103235584,44142592,12451840,43565056,43397120,14401536,,27643904,10203136,43864064,2977792,8511488,83717.12767407004,0,0,0,18442.14317874831,4,4,9,3,3,20,,3,4,4,4,3,14.867,26.267,0.667,83.4,0.6,12.267,13,0.6,143.533,19.333,7.267,,,0.0031003039513677814,0.00321455938697318,0.09,0.0039092416079569,0.0031111111111111114,0.04758064516129032,0.006935483870967742,0.001761928429423459,0.007530229746070133,0.002532567049808429,0.004780547112462006,0.004986206896551724,0.2125,0.041584158415841545,0.0048,0.17825471698113204,0.009387096774193549,0.004369085487077535,0.009631801692865781,0.0045187739463601545
1708488995,1.375623381932142,2.012005597014925,0.37569456378530103,31.11349625227307,0.2738286059925259,6.9284295203851585,0.5034625014225556,3.835974267817849,3.0729765343875144,0.28269022962629464,0.24432860906695775,103235584,44142592,12451840,43565056,43397120,14401536,,27643904,10203136,43864064,2977792,8511488,83717.12767407004,0,0,0,18442.14317874831,4,4,9,3,3,20,,3,4,4,4,3,14.867,26.267,0.667,83.4,0.6,15,13,0.6,143.533,19.333,7.267,,,0.0031003039513677814,0.00321455938697318,0.09,0.0039092416079569,0.0031111111111111114,0.04852409638554216,0.006935483870967742,0.001761928429423459,0.007530229746070133,0.002532567049808429,0.004780547112462006,0.004986206896551724,0.2125,0.041584158415841545,0.0048,0.18590336134453775,0.009387096774193549,0.004369085487077535,0.009631801692865781,0.0045187739463601545
1708488996,1.375623381932142,2.012005597014925,0.37569456378530103,31.11349625227307,0.2738286059925259,6.9284295203851585,0.5034625014225556,3.835974267817849,3.0729765343875144,0.28269022962629464,0.24432860906695775,103235584,44142592,12451840,43565056,43397120,14401536,,27643904,10203136,43864064,2977792,8511488,83717.12767407004,0,0,0,18442.14317874831,4,4,9,3,3,20,,3,4,4,4,3,14.867,26.267,0.667,83.4,0.6,15,13,0.6,143.533,19.333,7.267,,,0.0031003039513677814,0.00321455938697318,0.09,0.0039092416079569,0.0031111111111111114,0.04852409638554216,0.006935483870967742,0.001761928429423459,0.007530229746070133,0.002532567049808429,0.004780547112462006,0.004986206896551724,0.2125,0.041584158415841545,0.0048,0.18590336134453775,0.009387096774193549,0.004369085487077535,0.009631801692865781,0.0045187739463601545
1708488997,1.375623381932142,2.012005597014925,0.2804173236696601,31.11349625227307,0.2738286059925259,6.9284295203851585,0.5034625014225556,3.8483279777789883,3.0729765343875144,0.28269022962629464,0.24432860906695775,103235584,44142592,12451840,43565056,43397120,14401536,,27643904,10203136,43864064,2977792,8511488,83717.12767407004,0,0,0,18442.14317874831,4,4,9,3,3,20,,3,4,4,4,3,14.867,26.267,0.667,83.4,0.733,15,13,0.6,143.533,19.333,7.267,,,0.0031003039513677814,0.00321455938697318,0.09,0.0039092416079569,0.003121212121212121,0.04852409638554216,0.006935483870967742,0.001761928429423459,0.007530229746070133,0.002532567049808429,0.004780547112462006,0.004986206896551724,0.2125,0.041584158415841545,0.004818181818181819,0.18590336134453775,0.009387096774193549,0.004369085487077535,0.009631801692865781,0.0045187739463601545
1708488998,1.375623381932142,2.012005597014925,0.3403621975346225,31.11349625227307,0.2738286059925259,6.9284295203851585,0.5034625014225556,3.8483279777789883,1.2799933333333275,0.28383589083234967,0.24042008106827645,103235584,44142592,12451840,43565056,43397120,14401536,,27643904,10203136,43864064,2977792,8519680,83717.12767407004,0,0,0,14651.071288049508,4,4,9,3,3,20,,3,4,4,4,3,15.533,26.267,0.667,83.4,0.733,15,13,0.733,143.533,19.333,7.267,,,0.003105580693815988,0.00321455938697318,0.09,0.0039092416079569,0.003121212121212121,0.04852409638554216,0.0069827586206896546,0.001761928429423459,0.007530229746070133,0.002532567049808429,0.004790045248868779,0.004986206896551724,0.2125,0.041584158415841545,0.004818181818181819,0.18590336134453775,0.009396551724137933,0.004369085487077535,0.009631801692865781,0.0045187739463601545
1708488999,1.375623381932142,2.012005597014925,0.3403621975346225,31.113496252273066,0.2738286059925259,7.100852689171056,0.5760750383764283,3.8483279777789883,1.2799933333333275,0.28383589083234967,0.24042008106827645,103235584,44142592,12451840,43565056,43397120,14684160,,27828224,10203136,43864064,2977792,8519680,83717.12767407004,0,0,0,14651.071288049508,4,4,9,3,3,20,,3,4,4,4,3,15.533,26.267,0.667,83.4,0.733,15,13,0.733,143.533,19.333,7.267,,,0.003105580693815988,0.00321455938697318,0.09,0.0039092416079569,0.003121212121212121,0.04852409638554216,0.0069827586206896546,0.001761928429423459,0.007530229746070133,0.002532567049808429,0.004790045248868779,0.004986206896551724,0.2125,0.041584158415841545,0.004818181818181819,0.18590336134453775,0.009396551724137933,0.004369085487077535,0.009631801692865781,0.0045187739463601545
1708489000,1.0100024999999937,2.012005597014925,0.3403621975346225,31.113496252273066,0.2738286059925259,7.100852689171056,0.5760750383764282,3.8483279777789883,1.2799933333333275,0.28383589083234967,0.24042008106827645,103235584,44142592,12451840,43565056,43397120,14684160,,27828224,10203136,43864064,2977792,8519680,40960,0,0,0,14651.071288049508,4,4,9,3,3,20,,3,4,4,4,3,15.533,26.267,0.667,83.4,0.733,15,13,0.733,143.533,19.333,7.267,,,0.003105580693815988,0.00321455938697318,0.09,0.0039092416079569,0.003121212121212121,0.04852409638554216,0.0069827586206896546,0.001761928429423459,0.007530229746070133,0.002532567049808429,0.004790045248868779,0.004986206896551724,0.2125,0.041584158415841545,0.004818181818181819,0.18590336134453775,0.009396551724137933,0.004369085487077535,0.009631801692865781,0.0045187739463601545
1708489001,1.0100024999999937,2.012005597014925,0.3403621975346225,19.813215,0.2738286059925259,7.100852689171056,0.5760750383764282,3.783611677980927,1.2799933333333275,0.28383589083234967,0.2255478662053055,103235584,44142592,12451840,43565056,43397120,14684160,,27828224,9973760,43864064,2977792,8519680,40960,0,0,0,14651.071288049508,4,4,9,3,3,20,,3,4,4,4,3,16.067,27.6,0.933,85.533,0.867,15,14.467,0.867,150.667,20,7.867,,,0.0031306990881458966,0.003251953125,0.11323529411764707,0.0039472823865958325,0.0030666666666666668,0.04920886075949366,0.006900000000000001,0.0017344661425310677,0.007534034653465346,0.00250597609561753,0.004835258358662614,0.005539370078740161,0.2226470588235294,0.0428537735849057,0.00472,0.18863636363636355,0.00938,0.004359878265280244,0.009640470297029703,0.004501195219123507
1708489002,1.0100024999999937,2.012005597014925,0.3403621975346225,19.813215,0.2738286059925259,7.100852689171056,0.5760750383764282,3.783611677980927,1.2799933333333275,0.2793716106935591,0.2255478662053055,103235584,44142592,12451840,43565056,43397120,14684160,,27828224,9973760,43864064,2977792,8519680,40960,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,27.6,0.933,85.533,0.867,15,14.467,0.867,150.667,20,7.867,,,0.0031306990881458966,0.003251953125,0.11323529411764707,0.0039472823865958325,0.0030666666666666668,0.04920886075949366,0.006900000000000001,0.0017344661425310677,0.007534034653465346,0.00250597609561753,0.004835258358662614,0.005539370078740161,0.2226470588235294,0.0428537735849057,0.00472,0.18863636363636355,0.00938,0.004359878265280244,0.009640470297029703,0.004501195219123507
1708489003,1.0100024999999937,2.012005597014925,0.3403621975346225,19.813215,0.2738286059925259,7.100852689171056,0.5760750383764282,3.783611677980927,1.2799933333333275,0.2793716106935591,0.2255478662053055,103235584,44142592,12451840,43565056,43397120,14684160,,27828224,9973760,43864064,2977792,8519680,40960,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,85.533,0.867,15,14.467,0.867,150.667,20,7.867,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.0039472823865958325,0.0030666666666666668,0.04920886075949366,0.006900000000000001,0.0017344661425310677,0.007534034653465346,0.00250597609561753,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.0428537735849057,0.00472,0.18863636363636355,0.00938,0.004359878265280244,0.009640470297029703,0.004501195219123507
1708489004,1.1980451419002554,2.012005597014925,0.3403621975346225,19.813215,0.26854446323199554,7.100852689171056,0.5760750383764282,3.783611677980927,1.2799933333333275,0.2793716106935591,0.2255478662053055,103235584,44142592,12451840,43565056,43393024,14684160,,27828224,9973760,43864064,2977792,8519680,48585.94806669764,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,85.533,0.867,15,14.467,0.867,150.667,20,7.533,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.0039472823865958325,0.0030666666666666668,0.04920886075949366,0.006900000000000001,0.0017344661425310677,0.007534034653465346,0.00246218487394958,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.0428537735849057,0.00472,0.18863636363636355,0.00938,0.004359878265280244,0.009640470297029703,0.004492436974789916
1708489005,1.1719751790692197,2.012005597014925,0.3403621975346225,19.813215,0.26854446323199554,7.100852689171056,0.5760750383764282,3.783611677980927,1.2799933333333275,0.2793716106935591,0.2255478662053055,103235584,44142592,12451840,43565056,43393024,14684160,,27828224,9973760,43864064,2977792,8519680,47528.69753755614,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,81.133,0.867,15,14.467,0.867,145.467,20,7.533,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.04920886075949366,0.006900000000000001,0.0016993833504624872,0.007534034653465346,0.00246218487394958,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.18863636363636355,0.00938,0.004353031860226105,0.009640470297029703,0.004492436974789916
1708489006,1.1459052162381835,2.012005597014925,0.3452247922298993,19.813215,0.26809825709546214,7.100852689171056,0.5760750383764282,3.783611677980927,1.2799933333333275,0.2793716106935591,0.2255478662053055,103235584,44142592,12468224,43565056,43393024,14684160,,27828224,9973760,43864064,2977792,8519680,46471.44700841464,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,81.133,0.867,15,14.467,0.867,145.467,20,7.533,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.04920886075949366,0.006900000000000001,0.0016993833504624872,0.007534034653465346,0.00246218487394958,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.18863636363636355,0.00938,0.004353031860226105,0.009640470297029703,0.004492436974789916
1708489007,1.1198352534071478,2.0850737663218535,0.3452247922298993,23.382251576685416,0.26809825709546214,7.100852689171056,0.5760750383764282,3.783611677980927,1.2799933333333275,0.2793716106935591,0.2255478662053055,103235584,42930176,12468224,43565056,43393024,14684160,,27828224,9973760,43864064,2977792,8519680,45414.196479273145,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,81.133,0.867,15,14.467,0.867,145.467,20,7.533,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.04920886075949366,0.006900000000000001,0.0016993833504624872,0.007534034653465346,0.00246218487394958,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.18863636363636355,0.00938,0.004353031860226105,0.009640470297029703,0.004492436974789916
1708489008,1.0937652905761117,2.2097895367241236,0.3452247922298993,22.859047504753228,0.26809825709546214,7.100852689171056,0.5760750383764282,3.783611677980927,2.9333496790299565,0.2793716106935591,0.2255478662053055,103235584,42930176,12468224,43565056,43393024,14684160,,27828224,9973760,43868160,2977792,8519680,44356.94595013164,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,81.133,0.867,15,14.467,0.867,143.533,18.067,7.533,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.04920886075949366,0.006900000000000001,0.0016953608247422685,0.007531133250311332,0.00246218487394958,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.18863636363636355,0.00938,0.004352268041237116,0.009620797011207969,0.004492436974789916
1708489009,1.067695327745076,2.2097895367241236,0.3452247922298993,31.96052750410508,0.26809825709546214,7.100852689171056,0.5145874378912054,3.783611677980927,2.9333496790299565,0.2793716106935591,0.2255478662053055,103235584,42930176,12468224,44978176,43393024,14684160,,27828224,9973760,43868160,2977792,8519680,43299.69542099014,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,81.133,0.867,15,14.467,0.867,143.533,18.067,7.533,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.04920886075949366,0.006900000000000001,0.0016953608247422685,0.007531133250311332,0.00246218487394958,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.18863636363636355,0.00938,0.004352268041237116,0.009620797011207969,0.004492436974789916
1708489010,1.5787278395073518,2.2097895367241236,0.3452247922298993,31.96052750410508,0.26809825709546214,7.100852689171056,0.5250443005097768,3.783611677980927,2.9333496790299565,0.2793716106935591,0.2255478662053055,100118528,42930176,12468224,44978176,43393024,14684160,,27828224,9973760,43868160,2977792,8519680,78333.87519363537,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,81.133,0.867,13,14.467,0.867,143.533,18.067,7.533,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.049835958005249356,0.006900000000000001,0.0016953608247422685,0.007531133250311332,0.00246218487394958,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.19120689655172418,0.00938,0.004352268041237116,0.009620797011207969,0.004492436974789916
1708489011,1.5787278395073518,2.2097895367241236,0.3452247922298993,31.96052750410508,0.26809825709546214,7.312064207934012,0.6274117571142812,3.783611677980927,2.9333496790299565,0.2793716106935591,0.2255478662053055,100118528,42930176,12468224,44978176,43393024,14684160,,27828224,9973760,43868160,2977792,8519680,78333.87519363537,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,81.133,0.867,13,14.467,0.867,143.533,18.067,7.533,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.049835958005249356,0.006900000000000001,0.0016953608247422685,0.007531133250311332,0.00246218487394958,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.19120689655172418,0.00938,0.004352268041237116,0.009620797011207969,0.004492436974789916
1708489012,1.5787278395073518,2.2097895367241236,0.3452247922298993,31.96052750410508,0.2680982570954622,7.312064207934012,0.6274117571142812,3.783611677980927,2.9333496790299565,0.2793716106935591,0.23195251638432035,100118528,42930176,12468224,44978176,43393024,14684160,,27828224,9973760,43868160,2977792,8220672,78333.87519363537,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.067,26,0.933,81.133,0.867,13,14.467,0.867,143.533,18.067,7.533,,,0.0031306990881458966,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.049835958005249356,0.006900000000000001,0.0016953608247422685,0.007531133250311332,0.00246218487394958,0.004835258358662614,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.19120689655172418,0.00938,0.004352268041237116,0.009620797011207969,0.004492436974789916
1708489013,1.5787278395073518,2.2097895367241236,0.3452247922298993,31.960527504105084,0.2680982570954622,7.312064207934012,0.6274117571142812,3.6649916193914494,2.9333496790299565,0.2793716106935591,0.23195251638432035,100118528,42930176,12468224,44978176,43393024,14684160,,27828224,9973760,43868160,2977792,8220672,78333.87519363537,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.4,26,0.933,81.133,0.867,13,14.467,0.867,143.533,18.067,7.533,,,0.0031280487804878046,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.049835958005249356,0.00701923076923077,0.0016953608247422685,0.007531133250311332,0.00246218487394958,0.004830487804878048,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.19120689655172418,0.009403846153846155,0.004352268041237116,0.009620797011207969,0.004492436974789916
1708489014,1.5787278395073518,2.2097895367241236,0.3452247922298993,31.960527504105084,0.2680982570954622,7.312064207934012,0.6274117571142812,3.6649916193914494,2.9333496790299565,0.23661068154790219,0.23195251638432035,100118528,42930176,12468224,44978176,43393024,14684160,,27828224,9973760,43868160,2977792,8220672,78333.87519363537,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.4,26,0.933,81.133,0.867,13,14.467,0.867,143.533,18.067,7.533,,,0.0031280487804878046,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.049835958005249356,0.00701923076923077,0.0016953608247422685,0.007531133250311332,0.00246218487394958,0.004830487804878048,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.19120689655172418,0.009403846153846155,0.004352268041237116,0.009620797011207969,0.004492436974789916
1708489015,1.5787278395073518,2.2097895367241236,0.3452247922298993,31.960527504105084,0.25784023399887407,7.312064207934012,0.6274117571142812,3.6649916193914494,2.9333496790299565,0.2772458669217107,0.23195251638432035,100118528,42930176,12468224,44978176,43388928,14684160,,27828224,9973760,43868160,3108864,8220672,78333.87519363537,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.4,26,0.933,81.133,0.867,13,14.467,0.867,143.533,18.067,7.533,,,0.0031280487804878046,0.0032485322896281797,0.11323529411764707,0.003934242181234964,0.0030666666666666668,0.049835958005249356,0.00701923076923077,0.0016953608247422685,0.007531133250311332,0.00246218487394958,0.004830487804878048,0.005483999999999999,0.2226470588235294,0.04331473214285719,0.00472,0.19120689655172418,0.009403846153846155,0.004352268041237116,0.009620797011207969,0.004492436974789916
1708489016,1.5787278395073518,2.2097895367241236,0.34583080905435937,31.960527504105084,0.25784023399887407,7.312064207934012,0.627681363188048,3.6649916193914494,2.9333496790299565,0.277904085257549,0.23698372668443107,100118528,42930176,12468224,44978176,43388928,14684160,,27918336,9973760,43868160,3108864,8220672,78333.87519363537,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.333,24.533,0.533,80.4,0.667,13,13.2,0.667,137,17.4,6.667,,,0.003147239263803681,0.0032758620689655174,0.1409090909090909,0.003978622327790974,0.003,0.051319875776397524,0.00701923076923077,0.0016998716302952508,0.0075375,0.0024836065573770496,0.004865030674846626,0.005887681159420289,0.22818181818181818,0.04533185840707964,0.0046,0.1961827956989248,0.009403846153846155,0.0043506546854942246,0.0096325,0.004509836065573772
1708489017,1.5787278395073518,2.2097895367241236,0.34583080905435937,31.960527504105084,0.25784023399887407,7.312064207934012,0.627681363188048,3.6649916193914494,2.9333496790299565,0.277904085257549,0.23698372668443107,100118528,42930176,12468224,44978176,43388928,14684160,,27918336,9973760,43868160,3108864,8220672,78333.87519363537,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.333,24.533,0.533,80.4,0.667,13,13.2,0.667,137,17.4,6.667,,,0.003147239263803681,0.0032758620689655174,0.1409090909090909,0.003978622327790974,0.003,0.051319875776397524,0.00701923076923077,0.0016998716302952508,0.0075375,0.0024836065573770496,0.004865030674846626,0.005887681159420289,0.22818181818181818,0.04533185840707964,0.0046,0.1961827956989248,0.009403846153846155,0.0043506546854942246,0.0096325,0.004509836065573772
1708489018,1.6878475282906553,2.2097895367241236,0.34583080905435937,31.960527504105084,0.25784023399887407,6.017676508458692,0.627681363188048,3.0691250652720563,2.9333496790299565,0.277904085257549,0.23698372668443107,100118528,42930176,12468224,44978176,43388928,14684160,,27918336,9973760,43868160,3108864,8220672,97581.8939845146,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.333,25.067,0.533,80.4,0.667,13,13.2,0.667,137,17.4,6.667,,,0.003147239263803681,0.003272638753651412,0.1409090909090909,0.003978622327790974,0.003,0.051319875776397524,0.00701923076923077,0.0016998716302952508,0.0075375,0.0024836065573770496,0.004865030674846626,0.005844202898550728,0.22818181818181818,0.04533185840707964,0.0046,0.1961827956989248,0.009403846153846155,0.0043506546854942246,0.0096325,0.004509836065573772
1708489019,1.6878475282906553,2.2234431855415844,0.3549377963285651,31.960527504105084,0.25784023399887407,5.895808771659793,0.627681363188048,3.008041871615532,2.9333496790299565,0.277904085257549,0.23698372668443107,100118528,42958848,12472320,44978176,43388928,14684160,,27918336,9973760,43868160,3108864,8220672,97581.8939845146,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.333,25.067,0.533,80.4,0.667,13,13.2,0.667,137,17.4,6.533,,,0.003147239263803681,0.003272638753651412,0.1409090909090909,0.003978622327790974,0.003,0.051319875776397524,0.00701923076923077,0.0016998716302952508,0.0075375,0.0024980079681274905,0.004865030674846626,0.005844202898550728,0.22818181818181818,0.04533185840707964,0.0046,0.1961827956989248,0.009403846153846155,0.0043506546854942246,0.0096325,0.004512350597609562
1708489020,1.6878475282906553,2.2234431855415844,0.3549377963285651,31.960527504105084,0.26150207266520425,5.7739410348608935,0.627681363188048,2.946958677959008,2.9483569077484204,0.277904085257549,0.23698372668443107,100118528,42958848,12472320,44978176,43388928,14684160,,27918336,9973760,43917312,3108864,8220672,97581.8939845146,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.333,25.067,0.533,85.467,0.667,13,13.2,0.667,141.4,17.4,6.533,,,0.003147239263803681,0.003272638753651412,0.1409090909090909,0.004011084718923199,0.003,0.051319875776397524,0.00701923076923077,0.0016661486661486665,0.0075375,0.0024980079681274905,0.004865030674846626,0.005844202898550728,0.22818181818181818,0.04761737089201881,0.0046,0.1961827956989248,0.009403846153846155,0.0043431753431753435,0.0096325,0.004512350597609562
1708489021,1.6878475282906553,2.275397063230443,0.3549377963285651,32.187275741606975,0.26150207266520425,5.6520732980619925,0.627681363188048,3.7291282917345847,2.9483569077484204,0.277904085257549,0.23698372668443107,100118528,42958848,12472320,44978176,43388928,14684160,,27918336,10190848,43917312,3108864,8220672,97581.8939845146,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.333,25.067,0.533,85.467,0.667,13,13.2,0.667,141.4,17.4,6.533,,,0.003147239263803681,0.003272638753651412,0.1409090909090909,0.004011084718923199,0.003,0.051319875776397524,0.00701923076923077,0.0016661486661486665,0.0075375,0.0024980079681274905,0.004865030674846626,0.005844202898550728,0.22818181818181818,0.04761737089201881,0.0046,0.1961827956989248,0.009403846153846155,0.0043431753431753435,0.0096325,0.004512350597609562
1708489022,1.6878475282906553,2.275397063230443,0.3549377963285651,32.62020167272255,0.26150207266520425,5.5302055612630925,0.627681363188048,3.7291282917345847,2.9483569077484204,0.277904085257549,0.23698372668443107,100118528,42958848,12472320,43261952,43388928,14684160,,27918336,10190848,43917312,3108864,8220672,97581.8939845146,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.333,25.067,0.533,85.467,0.667,13,13.2,0.667,141.4,17.4,6.533,,,0.003147239263803681,0.003272638753651412,0.1409090909090909,0.004011084718923199,0.003,0.051319875776397524,0.00701923076923077,0.0016661486661486665,0.0075375,0.0024980079681274905,0.004865030674846626,0.005844202898550728,0.22818181818181818,0.04761737089201881,0.0046,0.1961827956989248,0.009403846153846155,0.0043431753431753435,0.0096325,0.004512350597609562
1708489023,1.6878475282906553,2.275397063230443,0.3549377963285651,32.62020167272255,0.26150207266520425,5.4083378244641915,0.627681363188048,3.7291282917345847,2.9483569077484204,0.277904085257549,0.23698372668443107,100118528,42958848,12472320,43261952,43388928,14684160,,27918336,10190848,43917312,3108864,8220672,97581.8939845146,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.333,25.067,0.533,85.467,0.667,13,13.2,0.667,143.2,19.2,6.533,,,0.003147239263803681,0.003272638753651412,0.1409090909090909,0.004011084718923199,0.003,0.051319875776397524,0.00701923076923077,0.001667701863354037,0.007540523690773068,0.0024980079681274905,0.004865030674846626,0.005844202898550728,0.22818181818181818,0.04761737089201881,0.0046,0.1961827956989248,0.009403846153846155,0.00434430641821946,0.00963778054862843,0.004512350597609562
