time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,istio-init_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,istio-init_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705790744,2.4601989603871512,1.404316186273252,0.1936722289755777,0.18651078308566654,5.003256079647468,2.6172845169092205,0.454860809663112,0.08254796364860317,0.47433109294062287,0.972890710382514,0,0.31198597728836913,0.6062840710618701,39.84988917913402,1.0730191360077381,199905280,71102464,5926912,430612480,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38297600,0,845059.1602636466,0,649361.1399452675,70139.98886938654,0,0,0,1201100.3960216453,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,9.333,3.067,21.933,1.867,1.733,1.867,17.467,0.011430412371134022,0.0032837837837837837,0.036620370370370366,0.17255434782608695,0.002818181818181818,0.0035277777777777777,0.06955128205128205,0.022409793814432994,0.0060789473684210475,0.21495192307692287,0.23451086956521738,0.004688311688311689,0.007605263157894739,0.09634615384615385
1705790745,2.4601989603871512,2.160648056012879,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.454860809663112,0.08254796364860317,0.47433109294062287,0.972890710382514,0,0.31198597728836913,0.6314390001617087,39.84988917913402,1.0730191360077381,199905280,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38297600,0,1378351.093662367,0,649361.1399452675,70139.98886938654,0,0,0,1201100.3960216453,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,9.333,3.067,21.933,1.867,1.733,1.867,17.467,0.011430412371134022,0.0032837837837837837,0.036620370370370366,0.17255434782608695,0.002818181818181818,0.0035277777777777777,0.06955128205128205,0.022409793814432994,0.0060789473684210475,0.21495192307692287,0.23451086956521738,0.004688311688311689,0.007605263157894739,0.09634615384615385
1705790746,2.4601989603871512,2.1606480560128785,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.454860809663112,0.08254796364860317,0.47433109294062287,0.972890710382514,0,0.31198597728836913,0.6314390001617087,39.84988917913402,1.0680754172676672,199905280,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1378351.0936623667,0,649361.1399452675,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,9.333,3.067,24.133,1.867,1.733,1.867,17.467,0.011430412371134022,0.0032837837837837837,0.037116858237547894,0.17255434782608695,0.002818181818181818,0.0035277777777777777,0.06955128205128205,0.022409793814432994,0.0060789473684210475,0.21468181818181814,0.23451086956521738,0.004688311688311689,0.007605263157894739,0.09634615384615385
1705790747,2.4601989603871512,2.1606480560128785,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.45486080966311204,0.08254796364860317,0.47433109294062287,0.972890710382514,0,0.31198597728836913,0.6314390001617087,39.84988917913402,1.0680754172676672,199905280,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1378351.0936623667,0,649361.1399452676,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,9.267,3.067,24.133,1.8,1.667,1.8,18,0.011554404145077723,0.0032837837837837837,0.037116858237547894,0.17329545454545456,0.0027808219178082193,0.003606060606060606,0.06972076788830715,0.022435233160621768,0.0060789473684210475,0.21468181818181814,0.2346590909090909,0.004643835616438356,0.00785,0.09645724258289703
1705790748,2.4601989603871512,2.1606480560128785,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.45486080966311204,0.08254796364860317,0.47433109294062287,0.972890710382514,0,0.31198597728836913,0.6314390001617087,39.84988917913402,1.0680754172676672,199905280,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1378351.0936623667,0,649361.1399452676,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,9.267,4.133,24.133,1.8,1.667,1.667,18,0.011554404145077723,0.0033157894736842108,0.037116858237547894,0.17329545454545456,0.0027808219178082193,0.0037118644067796604,0.06972076788830715,0.022435233160621768,0.006454545454545455,0.21468181818181814,0.2346590909090909,0.004643835616438356,0.008095238095238093,0.09645724258289703
1705790749,2.4601989603871512,2.1606480560128785,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.45486080966311204,0.08254796364860317,0.47433109294062287,0.972890710382514,0,0.31198597728836913,0.6314390001617087,39.84988917913402,1.0680754172676672,199905280,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1378351.0936623667,0,649361.1399452676,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,9.267,4.133,24.133,1.8,1.667,1.667,18,0.011554404145077723,0.0033157894736842108,0.037116858237547894,0.17329545454545456,0.0027808219178082193,0.0037118644067796604,0.06972076788830715,0.022435233160621768,0.006454545454545455,0.21468181818181814,0.2346590909090909,0.004643835616438356,0.008095238095238093,0.09645724258289703
1705790750,2.4601989603871512,2.1910689233832636,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.43351062422269754,0.08254796364860317,0.47433109294062287,0.972890710382514,0,0.31198597728836913,0.6314390001617088,39.84988917913402,1.0680754172676672,199905280,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1371697.5154998417,0,552766.5317139,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,9,4.667,25,1.867,1.667,1.667,18,0.011256345177664976,0.0032875,0.03740740740740741,0.17319277108433734,0.0027808219178082193,0.0037118644067796604,0.06963350785340315,0.02231218274111675,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004643835616438356,0.008095238095238093,0.0962303664921466
1705790751,2.4601989603871512,2.1910689233832636,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.43351062422269754,0.08254796364860317,0.47433109294062287,0.972890710382514,0,0.31154877876605963,0.6314390001617088,39.89429533254483,1.0680754172676672,199905280,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1371697.5154998417,0,552766.5317139,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,9,4.667,25,1.867,1.667,1.667,18,0.011256345177664976,0.0032875,0.03740740740740741,0.17319277108433734,0.0027808219178082193,0.0037118644067796604,0.06963350785340315,0.02231218274111675,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004643835616438356,0.008095238095238093,0.0962303664921466
1705790752,2.4601989603871512,2.1910689233832636,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.43351062422269754,0.08254796364860317,0.47433109294062287,0.972890710382514,0,0.31154877876605963,0.6314390001617088,39.89429533254483,1.0680754172676672,199905280,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1371697.5154998417,0,552766.5317139,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,7.933,4.667,25,1.867,1.667,1.667,18,0.011168341708542716,0.0032875,0.03740740740740741,0.17319277108433734,0.0027808219178082193,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004643835616438356,0.008095238095238093,0.0962303664921466
1705790753,2.620448273541078,2.1910689233832636,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.43351062422269754,0.08583746135796501,0.47433109294062287,0.972890710382514,0,0.31154877876605963,0.6314390001617088,39.89429533254483,1.0680754172676672,199905280,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1371697.5154998417,0,552766.5317139,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,7.933,4.667,25,1.867,1.667,1.667,18,0.011168341708542716,0.0032875,0.03740740740740741,0.17319277108433734,0.0027808219178082193,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004643835616438356,0.008095238095238093,0.0962303664921466
1705790754,2.502142358992241,2.1910689233832636,0.1936722289755777,0.225394886826249,5.003256079647468,2.6172845169092205,0.43351062422269754,0.08583746135796501,0.47433109294062287,0.972890710382514,0,0.31154877876605963,0.6314390001617088,39.89429533254483,1.0680754172676672,199925760,71176192,5926912,430620672,97873920,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1371697.5154998417,0,552766.5317139,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,8,,16,6,4,3,11,1,3,6,34,10,7.933,4.667,25,1.867,1.667,1.667,18,0.011168341708542716,0.0032875,0.03740740740740741,0.17319277108433734,0.0027808219178082193,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004643835616438356,0.008095238095238093,0.0962303664921466
1705790755,2.502142358992241,2.1910689233832636,0.1936722289755777,0.225394886826249,4.966779685341664,2.462892530964593,0.43351062422269754,0.08583746135796501,0.47433109294062287,0.7875712448998181,0,0.26039410355535086,0.6314390001617088,39.89429533254483,1.0680754172676672,199925760,71176192,5926912,430620672,98738176,,322273280,38445056,4440064,256180224,92663808,4116480,3964928,300294144,12353536,38424576,0,1371697.5154998417,0,552766.5317139,70139.98886938654,0,0,0,1333542.138883165,11,6,7,4,10,,16,6,4,3,11,1,3,6,34,10,7.933,4.667,25,1.867,1.667,1.667,18,0.011168341708542716,0.0032875,0.03740740740740741,0.17319277108433734,0.0027808219178082193,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004643835616438356,0.008095238095238093,0.0962303664921466
1705790756,2.502142358992241,2.1910689233832636,0.18509298950281833,0.22673287571199027,4.966779685341664,2.462892530964593,0.43351062422269754,0.08583746135796501,0.4790185357442674,0.7713563997267762,0,0.2656320163263449,0.6314390001617088,39.89429533254483,1.0680754172676672,199925760,71176192,5931008,430620672,98738176,,322273280,38445056,4440064,256192512,92663808,4116480,3964928,300294144,12353536,38424576,0,1371697.5154998417,0,552766.5317139,37171.31383714862,0,0,0,1333542.138883165,11,6,7,4,10,,16,6,4,3,11,1,3,6,34,10,7.933,4.667,25,1.867,1.667,1.667,18,0.011168341708542716,0.0032875,0.03740740740740741,0.17319277108433734,0.0027808219178082193,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004643835616438356,0.008095238095238093,0.0962303664921466
1705790757,2.502142358992241,2.1910689233832636,0.14723872266955465,0.22673287571199027,4.966779685341664,2.462892530964593,0.4617272197396552,0.08583746135796501,0.4790185357442674,0.7551415545537343,0,0.270869929097339,0.6314390001617088,39.89429533254483,0.8469107878719042,199925760,71176192,5931008,430620672,98738176,,322273280,38481920,4440064,256192512,92663808,4116480,3964928,300294144,12353536,38424576,0,1371697.5154998417,0,915173.8877015738,37171.31383714862,0,0,0,1093071.3947672397,11,6,7,4,10,,16,6,4,3,11,1,3,6,34,10,7.933,4.667,25,1.867,1.667,1.667,18,0.011168341708542716,0.0032875,0.03740740740740741,0.17319277108433734,0.0027808219178082193,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004643835616438356,0.008095238095238093,0.0962303664921466
1705790758,2.502142358992241,2.1910689233832636,0.17401704572208876,0.22673287571199027,4.966779685341664,2.462892530964593,0.4617272197396552,0.08583746135796501,0.4790185357442674,0.5918266666666719,0,0.314274766259643,0.6335699032784639,39.89429533254483,0.8641722240212384,199925760,71176192,5931008,430620672,98738176,,322273280,38481920,4440064,256192512,92663808,4116480,3964928,300294144,12353536,38424576,0,1371697.5154998417,0,915173.8877015738,37171.31383714862,0,0,0,1115349.9893460732,11,6,7,4,10,,16,6,4,3,11,1,3,6,34,10,7.933,4.667,25,1.867,2.2,1.667,18,0.011168341708542716,0.0032875,0.03740740740740741,0.17319277108433734,0.002810810810810811,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004648648648648649,0.008095238095238093,0.0962303664921466
1705790759,2.502142358992241,2.1910689233832636,0.17401704572208876,0.22673287571199027,4.759030227029297,2.462892530964593,0.4617272197396552,0.07981687027906659,0.4790185357442674,0.7560055226824526,0,0.314274766259643,0.7102457668913155,39.89550846618478,0.8814336601705728,199925760,71176192,5931008,430620672,98738176,,322273280,38481920,4440064,256192512,92663808,4116480,3964928,300556288,15134720,38424576,0,1371697.5154998417,0,915173.8877015738,37171.31383714862,0,0,0,1137628.5839249068,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,7.933,4.667,25,1.867,2.2,1.667,18,0.011168341708542716,0.0032875,0.03740740740740741,0.17319277108433734,0.002810810810810811,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004648648648648649,0.008095238095238093,0.0962303664921466
1705790760,2.502142358992241,2.1910689233832636,0.17401704572208876,0.22673287571199027,4.759030227029297,3.8636997175315853,0.4617272197396552,0.07981687027906659,0.4790185357442674,0.9740158957165975,0,0.314274766259643,0.7102457668913155,39.89550846618478,1.035686168960062,199925760,71176192,5931008,430620672,98738176,,323588096,38481920,4440064,256192512,92667904,4116480,3964928,300556288,15134720,38424576,0,1371697.5154998417,0,915173.8877015738,37171.31383714862,0,0,0,1336715.674730007,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,7.933,4.667,25,1.867,2.2,1.667,18,0.011168341708542716,0.0032875,0.03740740740740741,0.17319277108433734,0.002810810810810811,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.20935483870967747,0.23463855421686747,0.004648648648648649,0.008095238095238093,0.0962303664921466
1705790761,2.502142358992241,2.2137350783834377,0.17401704572208876,0.22673287571199027,4.759030227029297,3.8636997175315853,0.4617272197396552,0.07981687027906659,0.4790185357442674,0.9740158957165975,0,0.314274766259643,0.7102457668913155,39.89550846618478,1.035686168960062,199925760,71176192,5931008,430620672,98738176,,323588096,38481920,4440064,256192512,92667904,4116480,3964928,300556288,15134720,38424576,0,1487473.033223069,0,915173.8877015738,37171.31383714862,0,0,0,1336715.674730007,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,7.933,4.667,23.467,1.867,2.2,1.667,18,0.011168341708542716,0.0032875,0.03707386363636365,0.17319277108433734,0.002810810810810811,0.0037118644067796604,0.06963350785340315,0.022293969849246233,0.006119047619047618,0.21164122137404598,0.23463855421686747,0.004648648648648649,0.008095238095238093,0.0962303664921466
1705790762,2.502142358992241,2.1443486372116345,0.17401704572208876,0.22673287571199027,4.759030227029297,3.8636997175315853,0.4617272197396552,0.07981687027906659,0.4790185357442674,0.9740158957165975,0,0.314274766259643,0.7102457668913155,39.89550846618478,0.8720607003414845,199925760,71221248,5931008,430620672,98738176,,323588096,38481920,4440064,256192512,92667904,4116480,3964928,300556288,15134720,38424576,0,1910360.8317786776,0,915173.8877015738,37171.31383714862,0,0,0,1125531.3070686003,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,8.4,4.667,23.467,2.267,2.667,2.133,19.4,0.010913705583756345,0.0032875,0.03707386363636365,0.17142857142857146,0.002818181818181818,0.003634920634920635,0.07015599343185551,0.022243654822335025,0.006119047619047618,0.21164122137404598,0.23428571428571426,0.004646753246753246,0.007925000000000001,0.09646141215106734
1705790763,2.502142358992241,2.1443486372116345,0.17401704572208876,0.22137641579945927,4.759030227029297,3.8636997175315853,0.4617272197396552,0.07981687027906659,0.4790185357442674,0.9740158957165975,0,0.314274766259643,0.7102457668913155,39.89550846618478,1.1078765232898813,199925760,71221248,5931008,430616576,98738176,,323588096,38481920,4440064,256192512,92667904,4116480,3964928,300556288,15134720,38477824,0,1910360.8317786776,0,915173.8877015738,37171.31383714862,0,0,0,1408755.4668591567,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,8.4,4.133,23.467,2.267,2.667,2.333,19.4,0.010913705583756345,0.0032641509433962265,0.03707386363636365,0.17142857142857146,0.002818181818181818,0.003514285714285714,0.07015599343185551,0.022243654822335025,0.00578947368421053,0.21164122137404598,0.23428571428571426,0.004646753246753246,0.007555555555555555,0.09646141215106734
1705790764,2.502142358992241,2.1443486372116345,0.17401704572208876,0.22137641579945927,4.759030227029297,3.8636997175315853,0.4617272197396552,0.07981687027906659,0.4790185357442675,0.9740158957165975,0,0.314274766259643,0.7102457668913155,39.89550846618478,1.1078765232898813,199925760,71221248,5931008,430616576,98738176,,323588096,38481920,4440064,256192512,92667904,4116480,3964928,300556288,15134720,38477824,0,1910360.8317786776,0,915173.8877015738,37171.31383714863,0,0,0,1408755.4668591567,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,8.4,4.133,23.467,2.267,2.667,2.333,19.4,0.010913705583756345,0.0032641509433962265,0.03707386363636365,0.17142857142857146,0.002818181818181818,0.003514285714285714,0.07015599343185551,0.022243654822335025,0.00578947368421053,0.21164122137404598,0.23428571428571426,0.004646753246753246,0.007555555555555555,0.09646141215106734
1705790765,2.502142358992241,2.1443486372116345,0.17401704572208876,0.22137641579945927,4.759030227029297,3.8636997175315853,0.4617272197396552,0.07981687027906659,0.4790185357442675,0.9740158957165975,0,0.314274766259643,0.7102457668913155,39.89550846618478,1.1078765232898813,199925760,71221248,5931008,430616576,98738176,,323588096,38481920,4440064,256192512,92667904,4116480,3964928,300556288,15134720,38477824,0,1910360.8317786776,0,915173.8877015738,37171.31383714863,0,0,0,1408755.4668591567,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,7.467,4,22.933,2.4,2.667,2.333,18.867,0.010441176470588237,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.002818181818181818,0.003514285714285714,0.07051809210526315,0.022088235294117645,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.004646753246753246,0.007555555555555555,0.09660361842105263
1705790766,2.502142358992241,2.1443486372116345,0.17401704572208876,0.22137641579945927,4.759030227029297,3.8636997175315853,0.39101676694915366,0.07981687027906659,0.4790185357442675,0.9740158957165975,0,0.2696547333344684,0.7102457668913155,39.89550846618478,1.1078765232898813,199925760,71221248,5931008,430616576,98738176,,323588096,38481920,4440064,256192512,92667904,4116480,3964928,300556288,15134720,38477824,0,1910360.8317786776,0,928668.3640929066,37171.31383714863,0,0,0,1408755.4668591567,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,7.467,4,22.933,2.4,2.667,2.333,18.867,0.010441176470588237,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.002818181818181818,0.003514285714285714,0.07051809210526315,0.022088235294117645,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.004646753246753246,0.007555555555555555,0.09660361842105263
1705790767,2.502142358992241,2.1443486372116345,0.17401704572208876,0.22137641579945927,4.759030227029297,3.8636997175315853,0.3989560324858769,0.08341853907031763,0.4790185357442675,0.9740158957165975,0,0.2644168205634743,0.7102457668913155,39.89550846618478,1.1078765232898813,199925760,71221248,5931008,430616576,98738176,,323588096,38481920,4440064,256192512,92667904,4116480,3964928,300556288,15134720,38477824,0,1910360.8317786776,0,947524.191671898,37171.31383714863,0,0,0,1408755.4668591567,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,7.467,4,22.933,2.4,2.667,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.002818181818181818,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.004646753246753246,0.007555555555555555,0.09660361842105263
1705790768,2.108813127535503,2.1443486372116345,0.18000515710759923,0.22137641579945927,4.759030227029297,3.8636997175315853,0.47635593220339123,0.08341853907031763,0.4790185357442675,0.9740158957165975,0,0.31116719580494445,0.7102457668913155,39.89473370429252,1.1078765232898813,199925760,71221248,5918720,430616576,98738176,,323588096,38481920,4440064,256192512,92667904,4116480,3960832,300556288,15134720,38477824,0,1910360.8317786776,0,1131349.6547394851,37171.31383714863,0,0,0,1408755.4668591567,11,6,7,4,10,,16,6,4,3,11,1,3,7,33,10,7.467,4,22.933,2.4,2.667,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.002818181818181818,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.004646753246753246,0.007555555555555555,0.09660361842105263
1705790769,1.7830125000000054,2.1443486372116345,0.18000515710759923,0.22137641579945927,4.660219075607801,3.8636997175315853,0.47635593220339123,0.08341853907031763,0.4790185357442675,0.9740158957165975,0,0.31116719580494445,0.7102457668913155,39.9209491777142,1.1078765232898813,199925760,71221248,5918720,430616576,101847040,,323588096,38481920,4440064,256192512,92667904,4116480,3960832,300556288,16879616,38477824,0,1910360.8317786776,0,1131349.6547394851,37171.31383714863,0,0,0,1408755.4668591567,11,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7.467,4,22.933,2.4,2.667,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.002818181818181818,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.004646753246753246,0.007555555555555555,0.09660361842105263
1705790770,1.7830125000000054,2.1443486372116345,0.18000515710759923,0.22137641579945927,4.660219075607801,3.8636997175315853,0.47635593220339123,0.08341853907031763,0.4790185357442675,0.9740158957165975,0.003921236779993901,0.31116719580494445,0.7026427215651707,39.9209491777142,1.1078765232898813,199925760,71221248,5918720,430616576,101847040,,323588096,38481920,4440064,256192512,92667904,4116480,3960832,300556288,16879616,38477824,0,1910360.8317786776,0,1131349.6547394851,37171.31383714863,0,0,0,1408755.4668591567,11,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7.467,4,22.933,2.4,2.667,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.002818181818181818,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.004646753246753246,0.007555555555555555,0.09660361842105263
1705790771,2.128360304078534,2.1443486372116345,0.18000515710759923,0.22515193370165726,4.660219075607801,4.560911239601783,0.46901248084081376,0.08341853907031763,0.4790185357442675,0.9740158957165975,0.004004295353404347,0.31116719580494445,0.7026427215651707,39.9209491777142,1.1078765232898813,199925760,71221248,5918720,430616576,101847040,,323588096,38522880,4440064,256192512,92667904,4116480,3960832,300556288,16879616,38477824,0,1910360.8317786776,0,986555.7258594263,37171.31383714863,0,0,0,1408755.4668591567,11,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7.467,4,22.933,2.4,2.667,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.002818181818181818,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.004646753246753246,0.007555555555555555,0.09660361842105263
1705790772,2.3143911035222535,2.1443486372116345,0.18000515710759923,0.22515193370165726,4.660219075607801,5.420219248750578,0.46901248084081376,0.08904829577496574,0.6162013588634995,0.9740158957165975,0.00498351440462681,0.25145084959240394,0.9384165825765303,39.9209491777142,1.1078765232898813,199954432,71221248,5918720,430616576,101847040,,323588096,38522880,4440064,256266240,92667904,4116480,3960832,300617728,16879616,38477824,0,1910360.8317786776,0,986555.7258594263,67465.51369157917,0,0,0,1408755.4668591567,10,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7.467,4,22.933,2.4,2.667,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.002818181818181818,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.004646753246753246,0.007555555555555555,0.09660361842105263
1705790773,2.3143911035222535,2.1443486372116345,0.18000515710759923,0.22515193370165726,4.660219075607801,5.420219248750578,0.46901248084081376,0.08904829577496574,0.6162013588634995,0.9740158957165975,0.00498351440462681,0.256740691032877,0.9384165825765305,39.9209491777142,1.1078765232898813,199954432,71221248,5918720,430616576,101847040,,323588096,38522880,4440064,256266240,92667904,4116480,3960832,300617728,16879616,38477824,0,1910360.8317786776,0,986555.7258594263,67465.51369157917,0,0,0,1408755.4668591567,10,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7.467,4,22.933,2.4,2.2,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.0028292682926829267,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.00464390243902439,0.007555555555555555,0.09660361842105263
1705790774,2.3143911035222535,2.1443486372116345,0.18766529925854197,0.22515193370165726,4.660219075607801,5.420219248750578,0.46901248084081376,0.08904829577496574,0.6162013588634995,0.9740158957165975,0.00498351440462681,0.26203053247335,0.9384165825765305,39.9209491777142,1.1078765232898813,199954432,71221248,5918720,430616576,101847040,,323588096,38522880,4440064,256266240,92667904,4116480,3960832,300617728,16879616,38477824,0,1910360.8317786776,0,986555.7258594263,67465.51369157917,0,0,0,1408755.4668591567,10,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7.467,4,22.933,2.4,2.2,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.0028292682926829267,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.00464390243902439,0.007555555555555555,0.09660361842105263
1705790775,2.3143911035222535,2.1443486372116345,0.18766529925854197,0.22515193370165726,4.660219075607801,5.420219248750578,0.46901248084081376,0.08904829577496574,0.6162013588634995,0.9740158957165975,0.00498351440462681,0.2673203739138229,0.9384165825765305,39.9209491777142,1.1078765232898813,199954432,71221248,5918720,430616576,101847040,,323588096,38522880,4440064,256266240,92667904,4116480,3960832,300617728,16879616,38477824,0,1910360.8317786776,0,986555.7258594263,67465.51369157917,0,0,0,1408755.4668591567,10,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7.467,4,22.933,2.4,2.2,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.03651685393258427,0.1695121951219512,0.0028292682926829267,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.21221374045801542,0.23390243902439026,0.00464390243902439,0.007555555555555555,0.09660361842105263
