time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1708472821,1.2171891011324487,2.109040059416053,0.3896838858905163,32.970700662679796,0.27421088590298337,8.630761506948344,0.8727532705892401,3.572899853648332,2.5951116119338913,0.2852220502440769,0.28146171545442966,102359040,40837120,10436608,42954752,43397120,14802944,27049984,11870208,44236800,2973696,8347648,43048.950313986184,0,0,0,19507.084176687702,4,4,9,4,3,21,3,4,4,4,3,15.867,25.533,1,82.533,1.067,12.733,12.733,0.933,142.667,18.4,7.067,0,,0,0.003039039039039039,0.0033438453713123093,0.1,0.003916903121199838,0.003,0.04939024390243903,0.0074242424242424235,0.001673907552412226,0.0070967741935483875,0.002900311526479751,0.00467027027027027,0.006805369127516783,0.22,0.045267857142857165,0.0046,0.201195652173913,0.011799999999999998,0.004359838343015915,0.00963049853372434,0.004629906542056075
1708472822,1.2171891011324487,2.109040059416053,0.40984308436623657,32.970700662679796,0.27421088590298337,8.630761506948344,0.8727532705892401,3.572899853648332,2.5786312139749583,0.2852220502440769,0.28146171545442966,102359040,40837120,10117120,42954752,43397120,14802944,27049984,11870208,44236800,2973696,8347648,43048.950313986184,0,0,0,19507.084176687702,4,4,9,4,3,21,3,4,4,4,3,15.867,25.533,1,82.533,1.067,12.733,12.733,0.933,142.667,18.4,7.067,0,,0,0.003039039039039039,0.0033438453713123093,0.1,0.003916903121199838,0.003,0.04939024390243903,0.0074242424242424235,0.001673907552412226,0.0070967741935483875,0.002900311526479751,0.00467027027027027,0.006805369127516783,0.22,0.045267857142857165,0.0046,0.201195652173913,0.011799999999999998,0.004359838343015915,0.00963049853372434,0.004629906542056075
1708472823,1.2171891011324487,2.109040059416053,0.40984308436623657,32.970700662679796,0.27421088590298337,8.630761506948344,0.8727532705892401,3.572899853648332,2.5786312139749583,0.2852220502440769,0.28146171545442966,102359040,40837120,10117120,42954752,43397120,14802944,27049984,11870208,44236800,2973696,8347648,43048.950313986184,0,0,0,19507.084176687702,4,4,9,4,3,21,3,4,4,4,3,15.867,25.533,1,82.533,1.067,12.733,12.733,0.933,142.533,18.267,7.067,0,,0,0.003039039039039039,0.0033438453713123093,0.1,0.003916903121199838,0.003,0.04939024390243903,0.0074242424242424235,0.0016708860759493676,0.007120437956204381,0.002900311526479751,0.00467027027027027,0.006805369127516783,0.22,0.045267857142857165,0.0046,0.201195652173913,0.011799999999999998,0.0043592911392405075,0.009616788321167885,0.004629906542056075
1708472824,1.1437852863481721,2.109040059416053,0.40984308436623657,28.15038293196818,0.27421088590298337,6.248812107033517,0.7329181709265188,3.572899853648332,2.5786312139749583,0.28283104212860305,0.28146171545442966,102391808,40837120,10117120,42954752,43397120,14802944,27049984,11870208,44236800,3104768,8347648,63647.50772630741,0,0,0,14531.263858093127,4,4,9,4,3,21,3,4,4,4,3,15.467,25.733,0.8,82.667,1.067,12.733,13.067,0.933,140.267,18.067,7.667,0,,0,0.0030296296296296295,0.003288252714708786,0.1,0.0038881839809674864,0.003,0.04895584725536993,0.0074242424242424235,0.0016753834548654764,0.007070815450643777,0.00289937106918239,0.004653333333333333,0.0060598591549295795,0.22,0.04692073170731709,0.0046,0.1955851063829787,0.011799999999999998,0.004353583102841338,0.00951716738197425,0.004630188679245283
1708472825,1.1437852863481721,2.109040059416053,0.40984308436623657,33.927194635158884,0.27421088590298337,6.394749309575258,0.7481444755058585,3.572899853648332,2.5786312139749583,0.28283104212860305,0.28146171545442966,102391808,40837120,10117120,42954752,43397120,14802944,27049984,11870208,44236800,3104768,8347648,63647.50772630741,0,0,0,14531.263858093127,4,4,9,4,3,21,3,4,4,4,3,15.467,25.733,0.8,82.667,0.733,12.733,13.067,0.933,140.267,18.067,7.667,0,,0,0.0030296296296296295,0.003288252714708786,0.1,0.0038881839809674864,0.003,0.04895584725536993,0.0074242424242424235,0.0016753834548654764,0.007070815450643777,0.00289937106918239,0.004653333333333333,0.0060598591549295795,0.22,0.04692073170731709,0.0046,0.1955851063829787,0.011799999999999998,0.004353583102841338,0.00951716738197425,0.004630188679245283
1708472826,0.776460151355203,2.109040059416053,0.40984308436623657,33.927194635158884,0.27421088590298337,6.540686512116999,0.629090000000001,3.572899853648332,2.5786312139749583,0.28283104212860305,0.23617921646640283,102391808,40837120,10117120,42954752,43397120,14802944,27049984,11870208,44236800,3104768,8347648,44842.980657095744,0,0,0,14531.263858093127,4,4,9,4,3,21,3,4,4,4,3,15.467,25.733,0.8,82.667,0.733,12.4,13.067,0.933,140.267,18.067,7.667,0,,0,0.0030296296296296295,0.003288252714708786,0.1,0.0038881839809674864,0.003,0.049330900243309,0.0074242424242424235,0.0016753834548654764,0.007070815450643777,0.00289937106918239,0.004653333333333333,0.0060598591549295795,0.22,0.04692073170731709,0.0046,0.1992387543252595,0.011799999999999998,0.004353583102841338,0.00951716738197425,0.004630188679245283
1708472827,0.7942856329171123,2.109040059416053,0.40984308436623657,33.927194635158884,0.2742108859029834,6.6866237146587375,0.629090000000001,3.572899853648332,2.5786312139749583,0.28624599908550497,0.23148818787549563,102391808,40837120,10117120,42954752,43397120,14802944,27049984,11870208,44236800,3104768,8347648,45872.457473760405,0,0,0,18728.852309099224,4,4,9,4,3,21,3,4,4,4,3,15.467,25.733,0.8,82.667,0.733,12.4,13.067,0.933,140.267,18.067,7.667,0,,0,0.0030296296296296295,0.003288252714708786,0.1,0.0038881839809674864,0.003,0.049330900243309,0.0074242424242424235,0.0016753834548654764,0.007070815450643777,0.00289937106918239,0.004653333333333333,0.0060598591549295795,0.22,0.04692073170731709,0.0046,0.1992387543252595,0.011799999999999998,0.004353583102841338,0.00951716738197425,0.004630188679245283
1708472828,0.8121111144790215,2.109040059416053,0.40984308436623657,33.927194635158884,0.2742108859029834,5.672724999999996,0.7488448855165082,3.585587795393356,2.5786312139749583,0.28624599908550497,0.22679715928458855,102391808,40837120,10117120,42954752,43397120,14802944,27049984,11870208,44236800,3104768,8347648,46901.93429042506,0,0,0,18728.852309099224,4,4,9,4,3,21,3,4,4,4,3,15.467,25.2,0.533,81.4,0.467,12.4,13.067,0.667,139.267,18.067,6.867,0,,0,0.0030296296296296295,0.0032786558998307035,0.10357171960043306,0.003885622972603218,0.003,0.049330900243309,0.007338748528570466,0.0016733849566492162,0.007070815450643777,0.002868425523851078,0.004653333333333333,0.005937953079370134,0.22071434392008663,0.046924312956323475,0.0046,0.1992387543252595,0.009983874852857047,0.0043532114509767725,0.00951716738197425,0.004626318989358482
1708472829,0.8299365960409307,2.109040059416053,0.40984308436623657,33.927194635158884,0.2742108859029834,6.808616803854657,0.7336185809371685,3.585587795393356,2.5786312139749583,0.28624599908550497,0.22210613069368135,102391808,40837120,10117120,42954752,43397120,14180352,27049984,11870208,44236800,3104768,8347648,47931.41110708972,0,0,0,18728.852309099224,4,4,9,4,3,21,3,4,4,4,3,15.467,25.2,0.533,81.4,0.467,12.4,13.067,0.667,139.267,18.067,6.867,0,,0,0.0030296296296296295,0.0032786558998307035,0.10357171960043306,0.003885622972603218,0.003,0.049330900243309,0.007338748528570466,0.0016733849566492162,0.007070815450643777,0.002868425523851078,0.004653333333333333,0.005937953079370134,0.22071434392008663,0.046924312956323475,0.0046,0.1992387543252595,0.009983874852857047,0.0043532114509767725,0.00951716738197425,0.004626318989358482
1708472830,0.84776207760284,2.109040059416053,0.40984308436623657,33.927194635158884,0.2742108859029834,6.949797282096587,0.7419284823999654,3.585587795393356,2.5786312139749583,0.28624599908550497,0.21741510210277418,102391808,40837120,10117120,42954752,43397120,14180352,27283456,11870208,44236800,3104768,8347648,48960.88792375437,0,0,0,18728.852309099224,4,4,9,4,3,21,3,4,4,4,3,15.467,25.2,0.533,81.4,0.467,12.4,13.067,0.667,139.267,18.067,6.867,0,,0,0.0030296296296296295,0.0032786558998307035,0.10357171960043306,0.003885622972603218,0.003,0.049330900243309,0.007338748528570466,0.0016733849566492162,0.007070815450643777,0.002868425523851078,0.004653333333333333,0.005937953079370134,0.22071434392008663,0.046924312956323475,0.0046,0.1992387543252595,0.009983874852857047,0.0043532114509767725,0.00951716738197425,0.004626318989358482
1708472831,0.8655875591647492,2.109040059416053,0.40984308436623657,28.379391495755502,0.2672415632445502,7.090977760338515,0.7419284823999654,3.585587795393356,2.5318035316303793,0.28624599908550497,0.21272407351186703,102391808,40837120,10117120,42954752,43393024,14180352,27283456,11870208,44253184,3104768,8347648,49990.364740419034,0,0,0,18728.852309099224,4,4,9,4,3,21,3,4,4,4,3,15.467,25.2,0.533,81.4,0.467,12.4,13.067,0.667,139.267,18.067,6.867,0,,0,0.0030296296296296295,0.0032786558998307035,0.10357171960043306,0.003885622972603218,0.003,0.049330900243309,0.007338748528570466,0.0016733849566492162,0.007070815450643777,0.002868425523851078,0.004653333333333333,0.005937953079370134,0.22071434392008663,0.046924312956323475,0.0046,0.1992387543252595,0.009983874852857047,0.0043532114509767725,0.00951716738197425,0.004626318989358482
1708472832,0.8834130407266583,2.109040059416053,0.40984308436623657,27.813938251836184,0.26724156324455023,7.232158238580443,0.7419284823999654,3.585587795393356,2.5318035316303793,0.28624599908550497,0.2711166116611661,102391808,40837120,10117120,42954752,43393024,14180352,27283456,11870208,44253184,3104768,8286208,51019.84155708369,0,0,0,18728.852309099224,4,4,9,4,3,21,3,4,4,4,3,15.467,23.133,0.533,81.4,0.467,12.4,13.067,0.667,139.267,18.067,6.867,0,,0,0.0030296296296296295,0.0032716533540060244,0.10357171960043306,0.003885622972603218,0.003,0.049330900243309,0.007338748528570466,0.0016733849566492162,0.007070815450643777,0.002868425523851078,0.004653333333333333,0.005849621254468298,0.22071434392008663,0.046924312956323475,0.0046,0.1992387543252595,0.009983874852857047,0.0043532114509767725,0.00951716738197425,0.004626318989358482
1708472833,1.0695288937145524,2.1895945676053565,0.40984308436623657,27.248485007916873,0.26724156324455023,8.470828694515708,0.7419284823999654,3.585587795393356,2.162098143531587,0.28624599908550497,0.2711166116611661,102391808,40837120,10117120,42954752,43393024,14180352,27283456,11870208,44253184,3104768,8286208,61768.60899987936,0,0,0,18728.852309099224,4,4,9,4,3,21,3,4,4,4,3,15.467,23.133,0.533,81.4,0.467,12.4,13.067,0.467,139.267,18.067,6.867,0,,0,0.0030296296296296295,0.0032716533540060244,0.10357171960043306,0.003885622972603218,0.003,0.049330900243309,0.007142918654552699,0.0016733849566492162,0.007070815450643777,0.002868425523851078,0.004653333333333333,0.005849621254468298,0.22071434392008663,0.046924312956323475,0.0046,0.1992387543252595,0.009857159127978455,0.0043532114509767725,0.00951716738197425,0.004626318989358482
1708472834,1.0695288937145524,2.1895945676053565,0.40984308436623657,32.662691436161914,0.26724156324455023,8.470828694515708,0.7419284823999654,2.944753616661678,2.54767452988181,0.2815426236749117,0.2711166116611661,102391808,40837120,10117120,42938368,43393024,14180352,27283456,11870208,44253184,2973696,8286208,61768.60899987936,0,0,0,15076.56065959953,4,4,9,4,3,21,3,4,4,4,3,14.2,23.133,0.533,81.4,0.467,12.4,13.067,0.467,139.267,18.067,6.867,0,,0,0.0030298953662182358,0.0032716533540060244,0.10357171960043306,0.003885622972603218,0.003,0.049330900243309,0.007142918654552699,0.0016733849566492162,0.007070815450643777,0.002868425523851078,0.004653811659192825,0.005849621254468298,0.22071434392008663,0.046924312956323475,0.0046,0.1992387543252595,0.009857159127978455,0.0043532114509767725,0.00951716738197425,0.004626318989358482
1708472835,1.0695288937145524,2.1895945676053565,0.1467121848352553,32.662691436161914,0.25628328850920246,8.470828694515708,0.7419284823999654,2.8849938200717893,2.54767452988181,0.2815426236749117,0.2711166116611661,102391808,40837120,10117120,42938368,43393024,14180352,27283456,11870208,44253184,2973696,8286208,61768.60899987936,0,0,0,15076.56065959953,4,4,9,4,3,21,3,4,4,4,3,14.2,23.133,0.533,79.533,0.467,12.4,13.067,0.467,139.267,18.067,6.867,0,,0,0.0030298953662182358,0.0032716533540060244,0.10357171960043306,0.00393517716244479,0.003,0.049330900243309,0.007142918654552699,0.0016733849566492162,0.007070815450643777,0.002868425523851078,0.004653811659192825,0.005849621254468298,0.22071434392008663,0.05009568114374085,0.0046,0.1992387543252595,0.009857159127978455,0.0043532114509767725,0.00951716738197425,0.004626318989358482
1708472836,1.0695288937145524,2.4684353041221003,0.15086310463424116,32.662691436161914,0.25628328850920246,8.470828694515708,0.7419284823999654,2.8252340234818996,2.54767452988181,0.2815426236749117,0.2711166116611661,102391808,42778624,10117120,42938368,43393024,14180352,27283456,11870208,44253184,2973696,8286208,61768.60899987936,0,0,0,15076.56065959953,4,4,9,4,3,21,3,4,4,4,3,14.2,23.133,0.533,79.533,0.467,12.4,13.067,0.467,135.333,18.067,6.867,0,,0,0.0030298953662182358,0.0032716533540060244,0.10357171960043306,0.00393517716244479,0.003,0.049330900243309,0.007142918654552699,0.001762452913523314,0.007070815450643777,0.002868425523851078,0.004653811659192825,0.005849621254468298,0.22071434392008663,0.05009568114374085,0.0046,0.1992387543252595,0.009857159127978455,0.004371614171902083,0.00951716738197425,0.004626318989358482
1708472837,1.0695288937145524,2.4684353041221003,0.155014024433227,32.662691436161914,0.25628328850920246,8.470828694515708,0.7419284823999654,2.7654742268920103,2.54767452988181,0.2815426236749117,0.2711166116611661,102391808,42778624,10117120,42938368,43393024,14180352,27283456,11870208,44253184,2973696,8286208,61768.60899987936,0,0,0,15076.56065959953,4,4,9,4,3,21,3,4,4,4,3,14.2,23.133,0.533,79.533,0.467,12.4,13.067,0.467,135.333,18.067,6.867,0,,0,0.0030298953662182358,0.0032716533540060244,0.10357171960043306,0.00393517716244479,0.003,0.049330900243309,0.007142918654552699,0.001762452913523314,0.007070815450643777,0.002868425523851078,0.004653811659192825,0.005849621254468298,0.22071434392008663,0.05009568114374085,0.0046,0.1992387543252595,0.009857159127978455,0.004371614171902083,0.00951716738197425,0.004626318989358482
1708472838,1.0695288937145524,2.4684353041221003,0.16328558596013623,32.662691436161914,0.25628328850920246,8.470828694515708,0.7419284823999654,2.705714430302121,2.54767452988181,0.2815426236749117,0.2547018233101637,102391808,42778624,10153984,42938368,43393024,14180352,27283456,11870208,44253184,2973696,8286208,61768.60899987936,0,0,0,15076.56065959953,4,4,9,4,3,21,3,4,4,4,3,14.2,23.133,0.533,79.533,0.467,12.4,13.067,0.467,134.867,17.6,6.867,0,,0,0.0030298953662182358,0.0032716533540060244,0.10357171960043306,0.00393517716244479,0.003,0.049330900243309,0.007142918654552699,0.001757813281782162,0.00701923076923077,0.002868425523851078,0.004653811659192825,0.005849621254468298,0.22071434392008663,0.05009568114374085,0.0046,0.1992387543252595,0.009857159127978455,0.004370757940936125,0.009504437869822486,0.004626318989358482
1708472839,1.244407825241896,2.4684353041221003,0.16751175886443426,32.662691436161914,0.25628328850920246,8.470828694515708,0.7419284823999654,2.6459546337122317,2.54767452988181,0.2815426236749117,0.2547018233101637,102236160,42778624,10153984,42938368,43393024,14180352,27283456,11870208,44253184,2973696,8286208,43266.996239489585,0,0,0,15076.56065959953,4,4,9,4,3,21,3,4,4,4,3,13.067,21.867,0.6,74.133,0.467,12.4,11.8,0.467,131.933,17.067,6.8,0,,0,0.0030302114803625376,0.003255698604624525,0.10000061408033574,0.00393784350832797,0.003,0.048725728155339806,0.007142918654552699,0.0017341024631676168,0.00699624060150376,0.0028613907546256247,0.004654380664652568,0.005617884317549508,0.22000012281606712,0.051143664011063655,0.0046,0.20153846153846158,0.009857159127978455,0.004372159006308221,0.009477443609022558,0.004614524880601529
1708472840,1.244407825241896,2.4684353041221003,0.17173793176873225,32.662691436161914,0.25628328850920246,8.470828694515708,0.7419284823999654,2.586194837122343,2.54767452988181,0.27275480517002954,0.2547018233101637,102236160,42778624,10153984,42938368,43393024,14180352,27283456,11870208,44253184,2973696,8286208,43266.996239489585,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,13.067,21.867,0.6,74.133,0.6,12.4,11.8,0.467,131.933,17.067,6.8,0,,0,0.0030302114803625376,0.003255698604624525,0.10000061408033574,0.00393784350832797,0.003,0.048725728155339806,0.007142918654552699,0.0017341024631676168,0.00699624060150376,0.0028613907546256247,0.004654380664652568,0.005617884317549508,0.22000012281606712,0.051143664011063655,0.0046,0.20153846153846158,0.009857159127978455,0.004372159006308221,0.009477443609022558,0.004614524880601529
1708472841,1.244407825241896,2.4684353041221003,0.17596410467303025,32.662691436161914,0.25628328850920246,8.415270590465356,0.7419284823999654,2.5264350405324527,2.54767452988181,0.27275480517002954,0.2547018233101637,102236160,42778624,10153984,42938368,43393024,14942208,27283456,11870208,44253184,2973696,8286208,43266.996239489585,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,13.067,21.867,0.6,74.133,0.6,13.8,11.8,0.467,131.933,17.067,6.8,0,,0,0.0030302114803625376,0.003255698604624525,0.10000061408033574,0.00393784350832797,0.003,0.04846059113300493,0.007142918654552699,0.0017341024631676168,0.00699624060150376,0.0028613907546256247,0.004654380664652568,0.005617884317549508,0.22000012281606712,0.051143664011063655,0.0046,0.20793478260869575,0.009857159127978455,0.004372159006308221,0.009477443609022558,0.004614524880601529
1708472842,1.244407825241896,2.4684353041221003,0.18019027757732825,32.662691436161914,0.25628328850920246,8.415270590465356,0.7558176472576129,3.485948972952882,2.54767452988181,0.27275480517002954,0.2547018233101637,102236160,42778624,10153984,42938368,43393024,14942208,27533312,12079104,44253184,2973696,8286208,43266.996239489585,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,13.067,21.867,0.6,74.133,0.6,13.8,11.8,0.467,131.933,17.067,6.8,0,,0,0.0030302114803625376,0.003255698604624525,0.10000061408033574,0.00393784350832797,0.003,0.04846059113300493,0.007142918654552699,0.0017341024631676168,0.00699624060150376,0.0028613907546256247,0.004654380664652568,0.005617884317549508,0.22000012281606712,0.051143664011063655,0.0046,0.20793478260869575,0.009857159127978455,0.004372159006308221,0.009477443609022558,0.004614524880601529
1708472843,1.244407825241896,2.4684353041221003,0.18441645048162628,33.188723622092,0.2570362903225813,8.415270590465356,0.6052834620648363,3.485948972952882,2.54767452988181,0.27275480517002954,0.2547018233101637,102236160,42778624,10153984,42938368,43405312,14942208,27533312,12079104,44253184,2973696,8286208,43266.996239489585,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,13.067,22.467,0.867,75.133,0.867,13.8,11.8,0.8,132.6,17.067,7.6,0,,0,0.0030302114803625376,0.0032584493041749496,0.09375,0.003940433925049309,0.003,0.04846059113300493,0.00712962962962963,0.0017321565617805072,0.00699624060150376,0.0028472222222222228,0.004654380664652568,0.0056612903225806395,0.2173529411764706,0.05097593582887703,0.004600000000000001,0.20793478260869575,0.00987037037037037,0.004371808646712715,0.009477443609022558,0.0046138888888888905
1708472844,1.244407825241896,2.4684353041221003,0.18864262338592427,33.188723622092,0.2570362903225813,8.415270590465356,0.7110038024587678,3.485948972952882,2.54767452988181,0.27275480517002954,0.2547018233101637,102236160,42778624,10153984,42938368,43405312,14942208,27533312,12079104,44253184,2973696,8286208,43266.996239489585,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,13.067,22.467,0.867,75.133,0.867,13.8,11.8,0.8,132.6,17.067,7.6,0,,0,0.0030302114803625376,0.0032584493041749496,0.09375,0.003940433925049309,0.003,0.04846059113300493,0.00712962962962963,0.0017321565617805072,0.00699624060150376,0.0028472222222222228,0.004654380664652568,0.0056612903225806395,0.2173529411764706,0.05097593582887703,0.004600000000000001,0.20793478260869575,0.00987037037037037,0.004371808646712715,0.009477443609022558,0.0046138888888888905
1708472845,1.244407825241896,2.4684353041221003,0.1928687962902223,33.188723622092,0.2570362903225813,8.415270590465356,0.7110038024587678,3.485948972952882,2.54767452988181,0.27275480517002954,0.2547018233101637,102236160,42778624,10153984,42938368,43405312,14942208,27533312,12079104,44253184,2973696,8286208,43266.996239489585,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,13.067,22.467,0.867,75.133,0.867,13.8,11.8,0.8,132.6,17.067,7.6,0,,0,0.0030302114803625376,0.0032584493041749496,0.09375,0.003940433925049309,0.003,0.04846059113300493,0.00712962962962963,0.0017321565617805072,0.00699624060150376,0.0028472222222222228,0.004654380664652568,0.0056612903225806395,0.2173529411764706,0.05097593582887703,0.004600000000000001,0.20793478260869575,0.00987037037037037,0.004371808646712715,0.009477443609022558,0.0046138888888888905
1708472846,1.244407825241896,2.4684353041221003,0.19709496919452035,33.188723622092,0.2570362903225813,8.415270590465356,0.7110038024587678,3.485948972952882,2.54767452988181,0.27275480517002954,0.2547018233101637,102236160,42778624,10153984,42938368,43405312,14942208,27533312,12079104,44253184,2973696,8286208,43266.996239489585,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,13.067,22.467,0.867,75.133,0.867,13.8,11.8,0.8,132.6,17.067,7.6,0,,0,0.0030302114803625376,0.0032584493041749496,0.09375,0.003940433925049309,0.003,0.04846059113300493,0.00712962962962963,0.0017321565617805072,0.00699624060150376,0.0028472222222222228,0.004654380664652568,0.0056612903225806395,0.2173529411764706,0.05097593582887703,0.004600000000000001,0.20793478260869575,0.00987037037037037,0.004371808646712715,0.009477443609022558,0.0046138888888888905
1708472847,1.2444078252418957,2.4684353041221003,0.20132114209881835,33.188723622092,0.2570362903225813,8.415270590465356,0.7110038024587678,3.485948972952882,2.541590446277565,0.27275480517002954,0.26160356265129225,102236160,42778624,10153984,42938368,43405312,14942208,27533312,12079104,44261376,2973696,8564736,43266.99623948958,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,13.067,25.667,0.867,75.133,0.867,13.8,11.8,0.8,132.6,17.067,7.6,0,,0,0.0030302114803625376,0.0033039014373716633,0.09375,0.003940433925049309,0.003,0.04846059113300493,0.00712962962962963,0.0017321565617805072,0.00699624060150376,0.0028472222222222228,0.004654380664652568,0.00634586466165414,0.2173529411764706,0.05097593582887703,0.004600000000000001,0.20793478260869575,0.00987037037037037,0.004371808646712715,0.009477443609022558,0.0046138888888888905
1708472848,1.2444078252418957,2.4684353041221003,0.20554731500311638,33.55470016371241,0.2570362903225813,8.345779655776553,0.7110038024587678,3.485948972952882,2.541590446277565,0.27275480517002954,0.26160356265129225,102236160,42778624,10153984,42516480,43405312,14942208,27533312,12079104,44261376,2973696,8564736,43266.99623948958,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,13.067,25.667,0.867,75.133,0.867,13.8,11.8,1.4,132.6,17.067,7.6,0,,0,0.0030302114803625376,0.0033039014373716633,0.09375,0.003940433925049309,0.003,0.04846059113300493,0.006923076923076923,0.0017321565617805072,0.00699624060150376,0.0028472222222222228,0.004654380664652568,0.00634586466165414,0.2173529411764706,0.05097593582887703,0.004600000000000001,0.20793478260869575,0.009846153846153846,0.004371808646712715,0.009477443609022558,0.0046138888888888905
1708472849,1.2444078252418957,2.4684353041221003,0.20977348790741437,33.55470016371241,0.2570362903225813,8.345779655776553,0.7110038024587678,3.485948972952882,2.541590446277565,0.27275480517002954,0.26160356265129225,102236160,42778624,10153984,42516480,43405312,14942208,27533312,12079104,44261376,2973696,8564736,43266.99623948958,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,14.333,25.667,0.867,75.133,0.867,13.8,11.8,1.4,132.6,17.067,7.6,0,,0,0.0030427480916030538,0.0033039014373716633,0.09375,0.003940433925049309,0.003,0.04846059113300493,0.006923076923076923,0.0017321565617805072,0.00699624060150376,0.0028472222222222228,0.0046769465648854956,0.00634586466165414,0.2173529411764706,0.05097593582887703,0.004600000000000001,0.20793478260869575,0.009846153846153846,0.004371808646712715,0.009477443609022558,0.0046138888888888905
1708472850,1.2444078252418957,2.4684353041221003,0.21399966081171237,33.55470016371241,0.2570362903225813,8.345779655776553,0.7110038024587678,3.485948972952882,2.509885132611129,0.2781656886913652,0.26160356265129225,102236160,42778624,10153984,42516480,43405312,14942208,27533312,12079104,44261376,2977792,8564736,43266.99623948958,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,14.333,25.667,0.867,83.067,0.867,13.8,11.8,1.4,132.6,17.067,7.6,0,,0,0.0030427480916030538,0.0033039014373716633,0.09375,0.003966273872409589,0.003,0.04846059113300493,0.006923076923076923,0.0017321565617805072,0.00699624060150376,0.0028472222222222228,0.0046769465648854956,0.00634586466165414,0.2173529411764706,0.049578651685393195,0.004600000000000001,0.20793478260869575,0.009846153846153846,0.004371808646712715,0.009477443609022558,0.0046138888888888905
1708472851,1.273970268523419,2.1158488422981048,0.31992566170536585,33.55470016371241,0.2570362903225813,8.345779655776553,0.7110038024587678,3.485948972952882,2.509885132611129,0.2781656886913652,0.26160356265129225,102236160,42778624,10452992,42516480,43405312,14942208,27533312,12079104,44261376,2977792,8564736,60168.047476349966,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,14.333,25.667,0.867,83.067,0.867,13.8,11.8,1.4,143.733,17.067,7.6,0,,0,0.0030427480916030538,0.0033039014373716633,0.09375,0.003966273872409589,0.003,0.04846059113300493,0.006923076923076923,0.0017641365257259297,0.00699624060150376,0.0028472222222222228,0.0046769465648854956,0.00634586466165414,0.2173529411764706,0.049578651685393195,0.004600000000000001,0.20793478260869575,0.009846153846153846,0.00437809475292919,0.009477443609022558,0.0046138888888888905
1708472852,1.273970268523419,2.162910060556718,0.3745970624178564,33.55470016371241,0.2570362903225813,8.345779655776553,0.7110038024587678,3.485948972952882,2.509885132611129,0.23162031558573637,0.26160356265129225,102236160,42778624,10452992,42516480,43405312,14942208,27533312,12079104,44261376,2977792,8564736,60168.047476349966,0,0,0,0,4,4,9,4,3,21,3,4,4,4,3,14.333,25.667,0.867,83.067,0.867,13.8,11.8,1.4,143.733,17.067,7.6,0,,0,0.0030427480916030538,0.0033039014373716633,0.09375,0.003966273872409589,0.003,0.04846059113300493,0.006923076923076923,0.0017641365257259297,0.00699624060150376,0.0028472222222222228,0.0046769465648854956,0.00634586466165414,0.2173529411764706,0.049578651685393195,0.004600000000000001,0.20793478260869575,0.009846153846153846,0.00437809475292919,0.009477443609022558,0.0046138888888888905
