time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705683524,80.02405135058514,3.1868668397042663,0.19251643624360867,0.20027388797364135,3.6788892851521475,1.0622721051190478,0.43801223594597954,0.0936850571714272,0.3405783722682765,0.7590008477416555,0,0.27771920031425146,0.33925939985848896,0.8372032155543111,0.8253840101903167,831631360,81031168,6107136,430690304,98791424,334913536,39464960,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,1530281.5793613337,0,605203.7400438648,61733.23285606632,0,0,1120215.7949947547,15,7,7,4,7,16,7,5,3,11,1,3,6,18,8,7.4,4,24.667,2.267,2.133,2.467,16.733,0.041071428571428585,0.0032360248447204968,0.035698883072049485,0.07077922077922078,0.0028947368421052633,0.003444444444444444,0.0032144772117962466,0.08844720496894411,0.005277777777777777,0.09559620634772889,0.09415584415584416,0.004789473684210527,0.0073999999999999995,0.004986058981233244
1705683525,80.00867140415565,3.1868668397042663,0.19251643624360867,0.20027388797364135,4.475240802147482,1.0622721051190478,0.43801223594597954,0.0936850571714272,0.3405783722682765,0.7590008477416555,0,0.27771920031425146,0.33925939985848896,0.8372032155543111,0.8253840101903167,831631360,81031168,6107136,430690304,99684352,334913536,39464960,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,1530281.5793613337,0,605203.7400438648,61733.23285606632,0,0,1120215.7949947547,15,7,7,4,7,16,7,5,3,11,1,3,6,18,8,7.4,4,24.667,2.267,2.133,2.467,16.733,0.041071428571428585,0.0032360248447204968,0.035698883072049485,0.07077922077922078,0.0028947368421052633,0.003444444444444444,0.0032144772117962466,0.08844720496894411,0.005277777777777777,0.09559620634772889,0.09415584415584416,0.004789473684210527,0.0073999999999999995,0.004986058981233244
1705683526,80.00867140415565,3.1868668397042663,0.19251643624360867,0.20027388797364135,4.475240802147482,1.0622721051190478,0.43801223594597954,0.0936850571714272,0.3405783722682765,0.7590008477416555,0,0.27771920031425146,0.3653986976825817,0.8372032155543111,0.8463085344754167,831631360,81031168,6107136,430690304,99684352,334913536,39464960,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,1530281.5793613337,0,605203.7400438648,61733.23285606632,0,0,1196607.7658337352,15,7,7,4,7,16,7,5,3,11,1,3,6,18,8,7.4,4,24.667,2.267,2.133,2.467,16.733,0.041071428571428585,0.0032360248447204968,0.035698883072049485,0.07077922077922078,0.0028947368421052633,0.003444444444444444,0.0032144772117962466,0.08844720496894411,0.005277777777777777,0.09559620634772889,0.09415584415584416,0.004789473684210527,0.0073999999999999995,0.004986058981233244
1705683527,80.00867140415565,3.309717368818325,0.19251643624360867,0.20027388797364135,4.475240802147482,1.0622721051190478,0.3705011666794946,0.0936850571714272,0.3405783722682765,0.77631433314887,0,0.27771920031425146,0.3653986976825817,0.8372032155543111,0.8463085344754167,831631360,81031168,6107136,430690304,99684352,334913536,39464960,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,1477129.5183249,0,511923.35136660386,61733.23285606632,0,0,1196607.7658337352,15,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4,24.667,1.667,1.533,1.867,14.933,0.04,0.0032360248447204968,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.003453333333333333,0.0032089947089947095,0.08825,0.005277777777777777,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007600000000000001,0.004976190476190476
1705683528,80.00867140415565,3.309717368818325,0.19537042858639975,0.20027388797364135,4.475240802147482,1.0622721051190478,0.45507015438102694,0.0936850571714272,0.3405783722682765,0.77631433314887,0,0.27771920031425146,0.3653986976825817,0.8372032155543111,0.8463085344754167,831631360,81031168,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,1477129.5183249,0,898505.8565456728,61733.23285606632,0,0,1196607.7658337352,15,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4.8,24.667,1.667,1.533,1.867,14.933,0.04,0.003257668711656442,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.003453333333333333,0.0032089947089947095,0.08825,0.005684210526315791,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007600000000000001,0.004976190476190476
1705683529,80.00867140415565,3.309717368818325,0.19537042858639975,0.20027388797364135,4.475240802147482,1.1404829058702213,0.45507015438102694,0.0936850571714272,0.3405783722682765,0.77631433314887,0,0.27771920031425146,0.3653986976825817,0.8372032155543111,0.8463085344754167,831631360,81031168,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,1477129.5183249,0,898505.8565456728,61733.23285606632,0,0,1196607.7658337352,15,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4.8,24.667,1.667,1.533,1.867,14.933,0.04,0.003257668711656442,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.003453333333333333,0.0032089947089947095,0.08825,0.005684210526315791,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007600000000000001,0.004976190476190476
1705683530,80.00867140415565,3.309717368818325,0.19537042858639975,0.20027388797364135,4.475240802147482,1.1404829058702215,0.45507015438102694,0.0936850571714272,0.3405783722682765,0.77631433314887,0,0.27771920031425146,0.3653986976825817,0.8372032155543111,0.8463085344754167,831631360,81031168,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,1477129.5183249,0,898505.8565456728,61733.23285606632,0,0,1196607.7658337352,15,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4.8,24.667,1.667,1.533,1.867,14.933,0.04,0.003257668711656442,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.003453333333333333,0.0032089947089947095,0.08825,0.005684210526315791,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007600000000000001,0.004976190476190476
1705683531,79.99652494194899,3.309717368818325,0.19537042858639975,0.20027388797364135,4.475240802147482,1.1404829058702215,0.45507015438102694,0.08821002386634834,0.37570161545773323,0.77631433314887,0,0.27771920031425146,0.3653986976825817,0.8372032155543111,0.8463085344754167,847224832,81031168,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,1477129.5183249,0,898505.8565456728,51897.37092176116,0,0,1196607.7658337352,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4.8,24.667,1.667,1.533,1.867,14.933,0.04,0.003257668711656442,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.003453333333333333,0.0032089947089947095,0.08825,0.005684210526315791,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007600000000000001,0.004976190476190476
1705683532,79.99652494194899,3.211764705882355,0.19537042858639975,0.20027388797364135,4.475240802147482,1.1404829058702215,0.45507015438102694,0.08616039591122335,0.37570161545773323,0.77631433314887,0,0.27771920031425146,0.3653986976825817,0.8372032155543111,0.8463085344754167,847224832,81555456,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,2168878.2721210313,0,898505.8565456728,51897.37092176116,0,0,1196607.7658337352,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4.8,24.667,1.667,1.533,1.867,14.933,0.04,0.003257668711656442,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.003453333333333333,0.0032089947089947095,0.08825,0.005684210526315791,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007600000000000001,0.004976190476190476
1705683533,79.99652494194899,3.211764705882355,0.1953704285863998,0.20027388797364135,4.475240802147482,1.1404829058702215,0.45507015438102694,0.08616039591122335,0.37570161545773323,0.77631433314887,0,0.23150782944535137,0.3653986976825817,0.8372032155543111,0.8463085344754167,847224832,81555456,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301887488,7966720,44969984,0,2168878.2721210313,0,898505.8565456728,51897.37092176116,0,0,1196607.7658337352,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4.8,24.667,1.667,1.533,1.867,14.933,0.04,0.003257668711656442,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.003453333333333333,0.0032089947089947095,0.08825,0.005684210526315791,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007600000000000001,0.004976190476190476
1705683534,79.99652494194899,3.211764705882355,0.1953704285863998,0.21113261093910993,4.475240802147482,1.1404829058702215,0.45507015438102694,0.08616039591122335,0.37570161545773323,0.77631433314887,0,0.27774551386623236,0.3653986976825817,0.8091794951536817,0.8463085344754167,847224832,81555456,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301887488,7929856,44969984,0,2168878.2721210313,0,898505.8565456728,51897.37092176116,0,0,1196607.7658337352,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4.8,24.667,1.667,1.533,1.867,14.933,0.04,0.003257668711656442,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.003453333333333333,0.0032089947089947095,0.08825,0.005684210526315791,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007600000000000001,0.004976190476190476
1705683535,79.99652494194899,3.211764705882355,0.1953704285863998,0.21113261093910993,4.326929117900382,1.1404829058702215,0.45507015438102694,0.08616039591122335,0.37570161545773323,0.77631433314887,0,0.27774551386623236,0.3653986976825817,0.8091794951536817,0.8463085344754167,847224832,81555456,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301887488,7929856,44969984,0,2168878.2721210313,0,898505.8565456728,51897.37092176116,0,0,1196607.7658337352,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4.8,24.667,1.667,1.533,1.867,14.933,0.04,0.003257668711656442,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.003453333333333333,0.0032089947089947095,0.08825,0.005684210526315791,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007600000000000001,0.004976190476190476
1705683536,79.99652494194899,3.211764705882355,0.1953704285863998,0.21113261093910993,4.326929117900382,1.1404829058702215,0.45507015438102694,0.08616039591122335,0.37570161545773323,0.77631433314887,0,0.27774551386623236,0.3575052076951435,0.8091794951536817,0.8463085344754167,847224832,81555456,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301883392,7929856,44969984,0,2168878.2721210313,0,898505.8565456728,51897.37092176116,0,0,1196607.7658337352,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,6.8,4.8,24.667,1.667,1.533,1.6,14.933,0.04,0.003257668711656442,0.035698883072049485,0.06907894736842106,0.0028765432098765433,0.0035,0.0032089947089947095,0.08825,0.005684210526315791,0.09559620634772889,0.0938157894736842,0.0047333333333333324,0.007812499999999999,0.004976190476190476
1705683537,79.99652494194899,3.211764705882355,0.1953704285863998,0.21113261093910993,4.326929117900382,1.1404829058702215,0.45507015438102694,0.08616039591122335,0.37570161545773323,0.6356364720531305,0,0.27774551386623236,0.3575052076951435,0.8226076315496683,0.8463085344754167,847224832,81555456,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93057024,4784128,2969600,301883392,7929856,44969984,0,2168878.2721210313,0,898505.8565456728,51897.37092176116,0,0,1196607.7658337352,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,7.6,4.2,23.333,1.667,1.533,1.6,15.333,0.042,0.0032699386503067486,0.03556551738027308,0.06746575342465753,0.0028765432098765433,0.0035,0.003203434610303831,0.08850931677018634,0.005921052631578948,0.09516860571962778,0.09349315068493153,0.0047333333333333324,0.007812499999999999,0.004966182298546897
1705683538,79.99652494194899,3.211764705882355,0.1953704285863998,0.21113261093910993,4.326929117900382,1.1404829058702215,0.45507015438102694,0.08616039591122335,0.37570161545773323,0.7912032505309823,0,0.27774551386623236,0.3622752334871219,0.8226076315496683,0.8608538323083834,847224832,81555456,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93052928,4784128,2969600,301883392,7929856,45084672,0,2168878.2721210313,0,898505.8565456728,51897.37092176116,0,0,1551282.435878206,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,7.6,4.2,23.4,1.667,1.733,1.6,16.867,0.042,0.0032699386503067486,0.03562499999999999,0.06746575342465753,0.0028765432098765433,0.0035,0.00319235836627141,0.08850931677018634,0.005921052631578948,0.09458781362007167,0.09349315068493153,0.0047333333333333324,0.007812499999999999,0.004946245059288538
1705683539,79.99652494194899,3.211764705882355,0.1953704285863998,0.17746399724801984,4.326929117900382,1.1404829058702215,0.45079019073569593,0.08616039591122335,0.37570161545773323,0.7912032505309823,0,0.2312856330342584,0.3622752334871219,0.8226076315496683,0.8608538323083834,847224832,81555456,6107136,430690304,99684352,334913536,39481344,4435968,265265152,93052928,4784128,2969600,301883392,7929856,45084672,0,2168878.2721210313,0,975098.2360533486,51897.37092176116,0,0,1551282.435878206,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,8.2,4.2,23.4,1.667,1.733,1.6,16.867,0.04466666666666666,0.0032699386503067486,0.03562499999999999,0.06746575342465753,0.0028765432098765433,0.0035,0.00319235836627141,0.08925925925925925,0.005921052631578948,0.09458781362007167,0.09349315068493153,0.0047333333333333324,0.007812499999999999,0.004946245059288538
1705683540,79.99652494194899,3.211764705882355,0.1953704285863998,0.17394512039903468,4.352902541210033,1.1404829058702215,0.45079019073569593,0.08616039591122335,0.37570161545773323,0.7912032505309823,0.0000974354260501838,0.27600777175580427,0.3622752334871219,0.8226076315496683,0.8608538323083834,847224832,81555456,6107136,430690304,106565632,334913536,39481344,4435968,265265152,93052928,4784128,2838528,301883392,7929856,45084672,0,2168878.2721210313,0,975098.2360533486,51897.37092176116,0,0,1551282.435878206,14,7,7,4,7,16,7,5,3,11,1,3,6,18,8,8.2,4.2,23.4,1.667,1.733,1.6,16.867,0.04466666666666666,0.0032699386503067486,0.03562499999999999,0.06746575342465753,0.0028765432098765433,0.0035,0.00319235836627141,0.08925925925925925,0.005921052631578948,0.09458781362007167,0.09349315068493153,0.0047333333333333324,0.007812499999999999,0.004946245059288538
1705683541,64.41305754240693,3.211764705882355,0.1609546456073632,0.20240753032039807,4.352902541210033,1.1170426986109863,0.45079019073569593,0.08616039591122335,0.37570161545773323,0.7912032505309823,0.0000974354260501838,0.27600777175580427,0.3622752334871219,0.8226076315496683,0.8608538323083834,847224832,81555456,6107136,430690304,106565632,334897152,39481344,4435968,265265152,93052928,4784128,2838528,301883392,7929856,45084672,0,2168878.2721210313,0,975098.2360533486,51897.37092176116,0,0,1551282.435878206,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.2,4.2,23.4,1.667,1.733,1.6,16.867,0.04466666666666666,0.0032699386503067486,0.03562499999999999,0.06746575342465753,0.0028765432098765433,0.0035,0.00319235836627141,0.08925925925925925,0.005921052631578948,0.09458781362007167,0.09349315068493153,0.0047333333333333324,0.007812499999999999,0.004946245059288538
1705683542,65.7460609527223,2.7941368173810788,0.16425499307414257,0.20240753032039807,4.352902541210033,1.1170426986109863,0.45079019073569593,0.08616039591122335,0.37570161545773323,0.7912032505309823,0.0000974354260501838,0.27600777175580427,0.3622752334871219,0.8226076315496683,0.8608538323083834,847224832,81555456,6107136,430690304,106565632,334897152,39481344,4435968,265265152,93052928,4784128,2838528,301883392,7929856,45084672,0,2260857.310628303,0,975098.2360533486,51897.37092176116,0,0,1551282.435878206,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,4.2,23.4,2.067,2.133,2,18.067,0.04520547945205479,0.0032699386503067486,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.003591549295774648,0.003187256176853056,0.08939393939393939,0.005921052631578948,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.008105263157894737,0.0049370611183355
1705683543,67.07906436303769,2.7941368173810788,0.16755534054092194,0.202407530320398,4.352902541210033,1.1170426986109863,0.45079019073569593,0.08616039591122335,0.37570161545773323,0.7912032505309823,0.0000974354260501838,0.27600777175580427,0.3622752334871219,0.8226076315496683,0.8608538323083834,847224832,81555456,6107136,430690304,106565632,334897152,39481344,4435968,265265152,93052928,4784128,2838528,301883392,7929856,45084672,0,2260857.310628303,0,975098.2360533486,51897.37092176116,0,0,1551282.435878206,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,3.467,23.4,2.067,2.133,2,18.067,0.04520547945205479,0.0032675159235668787,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.003591549295774648,0.003187256176853056,0.08939393939393939,0.00588888888888889,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.008105263157894737,0.0049370611183355
1705683544,79.98020461892246,2.7941368173810788,0.16774015999906158,0.202407530320398,4.352902541210033,1.1170426986109863,0.4436497261048413,0.08616039591122335,0.41800805421865406,0.7946068561233597,0.0000974354260501838,0.27600777175580427,0.3622752334871219,0.8226076315496683,0.8608538323083834,847224832,81555456,6107136,430690304,106565632,334897152,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7929856,45084672,0,2260857.310628303,0,918260.3271146461,64370.88694627247,0,0,1551282.435878206,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,3.467,23.4,2.067,2.133,2,18.067,0.04520547945205479,0.0032675159235668787,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.003591549295774648,0.003187256176853056,0.08939393939393939,0.00588888888888889,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.008105263157894737,0.0049370611183355
1705683545,79.98020461892246,2.7941368173810788,0.1644398125322822,0.202407530320398,4.352902541210033,1.1170426986109863,0.4436497261048413,0.08616039591122335,0.41800805421865406,0.7946068561233597,0.0000974354260501838,0.27600777175580427,0.3622752334871219,0.8226076315496683,0.6176051994739757,847224832,81555456,6107136,430690304,106565632,334897152,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7929856,45084672,0,2260857.310628303,0,918260.3271146461,64370.88694627247,0,0,1287793.628635956,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,3.467,23.4,2.067,2.133,2,18.067,0.04520547945205479,0.0032675159235668787,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.003591549295774648,0.003187256176853056,0.08939393939393939,0.00588888888888889,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.008105263157894737,0.0049370611183355
1705683546,79.98020461892246,2.7941368173810788,0.1866510893316893,0.202407530320398,4.194981078397157,1.1129717896136748,0.4436497261048413,0.06951166494059964,0.41800805421865406,0.7946068561233597,0.00012846317247206226,0.27600777175580427,0.3622752334871219,0.8226076315496683,0.6315388415018265,847224832,81555456,6098944,430690304,106565632,334897152,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7929856,45084672,0,2260857.310628303,0,918260.3271146461,64370.88694627247,0,0,1316847.230261142,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,3.467,23.4,2.067,2.133,2,18.067,0.04520547945205479,0.0032675159235668787,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.003591549295774648,0.003187256176853056,0.08939393939393939,0.00588888888888889,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.008105263157894737,0.0049370611183355
1705683547,67.56827661462343,2.7941368173810788,0.1866510893316893,0.202407530320398,4.194981078397157,1.1129717896136748,0.4436497261048413,0.05830750000000108,0.41800805421865406,0.7946068561233597,0.00013122764946431117,0.27600777175580427,0.3622752334871219,0.8226076315496683,0.6454724835296773,847224832,81555456,6098944,430690304,106565632,334897152,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7929856,45084672,0,2260857.310628303,0,918260.3271146461,64370.88694627247,0,0,1345900.8318863278,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,3.467,23.4,2.067,2.133,2,18.067,0.04520547945205479,0.0032675159235668787,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.003591549295774648,0.003187256176853056,0.08939393939393939,0.00588888888888889,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.008105263157894737,0.0049370611183355
1705683548,79.97247914765384,2.7941368173810788,0.1866510893316893,0.202407530320398,4.194981078397157,1.1129717896136748,0.4436497261048413,0.05830750000000108,0.41800805421865406,0.7946068561233597,0.00013399212645656005,0.27600777175580427,0.4481742855136761,0.8395745991546707,0.659406125557528,1259737088,81555456,6098944,430690304,106565632,334897152,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7933952,45084672,0,2260857.310628303,0,918260.3271146461,64370.88694627247,0,0,1374954.4335115135,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,3.467,23.4,2.067,2.133,2,18.067,0.04520547945205479,0.0032675159235668787,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.003591549295774648,0.003187256176853056,0.08939393939393939,0.00588888888888889,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.008105263157894737,0.0049370611183355
1705683549,79.97247914765384,2.9192543624560705,0.1866510893316893,0.202407530320398,4.194981078397157,1.1129717896136748,0.4436497261048413,0.09336757018170093,0.41800805421865406,0.7946068561233597,0.00013675660344880896,0.27600777175580427,0.4481742855136761,0.8426366045513802,0.684347814649474,1259737088,81465344,6098944,430690304,106565632,334897152,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7933952,45105152,0,2040966.3907251898,0,918260.3271146461,64370.88694627247,0,0,1203402.8359788358,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,3.467,23.4,2.067,2.133,2,18.067,0.04520547945205479,0.0032675159235668787,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.003591549295774648,0.003187256176853056,0.08939393939393939,0.00588888888888889,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.008105263157894737,0.0049370611183355
1705683550,79.97247914765384,2.9192543624560705,0.1866510893316893,0.202407530320398,4.194981078397157,1.1129717896136748,0.4436497261048413,0.09336757018170093,0.41800805421865406,0.7946068561233597,0.00016586861953493407,0.27600777175580427,0.4481742855136761,0.8426366045513802,0.698694127480162,1259737088,81465344,6098944,430690304,106565632,334897152,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7933952,45105152,0,2040966.3907251898,0,918260.3271146461,64370.88694627247,0,0,1228630.3492063493,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,3.467,23.4,2.067,2.133,2,18.067,0.04520547945205479,0.0032675159235668787,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.003591549295774648,0.003187256176853056,0.08939393939393939,0.00588888888888889,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.008105263157894737,0.0049370611183355
1705683551,79.97247914765384,2.9192543624560705,0.1866510893316893,0.16473498010752433,4.194981078397157,1.1129717896136748,0.4436497261048413,0.09336757018170093,0.41800805421865406,0.7946068561233597,0.00016586861953493407,0.2210215613120827,0.37679419018125,0.8426366045513802,0.7130404403108499,1259737088,81465344,6098944,430690304,106565632,334897152,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7933952,45105152,0,2040966.3907251898,0,918260.3271146461,64370.88694627247,0,0,1253857.8624338622,14,7,7,4,7,17,7,5,3,11,1,3,6,18,8,8.6,3.467,23.4,2.067,2.133,2.333,18.067,0.04520547945205479,0.0032675159235668787,0.03562499999999999,0.06722972972972972,0.0028571428571428567,0.0035316455696202537,0.003187256176853056,0.08939393939393939,0.00588888888888889,0.09458781362007167,0.09344594594594594,0.004685714285714285,0.007894736842105269,0.0049370611183355
1705683552,79.97247914765384,2.9192543624560705,0.1866510893316893,0.16813928118279306,4.194981078397157,1.1184282407889876,0.4436497261048413,0.09336757018170093,0.41800805421865406,0.7946068561233597,0.0001658686195349341,0.22558880663937,0.38446032155694804,0.8426366045513802,0.7273867531415379,1259737088,81465344,6098944,430690304,106565632,334901248,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7933952,45105152,0,2040966.3907251898,0,918260.3271146461,64370.88694627247,0,0,1279085.3756613757,14,7,7,4,7,18,7,5,3,11,1,3,6,18,8,7.733,3.8,24.2,2.267,2.133,2.333,18.2,0.04645270270270269,0.0032749999999999997,0.03546779141104294,0.06780821917808219,0.0028571428571428567,0.0035316455696202537,0.003218918918918919,0.0900925925925926,0.005950000000000005,0.09476277372262777,0.09356164383561644,0.004685714285714285,0.007894736842105269,0.004994054054054054
1705683553,79.97247914765384,2.9192543624560705,0.1866510893316893,0.17154358225806185,4.194981078397157,1.1184282407889876,0.4443298033282901,0.09336757018170093,0.3159683671235219,0.7946068561233597,0.00011672209130750215,0.2301560519666573,0.39212645293264625,0.8426366045513802,0.7417330659722258,1259737088,81465344,6098944,430690304,106565632,334901248,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7933952,45105152,0,2040966.3907251898,0,1053434.1906202724,54968.52478234634,0,0,1304312.8888888888,14,7,7,4,7,18,7,5,3,11,1,3,6,18,8,7.733,3.8,24.133,2.267,2.333,2.333,18.867,0.04645270270270269,0.0032749999999999997,0.035281065088757405,0.06780821917808219,0.003,0.0035316455696202537,0.0032324246771879487,0.0900925925925926,0.005950000000000005,0.09483146067415732,0.09356164383561644,0.004710344827586207,0.007894736842105269,0.005197530864197537
1705683554,79.97247914765384,2.9192543624560705,0.1866510893316893,0.20425806451612585,4.194981078397157,1.1184282407889876,0.4443298033282901,0.09336757018170093,0.32408646039134364,0.7946068561233597,0.00011672209130750215,0.2740347196372383,0.39979258430834436,0.8426366045513802,0.860778769841274,1259737088,81465344,6098944,430690304,106565632,334901248,39497728,4435968,265269248,93052928,4784128,2838528,301883392,7933952,45105152,0,2040966.3907251898,0,1053434.1906202724,56380.816826135684,0,0,1513650.7936507938,14,7,7,4,7,18,7,5,3,11,1,3,6,18,8,7.467,3.8,24.133,2.267,2.333,2.333,18.867,0.04691780821917808,0.0032749999999999997,0.035281065088757405,0.06780821917808219,0.003,0.0035316455696202537,0.0032324246771879487,0.09018987341772151,0.005950000000000005,0.09483146067415732,0.09356164383561644,0.004710344827586207,0.007894736842105269,0.005197530864197537
1705683555,79.97247914765384,2.9192543624560705,0.1866510893316893,0.20425806451612585,4.194981078397157,1.1184282407889876,0.43273089640802553,0.09336757018170093,0.3322045536591653,0.8156769680332998,0.00011672209130750215,0.2740347196372383,0.45996788254188664,0.8426366045513802,0.860778769841274,1259737088,81465344,6098944,430690304,106565632,334901248,39501824,4435968,265269248,93052928,4784128,2838528,301883392,7933952,45105152,0,2040966.3907251898,0,936938.8956832903,57793.108869925,0,0,1513650.7936507938,14,7,7,4,7,18,7,5,3,11,1,3,6,18,8,7.467,3.8,24.133,2.267,2.333,2.333,18.867,0.04691780821917808,0.0032749999999999997,0.035281065088757405,0.06780821917808219,0.003,0.0035316455696202537,0.0032324246771879487,0.09018987341772151,0.005950000000000005,0.09483146067415732,0.09356164383561644,0.004710344827586207,0.007894736842105269,0.005197530864197537
