time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705605322,1.3472897454176502,8.194534576899935,0.16813851891315895,0.20381488096825137,4.320351765217179,1.0449242599891624,0.364807733788268,0.04753500000000077,0.2784189906696059,0.8307367898784492,0.00014190996859370826,0.27971622869616547,0.29480746791130513,0.8165192458076221,1.0522261729922173,216436736,109850624,6078464,432455680,106504192,329695232,54702080,4689920,267739136,98697216,4575232,2883584,306814976,8503296,78843904,2621731.065653003,0,891534.7961644804,21114.490437651424,0,25791.285366467975,1891752.3382546187,11,8,7,4,7,18,5,4,3,11,1,3,6,19,9,7,3.2,22.067,2.4,2.067,2.467,19.333,0,0,0,0,0.022783251231527097,0.003023121387283237,0.03267819706498952,0.0364010989010989,0.0015925925925925925,0.003,0.003293963254593176,0.04736641221374046,0.0046416184971098265,0.07620603015075379,0.04728021978021978,0.004318518518518519,0.0046,0.006138888888888895
1705605323,1.3472897454176502,7.072771081110475,0.16813851891315895,0.20381488096825137,4.320351765217179,1.0449242599891624,0.364807733788268,0.07325796083973651,0.2784189906696059,0.8307367898784492,0.00014190996859370826,0.27971622869616547,0.29480746791130513,0.8165192458076221,1.0522261729922173,216436736,109850624,6078464,432455680,106504192,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306814976,8503296,78843904,2262837.9305239874,0,891534.7961644804,21114.490437651424,0,25791.285366467975,1891752.3382546187,11,8,7,4,7,18,5,4,3,11,1,3,6,19,9,6.8,3.2,22.067,2.2,1.867,2.267,18.733,0,0,0,0,0.022846534653465346,0.003023121387283237,0.03267819706498952,0.03609550561797753,0.0015925925925925925,0.003,0.00331523178807947,0.04738636363636364,0.0046416184971098265,0.07620603015075379,0.04721910112359551,0.004318518518518519,0.0046,0.006373913043478261
1705605324,1.3472897454176502,6.9361955048288095,0.16813851891315895,0.1760377434545144,4.320351765217179,1.0449242599891624,0.364807733788268,0.07325796083973651,0.2784189906696059,0.8307367898784492,0.00014190996859370826,0.27971622869616547,0.29480746791130513,0.8165192458076219,1.0522261729922173,216436736,109850624,6078464,432455680,106504192,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306814976,8503296,78843904,2219142.4127631043,0,891534.7961644804,21114.490437651424,0,25791.285366467975,1891752.3382546187,11,8,7,4,7,18,5,4,3,11,1,3,6,19,9,6.8,3.2,22.067,2.2,1.867,2.267,18.733,0,0,0,0,0.022846534653465346,0.003023121387283237,0.03267819706498952,0.03609550561797753,0.0015925925925925925,0.003,0.00331523178807947,0.04738636363636364,0.0046416184971098265,0.07620603015075379,0.04721910112359551,0.004318518518518519,0.0046,0.006373913043478261
1705605325,1.3472897454176502,6.799619928547146,0.16813851891315895,0.17264082877171016,4.286178805898346,1.0449242599891624,0.364807733788268,0.07325796083973651,0.2784189906696059,0.8307367898784492,0.00014190996859370826,0.27971622869616547,0.29480746791130513,0.801650226112715,1.0522261729922173,216436736,109850624,6078464,432455680,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306814976,8503296,78843904,2175446.895002221,0,891534.7961644804,21114.490437651424,0,25791.285366467975,1891752.3382546187,11,8,7,4,7,18,5,4,3,11,1,3,6,19,9,6.8,3.2,22.067,2.2,1.867,2.267,18.733,0,0,0,0,0.022846534653465346,0.003023121387283237,0.03267819706498952,0.03609550561797753,0.0015925925925925925,0.003,0.00331523178807947,0.04738636363636364,0.0046416184971098265,0.07620603015075379,0.04721910112359551,0.004318518518518519,0.0046,0.006373913043478261
1705605326,1.3472897454176502,6.663044352265479,0.16813851891315895,0.169243914088906,4.286178805898346,1.0449242599891624,0.364807733788268,0.07325796083973651,0.2784189906696059,0.8307367898784492,0.00014190996859370826,0.27971622869616547,0.29480746791130513,0.801650226112715,1.0522261729922173,216436736,109850624,6078464,432455680,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306814976,8503296,78843904,2131751.3772413377,0,891534.7961644804,21114.490437651424,0,25791.285366467975,1891752.3382546187,11,8,7,4,7,18,5,4,3,11,1,3,6,19,9,6.8,3.2,22.067,2.2,1.867,2.267,18.733,0,0,0,0,0.022846534653465346,0.003023121387283237,0.03267819706498952,0.03609550561797753,0.0015925925925925925,0.003,0.00331523178807947,0.04738636363636364,0.0046416184971098265,0.07620603015075379,0.04721910112359551,0.004318518518518519,0.0046,0.006373913043478261
1705605327,1.3472897454176502,6.526468775983814,0.16813851891315895,0.16584699940610179,4.2766498401036,1.0449242599891624,0.364807733788268,0.07325796083973651,0.2784189906696059,0.8307367898784492,0.00014190996859370826,0.27971622869616547,0.29480746791130513,0.801650226112715,1.0522261729922173,216436736,109850624,6078464,432455680,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306814976,8503296,78843904,2088055.8594804541,0,891534.7961644804,21114.490437651424,0,25791.285366467975,1891752.3382546187,11,8,7,4,7,18,5,4,3,11,1,3,6,19,9,6.8,3.2,22.067,2.2,1.867,2.267,18.733,0,0,0,0,0.022846534653465346,0.003023121387283237,0.03267819706498952,0.03609550561797753,0.0015925925925925925,0.003,0.00331523178807947,0.04738636363636364,0.0046416184971098265,0.07620603015075379,0.04721910112359551,0.004318518518518519,0.0046,0.006373913043478261
1705605328,1.412243587456585,8.294442133000556,0.16813851891315895,0.1624500847232976,4.2766498401036,0.7702640657038237,0.364807733788268,0.07325796083973651,0.2784189906696059,0.8307367898784492,0.00014190996859370826,0.27971622869616547,0.29212012721805347,0.801650226112715,1.0522261729922173,216444928,109887488,6078464,432455680,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306810880,8503296,78843904,2172831.28770543,0,891534.7961644804,21114.490437651424,0,25791.285366467975,1891752.3382546187,13,8,7,4,7,18,5,4,3,11,1,3,5,19,9,7.467,3.2,22.067,2.2,1.867,1.867,18.733,0,0,0,0,0.023254950495049505,0.003023121387283237,0.03267819706498952,0.03609550561797753,0.0015925925925925925,0.003,0.00331523178807947,0.0476268115942029,0.0046416184971098265,0.07620603015075379,0.04721910112359551,0.004318518518518519,0.0046,0.006373913043478261
1705605329,1.412243587456585,8.294442133000556,0.16813851891315895,0.20241403234127608,4.2766498401036,0.7875041197721184,0.31661901827673145,0.07325796083973651,0.2784189906696059,0.8307367898784492,0.00014190996859370826,0.27971622869616547,0.29212012721805347,0.801650226112715,1.044647051914509,216444928,109887488,6078464,432451584,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306810880,8503296,78843904,2172831.28770543,0,832823.9376196756,21114.490437651424,0,25791.285366467975,2140850.364106178,13,8,7,4,7,18,5,4,3,11,1,3,5,19,9,8.4,3.933,24.067,1.867,1.867,1.867,18.667,0,0,0,0,0.0235519801980198,0.003,0.03290142276422764,0.036176470588235296,0.0015925925925925927,0.003,0.0032966887417218544,0.04793402777777778,0.0046,0.07624999999999997,0.047235294117647056,0.004318518518518518,0.0046,0.0061712962962962945
1705605330,1.412243587456585,8.294442133000556,0.16813851891315895,0.20241403234127608,4.2766498401036,0.8047441738404132,0.3227930752414995,0.07325796083973651,0.2784189906696059,0.8307367898784492,0.00014190996859370826,0.2320847789620996,0.29212012721805347,0.801650226112715,1.044647051914509,216444928,109887488,6078464,432451584,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306810880,8503296,78843904,2172831.28770543,0,849063.9678631912,21114.490437651424,0,34554.151235098085,2140850.3641061774,13,8,7,4,7,18,5,4,3,11,1,3,5,19,9,8.4,3.933,24.067,1.867,1.867,1.867,17.6,0,0,0,0,0.0235519801980198,0.003,0.03290142276422764,0.036176470588235296,0.0015925925925925927,0.003,0.0032980501392757657,0.04793402777777778,0.0046,0.07624999999999997,0.047235294117647056,0.004318518518518518,0.0046,0.0061893203883495096
1705605331,1.412243587456585,8.302758840395047,0.16813851891315895,0.20241403234127608,4.2766498401036,0.8219842279087077,0.3704434178860856,0.07325796083973651,0.2746793236644369,0.8128361127709205,0.0001061183306368935,0.2368106181073223,0.25316964003253617,0.801650226112715,1.044647051914509,216444928,109887488,6078464,432451584,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306810880,8503296,78843904,2296578.5281936927,0,974401.8146109376,29852.05159973763,0,35257.76205036589,2140850.3641061774,13,8,7,4,7,18,5,4,3,11,1,3,5,19,9,8.4,3.933,24.067,1.867,1.867,1.867,17.6,0,0,0,0,0.0235519801980198,0.003,0.03290142276422764,0.036176470588235296,0.0015925925925925927,0.003,0.0032980501392757657,0.04793402777777778,0.0046,0.07624999999999997,0.047235294117647056,0.004318518518518518,0.0046,0.0061893203883495096
1705605332,1.4464423182666644,8.302758840395047,0.1616305359755297,0.20241403234127608,4.2766498401036,0.8392242819770027,0.3704434178860856,0.07325796083973651,0.2746793236644369,0.8128361127709205,0.0001061183306368935,0.241536457252545,0.2943775973712171,0.801650226112715,1.044647051914509,216444928,109887488,6078464,432451584,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306810880,8503296,78843904,2296578.5281936927,0,974401.8146109376,29852.05159973763,0,35961.3728656337,2140850.3641061774,13,8,7,4,7,18,5,4,3,11,1,3,5,19,9,8.4,4.6,24.067,1.867,1.867,1.867,17.6,0,0,0,0,0.0235519801980198,0.003,0.03290142276422764,0.036176470588235296,0.0015925925925925927,0.003,0.0032980501392757657,0.04793402777777778,0.0046,0.07624999999999997,0.047235294117647056,0.004318518518518518,0.0046,0.0061893203883495096
1705605333,1.4464423182666644,8.302758840395047,0.1616305359755297,0.20698652831669417,4.2766498401036,0.8564643360452974,0.3704434178860856,0.07325796083973651,0.2746793236644369,0.8128361127709205,0.0001620358072570937,0.28355034871336093,0.2943775973712171,0.801650226112715,1.044647051914509,216444928,109887488,6078464,432451584,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306810880,8503296,78843904,2296578.5281936927,0,974401.8146109376,29852.05159973763,0,42216.6489160683,2140850.3641061774,13,8,7,4,7,18,5,4,3,11,1,3,5,19,9,8.4,4.6,25.533,1.867,1.867,1.867,17.6,0,0,0,0,0.0235519801980198,0.003,0.03286573146292585,0.036176470588235296,0.0015925925925925927,0.003,0.0032980501392757657,0.04793402777777778,0.0046,0.07579710144927537,0.047235294117647056,0.004318518518518518,0.0046,0.0061893203883495096
1705605334,1.4464423182666644,8.302758840395047,0.1616305359755297,0.20698652831669417,4.2766498401036,0.8737043901135921,0.3205518925632887,0.07325796083973651,0.2746793236644369,0.8128361127709205,0.0001620358072570937,0.2388947131703655,0.2943775973712171,0.801650226112715,1.044647051914509,216444928,109887488,6078464,432451584,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306810880,8503296,78843904,2296578.5281936927,0,843168.8368847949,29852.05159973763,0,35568.054419898996,2140850.3641061774,13,8,7,4,7,18,5,4,3,11,1,3,5,19,9,8.4,4.6,25.533,1.867,1.867,1.867,17.6,0,0,0,0,0.0235519801980198,0.003,0.03286573146292585,0.036176470588235296,0.0015925925925925927,0.003,0.0032980501392757657,0.04793402777777778,0.0046,0.07579710144927537,0.047235294117647056,0.004318518518518518,0.0046,0.0061893203883495096
1705605335,1.4464423182666644,8.302758840395047,0.1691155996315903,0.20698652831669417,4.2766498401036,1.0344032440976845,0.3143778355985206,0.07325796083973651,0.2746793236644369,0.8128361127709205,0.0001620358072570937,0.2341688740251428,0.2943775973712171,0.8089915304313559,1.044647051914509,216444928,109887488,6066176,432451584,107151360,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306810880,8523776,78843904,2296578.5281936927,0,826928.8066412794,29852.05159973763,0,34864.44360463118,2140850.3641061774,13,8,7,4,7,18,5,4,3,11,1,3,5,19,9,8.4,4.6,25.533,1.867,1.867,1.867,17.6,0,0,0,0,0.0235519801980198,0.003,0.03286573146292585,0.036176470588235296,0.0015925925925925927,0.003,0.0032980501392757657,0.04793402777777778,0.0046,0.07579710144927537,0.047235294117647056,0.004318518518518518,0.0046,0.0061893203883495096
1705605336,1.4464423182666644,8.302758840395047,0.1691155996315903,0.20698652831669417,4.5121686232223155,0.8787212458474658,0.3082037786337526,0.07325796083973651,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.22944303487992013,0.2943775973712171,0.8089915304313559,1.044647051914509,216444928,109887488,6066176,432451584,98816000,329695232,54702080,4681728,267739136,98697216,4575232,2883584,306810880,8523776,78843904,2296578.5281936927,0,810688.7763977638,20368.482557994976,0,34160.83278936338,2140850.364106178,13,8,7,4,7,18,5,4,3,11,1,3,5,19,9,8.4,4.6,25.533,1.867,1.867,1.867,17.6,0,0,0,0,0.0235519801980198,0.003,0.03286573146292585,0.036176470588235296,0.0015925925925925927,0.003,0.0032980501392757657,0.04793402777777778,0.0046,0.07579710144927537,0.047235294117647056,0.004318518518518518,0.0046,0.0061893203883495096
1705605337,1.4464423182666644,8.302758840395047,0.1691155996315903,0.20698652831669417,4.5121686232223155,1.0001431794515876,0.30202972166898445,0.07325796083973651,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.28258128939648336,0.2943775973712171,0.8089915304313559,1.044647051914509,216444928,109887488,6066176,432451584,98816000,329654272,54702080,4681728,267739136,98697216,4575232,2879488,306810880,8523776,78843904,2296578.5281936927,0,794448.746154248,20368.482557994976,0,25563.25282406541,2140850.364106178,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.4,4.6,25.533,1.867,1.933,1.867,17.6,0,0,0,0,0.0235519801980198,0.003,0.03286573146292585,0.036176470588235296,0.0016785714285714281,0.003,0.0032980501392757657,0.04793402777777778,0.0046,0.07579710144927537,0.047235294117647056,0.004335714285714286,0.0046,0.0061893203883495096
1705605338,1.4464423182666644,8.302758840395047,0.1691155996315903,0.20698652831669417,4.5121686232223155,1.0001431794515876,0.29585566470421637,0.07325796083973651,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.28258128939648336,0.2943775973712171,0.8089915304313559,1.0079327620558374,216444928,109887488,6066176,432451584,98816000,329654272,54702080,4681728,267739136,98697216,4575232,2879488,306810880,8523776,78893056,2296578.5281936927,0,778208.7159107325,20368.482557994976,0,25563.25282406541,1917387.856161866,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.467,4.6,25.533,1.933,2,1.933,17.8,0,0,0,0,0.023582089552238807,0.003,0.03286573146292585,0.03648255813953489,0.0016545454545454543,0.003021978021978022,0.003280166435506241,0.047951388888888884,0.0046,0.07579710144927537,0.04729651162790698,0.00433090909090909,0.004639560439560439,0.005949494949494953
1705605339,1.4464423182666644,8.302758840395047,0.1691155996315903,0.20698652831669417,4.5121686232223155,1.0001431794515876,0.36218244593857807,0.07770498796428736,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.28258128939648336,0.29437759737121705,0.8089915304313559,1.0079327620558374,216444928,109887488,6066176,432451584,98816000,329654272,54734848,4681728,267739136,98697216,4575232,2879488,306810880,8523776,78893056,2296578.5281936927,0,855969.4711975285,20368.482557994976,0,25563.25282406541,1917387.856161866,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.467,4.6,25.533,1.933,2,1.933,17.8,0,0,0,0,0.023582089552238807,0.003,0.03286573146292585,0.03648255813953489,0.0016545454545454543,0.003021978021978022,0.003280166435506241,0.047951388888888884,0.0046,0.07579710144927537,0.04729651162790698,0.00433090909090909,0.004639560439560439,0.005949494949494953
1705605340,1.4464423182666644,8.302758840395047,0.1691155996315903,0.20698652831669417,4.5121686232223155,1.0001431794515876,0.36218244593857807,0.07770498796428736,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.28258128939648336,0.29437759737121705,0.8089915304313559,1.0079327620558374,216444928,109887488,6066176,432451584,98816000,329654272,54734848,4681728,267739136,98697216,4575232,2879488,306810880,8523776,78893056,2296578.5281936927,0,855969.4711975285,20368.482557994976,0,25563.25282406541,1917387.856161866,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.467,4.6,25.533,1.933,2,1.933,17.8,0,0,0,0,0.023582089552238807,0.003,0.03286573146292585,0.03648255813953489,0.0016545454545454543,0.003021978021978022,0.003280166435506241,0.047951388888888884,0.0046,0.07579710144927537,0.04729651162790698,0.00433090909090909,0.004639560439560439,0.005949494949494953
1705605341,1.4464423182666644,8.366243274724097,0.1691155996315903,0.20698652831669417,4.5121686232223155,1.0001431794515876,0.36218244593857807,0.08064108637296658,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.28258128939648336,0.29437759737121705,0.8089915304313559,1.0079327620558374,216444928,109887488,6066176,432451584,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8523776,78893056,1544888.790282323,0,855969.4711975285,20368.482557994976,0,25563.25282406541,1917387.856161866,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.467,4.6,25.533,1.933,2,1.933,17.8,0,0,0,0,0.023582089552238807,0.003,0.03286573146292585,0.03648255813953489,0.0016545454545454543,0.003021978021978022,0.003280166435506241,0.047951388888888884,0.0046,0.07579710144927537,0.04729651162790698,0.00433090909090909,0.004639560439560439,0.005949494949494953
1705605342,1.4464423182666644,8.366243274724097,0.1691155996315903,0.206366451743919,4.5121686232223155,1.0001431794515876,0.36218244593857807,0.08064108637296658,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.28258128939648336,0.29437759737121705,0.8089915304313559,1.0079327620558374,216444928,109887488,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8523776,78893056,1544888.790282323,0,855969.4711975285,20368.482557994976,0,25563.25282406541,1917387.856161866,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.467,4.6,25.533,1.933,2,1.933,17.8,0,0,0,0,0.023582089552238807,0.003,0.03286573146292585,0.03648255813953489,0.0016545454545454543,0.003021978021978022,0.003280166435506241,0.047951388888888884,0.0046,0.07579710144927537,0.04729651162790698,0.00433090909090909,0.004639560439560439,0.005949494949494953
1705605343,1.1432013030695756,8.366243274724097,0.1691155996315903,0.19863057470215026,4.512168623222317,1.0001431794515876,0.36218244593857807,0.08064108637296658,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.28258128939648336,0.2938404380132886,0.8089915304313559,1.0079327620558374,216444928,109887488,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8523776,78893056,1544888.790282323,0,855969.4711975285,20368.482557994976,0,25563.25282406541,1917387.856161866,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.4,4.6,25.533,1.933,2,1.8,17.8,0,0,0,0,0.023629441624365484,0.003,0.03286573146292585,0.03648255813953489,0.0016545454545454543,0.003021978021978022,0.003280166435506241,0.047080536912751686,0.0046,0.07579710144927537,0.04729651162790698,0.00433090909090909,0.004639560439560439,0.005949494949494953
1705605344,1.133002735248002,8.366243274724097,0.1691155996315903,0.19863057470215026,4.512168623222317,1.0001431794515876,0.34505401346704045,0.08064108637296658,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.28258128939648336,0.2938404380132886,0.8089915304313559,1.0079327620558374,216444928,109887488,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8523776,78893056,1544888.790282323,0,654788.5481761371,20368.482557994976,0,25563.25282406541,1917387.856161866,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.933,4.467,25.133,1.8,2,1.8,17.933,0,0,0,0,0.02350765306122449,0.003,0.032510504201680675,0.03662790697674419,0.0016545454545454548,0.003021978021978022,0.0032555555555555554,0.04593137254901961,0.0046,0.0752657004830918,0.047325581395348836,0.004330909090909091,0.004639560439560439,0.0055934065934065995
1705605345,1.1106374549375342,8.366243274724097,0.1691155996315903,0.19863057470215026,4.512168623222317,1.0001431794515876,0.34505401346704045,0.08064108637296658,0.28070066386532394,0.8177378380303234,0.0001620358072570937,0.2825812893964833,0.2938404380132886,0.8048243837909228,1.0079327620558374,216444928,109887488,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8523776,78893056,1544888.790282323,0,654788.5481761371,20368.482557994976,0,25563.252824065403,1917387.856161866,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.933,4.467,25.133,1.8,2,1.8,18.267,0,0,0,0,0.02350765306122449,0.003,0.032510504201680675,0.03662790697674419,0.0016545454545454548,0.003021978021978022,0.003242506811989101,0.04593137254901961,0.0046,0.0752657004830918,0.047325581395348836,0.004330909090909091,0.004639560439560439,0.005376404494382028
1705605346,1.088272174627066,8.366243274724097,0.1691155996315903,0.19863057470215026,4.512168623222317,1.0001431794515876,0.34505401346704045,0.08064108637296658,0.28070066386532394,0.6989864034903588,0.0001620358072570937,0.2825812893964833,0.2938404380132886,0.8048243837909228,0.7764273239844116,216444928,109887488,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8523776,78893056,1544888.790282323,0,654788.5481761371,20368.482557994976,0,25563.252824065403,1022896.2127147659,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.933,4.467,25.133,1.8,2,1.8,18.267,0,0,0,0,0.02350765306122449,0.003,0.032510504201680675,0.03662790697674419,0.0016545454545454548,0.003021978021978022,0.003242506811989101,0.04593137254901961,0.0046,0.0752657004830918,0.047325581395348836,0.004330909090909091,0.004639560439560439,0.005376404494382028
1705605347,1.065906894316598,8.366243274724097,0.1691155996315903,0.19863057470215026,3.800863248527162,1.0001431794515876,0.34505401346704045,0.08064108637296658,0.28070066386532394,0.6853574395231867,0.0001620358072570937,0.2825812893964833,0.30541645952908575,0.8048243837909228,0.792251223549482,216444928,109887488,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8523776,78893056,1544888.790282323,0,654788.5481761371,20368.482557994976,0,25563.252824065403,1043743.2468614082,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.933,4.067,25.133,1.8,2,1.8,18.267,0,0,0,0,0.02350765306122449,0.003,0.032510504201680675,0.03662790697674419,0.0016545454545454548,0.003021978021978022,0.003242506811989101,0.04593137254901961,0.0046,0.0752657004830918,0.047325581395348836,0.004330909090909091,0.004639560439560439,0.005376404494382028
1705605348,1.0435416140061298,8.540139385275115,0.13574978944060334,0.19863057470215026,3.877857181537947,1.0001431794515876,0.34505401346704045,0.08064108637296658,0.28070066386532394,0.6717284755560147,0.00011224377139072884,0.2825812893964833,0.30541645952908575,0.8063086464500074,0.9494339739042161,216444928,109944832,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8515584,78893056,2100700.500357398,0,654788.5481761371,20368.482557994976,0,25563.252824065403,1250822.0487985439,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.933,4.067,23.8,1.8,2,1.8,18.267,0,0,0,0,0.02350765306122449,0.003,0.032343412526997836,0.03662790697674419,0.0016545454545454548,0.003021978021978022,0.003242506811989101,0.04593137254901961,0.0046,0.0751196172248804,0.047325581395348836,0.004330909090909091,0.004639560439560439,0.005376404494382028
1705605349,1.0211763336956619,8.540139385275115,0.13862848208673784,0.19863057470215026,4.619635980647103,1.0001431794515876,0.34505401346704045,0.08064108637296658,0.28070066386532394,0.7241718247180814,0.00011224377139072884,0.2826413158485311,0.30541645952908575,0.8063086464500074,0.9688956943047923,216444928,109944832,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8515584,78929920,2100700.500357398,0,654788.5481761371,20368.482557994976,0,39398.50588348456,1216930.2495657736,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.933,4.067,23.8,1.8,2,1.8,18.267,0,0,0,0,0.02350765306122449,0.003,0.032343412526997836,0.03662790697674419,0.0016545454545454548,0.003021978021978022,0.003242506811989101,0.04593137254901961,0.0046,0.0751196172248804,0.047325581395348836,0.004330909090909091,0.004639560439560439,0.005376404494382028
1705605350,0.9988110533851938,8.540139385275115,0.11678999999999995,0.19863057470215026,4.619635980647103,1.0001431794515876,0.34505401346704045,0.08272046009062625,0.14244666666665276,0.8517970499296198,0.00011224377139072884,0.2826413158485311,0.30541645952908575,0.8063086464500074,0.9688956943047923,216444928,109944832,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8515584,78929920,2100700.500357398,0,654788.5481761371,27306.666666666668,0,39398.50588348456,1216930.2495657736,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.933,4.067,23.8,1.8,2,1.8,18.267,0,0,0,0,0.02350765306122449,0.003,0.032343412526997836,0.03662790697674419,0.0016545454545454548,0.003021978021978022,0.003242506811989101,0.04593137254901961,0.0046,0.0751196172248804,0.047325581395348836,0.004330909090909091,0.004639560439560439,0.005376404494382028
1705605351,0.9764457730747258,8.540139385275115,0.11678999999999995,0.19863057470215026,4.619635980647103,0.796103015270412,0.34505401346704045,0.08272046009062625,0.14244666666665276,0.8517970499296198,0.00011224377139072884,0.2826413158485311,0.30541645952908575,0.8063086464500074,0.9688956943047923,216444928,109944832,6066176,432455680,98816000,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8515584,78929920,2100700.500357398,0,654788.5481761371,27306.666666666668,0,39398.50588348456,1216930.2495657736,13,8,7,4,7,19,5,4,3,11,1,3,5,19,9,8.933,4.067,23.8,1.8,2,1.8,18.267,0,0,0,0,0.02350765306122449,0.003,0.032343412526997836,0.03662790697674419,0.0016545454545454548,0.003021978021978022,0.003242506811989101,0.04593137254901961,0.0046,0.0751196172248804,0.047325581395348836,0.004330909090909091,0.004639560439560439,0.005376404494382028
1705605352,0.9540804927642578,8.675636622656366,0.16873165810711652,0.19863057470215026,4.567082840872466,0.675680000000014,0.34505401346704045,0.08272046009062625,0.14244666666665276,0.8517970499296198,0.00011224377139072884,0.2826413158485311,0.30541645952908575,0.8063086464500074,0.9688956943047923,216444928,109944832,6197248,432455680,99852288,329654272,54734848,4689920,267739136,98697216,4575232,2879488,306810880,8515584,78929920,2209041.186496731,0,654788.5481761371,27306.666666666668,0,39398.50588348456,1216930.2495657736,13,8,7,4,6,19,5,4,3,11,1,3,5,19,9,8.933,4.067,23.8,1.8,2.333,1.8,18.267,0,0,0,0,0.02350765306122449,0.003,0.032343412526997836,0.03662790697674419,0.0016428571428571425,0.003021978021978022,0.003242506811989101,0.04593137254901961,0.0046,0.0751196172248804,0.047325581395348836,0.004328571428571429,0.004639560439560439,0.005376404494382028
