time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705351601,0.5870235119986326,1.5978835792760466,0.33594081847548357,18.99900837840701,0.26073015350622536,5.669475345706047,0.5681958001307961,3.212942715033008,1.8443204493061531,0.2610932052884273,0.222351373790815,110501888,43425792,11710464,40284160,43925504,16101376,36110336,10121216,44904448,3014656,8593408,49693.058015674666,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.733,1,91.27,0.933,13.067,13.467,1,132.733,16.8,6.667,0,0,0,0,0.002968847352024922,0.003202991452991453,0.35,0.05945090157737058,0.003,0.17874064837905237,0.0035263157894736843,0.002009963293130572,0.007450634696755994,0.0028326693227091635,0.004593769470404984,0.004965384615384615,0.8000000000000002,0.09651533155883221,0.0046,0.7029605263157893,0.007600000000000001,0.004406187729417934,0.009563469675599436,0.004566533864541833
1705351602,0.5870235119986326,1.6306093240924073,0.33594081847548357,18.99900837840701,0.26073015350622536,5.560041507271861,0.5681958001307961,3.212942715033008,1.8855274079009394,0.2610932052884273,0.222351373790815,110501888,43425792,11710464,40284160,43925504,16101376,36110336,10121216,44904448,3014656,8593408,49693.058015674666,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,1,13.067,13.467,1.067,132.733,16.8,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020143565648655702,0.007450634696755994,0.002842696629213483,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004407047768206734,0.009563469675599436,0.0045685393258426965
1705351603,0.5022165513443635,1.6633350689087685,0.33594081847548357,18.99900837840701,0.26073015350622536,5.450607668837674,0.5681958001307961,3.212942715033008,1.926734366495726,0.2610932052884273,0.222351373790815,110501888,43425792,11710464,40284160,43925504,16101376,36110336,10121216,44904448,3014656,8593408,42513.92953140461,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,1,13.067,13.467,1.067,132.733,16.8,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020143565648655702,0.007450634696755994,0.002842696629213483,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004407047768206734,0.009563469675599436,0.0045685393258426965
1705351604,0.49243282614438627,1.6548263752565142,0.33594081847548357,18.99900837840701,0.27068529489789217,6.459435509192976,0.5681958001307961,3.212942715033008,1.9679413250905122,0.2610932052884273,0.222351373790815,110501888,43425792,11710464,40284160,43925504,16416768,36110336,10121216,44904448,3014656,8593408,41685.711897810026,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,1,13.067,13.467,1.067,132.733,16.8,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020143565648655702,0.007450634696755994,0.002842696629213483,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004407047768206734,0.009563469675599436,0.0045685393258426965
1705351605,0.482649100944409,1.6221006304401535,0.29884402418403133,18.99900837840701,0.27068529489789217,6.459435509192976,0.5681958001307961,3.212942715033008,2.0091482836852985,0.26348255813954063,0.222351373790815,110501888,43425792,11710464,40284160,43925504,16416768,36110336,10121216,44904448,3014656,8593408,40857.49426421545,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,1,13.067,13.467,1.067,132.733,16.8,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020143565648655702,0.007450634696755994,0.002842696629213483,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004407047768206734,0.009563469675599436,0.0045685393258426965
1705351606,0.4728653757444318,1.5893748856237928,0.304991749967227,16.417043139781498,0.27068529489789217,6.4972279577547605,0.5681958001307961,3.212942715033008,2.0503552422800846,0.26348255813954063,0.222351373790815,110501888,43425792,11710464,40284160,43925504,16416768,36110336,10121216,44904448,3014656,8593408,40029.27663062087,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,1,13.067,13.467,1.067,132.733,16.8,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020143565648655702,0.007450634696755994,0.002842696629213483,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004407047768206734,0.009563469675599436,0.0045685393258426965
1705351607,0.5526603277361981,1.8509942460653133,0.3111394757504226,18.960423172278094,0.2326614321056113,6.4972279577547605,0.48941703076432813,3.212942715033008,2.0915622008748715,0.26348255813954063,0.22235137379081502,110505984,43479040,11710464,40493056,43925504,16416768,36110336,10121216,44904448,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,1,13.067,13.467,1.067,132.733,16.8,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020143565648655702,0.007450634696755994,0.002842696629213483,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004407047768206734,0.009563469675599436,0.0045685393258426965
1705351608,0.5526603277361981,1.8509942460653133,0.3172872015336182,18.960423172278094,0.2373046623253171,6.4972279577547605,0.4799471007621482,3.212942715033008,2.4258157301302297,0.26348255813954063,0.2149148701434264,110505984,43479040,11710464,40493056,43925504,16416768,36110336,10121216,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,1,13.067,13.467,1.067,132.933,17,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020133263652991904,0.007396131805157594,0.002842696629213483,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004406846093545858,0.00953080229226361,0.0045685393258426965
1705351609,0.5526603277361981,1.8509942460653133,0.368863546991738,18.960423172278094,0.27859381318234755,6.4972279577547605,0.47047717075996826,3.2325403568394098,2.4258157301302297,0.2626037829481084,0.2149148701434264,110505984,43479040,11710464,40493056,43925504,16416768,36110336,10108928,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,0.8,13.067,13.467,1.067,132.933,17,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020133263652991904,0.007396131805157594,0.002842696629213483,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004406846093545858,0.00953080229226361,0.0045685393258426965
1705351610,0.5526603277361981,1.8509942460653133,0.368863546991738,18.960423172278094,0.27859381318234755,6.4972279577547605,0.5433013127307524,3.2325403568394098,2.4258157301302297,0.2626037829481084,0.2149148701434264,110505984,43479040,11710464,40493056,43925504,16416768,36196352,10108928,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,0.8,13.067,13.467,1.067,132.933,17,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020133263652991904,0.007396131805157594,0.002842696629213483,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004406846093545858,0.00953080229226361,0.0045685393258426965
1705351611,0.5526603277361981,1.8509942460653133,0.368863546991738,18.960423172278094,0.27859381318234755,6.4972279577547605,0.5478894611981441,2.691160107945725,2.4258157301302297,0.2626037829481084,0.2149148701434264,110505984,43479040,11710464,40493056,43925504,16416768,36196352,10108928,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,15.267,24.867,1.067,91.336,0.8,13.067,13.467,1.067,132.933,17,6.8,0,0,0,0,0.002968847352024922,0.0032044257112750266,0.33333333333333337,0.059587258873549286,0.003,0.17874064837905237,0.0034615384615384616,0.0020133263652991904,0.007396131805157594,0.002823754789272031,0.004593769470404984,0.004967966280295048,0.8,0.09653607046459291,0.0046,0.7029605263157893,0.007333333333333332,0.004406846093545858,0.00953080229226361,0.004564750957854405
1705351612,0.5526603277361981,1.8509942460653133,0.368863546991738,18.960423172278094,0.27859381318234755,6.497227957754761,0.5478894611981441,2.7452508791193786,2.4258157301302297,0.2626037829481084,0.2149148701434264,110505984,43479040,11710464,40493056,43925504,16416768,36196352,10108928,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.738,0.8,13.067,12.467,1.067,132.933,17.267,7,0,0,0,0,0.0029656786271450857,0.0032274176408076515,0.3365384615384616,0.06036140672181518,0.003,0.1768472906403941,0.0034615384615384616,0.002016710182767624,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.005157142857142859,0.7785714285714287,0.09691885526909638,0.0046,0.6930555555555556,0.007333333333333332,0.004411697127937336,0.009504978662873398,0.004564885496183207
1705351613,0.5526603277361981,1.8509942460653133,0.368863546991738,18.960423172278094,0.27859381318234755,6.497227957754761,0.5478894611981441,2.799341650293032,2.4258157301302297,0.2626037829481084,0.2149148701434264,110505984,43479040,11710464,40493056,43925504,16416768,36196352,10108928,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.738,0.8,13.067,12.467,0.8,132.933,17.267,7,0,0,0,0,0.0029656786271450857,0.0032274176408076515,0.3365384615384616,0.06036140672181518,0.003,0.1768472906403941,0.0035833333333333338,0.002016710182767624,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.005157142857142859,0.7785714285714287,0.09691885526909638,0.0046,0.6930555555555556,0.007785714285714287,0.004411697127937336,0.009504978662873398,0.004564885496183207
1705351614,0.5526603277361981,1.8509942460653133,0.3571193189619651,18.83144393557351,0.27859381318234755,6.497227957754761,0.5478894611981441,3.2454462704192104,2.4258157301302297,0.2626037829481084,0.2149148701434264,110505984,43479040,11780096,40493056,43925504,16416768,36196352,10108928,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.738,0.8,12.933,12.467,0.8,135.333,17.267,7,0,0,0,0,0.0029656786271450857,0.0032274176408076515,0.3365384615384616,0.06036140672181518,0.003,0.17445520581113802,0.0035833333333333338,0.0019857969489742236,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.005157142857142859,0.7785714285714287,0.09691885526909638,0.0046,0.6687022900763365,0.007785714285714287,0.004405576012624934,0.009504978662873398,0.004564885496183207
1705351615,0.5526603277361981,1.8509942460653135,0.3571193189619651,18.83144393557351,0.27859381318234755,6.497227957754761,0.5478894611981441,3.2454462704192104,2.4258157301302297,0.2626037829481084,0.2149148701434264,110505984,43479040,11780096,40493056,43925504,16416768,36196352,10108928,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.738,0.8,12.933,12.467,0.8,135.333,17.267,7,0,0,0,0,0.0029656786271450857,0.0032115183246073293,0.3365384615384616,0.06036140672181518,0.003,0.17445520581113802,0.0035833333333333338,0.0019857969489742236,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.004980732984293194,0.7785714285714287,0.09691885526909638,0.0046,0.6687022900763365,0.007785714285714287,0.004405576012624934,0.009504978662873398,0.004564885496183207
1705351616,0.5526603277361981,1.8509942460653135,0.3571193189619651,18.83144393557351,0.27859381318234755,6.497227957754761,0.5478894611981441,3.2454462704192104,2.4258157301302297,0.2626037829481084,0.2149148701434264,110505984,43479040,11780096,40493056,43925504,16416768,36196352,10108928,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.738,0.8,12.933,12.467,0.8,135.333,17.267,7,0,0,0,0,0.0029656786271450857,0.0032115183246073293,0.3365384615384616,0.06036140672181518,0.003,0.17445520581113802,0.0035833333333333338,0.0019857969489742236,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.004980732984293194,0.7785714285714287,0.09691885526909638,0.0046,0.6687022900763365,0.007785714285714287,0.004405576012624934,0.009504978662873398,0.004564885496183207
1705351617,0.5526603277361981,1.8509942460653135,0.3571193189619651,18.83144393557351,0.27859381318234755,6.497227957754761,0.5478894611981441,3.2454462704192104,2.4258157301302297,0.26409488647925544,0.2149148701434264,110505984,43479040,11780096,40493056,43925504,16416768,36196352,10108928,44896256,3014656,8593408,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,0.8,12.933,12.467,0.8,135.4,17.267,7,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.06034616664172513,0.003,0.17445520581113802,0.0034800000000000005,0.001985537733368393,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004404680515382593,0.009504978662873398,0.004564885496183207
1705351618,0.5526603277361981,1.8509942460653135,0.3571193189619651,18.83144393557351,0.2798570142066487,6.497227957754761,0.5478894611981441,3.2454462704192104,2.4258157301302297,0.26409488647925544,0.22865731462926,110505984,43479040,11780096,40493056,43921408,16416768,36196352,10108928,44896256,3014656,8806400,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,0.8,12.933,12.467,0.8,135.4,17.267,7,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.06034616664172513,0.003,0.17445520581113802,0.0034800000000000005,0.001985537733368393,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004404680515382593,0.009504978662873398,0.004564885496183207
1705351619,0.5526603277361981,1.8509942460653135,0.3571193189619651,18.83144393557351,0.2798570142066487,5.5599486812823224,0.5478894611981441,3.2454462704192104,2.4258157301302297,0.26816791833430464,0.22865731462926,110505984,43479040,11780096,40493056,43921408,16416768,36196352,10108928,44896256,3014656,8806400,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,0.8,12.933,12.467,0.8,135.4,17.267,7,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.060346166641725124,0.003,0.17445520581113802,0.0034800000000000005,0.001985537733368393,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004404680515382593,0.009504978662873398,0.004564885496183207
1705351620,0.5526603277361981,2.024183907024299,0.3571193189619651,18.83144393557351,0.2798570142066487,5.451661548653076,0.5478894611981441,3.2454462704192104,2.4258157301302297,0.26816791833430464,0.22865731462926,110505984,43515904,11780096,40493056,43921408,16416768,36196352,10108928,44896256,3014656,8806400,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,0.8,12.933,12.467,0.8,135.4,17.267,7,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.060346166641725124,0.003,0.17445520581113802,0.0034800000000000005,0.001985537733368393,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004404680515382593,0.009504978662873398,0.004564885496183207
1705351621,0.5526603277361981,2.024183907024299,0.3571193189619651,18.98775525667742,0.2798570142066487,5.3433744160238295,0.611086604404317,3.2454462704192104,2.4258157301302297,0.26816791833430464,0.22865731462926,110505984,43515904,11780096,40841216,43921408,16416768,35454976,10108928,44896256,3014656,8806400,82864.65709083552,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,0.8,12.933,12.467,0.8,135.4,17.267,7,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.060346166641725124,0.003,0.17445520581113802,0.0034800000000000005,0.001985537733368393,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004404680515382593,0.009504978662873398,0.004564885496183207
1705351622,0.5550531407115079,2.024183907024299,0.3571193189619651,18.98775525667742,0.2798570142066487,5.279709638907246,0.611086604404317,3.2454462704192104,2.4258157301302297,0.26816791833430464,0.22865731462926,110505984,43515904,11780096,40841216,43921408,16416768,35454976,10108928,44896256,3014656,8806400,52135.174696111506,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,0.8,12.933,12.467,0.8,135.4,17.267,7,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.060346166641725124,0.003,0.17445520581113802,0.0034800000000000005,0.001985537733368393,0.007382645803698436,0.0028244274809160305,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004404680515382593,0.009504978662873398,0.004564885496183207
1705351623,0.5550531407115079,2.024183907024299,0.39866382791278066,18.98775525667742,0.2798570142066487,5.1708726479845595,0.5882322841466716,3.2454462704192104,2.4258157301302297,0.26816791833430464,0.22865731462926,110505984,43515904,11780096,40841216,43921408,16416768,35454976,10108928,44896256,3014656,8806400,52135.174696111506,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,0.8,12.933,12.467,0.8,136.733,18.6,7,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.060346166641725124,0.003,0.17445520581113802,0.0034800000000000005,0.001994261867501304,0.007330097087378641,0.0028244274809160305,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004407198748043819,0.009488210818307906,0.004564885496183207
1705351624,0.461725580543707,2.024183907024299,0.39866382791278066,18.98775525667742,0.28091164696907384,6.773523782081702,0.600231637174836,3.3191093987993803,2.5115186851528657,0.26816791833430464,0.22865731462925998,110505984,43515904,11780096,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,43369.079530749485,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,1.067,12.933,12.467,0.8,136.733,18.6,7,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.060346166641725124,0.003,0.17445520581113802,0.0034800000000000005,0.001994261867501304,0.007330097087378641,0.0028244274809160305,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004407198748043819,0.009488210818307906,0.004564885496183207
1705351625,0.614146637043015,2.024183907024299,0.39866382791278066,18.98775525667742,0.28091164696907384,6.773523782081702,0.6122309902030001,3.3191093987993803,2.5115186851528657,0.26816791833430464,0.22865731462925998,110510080,43515904,11780096,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,66184.60916986466,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,1.067,12.933,12.467,0.8,136.733,18.6,7,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.060346166641725124,0.003,0.17445520581113802,0.0034800000000000005,0.001994261867501304,0.007330097087378641,0.0028244274809160305,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004407198748043819,0.009488210818307906,0.004564885496183207
1705351626,0.614146637043015,2.024183907024299,0.39866382791278066,18.98775525667742,0.28091164696907384,6.773523782081702,0.6242303432311646,3.3191093987993803,2.5115186851528657,0.26816791833430464,0.19842234569251027,110510080,43515904,11780096,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,66184.60916986466,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.2,24.533,0.733,72.805,1.067,12.933,12.467,0.8,136.733,18.6,8,0,0,0,0,0.0029656786271450857,0.003213389121338912,0.34821428571428575,0.060346166641725124,0.003,0.17445520581113802,0.0034800000000000005,0.001994261867501304,0.007330097087378641,0.0027956204379562043,0.004598127925117005,0.004984100418410043,0.7785714285714287,0.09692085296842623,0.0046,0.6687022900763365,0.007416666666666668,0.004407198748043819,0.009488210818307906,0.004559124087591241
1705351627,0.614146637043015,2.024183907024299,0.39866382791278066,18.98775525667742,0.28091164696907384,6.773523782081702,0.7199611816898596,3.3191093987993803,2.5115186851528657,0.26816791833430464,0.2024906699673067,110510080,43515904,11780096,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,66184.60916986466,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.667,25.333,1.133,81.933,1.067,12.933,13.467,0.8,143.2,19.4,8.333,0,0,0,0,0.002966309341500766,0.0032651356993736954,0.3416666666666666,0.06409412041209307,0.003,0.18502386634844867,0.0034800000000000005,0.002040219835123657,0.007345430107526882,0.0028048780487804877,0.0045981623277182235,0.005973684210526317,0.8388888888888889,0.12488798767777894,0.0046,0.7301324503311254,0.007416666666666668,0.004421633774668998,0.009506720430107527,0.004560975609756097
1705351628,0.614146637043015,2.024183907024299,0.39866382791278066,19.210969808299264,0.28091164696907384,6.773523782081702,0.7199611816898596,3.3191093987993803,2.511518685152866,0.26816791833430464,0.24409945648778747,110510080,43515904,11780096,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,66184.60916986466,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.667,25.333,1.133,81.933,1.067,12.933,13.467,1.133,143.2,19.4,8.333,0,0,0,0,0.002966309341500766,0.0032651356993736954,0.3416666666666666,0.06409412041209307,0.003,0.18502386634844867,0.003363636363636364,0.002040219835123657,0.007345430107526882,0.0028048780487804877,0.0045981623277182235,0.005973684210526317,0.8388888888888889,0.12488798767777894,0.0046,0.7301324503311254,0.006750000000000002,0.004421633774668998,0.009506720430107527,0.004560975609756097
1705351629,0.614146637043015,2.024183907024299,0.34244226158138075,19.210969808299264,0.28091164696907384,6.773523782081702,0.7199611816898596,3.344033613445357,2.511518685152866,0.26816791833430464,0.24409945648778747,110510080,43515904,11780096,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,66184.60916986466,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.667,25.333,1.133,81.933,1.067,14,13.467,1.133,149.067,19.4,8.333,0,0,0,0,0.002966309341500766,0.0032651356993736954,0.3416666666666666,0.06409412041209307,0.003,0.19555035128805623,0.003363636363636364,0.00199096017591009,0.007345430107526882,0.0028048780487804877,0.0045981623277182235,0.005973684210526317,0.8388888888888889,0.12488798767777894,0.0046,0.7791907514450871,0.006750000000000002,0.004411483019789885,0.009506720430107527,0.004560975609756097
1705351630,0.614146637043015,2.024183907024299,0.33579786444950105,19.210969808299264,0.28091164696907384,6.773523782081702,0.7199611816898596,3.344033613445357,2.511518685152866,0.269125420034506,0.24409945648778747,110510080,43515904,11780096,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,66184.60916986466,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.667,26.333,1.133,81.933,1.067,14,13.467,1.133,149.067,19.4,8.333,0,0,0,0,0.002966309341500766,0.003238805970149254,0.3416666666666666,0.06409412041209307,0.003,0.19555035128805623,0.003363636363636364,0.00199096017591009,0.007345430107526882,0.0028048780487804877,0.0045981623277182235,0.005390625000000003,0.8388888888888889,0.12488798767777894,0.0046,0.7791907514450871,0.006750000000000002,0.004411483019789885,0.009506720430107527,0.004560975609756097
1705351631,0.614146637043015,2.2017411831525844,0.46992882868910163,19.210969808299264,0.28091164696907384,6.773523782081702,0.7199611816898596,3.344033613445357,2.511518685152866,0.269125420034506,0.24409945648778747,110510080,43565056,11874304,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,66184.60916986466,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.667,26.333,1.133,81.933,1.067,14,13.467,1.133,149.067,19.4,8.333,0,0,0,0,0.002966309341500766,0.003238805970149254,0.3416666666666666,0.06409412041209307,0.003,0.19555035128805623,0.003363636363636364,0.00199096017591009,0.007345430107526882,0.0028048780487804877,0.0045981623277182235,0.005390625000000003,0.8388888888888889,0.12488798767777894,0.0046,0.7791907514450871,0.006750000000000002,0.004411483019789885,0.009506720430107527,0.004560975609756097
1705351632,0.614146637043015,2.2017411831525844,0.46992882868910163,19.210969808299264,0.28091164696907384,6.773523782081702,0.7199611816898596,3.344033613445357,2.511518685152866,0.269125420034506,0.24409945648778747,110510080,43565056,11874304,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,66184.60916986466,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.667,26.733,1.333,82.6,1.267,14,13.467,1.333,149.533,19.4,8.733,0,0,0,0,0.002966309341500766,0.00323795476892822,0.3203125,0.06417084259955075,0.003,0.19555035128805623,0.003292682926829268,0.0019946445959104185,0.007345430107526882,0.002815181518151815,0.0045981623277182235,0.005375000000000001,0.8649999999999999,0.12595010364005635,0.0046,0.7791907514450871,0.006083333333333332,0.004412171372930866,0.009506720430107527,0.004563036303630364
1705351633,0.614146637043015,2.2017411831525844,0.4898906856987974,19.210969808299264,0.28091164696907384,6.773523782081702,0.7199611816898596,3.344033613445357,2.511518685152866,0.269125420034506,0.24409945648778747,110510080,43565056,11874304,40841216,43921408,16158720,35454976,10022912,44908544,3014656,8806400,66184.60916986466,0,0,0,4,4,9,4,3,32,3,4,4,4,3,14.667,26.733,1.333,82.6,1.267,14,13.467,1.333,149.533,19.4,8.733,0,0,0,0,0.002966309341500766,0.00323795476892822,0.3203125,0.06417084259955075,0.003,0.19555035128805623,0.003292682926829268,0.0019946445959104185,0.007345430107526882,0.002815181518151815,0.0045981623277182235,0.005375000000000001,0.8649999999999999,0.12595010364005635,0.0046,0.7791907514450871,0.006083333333333332,0.004412171372930866,0.009506720430107527,0.004563036303630364
