time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705767793,0.7683504930918893,2.7225346992023045,0.29897138453190386,32.93884367377507,0.30932955581091304,6.517469037124091,0.9255965668956888,3.582565282236652,2.8205015573836034,0.17507283216783334,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44732416,2981888,8798208,39505.22026378608,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15,25.733,0.867,84.139,0.8,26,0.8,137.4,18.667,6.8,0,0.0029576868829337094,0.0033736689254598258,0.075,0.003812204867417363,0.003,0.045995670995671006,0.0032857142857142855,0.001452597750401714,0.0074403183023872685,0.002469230769230769,0.00459605077574048,0.006882352941176467,0.20578947368421052,0.05049872122762144,0.0046,0.19380769230769238,0.006166666666666666,0.004298232458489556,0.00973740053050398,0.004493846153846154
1705767794,0.7683504930918893,2.7225346992023045,0.35066872067783345,32.93884367377507,0.30932955581091304,6.645032433294216,0.9255965668956888,3.582565282236652,2.8205015573836034,0.1711309045302535,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44732416,2981888,8798208,39505.22026378608,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15,25.733,0.867,84.139,0.867,26,0.8,137.4,18.667,6.8,0,0.0029576868829337094,0.0033736689254598258,0.075,0.003812204867417363,0.003,0.045995670995671006,0.0032857142857142855,0.001452597750401714,0.0074403183023872685,0.002469230769230769,0.00459605077574048,0.006882352941176467,0.20578947368421052,0.05049872122762144,0.0046,0.19380769230769238,0.006166666666666666,0.004298232458489556,0.00973740053050398,0.004493846153846154
1705767795,0.7683504930918893,2.7225346992023045,0.35066872067783345,32.93884367377507,0.30932955581091304,7.653803770207576,0.9255965668956888,3.582565282236652,2.8205015573836034,0.16718897689267367,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44732416,2981888,8798208,39505.22026378608,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15,25.733,0.867,84.139,0.867,26,0.8,137.4,18.667,6.8,0,0.0029576868829337094,0.0033736689254598258,0.075,0.003812204867417363,0.003,0.045995670995671006,0.0032857142857142855,0.001452597750401714,0.0074403183023872685,0.002469230769230769,0.00459605077574048,0.006882352941176467,0.20578947368421052,0.05049872122762144,0.0046,0.19380769230769238,0.006166666666666666,0.004298232458489556,0.00973740053050398,0.004493846153846154
1705767796,0.7683504930918893,2.7225346992023045,0.35066872067783345,32.93884367377507,0.30932955581091304,7.653803770207576,0.9255965668956888,3.582565282236652,2.8205015573836034,0.2297314778109293,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44732416,2981888,8798208,39505.22026378608,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15,25.733,0.867,84.139,0.867,26,0.933,143.733,18.667,6.8,0,0.0029576868829337094,0.0033736689254598258,0.075,0.003812204867417363,0.003,0.045995670995671006,0.003318181818181818,0.0015405405405405398,0.0074403183023872685,0.002469230769230769,0.00459605077574048,0.006882352941176467,0.20578947368421052,0.05049872122762144,0.0046,0.19380769230769238,0.006583333333333338,0.004316756756756757,0.00973740053050398,0.004493846153846154
1705767797,0.7683504930918893,2.7225346992023045,0.35066872067783345,32.93884367377507,0.2908611133211369,6.707283370625239,0.9255965668956888,3.582565282236652,2.8205015573836034,0.2297314778109293,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44732416,2981888,8798208,39505.22026378608,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,15,26,0.867,84.139,0.867,26,0.933,143.733,18.667,6.8,0,0.0029576868829337094,0.003362549800796813,0.075,0.003812204867417363,0.003,0.045995670995671006,0.003318181818181818,0.0015405405405405398,0.0074403183023872685,0.002469230769230769,0.00459605077574048,0.006801136363636363,0.20578947368421052,0.05049872122762144,0.0046,0.19380769230769238,0.006583333333333338,0.004316756756756757,0.00973740053050398,0.004493846153846154
1705767798,0.7267323190479789,2.7225346992023045,0.35066872067783345,32.93884367377507,0.2908611133211369,6.579719974455113,0.8052828396747225,3.582565282236652,2.8205015573836034,0.2297314778109293,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44732416,2981888,8798208,69413.27107027189,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.133,0.933,76.272,0.867,24.6,0.933,146.333,19,7.133,0,0.002959183673469388,0.003348178137651821,0.06833333333333334,0.003762081784386617,0.003,0.045382165605095545,0.003318181818181818,0.0015164835164835164,0.00742676431424767,0.0024752851711026614,0.004601166180758017,0.006676646706586826,0.20218750000000005,0.04615921787709504,0.0046,0.18546666666666675,0.006583333333333338,0.004311208791208792,0.00971438082556591,0.004495057034220532
1705767799,0.7267323190479789,2.7225346992023045,0.35066872067783345,28.150725261851957,0.2908611133211369,6.4521565782849875,0.8052828396747225,3.5825652822366507,2.8495744723257466,0.2297314778109293,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44748800,2981888,8798208,69413.27107027189,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.133,0.933,76.272,0.867,24.6,0.933,146.333,19,7.133,0,0.002959183673469388,0.003348178137651821,0.06833333333333334,0.003762081784386617,0.003,0.045382165605095545,0.003318181818181818,0.0015164835164835164,0.00742676431424767,0.0024752851711026614,0.004601166180758017,0.006676646706586826,0.20218750000000005,0.04615921787709504,0.0046,0.18546666666666675,0.006583333333333338,0.004311208791208792,0.00971438082556591,0.004495057034220532
1705767800,0.7267323190479789,2.7225346992023045,0.35066872067783345,27.601744533955703,0.2908611133211369,6.324593182114861,0.8052828396747225,3.5825652822366507,2.8495744723257466,0.2297314778109293,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44748800,2981888,8798208,69413.27107027189,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.133,0.933,76.272,0.867,24.6,0.933,146.333,19,7.133,0,0.002959183673469388,0.003348178137651821,0.06833333333333334,0.003762081784386617,0.003,0.045382165605095545,0.003318181818181818,0.0015164835164835164,0.00742676431424767,0.0024752851711026614,0.004601166180758017,0.006676646706586826,0.20218750000000005,0.04615921787709504,0.0046,0.18546666666666675,0.006583333333333338,0.004311208791208792,0.00971438082556591,0.004495057034220532
1705767801,0.7267323190479789,2.7225346992023045,0.3506687206778334,27.052763806059442,0.2511900813067448,6.197029785944734,0.8052828396747225,3.0909278582412703,2.8495744723257457,0.2297314778109293,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44748800,2981888,8798208,69413.27107027189,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.067,0.867,76.539,0.8,24.6,0.867,146.733,19,7,0,0.002959183673469388,0.0033390862944162438,0.06875,0.003757158795091112,0.0030408163265306124,0.045382165605095545,0.0033499999999999997,0.0015148514851485153,0.00742676431424767,0.002458823529411765,0.004601166180758017,0.006598765432098768,0.20593749999999997,0.04596910112359545,0.004673469387755102,0.18546666666666675,0.006916666666666662,0.004310891089108912,0.00971438082556591,0.004491764705882353
1705767802,0.7267323190479789,2.7225346992023045,0.3506687206778334,18.36693999999994,0.24634239608472586,6.069466389774608,0.8052828396747225,3.031218436870659,2.8495744723257457,0.2297314778109293,0.24478247129463793,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44748800,2981888,8798208,69413.27107027189,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.067,0.867,70.8,0.8,24.6,0.867,147.131,19.398,7,0,0.002959183673469388,0.0033390862944162438,0.06875,0.0037267780800621843,0.0030408163265306124,0.045382165605095545,0.0033499999999999997,0.0015140223191076239,0.007446888509383031,0.002458823529411765,0.004601166180758017,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004673469387755102,0.18546666666666675,0.006916666666666662,0.004310729678119619,0.009723113411754707,0.004491764705882353
1705767803,0.7267323190479789,2.7225346992023045,0.3506687206778334,18.36693999999994,0.24149471086270693,5.941902993604482,0.6592380860093809,2.9715090155000485,2.8495744723257457,0.2297314778109293,0.17989785778836564,105803776,43466752,11165696,45600768,43560960,15667200,36515840,10170368,44748800,2981888,8798208,69413.27107027189,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.067,0.867,70.8,0.8,24.6,0.867,147.131,19.398,7,0,0.002959183673469388,0.0033390862944162438,0.06875,0.0037267780800621843,0.0030408163265306124,0.045382165605095545,0.0033499999999999997,0.0015140223191076239,0.007446888509383031,0.002458823529411765,0.004601166180758017,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004673469387755102,0.18546666666666675,0.006916666666666662,0.004310729678119619,0.009723113411754707,0.004491764705882353
1705767804,0.7267323190479789,2.7225346992023045,0.3506687206778334,18.36693999999994,0.30203770017995685,5.814339597434356,0.6458167053481355,2.9117995941294375,2.8495744723257457,0.2297314778109293,0.21220834702595995,105803776,43466752,11165696,45600768,43556864,15667200,36515840,10170368,44748800,2981888,8798208,69413.27107027189,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.067,0.867,70.8,0.8,27,0.867,147.131,19.398,7,0,0.002959183673469388,0.0033390862944162438,0.06875,0.0037267780800621843,0.0030408163265306124,0.045,0.0033499999999999997,0.0015140223191076239,0.007446888509383031,0.002458823529411765,0.004601166180758017,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004673469387755102,0.17696969696969697,0.006916666666666662,0.004310729678119619,0.009723113411754707,0.004491764705882353
1705767805,0.7467109541949318,2.7225346992023045,0.3506687206778334,18.36693999999994,0.30203770017995685,5.68677620126423,0.6323953246868902,2.8520901727588264,2.8495744723257457,0.2297314778109293,0.25113365958784106,105803776,43466752,11165696,45600768,43556864,15667200,36515840,10170368,44748800,2981888,8282112,85626.68401003437,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.067,0.867,70.8,0.8,27,0.867,147.131,19.398,7,0,0.002959183673469388,0.0033390862944162438,0.06875,0.0037267780800621843,0.0030408163265306124,0.045,0.0033499999999999997,0.0015140223191076239,0.007446888509383031,0.002458823529411765,0.004601166180758017,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004673469387755102,0.17696969696969697,0.006916666666666662,0.004310729678119619,0.009723113411754707,0.004491764705882353
1705767806,0.7467109541949318,2.681975827640547,0.3506687206778334,18.36693999999994,0.30203770017995685,5.559212805094103,0.6189739440256448,2.7923807513882157,2.8495744723257457,0.2297314778109293,0.25113365958784106,105803776,43466752,11165696,45600768,43556864,15667200,36515840,10170368,44748800,2981888,8282112,85626.68401003437,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.067,0.867,70.8,0.8,27,0.867,147.131,19.398,7,0,0.002959183673469388,0.0033390862944162438,0.06875,0.0037267780800621843,0.0030408163265306124,0.045,0.0033499999999999997,0.0015140223191076239,0.007446888509383031,0.002458823529411765,0.004601166180758017,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004673469387755102,0.17696969696969697,0.006916666666666662,0.004310729678119619,0.009723113411754707,0.004491764705882353
1705767807,0.7467109541949318,2.681975827640547,0.3506687206778334,18.36693999999994,0.30203770017995685,7.625406500604447,0.6055525633643994,2.098597499999997,2.8495744723257457,0.2297314778109293,0.25113365958784106,105803776,43466752,11165696,45600768,43556864,15286272,36515840,10170368,44748800,2981888,8282112,85626.68401003437,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,13.867,25.067,0.867,70.8,0.8,27,0.867,147.131,19.398,7,0,0.002959183673469388,0.0033390862944162438,0.06875,0.0037267780800621843,0.0030408163265306124,0.045,0.0033499999999999997,0.0015140223191076239,0.007446888509383031,0.002458823529411765,0.004601166180758017,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004673469387755102,0.17696969696969697,0.006916666666666662,0.004310729678119619,0.009723113411754707,0.004491764705882353
1705767808,0.7467109541949318,2.681975827640547,0.40184878822504927,21.78023352534456,0.30203770017995685,7.613297608862078,0.592131182703154,2.098597499999997,2.8495744723257457,0.22694249232900957,0.25113365958784106,105803776,43466752,11460608,45600768,43556864,15286272,36515840,10170368,44748800,2981888,8282112,85626.68401003437,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.333,25.067,0.867,70.8,0.8,27,0.867,147.131,19.398,8.467,0,0.00297037037037037,0.0033390862944162438,0.06875,0.0037267780800621843,0.0030408163265306124,0.045,0.0033499999999999997,0.0015140223191076239,0.007446888509383031,0.0024230769230769228,0.004603555555555555,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004673469387755102,0.17696969696969697,0.006916666666666662,0.004310729678119619,0.009723113411754707,0.004484615384615384
1705767809,0.7467109541949318,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.5787098020419088,3.6314622569948773,2.3780387335280517,0.22694249232900957,0.25113365958784106,105803776,43401216,11460608,44662784,43556864,15286272,36515840,10145792,44748800,2981888,8282112,85626.68401003437,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.333,25.067,0.867,70.8,1,27,0.867,147.131,19.398,8.467,0,0.00297037037037037,0.0033390862944162438,0.06875,0.0037267780800621843,0.003043478260869565,0.045,0.0033499999999999997,0.0015140223191076239,0.007446888509383031,0.0024230769230769228,0.004603555555555555,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004678260869565217,0.17696969696969697,0.006916666666666662,0.004310729678119619,0.009723113411754707,0.004484615384615384
1705767810,0.7467109541949318,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.5652884213806633,3.6314622569948773,2.8330502052415563,0.22694249232900957,0.25113365958784106,105803776,43401216,11460608,44662784,43556864,15286272,36515840,10145792,44748800,2981888,8282112,85626.68401003437,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.333,25.067,0.867,70.8,1,27,0.867,147.131,19.398,8.467,0,0.00297037037037037,0.0033390862944162438,0.06875,0.0037267780800621843,0.003043478260869565,0.045,0.0033499999999999997,0.0015140223191076239,0.007446888509383031,0.0024230769230769228,0.004603555555555555,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004678260869565217,0.17696969696969697,0.006916666666666662,0.004310729678119619,0.009723113411754707,0.004484615384615384
1705767811,0.7467109541949318,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.7410259258436451,3.6314622569948773,2.8330502052415563,0.22694249232900957,0.25113365958784106,105803776,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,85626.68401003437,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.333,25.067,0.867,70.8,1,27,1.067,150.931,19.398,8.467,0,0.00297037037037037,0.0033390862944162438,0.06875,0.0037267780800621843,0.003043478260869565,0.045,0.003358974358974359,0.0015063517157398092,0.007446888509383031,0.0024230769230769228,0.004603555555555555,0.006598765432098768,0.20593749999999997,0.04116279069767453,0.004678260869565217,0.17696969696969697,0.007000000000000001,0.004309068941876514,0.009723113411754707,0.004484615384615384
1705767812,0.7467109541949318,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.7410259258436451,3.6314622569948773,2.8330502052415563,0.22694249232900957,0.25113365958784106,105803776,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,85626.68401003437,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.333,25.6,0.867,70.8,1,27,1.067,150.931,19.398,8.467,0,0.00297037037037037,0.003341116751269036,0.06875,0.0037267780800621843,0.003043478260869565,0.045,0.003358974358974359,0.0015063517157398092,0.007446888509383031,0.0024230769230769228,0.004603555555555555,0.006616564417177916,0.20593749999999997,0.04116279069767453,0.004678260869565217,0.17696969696969697,0.007000000000000001,0.004309068941876514,0.009723113411754707,0.004484615384615384
1705767813,0.7467109541949318,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.7410259258436451,3.6314622569948773,2.8330502052415563,0.22694249232900957,0.25113365958784106,105803776,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,85626.68401003437,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.267,1.067,73.267,1,27.467,1.067,146.798,18.865,8.133,0,0.0029758672699849173,0.003339737108190091,0.06607142857142857,0.0037008945935433687,0.003043478260869565,0.045276008492569006,0.003358974358974359,0.0015154413191604882,0.007421474388199854,0.002438202247191011,0.00461447963800905,0.006604294478527608,0.19964285714285715,0.039519774011299524,0.004678260869565217,0.1713089005235602,0.007000000000000001,0.004307388216564436,0.009672779032775554,0.004487640449438203
1705767814,0.6344844461736235,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.7410259258436451,3.6314622569948773,2.8330502052415563,0.22694249232900957,0.25113365958784106,105803776,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,72757.46910712626,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.267,1.067,73.267,1,27.467,1.067,146.798,18.865,8.133,0,0.0029758672699849173,0.003339737108190091,0.06607142857142857,0.0037008945935433687,0.003043478260869565,0.045276008492569006,0.003358974358974359,0.0015154413191604882,0.007421474388199854,0.002438202247191011,0.00461447963800905,0.006604294478527608,0.19964285714285715,0.039519774011299524,0.004678260869565217,0.1713089005235602,0.007000000000000001,0.004307388216564436,0.009672779032775554,0.004487640449438203
1705767815,0.37086249999999765,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.7410259258436451,3.6314622569948773,2.8330502052415563,0.22694249232900957,0.25113365958784106,105803776,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,51200,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.267,1.067,73.267,1,27.467,1.067,146.798,18.865,8.133,0,0.0029758672699849173,0.003339737108190091,0.06607142857142857,0.0037008945935433687,0.003043478260869565,0.045276008492569006,0.003358974358974359,0.0015154413191604882,0.007421474388199854,0.002438202247191011,0.00461447963800905,0.006604294478527608,0.19964285714285715,0.039519774011299524,0.004678260869565217,0.1713089005235602,0.007000000000000001,0.004307388216564436,0.009672779032775554,0.004487640449438203
1705767816,0.5829098520038524,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.7410259258436451,3.6314622569948773,2.3675564477686586,0.22694249232900957,0.25113365958784106,105852928,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,40631.8178443787,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.533,1.267,73.533,1.2,27.467,1.267,146.731,18.865,8.533,0,0.0029758672699849173,0.003338742393509127,0.05961538461538461,0.00370120763537203,0.003045454545454545,0.045276008492569006,0.0032564102564102563,0.0015142434411026722,0.007421474388199854,0.0024296577946768057,0.00461447963800905,0.0065956790123456776,0.19375,0.03902542372881352,0.004681818181818182,0.1713089005235602,0.0056,0.004307152110548986,0.009672779032775554,0.004485931558935361
1705767817,0.5945945343238547,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.7410259258436451,3.6314622569948773,2.320338944347966,0.22694249232900957,0.25113365958784106,105852928,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,41446.30036163872,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.533,1.267,76,1.2,27.467,1.267,146.535,18.669,8.533,0,0.0029758672699849173,0.003338742393509127,0.05961538461538461,0.003689624308091739,0.003045454545454545,0.045276008492569006,0.0032564102564102563,0.0015123922413793115,0.0074275362318840564,0.0024296577946768057,0.00461447963800905,0.0065956790123456776,0.19375,0.03686812194559679,0.004681818181818182,0.1713089005235602,0.0056,0.004307650862068967,0.009680500658761528,0.004485931558935361
1705767818,0.7010809392001431,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.7410259258436451,3.6314622569948773,2.2731214409272735,0.22694249232900957,0.25113365958784106,105852928,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,48868.951035601785,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.533,1.267,76,1.2,27.467,1.267,146.535,18.669,8.533,0,0.0029758672699849173,0.003338742393509127,0.05961538461538461,0.003689624308091739,0.003045454545454545,0.045276008492569006,0.0032564102564102563,0.0015123922413793115,0.0074275362318840564,0.0024296577946768057,0.00461447963800905,0.0065956790123456776,0.19375,0.03686812194559679,0.004681818181818182,0.1713089005235602,0.0056,0.004307650862068967,0.009680500658761528,0.004485931558935361
1705767819,0.7010809392001431,2.4896048908441024,0.36549354482571766,31.62624713481963,0.30241998623929234,7.613297608862078,0.7410259258436451,3.6314622569948773,2.2259039375065806,0.22694249232900957,0.25113365958784106,105852928,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,48868.951035601785,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.533,1.267,76,1.2,25.533,1.267,146.535,18.669,8.533,0,0.0029758672699849173,0.003338742393509127,0.05961538461538461,0.003689624308091739,0.003045454545454545,0.04558982683982685,0.0032564102564102563,0.0015123922413793115,0.0074275362318840564,0.0024296577946768057,0.00461447963800905,0.0065956790123456776,0.19375,0.03686812194559679,0.004681818181818182,0.1691884816753927,0.0056,0.004307650862068967,0.009680500658761528,0.004485931558935361
1705767820,0.7010809392001431,2.4896048908441024,0.36549354482571766,31.62624713481963,0.298955205956527,7.613297608862078,0.7410259258436451,3.6314622569948773,2.178686434085888,0.22694249232900957,0.2642575558475684,105852928,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,48868.951035601785,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.533,1.267,76,1.2,25.533,1.267,146.535,18.669,8.533,0,0.0029758672699849173,0.003338742393509127,0.05961538461538461,0.003689624308091739,0.003045454545454545,0.04558982683982685,0.0032564102564102563,0.0015123922413793115,0.0074275362318840564,0.0024296577946768057,0.00461447963800905,0.0065956790123456776,0.19375,0.03686812194559679,0.004681818181818182,0.1691884816753927,0.0056,0.004307650862068967,0.009680500658761528,0.004485931558935361
1705767821,0.7010809392001431,1.8884027713572151,0.36549354482571766,32.1051968161689,0.298955205956527,7.613297608862078,0.7410259258436451,3.6314622569948773,2.131468930665196,0.22694249232900957,0.25489339893398877,105852928,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44748800,2981888,8282112,48868.951035601785,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.533,1.267,76,1.2,25.533,1.267,146.535,18.669,8.533,0,0.0029758672699849173,0.003338742393509127,0.05961538461538461,0.003689624308091739,0.003045454545454545,0.04558982683982685,0.0032564102564102563,0.0015123922413793115,0.0074275362318840564,0.0024296577946768057,0.00461447963800905,0.0065956790123456776,0.19375,0.03686812194559679,0.004681818181818182,0.1691884816753927,0.0056,0.004307650862068967,0.009680500658761528,0.004485931558935361
1705767822,0.7010809392001431,2.238582341562562,0.36549354482571766,32.1051968161689,0.2981213540948982,7.613297608862078,0.7410259258436451,3.6314622569948773,2.8442605017503073,0.22694249232900957,0.2548933989339887,105852928,43401216,11460608,44662784,43556864,15286272,36356096,10145792,44736512,2981888,8282112,48868.951035601785,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.467,25.533,1.267,76,1.2,25.533,1.267,146.535,18.669,8.533,0,0.0029758672699849173,0.003338742393509127,0.05961538461538461,0.003689624308091739,0.003045454545454545,0.04558982683982685,0.0032564102564102563,0.0015123922413793115,0.0074275362318840564,0.0024296577946768057,0.00461447963800905,0.0065956790123456776,0.19375,0.03686812194559679,0.004681818181818182,0.1691884816753927,0.0056,0.004307650862068967,0.009680500658761528,0.004485931558935361
1705767823,0.7010809392001431,2.238582341562562,0.36549354482571766,32.98316746167275,0.2981213540948982,7.620762673844764,0.7410259258436451,3.683834629789699,2.8442605017503073,0.22983376756816187,0.2548933989339887,105852928,43401216,11460608,44924928,43556864,15286272,36356096,10145792,44736512,2981888,8282112,48868.951035601785,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.8,25.533,1.267,76,1.2,25.533,1.267,146.535,18.669,8.267,0,0.0029658914728682173,0.003338742393509127,0.05961538461538461,0.003689624308091739,0.003045454545454545,0.04558982683982685,0.0032564102564102563,0.0015123922413793115,0.0074275362318840564,0.0023636363636363633,0.004613023255813953,0.0065956790123456776,0.19375,0.03686812194559679,0.004681818181818182,0.1691884816753927,0.0056,0.004307650862068967,0.009680500658761528,0.004472727272727272
1705767824,0.7010809392001431,2.238582341562562,0.38628158844767485,32.98316746167275,0.2981213540948982,7.620762673844764,0.7108477258652698,3.683834629789699,2.8442605017503073,0.22983376756816187,0.2548933989339887,105852928,43401216,11141120,44924928,43556864,15286272,36405248,10145792,44736512,2981888,8282112,48868.951035601785,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.8,25.533,1.267,76,1.2,25.533,1.267,146.535,18.669,8.267,0,0.0029658914728682173,0.003338742393509127,0.05961538461538461,0.003689624308091739,0.0030444444444444447,0.04558982683982685,0.0032564102564102563,0.0015123922413793115,0.0074275362318840564,0.0023636363636363633,0.004613023255813953,0.0065956790123456776,0.19375,0.03686812194559679,0.004680000000000001,0.1691884816753927,0.0056,0.004307650862068967,0.009680500658761528,0.004472727272727272
1705767825,0.7010809392001431,2.238582341562562,0.38628158844767485,32.98316746167275,0.2981213540948982,6.345396287199034,0.7108477258652698,3.683834629789699,2.8442605017503073,0.22983376756816187,0.2548933989339887,105852928,43401216,11141120,44924928,43556864,15286272,36405248,10145792,44736512,2981888,8282112,48868.951035601785,0,0,0,0,0,4,5,9,4,3,24,3,4,4,4,2,14.8,25.533,1.267,76,1.2,25.533,1.267,146.535,18.669,8.267,0,0.0029658914728682173,0.003338742393509127,0.05961538461538461,0.003689624308091739,0.0030444444444444447,0.04558982683982685,0.0032564102564102563,0.0015123922413793115,0.0074275362318840564,0.0023636363636363633,0.004613023255813953,0.0065956790123456776,0.19375,0.03686812194559679,0.004680000000000001,0.1691884816753927,0.0056,0.004307650862068967,0.009680500658761528,0.004472727272727272
