time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705596378,49.98879640419504,3.39301329913753,0.17695371890773967,0.139402500000001,4.059036559295642,1.534836848611949,0.370731260588854,0.08175547283754557,0.3595209436687525,0.8545816968372706,0.00014895152093467442,0.25610268868696023,0.5217223720164277,0.8097462245056829,0.9824455892698974,212791296,81821696,6369280,430735360,110125056,327634944,41144320,4517888,265510912,100327424,4575232,3006464,305868800,8130560,49049600,2168764.607334174,0,947149.594761665,56345.003095123466,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,8,3.733,22.4,2.067,2.2,2,17.533,0,0,0.024761146496815285,0.0030224719101123597,0.031187810945273634,0.04583333333333334,0.0016666666666666666,0.003088888888888889,0.003376436781609196,0.08582644628099174,0.004640449438202248,0.08238916256157632,0.088375,0.004333333333333334,0.0047599999999999995,0.006916666666666668
1705596379,49.98879640419504,3.39301329913753,0.17034401723350315,0.139402500000001,4.059036559295642,1.534836848611949,0.370731260588854,0.08175547283754557,0.3595209436687525,0.8545816968372706,0.00014895152093467442,0.25610268868696023,0.5217223720164277,0.8097462245056829,0.9824455892698974,212791296,81821696,6369280,430735360,110125056,327634944,41144320,4517888,265510912,100327424,4575232,3006464,305868800,8130560,49049600,2168764.607334174,0,947149.594761665,56345.003095123466,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,8,3.733,22.4,2.067,2.2,2,17.533,0,0,0.024761146496815285,0.0030224719101123597,0.031187810945273634,0.04583333333333334,0.0016666666666666666,0.003088888888888889,0.003376436781609196,0.08582644628099174,0.004640449438202248,0.08238916256157632,0.088375,0.004333333333333334,0.0047599999999999995,0.006916666666666668
1705596380,49.98879640419504,3.39301329913753,0.17034401723350315,0.139402500000001,4.059036559295642,1.6518230166126826,0.370731260588854,0.08175547283754557,0.21992692558535815,0.8545816968372706,0.00014895152093467442,0.25610268868696023,0.5217223720164277,0.7809574296448293,0.9824455892698974,212791296,81821696,6369280,430735360,110125056,327634944,41144320,4517888,265510912,100327424,4575232,3006464,305868800,8130560,49049600,2168764.607334174,0,947149.594761665,36339.89963986074,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,8,3.733,22.4,2.067,2.2,2,17.533,0,0,0.024761146496815285,0.0030224719101123597,0.031187810945273634,0.04583333333333334,0.0016666666666666666,0.003088888888888889,0.003376436781609196,0.08582644628099174,0.004640449438202248,0.08238916256157632,0.088375,0.004333333333333334,0.0047599999999999995,0.006916666666666668
1705596381,50.01611805810957,3.393013299137531,0.17034401723350315,0.139402500000001,4.0705151946818585,1.6518230166126826,0.3757950530035332,0.08175547283754557,0.22487285481450064,0.8460621408395943,0.00014895152093467442,0.25610268868696023,0.47828097899399885,0.7809574296448293,0.9824455892698974,212692992,81821696,6369280,430735360,110125056,327634944,41144320,4517888,265510912,100323328,4575232,3006464,305868800,8130560,49049600,2168764.607334174,0,1045308.2057322339,37157.146420056066,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,8,3.733,22.4,2.067,2.2,2,17.533,0,0,0.024761146496815285,0.0030224719101123597,0.031187810945273634,0.04583333333333334,0.0016666666666666666,0.003088888888888889,0.003376436781609196,0.08582644628099174,0.004640449438202248,0.08238916256157632,0.088375,0.004333333333333334,0.0047599999999999995,0.006916666666666668
1705596382,50.01611805810957,3.393013299137531,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.3143588250883389,0.08175547283754557,0.2298187840436432,0.8460621408395943,0.00014895152093467442,0.25610268868696023,0.47828097899399885,0.7809574296448293,0.9824455892698974,212692992,81821696,6369280,430735360,110125056,327634944,41144320,4517888,265510912,100323328,4575232,3006464,305868800,8130560,49049600,2168764.607334174,0,874417.7358984426,37974.393200251405,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,8,3.733,22.4,2.067,1.933,2,17.533,0,0,0.024761146496815285,0.0030224719101123597,0.031187810945273634,0.04583333333333334,0.0018965517241379306,0.003088888888888889,0.003376436781609196,0.08582644628099174,0.004640449438202248,0.08238916256157632,0.088375,0.004379310344827586,0.0047599999999999995,0.006916666666666668
1705596383,50.01611805810957,3.393013299137531,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.36661960302844204,0.0709199204056072,0.23476471327278572,0.8460621408395943,0.00014895152093467442,0.2165298435103226,0.47828097899399885,0.7809574296448293,0.9824455892698974,212692992,81821696,6369280,430735360,110125056,327634944,41156608,4517888,265510912,100323328,4575232,3006464,305868800,8130560,49049600,2168764.607334174,0,896811.9500716185,38791.639980446744,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,7.733,3.733,22.4,1.8,1.667,1.733,16.733,0,0,0.02471153846153846,0.0030224719101123597,0.031187810945273634,0.04375,0.001792452830188679,0.0030697674418604646,0.003381231671554253,0.08555555555555555,0.004640449438202248,0.08238916256157632,0.08705882352941177,0.004358490566037735,0.004725581395348837,0.006967741935483877
1705596384,50.01611805810957,3.393013299137531,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.36661960302844204,0.06955732919164812,0.2397106425019282,0.8460621408395943,0.00014895152093467442,0.21751675833250628,0.47828097899399885,0.7809574296448293,0.9824455892698974,212692992,81821696,6369280,430735360,110125056,327634944,41156608,4517888,265510912,100323328,4575232,3006464,305868800,8130560,49049600,2168764.607334174,0,896811.9500716185,39608.88676064207,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,7.733,3.733,22.4,1.8,1.667,1.733,16.733,0,0,0.02471153846153846,0.0030224719101123597,0.031187810945273634,0.04375,0.001792452830188679,0.0030697674418604646,0.003381231671554253,0.08555555555555555,0.004640449438202248,0.08238916256157632,0.08705882352941177,0.004358490566037735,0.004725581395348837,0.006967741935483877
1705596385,50.01611805810957,3.5019631287712376,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.36661960302844204,0.06819473797768902,0.24465657173107072,0.8460621408395943,0.00014895152093467442,0.21317833214573884,0.47828097899399885,0.7809574296448293,0.9824455892698974,212692992,81821696,6369280,430735360,110125056,327634944,41156608,4517888,265510912,100323328,4575232,3006464,305868800,8130560,49049600,2596802.268998693,0,896811.9500716185,40426.13354083741,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,7.733,3.733,22.4,1.8,1.667,1.733,16.733,0,0,0.02471153846153846,0.0030224719101123597,0.031187810945273634,0.04375,0.001792452830188679,0.0030697674418604646,0.003381231671554253,0.08555555555555555,0.004640449438202248,0.08238916256157632,0.08705882352941177,0.004358490566037735,0.004725581395348837,0.006967741935483877
1705596386,50.043871163444784,3.5019631287712376,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.36661960302844204,0.06683214676372992,0.2967557537485506,0.8460621408395943,0.00014895152093467442,0.20883990595897142,0.47828097899399885,0.7809574296448293,0.9824455892698974,212692992,81821696,6369280,430735360,110125056,327634944,41156608,4517888,265510912,100323328,4575232,3006464,305868800,8130560,49049600,2596802.268998693,0,896811.9500716185,49034.806811719995,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,7.733,3.733,22.4,1.8,1.667,1.733,16.733,0,0,0.02471153846153846,0.0030224719101123597,0.031187810945273634,0.04375,0.001792452830188679,0.0030697674418604646,0.003381231671554253,0.08555555555555555,0.004640449438202248,0.08238916256157632,0.08705882352941177,0.004358490566037735,0.004725581395348837,0.006967741935483877
1705596387,50.043871163444784,3.5019631287712376,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.36661960302844204,0.06546955554977082,0.2967557537485506,0.8460621408395943,0.00014895152093467442,0.20450147977220395,0.47828097899399885,0.7809574296448293,0.9824455892698974,212692992,81821696,6369280,430735360,110125056,327634944,41156608,4517888,265510912,100323328,4575232,3006464,305868800,8130560,49049600,2596802.268998693,0,896811.9500716185,49034.806811719995,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,7,15,8,7.733,3.733,22.4,1.8,1.667,1.733,16.733,0,0,0.02471153846153846,0.0030224719101123597,0.031187810945273634,0.04375,0.001792452830188679,0.0030697674418604646,0.003381231671554253,0.08555555555555555,0.004640449438202248,0.08238916256157632,0.08705882352941177,0.004358490566037735,0.004725581395348837,0.006967741935483877
1705596388,50.043871163444784,3.446672206394429,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.36661960302844204,0.07738863501587157,0.2967557537485506,0.8460621408395943,0,0.2001630535854365,0.428230831129998,0.7809574296448293,0.9824455892698974,212692992,81858560,6369280,430735360,110125056,327634944,41156608,4521984,265510912,100323328,4575232,3006464,305872896,8130560,49049600,2228553.339664451,0,896811.9500716185,49034.806811719995,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.6,3.733,22.4,1.8,1.667,1.667,16.733,0,0,0.024549999999999995,0.0030224719101123597,0.031187810945273634,0.04375,0.001792452830188679,0.003048780487804878,0.003381231671554253,0.08491150442477877,0.004640449438202248,0.08238916256157632,0.08705882352941177,0.004358490566037735,0.00468780487804878,0.006967741935483877
1705596389,50.043871163444784,3.446672206394429,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.36661960302844204,0.07738863501587157,0.2967557537485506,0.6891260678530129,0,0.2612383245064993,0.428230831129998,0.7809574296448293,0.9824455892698974,212692992,81858560,6369280,430735360,110125056,327634944,41156608,4521984,265510912,100323328,4575232,2875392,305872896,8130560,49049600,2228553.339664451,0,896811.9500716185,49034.806811719995,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.733,3.6,22.067,1.667,1.667,1.667,16.467,0,0,0.024399999999999998,0.003,0.030852417302798984,0.0430921052631579,0.0017924528301886795,0.003048780487804878,0.0033766816143497758,0.08418181818181819,0.0046,0.08108374384236454,0.08661290322580646,0.004358490566037735,0.00468780487804878,0.006937500000000002
1705596390,50.043871163444784,3.446672206394429,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.36661960302844204,0.07738863501587157,0.2967557537485506,0.8307978755875861,0,0.2612383245064993,0.428230831129998,0.7809574296448293,0.9824455892698974,212692992,81858560,6369280,430735360,110125056,327634944,41156608,4521984,265510912,100323328,4575232,2875392,305872896,8130560,49049600,2228553.339664451,0,896811.9500716185,49034.806811719995,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.733,3.6,22.067,1.667,1.667,1.667,16.467,0,0,0.024399999999999998,0.003,0.030852417302798984,0.0430921052631579,0.0017924528301886795,0.003048780487804878,0.0033614088820826953,0.08418181818181819,0.0046,0.08108374384236454,0.08661290322580646,0.004358490566037735,0.00468780487804878,0.006825892857142859
1705596391,50.043871163444784,3.446672206394429,0.17034401723350315,0.2079688098618509,4.0705151946818585,1.6518230166126826,0.36661960302844204,0.07560569848633968,0.2967557537485506,0.8307978755875861,0,0.2612383245064993,0.428230831129998,0.7809574296448293,0.9824455892698974,212692992,81858560,6369280,430735360,110125056,327634944,41156608,4521984,265510912,100323328,4575232,2875392,305872896,8130560,49049600,2228553.339664451,0,896811.9500716185,49034.806811719995,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.733,3.6,22.067,1.667,1.667,1.667,16.467,0,0,0.024399999999999998,0.003,0.030852417302798984,0.0430921052631579,0.0017924528301886795,0.003048780487804878,0.0033614088820826953,0.08418181818181819,0.0046,0.08108374384236454,0.08661290322580646,0.004358490566037735,0.00468780487804878,0.006825892857142859
1705596392,50.043871163444784,3.446672206394429,0.17034401723350315,0.2079688098618509,4.0831889620830895,1.6518230166126826,0.36661960302844204,0.07560569848633968,0.2967557537485506,0.8307978755875861,0,0.2612383245064993,0.428230831129998,0.7809574296448293,0.9824455892698974,212692992,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100323328,4575232,2875392,305872896,8130560,49049600,2228553.339664451,0,896811.9500716185,49034.806811719995,0,0,1580282.7769330277,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.733,3.867,22.067,1.667,1.667,1.667,16.467,0,0,0.024399999999999998,0.003,0.030852417302798984,0.0430921052631579,0.0017924528301886795,0.003048780487804878,0.0033614088820826953,0.08418181818181819,0.0046,0.08108374384236454,0.08661290322580646,0.004358490566037735,0.00468780487804878,0.006825892857142859
1705596393,50.043871163444784,3.446672206394429,0.12472499224232803,0.2079688098618509,4.0831889620830895,1.4582214735348755,0.36661960302844204,0.07560569848633968,0.3260657584758899,0.8307978755875861,0,0.2612383245064993,0.428230831129998,0.7809574296448293,0.975941069431954,212692992,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100323328,4575232,2875392,305872896,8130560,49106944,2228553.339664451,0,896811.9500716185,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.733,3.867,23.533,1.667,1.667,1.667,16.467,0,0,0.024399999999999998,0.003,0.030717054263565892,0.0430921052631579,0.0017924528301886795,0.003048780487804878,0.0033614088820826953,0.08418181818181819,0.0046,0.08016666666666666,0.08661290322580646,0.004358490566037735,0.00468780487804878,0.006825892857142859
1705596394,50.043871163444784,3.446672206394429,0.10453750000000817,0.2079688098618509,4.00823053199693,1.4582214735348755,0.35162287480679966,0.07560569848633968,0.3260657584758899,0.8307978755875861,0,0.2612383245064993,0.428230831129998,0.6633734419808329,0.975941069431954,212692992,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100323328,4575232,2875392,305872896,8130560,49106944,2228553.339664451,0,644799.3588642739,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.733,3.867,23.533,1.667,1.667,1.667,16.467,0,0,0.024399999999999998,0.003,0.030717054263565892,0.0430921052631579,0.0017924528301886795,0.003048780487804878,0.0033614088820826953,0.08418181818181819,0.0046,0.08016666666666666,0.08661290322580646,0.004358490566037735,0.00468780487804878,0.006825892857142859
1705596395,50.043871163444784,3.446672206394429,0.10453750000000817,0.2079688098618509,4.00823053199693,1.4582214735348755,0.35162287480679966,0.07560569848633968,0.3260657584758899,0.8417421484804853,0,0.2612383245064993,0.428230831129998,0.6607773705254257,0.975941069431954,212692992,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100327424,4575232,2875392,305872896,8130560,49106944,2228553.339664451,0,644799.3588642739,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.733,3.867,23.533,1.667,1.667,1.667,16.467,0,0,0.024399999999999998,0.003,0.030717054263565892,0.0430921052631579,0.0017924528301886795,0.003048780487804878,0.0033614088820826953,0.08418181818181819,0.0046,0.08016666666666666,0.08661290322580646,0.004358490566037735,0.00468780487804878,0.006825892857142859
1705596396,50.043871163444784,3.446672206394429,0.10453750000000817,0.2079688098618509,4.00823053199693,1.4582214735348755,0.35162287480679966,0.07560569848633968,0.3260657584758899,0.8417421484804853,0,0.2612383245064993,0.428230831129998,0.6476183411461014,0.975941069431954,212692992,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100327424,4575232,2875392,305872896,8130560,49106944,2228553.339664451,0,644799.3588642739,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.733,3.867,23.533,1.667,1.667,1.667,16.467,0,0,0.024399999999999998,0.003,0.030717054263565892,0.0430921052631579,0.0017924528301886795,0.003048780487804878,0.0033614088820826953,0.08418181818181819,0.0046,0.08016666666666666,0.08661290322580646,0.004358490566037735,0.00468780487804878,0.006825892857142859
1705596397,50.02280220303778,2.7716835991829734,0.10453750000000817,0.2079688098618509,4.00823053199693,1.67079326613218,0.35162287480679966,0.07560569848633968,0.3260657584758899,0.8417421484804853,0,0.2592976187152801,0.428230831129998,0.6344593117667771,0.975941069431954,212721664,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100327424,4575232,2875392,305872896,8130560,49106944,1135385.5908121688,0,644799.3588642739,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,7.733,3.867,23.533,1.667,2,1.667,16.467,0,0,0.024399999999999998,0.003,0.030717054263565892,0.0430921052631579,0.0016909090909090908,0.003048780487804878,0.0033614088820826953,0.08418181818181819,0.0046,0.08016666666666666,0.08661290322580646,0.004338181818181818,0.00468780487804878,0.006825892857142859
1705596398,50.02280220303778,2.8281523432452946,0.10453750000000817,0.1897727607651249,4.00823053199693,1.67079326613218,0.35162287480679966,0.07560569848633968,0.3260657584758899,0.8417421484804853,0,0.2592976187152801,0.428230831129998,0.8212366409117695,0.975941069431954,212721664,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1158517.3069858763,0,644799.3588642739,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,8.2,3.867,23.533,2.133,2.467,2.133,17.867,0,0,0.02424496644295302,0.003,0.030717054263565892,0.04230769230769231,0.0017586206896551722,0.0030232558139534882,0.003363636363636363,0.08375,0.0046,0.08016666666666666,0.08612903225806452,0.004351724137931034,0.004641860465116279,0.006842105263157891
1705596399,50.02280220303778,3.388124643739309,0.12280779615346601,0.1897727607651249,4.00823053199693,1.67079326613218,0.35162287480679966,0.07560569848633968,0.3260657584758899,0.8417421484804853,0,0.2592976187152801,0.428230831129998,0.8212366409117695,0.975941069431954,212721664,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1387902.970422446,0,644799.3588642739,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,8.2,3.867,23.533,2.133,2.467,2.133,17.867,0,0,0.02424496644295302,0.003,0.030717054263565892,0.04230769230769231,0.0017586206896551722,0.0030232558139534882,0.003363636363636363,0.08375,0.0046,0.08016666666666666,0.08612903225806452,0.004351724137931034,0.004641860465116279,0.006842105263157891
1705596400,50.02280220303778,3.388124643739309,0.12015973525724777,0.1897727607651249,4.00823053199693,1.67079326613218,0.35162287480679966,0.07560569848633968,0.3260657584758899,0.8417421484804852,0,0.2592976187152801,0.428230831129998,0.8212366409117695,0.975941069431954,212721664,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1387902.970422446,0,644799.3588642739,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,8.2,3.867,23.533,2.133,2.467,2.133,17.867,0,0,0.02424496644295302,0.003,0.030717054263565892,0.04230769230769231,0.0017586206896551722,0.0030232558139534882,0.003363636363636363,0.08375,0.0046,0.08016666666666666,0.08612903225806452,0.004351724137931034,0.004641860465116279,0.006842105263157891
1705596401,50.02280220303778,3.388124643739309,0.11751167436102952,0.18342290673604508,4.00823053199693,1.67079326613218,0.35162287480679966,0.07560569848633968,0.3260657584758899,0.8417421484804852,0,0.2592976187152801,0.428230831129998,0.8212366409117695,0.975941069431954,212721664,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1387902.970422446,0,644799.3588642739,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,8.2,3.867,23.533,2.133,2.467,2.133,17.867,0,0,0.02424496644295302,0.003,0.030717054263565892,0.04230769230769231,0.0017586206896551722,0.0030232558139534882,0.003363636363636363,0.08375,0.0046,0.08016666666666666,0.08612903225806452,0.004351724137931034,0.004641860465116279,0.006842105263157891
1705596402,50.02280220303778,3.388124643739309,0.11486361346481125,0.18342290673604508,4.00823053199693,1.67079326613218,0.35162287480679966,0.07560569848633968,0.3260657584758899,0.8417421484804852,0,0.2592976187152801,0.428230831129998,0.8212366409117695,0.975941069431954,212721664,81858560,6369280,430735360,108597248,327634944,41156608,4521984,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1387902.970422446,0,644799.3588642739,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,8.2,3.867,23.533,2.133,2.467,2.133,17.867,0,0,0.02424496644295302,0.003,0.030717054263565892,0.04230769230769231,0.0017586206896551722,0.0030232558139534882,0.003363636363636363,0.08375,0.0046,0.08016666666666666,0.08612903225806452,0.004351724137931034,0.004641860465116279,0.006842105263157891
1705596403,50.02280220303778,3.388124643739309,0.155077124650115,0.18342290673604508,4.00823053199693,1.67079326613218,0.3652059596844869,0.07560569848633968,0.3260657584758899,0.8417421484804852,0,0.2592976187152801,0.428230831129998,0.8212366409117695,0.975941069431954,212721664,81858560,6369280,430735360,108597248,327634944,41205760,4521984,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1387902.970422446,0,904937.1895997663,33563.453856396605,0,0,1544542.1261482472,13,6,6,4,7,18,5,5,3,11,1,3,6,15,8,8,3.867,23.533,2.133,2.467,2.4,17.867,0,0,0.024375,0.003,0.030717054263565892,0.04230769230769231,0.0017586206896551722,0.003021978021978022,0.003363636363636363,0.0837962962962963,0.0046,0.08016666666666666,0.08612903225806452,0.004351724137931034,0.004639560439560439,0.006842105263157891
1705596404,50.025642584230724,3.3251522736754193,0.155077124650115,0.18342290673604508,4.00823053199693,1.67079326613218,0.3652059596844869,0.06385531284658771,0.3353986520854714,0.8417421484804852,0,0.2592976187152801,0.428230831129998,0.8212366409117695,0.975941069431954,212721664,81952768,6369280,430735360,108597248,327634944,41205760,4521984,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1418306.2161034625,0,904937.1895997663,52085.45269582909,0,0,1544542.1261482472,13,7,6,4,7,18,5,5,3,11,1,3,6,15,8,7.867,4.267,25.2,2.467,2.467,2.4,18.733,0,0,0.02457142857142857,0.0030229885057471264,0.031469849246231155,0.04098837209302326,0.0017586206896551722,0.003021978021978022,0.003329376854599406,0.08427272727272728,0.004641379310344828,0.07990783410138252,0.0846551724137931,0.004351724137931033,0.004639560439560439,0.006547619047619047
1705596405,50.025642584230724,3.3251522736754193,0.155077124650115,0.18342290673604508,4.268362041850911,1.67079326613218,0.3652059596844869,0.07231482057341812,0.3353986520854714,0.8417421484804852,0,0.2623414071510976,0.12450333333333674,0.8212366409117695,0.975941069431954,212721664,81952768,6369280,430735360,98336768,327634944,41205760,4521984,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1418306.2161034625,0,904937.1895997663,52085.45269582909,0,0,1544542.1261482472,13,7,6,4,8,18,5,5,3,11,1,3,6,15,8,7.867,4.267,25.2,2.467,2.467,2.4,21.4,0,0,0.02457142857142857,0.0030229885057471264,0.031469849246231155,0.04098837209302326,0.0017586206896551722,0.003021978021978022,0.0032865248226950357,0.08427272727272728,0.004641379310344828,0.07990783410138252,0.0846551724137931,0.004351724137931033,0.004639560439560439,0.006062500000000005
1705596406,50.025642584230724,3.3251522736754193,0.155077124650115,0.18342290673604508,4.268362041850911,1.67079326613218,0.3652059596844869,0.0785635447813603,0.3353986520854714,0.8417421484804852,0,0.2623414071510976,0.12450333333333674,0.8212366409117695,0.975941069431954,212721664,81952768,6369280,430735360,98336768,327634944,41205760,4517888,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1418306.2161034625,0,904937.1895997663,52085.45269582909,0,0,1544542.1261482472,13,7,6,4,8,18,5,5,3,11,1,3,6,15,8,7.867,4.267,25.2,2.467,2.467,2.4,21.4,0,0,0.02457142857142857,0.0030229885057471264,0.031469849246231155,0.04098837209302326,0.0017586206896551722,0.003021978021978022,0.0032865248226950357,0.08427272727272728,0.004641379310344828,0.07990783410138252,0.0846551724137931,0.004351724137931033,0.004639560439560439,0.006062500000000005
1705596407,50.025642584230724,3.3251522736754193,0.155077124650115,0.18342290673604508,4.268362041850911,1.549440534369869,0.3652059596844869,0.0785635447813603,0.3353986520854714,0.8417421484804852,0,0.2623414071510976,0.12450333333333674,0.8212366409117695,0.9660817031070055,212721664,81952768,6369280,430735360,98336768,327639040,41205760,4517888,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1418306.2161034625,0,904937.1895997663,52085.45269582909,0,0,1720414.2692750292,13,7,6,4,8,18,5,5,3,11,1,3,6,15,8,7.867,4.533,25.2,2.467,2.467,2.4,21.4,0,0,0.02457142857142857,0.003022346368715084,0.031469849246231155,0.04098837209302326,0.0017586206896551722,0.003021978021978022,0.0032865248226950357,0.08427272727272728,0.004640223463687152,0.07990783410138252,0.0846551724137931,0.004351724137931033,0.004639560439560439,0.006062500000000005
1705596408,50.025642584230724,3.3251522736754193,0.155077124650115,0.1852037516170729,4.268362041850911,1.549440534369869,0.37097493182294894,0.0785635447813603,0.33195812147347886,0.8462956010262023,0,0.2623414071510976,0.12450333333333674,0.7884830883862893,0.9660817031070055,212721664,81952768,6369280,430735360,98336768,327639040,41205760,4517888,265510912,100327424,4575232,2875392,305872896,8142848,49106944,1418306.2161034625,0,1020348.2273966856,70301.00190942053,0,0,1720414.2692750292,13,7,6,4,8,18,5,5,3,11,1,3,6,15,8,7.867,4.533,26,2.467,2.467,2.4,21.4,0,0,0.02457142857142857,0.003022346368715084,0.03196125907990315,0.04098837209302326,0.0017586206896551722,0.003021978021978022,0.0032865248226950357,0.08427272727272728,0.004640223463687152,0.07898148148148151,0.0846551724137931,0.004351724137931033,0.004639560439560439,0.006062500000000005
1705596409,50.025642584230724,3.3251522736754193,0.155077124650115,0.1852037516170729,4.268362041850911,1.549440534369869,0.37097493182294894,0.0785635447813603,0.33195812147347886,0.8462956010262023,0,0.2623414071510976,0.12450333333333674,0.7860736451959591,0.9660817031070055,212721664,81952768,6369280,430735360,98336768,327639040,41205760,4517888,265510912,100327424,4575232,2875392,305872896,8151040,49106944,1418306.2161034625,0,1020348.2273966856,70301.00190942053,0,0,1720414.2692750292,13,7,6,4,8,18,5,5,3,11,1,3,6,15,8,7.867,4.533,26,2.467,2.467,2.4,21.4,0,0,0.02457142857142857,0.003022346368715084,0.03196125907990315,0.04098837209302326,0.0017586206896551722,0.003021978021978022,0.0032865248226950357,0.08427272727272728,0.004640223463687152,0.07898148148148151,0.0846551724137931,0.004351724137931033,0.004639560439560439,0.006062500000000005
