time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705765614,1.1148784526856907,2.907883898378565,18.630318623045113,31.82317888646487,0.2796461326612795,7.4538114616546425,0.7916500052614963,3.3652749069863623,2.6602436102236418,0.22727697812474595,0.25725443894464417,102793216,43290624,252403712,43687936,43421696,14327808,29204480,9973760,43954176,3108864,8122368,205799.14160160415,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.8,24.333,0.733,87.667,0.733,26.533,0.733,133.733,17.2,6.733,0.003033639143730887,0.0034758771929824565,0.18625,0.0039019762845849803,0.003,0.04830128205128205,0.0038387096774193546,0.001446986607142857,0.00738314447592068,0.0025971731448763253,0.004665443425076452,0.007564039408866999,0.44772727272727286,0.047060975609756056,0.0046,0.20060000000000008,0.008307692307692306,0.004301897321428569,0.009686260623229461,0.004564664310954064
1705765615,1.137362187060024,2.907883898378565,18.630318623045113,31.82317888646487,0.2796461326612795,7.4538114616546425,0.7916500052614963,3.3652749069863623,2.6602436102236426,0.18760182548724938,0.25725443894464417,102793216,43290624,252403712,43687936,43421696,14327808,29204480,9973760,43954176,3108864,8122368,209949.489312684,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.8,24.333,0.733,87.667,0.733,26.533,0.733,133.733,17.2,6.733,0.003033639143730887,0.0034758771929824565,0.18625,0.0039019762845849803,0.003,0.04830128205128205,0.0038387096774193546,0.001446986607142857,0.00738314447592068,0.0025971731448763253,0.004665443425076452,0.007564039408866999,0.44772727272727286,0.047060975609756056,0.0046,0.20060000000000008,0.008307692307692306,0.004301897321428569,0.009686260623229461,0.004564664310954064
1705765616,1.3490240624599976,2.907883898378565,18.630318623045113,31.82317888646487,0.2796461326612795,7.4538114616546425,0.7916500052614963,3.3652749069863623,2.6602436102236426,0.19010727962398846,0.2604918421230791,102793216,43290624,252403712,43687936,43421696,14327808,29204480,9973760,43954176,2977792,8138752,249020.86266478946,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.8,24.333,0.733,87.667,0.733,26.533,0.733,133.733,17.2,6.733,0.003033639143730887,0.0034758771929824565,0.18625,0.0039019762845849803,0.003,0.04830128205128205,0.0038387096774193546,0.001446986607142857,0.00738314447592068,0.0025971731448763253,0.004665443425076452,0.007564039408866999,0.44772727272727286,0.047060975609756056,0.0046,0.20060000000000008,0.008307692307692306,0.004301897321428569,0.009686260623229461,0.004564664310954064
1705765617,1.3272010931450628,2.907883898378565,18.630318623045113,31.82317888646487,0.20781329757169706,7.4538114616546425,0.7916500052614963,3.362524537374006,2.6602436102236426,0.22505523127369179,0.21622548181584084,102944768,43290624,252403712,43687936,43421696,14327808,29204480,10072064,43954176,2977792,8138752,214547.93896606698,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.8,24.333,0.733,87.667,0.733,26.533,0.733,133.733,17.2,6.733,0.003033639143730887,0.0034758771929824565,0.18625,0.0039019762845849803,0.003,0.04830128205128205,0.0038387096774193546,0.001446986607142857,0.00738314447592068,0.0025971731448763253,0.004665443425076452,0.007564039408866999,0.44772727272727286,0.047060975609756056,0.0046,0.20060000000000008,0.008307692307692306,0.004301897321428569,0.009686260623229461,0.004564664310954064
1705765618,1.3272010931450628,2.907883898378565,18.630318623045113,31.82317888646487,0.20345543698974186,7.4538114616546425,0.7916500052614963,3.362524537374006,2.6602436102236426,0.22505523127369179,0.22058919211635727,102944768,43290624,252403712,43687936,43421696,14327808,29204480,10072064,43954176,2977792,8138752,214547.93896606698,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.8,24.333,0.733,87.667,0.733,26.533,0.733,133.733,17.2,7.133,0.003037325038880249,0.0034758771929824565,0.18625,0.0039019762845849803,0.003,0.04830128205128205,0.0038387096774193546,0.001446986607142857,0.00738314447592068,0.002619718309859155,0.004672161741835147,0.007564039408866999,0.44772727272727286,0.047060975609756056,0.0046,0.20060000000000008,0.008307692307692306,0.004301897321428569,0.009686260623229461,0.004569014084507043
1705765619,1.3272010931450628,2.907883898378565,18.630318623045113,31.82317888646487,0.1990975764077867,7.4538114616546425,0.8104501377972834,3.362524537374006,2.6602436102236426,0.22505523127369179,0.2249529024168737,102944768,43290624,252403712,43687936,43421696,14327808,29597696,10072064,43954176,2977792,8138752,214547.93896606698,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.8,24.333,0.733,87.667,0.8,26.533,0.733,133.733,17.2,7.133,0.003037325038880249,0.0034758771929824565,0.18625,0.0039019762845849803,0.003,0.04830128205128205,0.0038387096774193546,0.001446986607142857,0.00738314447592068,0.002619718309859155,0.004672161741835147,0.007564039408866999,0.44772727272727286,0.047060975609756056,0.0046,0.20060000000000008,0.008307692307692306,0.004301897321428569,0.009686260623229461,0.004569014084507043
1705765620,1.3272010931450628,2.294566460855817,18.630318623045113,14.230876666666555,0.19473971582583147,7.4538114616546425,0.8104501377972834,3.362524537374006,2.6602436102236426,0.22505523127369179,0.2618226180309874,102944768,43290624,252403712,43687936,43421696,14327808,29597696,10072064,43954176,2977792,8138752,214547.93896606698,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.8,24.333,0.733,87.667,0.8,26.533,0.733,133.733,17.2,7.133,0.003037325038880249,0.0034758771929824565,0.18625,0.0039019762845849803,0.003,0.04830128205128205,0.0038387096774193546,0.001446986607142857,0.00738314447592068,0.002619718309859155,0.004672161741835147,0.007564039408866999,0.44772727272727286,0.047060975609756056,0.0046,0.20060000000000008,0.008307692307692306,0.004301897321428569,0.009686260623229461,0.004569014084507043
1705765621,1.3272010931450628,2.341504268494232,18.630318623045113,14.230876666666555,0.26646132633545305,7.4538114616546425,0.8104501377972834,3.362524537374006,2.7340391011600524,0.22505523127369179,0.2618226180309874,102944768,43290624,252403712,43687936,43421696,14327808,29597696,10072064,43954176,2977792,8138752,214547.93896606698,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.8,24.333,0.733,87.667,0.8,26.533,0.867,139.8,17.2,7.133,0.003037325038880249,0.0034758771929824565,0.18625,0.0039019762845849803,0.003,0.04830128205128205,0.0037741935483870965,0.0015177777777777778,0.00738314447592068,0.002619718309859155,0.004672161741835147,0.007564039408866999,0.44772727272727286,0.047060975609756056,0.0046,0.20060000000000008,0.008208333333333333,0.004316888888888889,0.009686260623229461,0.004569014084507043
1705765622,1.3272010931450628,1.959629999999999,18.630318623045113,14.230876666666555,0.26646132633545305,5.882824245390491,0.8104501377972834,3.362524537374006,2.7340391011600524,0.22505523127369179,0.2618226180309874,102944768,43290624,252403712,43687936,43421696,14327808,29597696,10072064,43954176,2977792,8138752,214547.93896606698,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.8,25.267,0.733,87.667,0.8,26.533,0.867,139.8,17.2,7.133,0.003037325038880249,0.003433941997851773,0.18625,0.0039019762845849803,0.003,0.04830128205128205,0.0037741935483870965,0.0015177777777777778,0.00738314447592068,0.002619718309859155,0.004672161741835147,0.00734656084656085,0.44772727272727286,0.047060975609756056,0.0046,0.20060000000000008,0.008208333333333333,0.004316888888888889,0.009686260623229461,0.004569014084507043
1705765623,1.3272010931450628,2.4590950813799943,18.630318623045113,14.230876666666555,0.26646132633545305,6.006507831446826,0.8104501377972834,3.362524537374006,2.7340391011600524,0.22505523127369179,0.2618226180309874,102944768,43245568,252403712,43687936,43421696,14327808,29597696,10072064,43954176,2977792,8138752,214547.93896606698,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,25.133,0.867,84.533,0.8,26.2,0.867,144.467,18,7.6,0.0030435458786936234,0.0033889479277364504,0.18684210526315786,0.0038694638694638695,0.003,0.0489556135770235,0.0037741935483870965,0.0015129346314325452,0.007386039886039886,0.002612676056338028,0.004683359253499222,0.007064327485380113,0.43181818181818177,0.04654878048780492,0.0046,0.19923076923076913,0.008208333333333333,0.004311488178025035,0.009693732193732194,0.004556338028169014
1705765624,1.3272010931450628,2.4590950813799943,18.630318623045113,14.230876666666555,0.26646132633545305,6.130191417503161,0.8104501377972834,3.362524537374006,2.7340391011600524,0.22505523127369179,0.2618226180309874,102944768,43245568,252403712,43687936,43421696,14327808,29597696,10072064,43954176,2977792,8138752,214547.93896606698,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,25.133,0.867,84.533,0.8,26.2,0.867,144.467,18,7.6,0.0030435458786936234,0.0033889479277364504,0.18684210526315786,0.0038694638694638695,0.003,0.0489556135770235,0.0037741935483870965,0.0015129346314325452,0.007386039886039886,0.002612676056338028,0.004683359253499222,0.007064327485380113,0.43181818181818177,0.04654878048780492,0.0046,0.19923076923076913,0.008208333333333333,0.004311488178025035,0.009693732193732194,0.004556338028169014
1705765625,1.3272010931450628,2.4590950813799943,18.630318623045113,14.230876666666555,0.26646132633545305,6.260526441659707,0.8104501377972834,3.362524537374006,2.7340391011600524,0.22505523127369179,0.2618226180309874,102944768,43245568,252403712,43687936,43421696,14954496,29597696,10072064,43954176,2977792,8138752,214547.93896606698,0,10865481215.171669,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,25.133,0.867,84.533,0.8,26.2,0.867,144.467,18,7.6,0.0030435458786936234,0.0033889479277364504,0.18684210526315786,0.0038694638694638695,0.003,0.0489556135770235,0.0037741935483870965,0.0015129346314325452,0.007386039886039886,0.002612676056338028,0.004683359253499222,0.007064327485380113,0.43181818181818177,0.04654878048780492,0.0046,0.19923076923076913,0.008208333333333333,0.004311488178025035,0.009693732193732194,0.004556338028169014
1705765626,1.3272010931450628,2.4590950813799943,18.39161807580175,14.230876666666555,0.26646132633545305,7.395511479855665,0.8104501377972834,3.362524537374006,2.7340391011600524,0.22505523127369179,0.2618226180309874,102944768,43245568,252403712,43687936,43421696,14954496,29597696,10072064,43954176,2977792,8138752,214547.93896606698,0,11488867232.855873,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,24.867,0.8,84.333,0.733,26.2,0.8,144.2,18,7.467,0.0030435458786936234,0.003387995712754555,0.1838235294117647,0.0038670565302144242,0.003,0.0489556135770235,0.0036206896551724136,0.0015082287308228733,0.007386039886039886,0.0025985401459854016,0.004683359253499222,0.007059171597633136,0.41250000000000003,0.04625609756097561,0.0046,0.19923076923076913,0.007888888888888888,0.004309679218967922,0.009693732193732194,0.004554744525547445
1705765627,1.3272010931450628,2.4590950813799943,18.525132750676665,14.230876666666555,0.26646132633545305,7.395511479855665,0.8104501377972834,3.309872542665806,2.7340391011600524,0.21982784319570758,0.2618226180309874,102944768,43245568,245772288,43687936,43421696,14954496,29597696,9936896,43954176,3108864,8138752,214547.93896606698,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,24.867,0.8,72.4,0.733,26.2,0.8,144,17.8,7.467,0.0030435458786936234,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0489556135770235,0.0036206896551724136,0.0015085124197599777,0.00741549295774648,0.0025985401459854016,0.004683359253499222,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.19923076923076913,0.007888888888888888,0.004311526653642201,0.009697183098591548,0.004554744525547445
1705765628,1.3272010931450628,2.4590950813799943,18.525132750676665,14.230876666666555,0.26646132633545305,7.395511479855665,0.8104501377972834,3.309872542665806,2.7340391011600524,0.21982784319570758,0.2618226180309874,102944768,43245568,245772288,43687936,43421696,14954496,29597696,9936896,43954176,3108864,8138752,214547.93896606698,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,24.867,0.8,72.4,0.733,26.2,0.8,144,17.8,7.467,0.0030435458786936234,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0489556135770235,0.0036206896551724136,0.0015085124197599777,0.00741549295774648,0.0025985401459854016,0.004683359253499222,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.19923076923076913,0.007888888888888888,0.004311526653642201,0.009697183098591548,0.004554744525547445
1705765629,1.3272010931450626,2.4590950813799943,18.525132750676665,14.230876666666555,0.26646132633545305,7.395511479855665,0.8104501377972834,3.309872542665806,2.7340391011600524,0.21982784319570758,0.2618226180309874,102944768,43245568,245772288,43687936,43421696,14954496,29597696,9936896,43954176,3108864,8138752,214547.93896606693,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,24.867,0.8,72.4,0.733,23.6,0.8,144,17.8,7.467,0.0030435458786936234,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0485969387755102,0.0036206896551724136,0.0015085124197599777,0.00741549295774648,0.0025985401459854016,0.004683359253499222,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.1937320574162678,0.007888888888888888,0.004311526653642201,0.009697183098591548,0.004554744525547445
1705765630,1.3272010931450626,2.4590950813799943,18.525132750676665,14.230876666666555,0.26646132633545305,7.395511479855665,0.47366878702433957,3.309872542665806,2.7340391011600524,0.21982784319570758,0.2618226180309874,102944768,43245568,245772288,43687936,43421696,14954496,29597696,9936896,43954176,3108864,8138752,214547.93896606693,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,24.867,0.8,72.4,0.733,23.6,0.8,144,17.8,7.467,0.0030435458786936234,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0485969387755102,0.0036206896551724136,0.0015085124197599777,0.00741549295774648,0.0025985401459854016,0.004683359253499222,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.1937320574162678,0.007888888888888888,0.004311526653642201,0.009697183098591548,0.004554744525547445
1705765631,1.2185883473999446,2.4590950813799943,18.525132750676665,14.230876666666555,0.26646132633545305,7.395511479855665,0.4835623420466227,3.3237975041872105,2.7340391011600524,0.21982784319570758,0.22296741423013877,102969344,43245568,245772288,43687936,43421696,14954496,29597696,9936896,43954176,3108864,8138752,202123.6046828206,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,24.867,0.8,72.4,0.733,23.6,0.8,144,17.8,7.467,0.0030435458786936234,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0485969387755102,0.0036206896551724136,0.0015085124197599777,0.00741549295774648,0.0025985401459854016,0.004683359253499222,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.1937320574162678,0.007888888888888888,0.004311526653642201,0.009697183098591548,0.004554744525547445
1705765632,1.2185883473999446,2.4590950813799943,18.525132750676665,31.78172075159263,0.26646132633545305,7.395511479855665,0.4934558970689058,3.3237975041872105,2.6997359510422143,0.21982784319570758,0.2186037039296223,102969344,43245568,245772288,46084096,43421696,14954496,29597696,9936896,43954176,3108864,8138752,202123.6046828206,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.4,24.867,0.8,72.4,0.733,23.6,0.8,144,17.8,7.467,0.0030435458786936234,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0485969387755102,0.0036206896551724136,0.0015085124197599777,0.00741549295774648,0.0025985401459854016,0.004683359253499222,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.1937320574162678,0.007888888888888888,0.004311526653642201,0.009697183098591548,0.004554744525547445
1705765633,0.9855724088118493,2.4590950813799943,18.525132750676665,31.78172075159263,0.26646132633545305,7.395511479855665,0.5033494520911891,3.3237975041872105,2.6997359510422143,0.17836392333075293,0.21423999362910587,102969344,43245568,245772288,46084096,43421696,14954496,29597696,9936896,43954176,3108864,8138752,166413.8678223185,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,13.8,24.867,0.8,72.4,0.733,23.6,0.8,144,17.8,6.467,0.003040688575899843,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0485969387755102,0.0036206896551724136,0.0015085124197599777,0.00741549295774648,0.002650190114068441,0.004678247261345852,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.1937320574162678,0.007888888888888888,0.004311526653642201,0.009697183098591548,0.004566539923954372
1705765634,0.9855724088118493,2.4590950813799943,18.525132750676665,31.78172075159263,0.26646132633545305,7.395511479855665,0.5936133013369893,3.3237975041872105,2.667894250242138,0.18200138047044986,0.2098762833285894,102969344,43245568,245772288,46084096,43421696,14954496,29597696,9936896,43941888,3108864,8138752,166413.8678223185,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,13.8,24.867,0.8,72.4,0.533,23.6,0.8,144,17.8,6.467,0.003040688575899843,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0485969387755102,0.0036206896551724136,0.0015085124197599777,0.00741549295774648,0.002650190114068441,0.004678247261345852,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.1937320574162678,0.007888888888888888,0.004311526653642201,0.009697183098591548,0.004566539923954372
1705765635,0.9855724088118493,2.4590950813799943,18.525132750676665,31.78172075159263,0.26646132633545305,7.395511479855665,0.5033692392012334,3.3237975041872105,2.667894250242138,0.1856388376101468,0.2329763552132839,102969344,43245568,245772288,46084096,43421696,14954496,29597696,9936896,43941888,3108864,8142848,166413.8678223185,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,13.8,24.867,0.8,72.4,0.533,23.6,0.8,144,17.8,6.467,0.003040688575899843,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0485969387755102,0.0036206896551724136,0.0015085124197599777,0.00741549295774648,0.002650190114068441,0.004678247261345852,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.1937320574162678,0.007888888888888888,0.004311526653642201,0.009697183098591548,0.004566539923954372
1705765636,0.9855724088118493,2.4590950813799943,18.525132750676665,31.78172075159263,0.26646132633545305,7.395511479855665,0.4934756841789504,3.3237975041872105,2.667894250242138,0.18927629474984375,0.2329763552132839,102969344,43245568,245772288,46084096,43421696,14954496,29597696,9936896,43941888,3108864,8142848,166413.8678223185,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,13.8,24.867,0.8,72.4,0.533,23.6,0.467,133.2,17.8,6.467,0.003040688575899843,0.003387995712754555,0.1838235294117647,0.003821343873517787,0.003,0.0485969387755102,0.00348,0.0015469457013574657,0.00741549295774648,0.002650190114068441,0.004678247261345852,0.007059171597633136,0.41250000000000003,0.042566489361702195,0.0046,0.1937320574162678,0.007416666666666666,0.004320248868778281,0.009697183098591548,0.004566539923954372
1705765637,0.9855724088118493,2.4590950813799943,18.525132750676665,31.78172075159263,0.27014850336452934,7.395511479855665,0.5122767809633286,3.3237975041872105,2.667894250242138,0.2182474283818167,0.2329763552132839,102969344,43245568,245772288,46084096,43421696,14954496,29515776,9936896,43941888,3108864,8142848,166413.8678223185,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,13.8,22.333,0.8,72.4,0.533,23.6,0.467,133.2,17.8,6.467,0.003040688575899843,0.0033849557522123886,0.1838235294117647,0.003821343873517787,0.003,0.0485969387755102,0.00348,0.0015469457013574657,0.00741549295774648,0.002650190114068441,0.004678247261345852,0.007121794871794869,0.41250000000000003,0.042566489361702195,0.0046,0.1937320574162678,0.007416666666666666,0.004320248868778281,0.009697183098591548,0.004566539923954372
1705765638,0.9855724088118493,2.4590950813799943,18.525132750676665,31.78172075159263,0.27014850336452934,7.395511479855665,0.5122767809633286,3.3237975041872105,2.667894250242138,0.2182474283818167,0.2329763552132839,102969344,43245568,245772288,46084096,43421696,14954496,29515776,9936896,43941888,3108864,8142848,166413.8678223185,0,11251927552.222153,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.2,21.467,0.533,68.533,0.533,22.467,0.467,126.933,17.067,5.6,0.0030343749999999997,0.003361419068736142,0.203125,0.003824909017387788,0.003,0.04801488833746898,0.00348,0.0015261044176706827,0.007411221590909091,0.002642023346303502,0.004666874999999999,0.007032374100719423,0.42727272727272725,0.04143063583815024,0.0046,0.19559585492227985,0.007416666666666666,0.004317154331612164,0.009698153409090908,0.004565758754863813
1705765639,0.9855724088118493,2.2807625536375307,18.423578838509524,31.78172075159263,0.27014850336452934,7.395511479855665,0.5122767809633286,3.3237975041872105,2.667894250242138,0.2182474283818167,0.2329763552132839,102969344,43245568,245772288,46084096,43421696,14954496,29515776,9936896,43941888,3108864,8142848,166413.8678223185,0,11272306369.776688,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.2,21.467,0.533,68.533,0.533,22.467,0.467,126.933,17.067,5.6,0.0030343749999999997,0.003361419068736142,0.203125,0.003824909017387788,0.003,0.04801488833746898,0.00348,0.0015261044176706827,0.007411221590909091,0.002642023346303502,0.004666874999999999,0.007032374100719423,0.42727272727272725,0.04143063583815024,0.0046,0.19559585492227985,0.007416666666666666,0.004317154331612164,0.009698153409090908,0.004565758754863813
1705765640,0.9855724088118493,2.088089272555009,18.423578838509524,31.78172075159263,0.24965268441337285,7.395511479855665,0.5122767809633286,3.3237975041872105,2.667894250242138,0.1898146384065189,0.2329763552132839,102969344,43483136,245772288,46084096,43421696,14954496,29515776,9936896,43941888,3108864,8142848,166413.8678223185,0,11272306369.776688,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.2,21.467,0.533,68.533,0.533,22.467,0.467,126.933,17.067,5.6,0.0030343749999999997,0.003361419068736142,0.203125,0.003824909017387788,0.003,0.04801488833746898,0.00348,0.0015261044176706827,0.007411221590909091,0.002642023346303502,0.004666874999999999,0.007032374100719423,0.42727272727272725,0.04143063583815024,0.0046,0.19559585492227985,0.007416666666666666,0.004317154331612164,0.009698153409090908,0.004565758754863813
1705765641,0.9855724088118493,2.088089272555009,18.423578838509524,31.78172075159263,0.24965268441337285,6.313650865790005,0.5122767809633286,3.3237975041872105,2.667894250242138,0.18617718126682195,0.2329763552132839,102969344,43483136,245772288,46084096,43421696,14954496,29515776,9936896,43941888,3108864,8142848,166413.8678223185,0,11272306369.776688,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.2,21.267,0.4,68.133,0.4,22.467,0.333,126.733,17.067,5.333,0.0030343749999999997,0.003361204013377927,0.225,0.003822861775435752,0.003,0.04801488833746898,0.003545454545454545,0.0015227142035652674,0.007411221590909091,0.002633466135458168,0.004666874999999999,0.007032608695652179,0.4395833333333334,0.04115606936416181,0.0046,0.19559585492227985,0.007666666666666668,0.0043165037377803335,0.009698153409090908,0.004564940239043825
1705765642,0.9855724088118493,2.088089272555009,18.423578838509524,31.78172075159263,0.24965268441337285,6.257706857527593,0.5122767809633286,3.3237975041872105,2.667894250242138,0.2143915985449997,0.2329763552132839,102969344,43483136,245772288,46084096,43421696,14954496,29515776,9936896,43941888,2977792,8142848,166413.8678223185,0,11272306369.776688,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.2,21.267,0.4,74.867,0.4,22.467,0.333,126.6,16.933,5.333,0.0030343749999999997,0.003361204013377927,0.225,0.0038517017828200973,0.003,0.04801488833746898,0.003545454545454545,0.0015201612903225806,0.007395533141210374,0.002633466135458168,0.004666874999999999,0.007032608695652179,0.4395833333333334,0.0420398773006135,0.0046,0.19559585492227985,0.007666666666666668,0.004316013824884793,0.009698126801152738,0.004564940239043825
1705765643,0.9855724088118493,2.088089272555009,18.423578838509524,31.78172075159263,0.24965268441337285,6.133595873200312,0.5122767809633286,2.8028014781767103,2.667894250242138,0.2143915985449997,0.2329763552132839,102969344,43483136,245772288,46084096,43421696,14954496,29515776,9936896,43941888,2977792,8142848,166413.8678223185,0,11272306369.776688,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.2,21.267,0.4,74.867,0.4,22.467,0.333,126.6,16.933,5.333,0.0030343749999999997,0.003361204013377927,0.225,0.0038517017828200973,0.003,0.04801488833746898,0.003545454545454545,0.0015201612903225806,0.007395533141210374,0.002633466135458168,0.004666874999999999,0.007032608695652179,0.4395833333333334,0.0420398773006135,0.0046,0.19559585492227985,0.007666666666666668,0.004316013824884793,0.009698126801152738,0.004564940239043825
1705765644,0.9855724088118493,2.088089272555009,15.53130725559901,31.78172075159263,0.24965268441337285,6.009484888873031,0.5122767809633286,2.7474048531069237,2.667894250242138,0.2143915985449997,0.2329763552132839,102969344,43483136,245772288,46084096,43421696,14954496,29515776,9936896,43941888,2977792,8142848,166413.8678223185,0,9502695173.551369,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.2,21.267,0.4,74.867,0.4,23.867,0.333,126.6,16.933,5.333,0.0030343749999999997,0.003361204013377927,0.225,0.0038517017828200973,0.003,0.04746332518337408,0.003545454545454545,0.0015201612903225806,0.007395533141210374,0.002633466135458168,0.004666874999999999,0.007032608695652179,0.4395833333333334,0.0420398773006135,0.0046,0.1999715909090909,0.007666666666666668,0.004316013824884793,0.009698126801152738,0.004564940239043825
1705765645,0.9855724088118493,2.088089272555009,15.224247608290517,31.78172075159263,0.24965268441337285,7.297488856168935,0.5122767809633286,1.950725000000002,2.667894250242138,0.2143915985449997,0.22653806809878632,102969344,43483136,245772288,46084096,43421696,14204928,29515776,9936896,43941888,2977792,8142848,166413.8678223185,0,9314823400.721758,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.2,21.267,0.4,74.867,0.4,23.867,0.333,126.6,16.933,5.333,0.0030343749999999997,0.003361204013377927,0.225,0.0038517017828200973,0.003,0.04746332518337408,0.003545454545454545,0.0015201612903225806,0.007395533141210374,0.002633466135458168,0.004666874999999999,0.007032608695652179,0.4395833333333334,0.0420398773006135,0.0046,0.1999715909090909,0.007666666666666668,0.004316013824884793,0.009698126801152738,0.004564940239043825
1705765646,0.9855724088118493,2.088089272555009,18.75175547958979,31.78172075159263,0.24965268441337285,7.297488856168935,0.5122767809633285,1.950725000000002,2.667894250242138,0.2143915985449997,0.22653806809878632,102969344,43483136,268386304,46084096,43421696,14204928,29515776,9936896,43941888,2977792,8142848,166413.8678223185,0,11326078326.965614,0,0,0,4,5,12,4,3,21,3,4,4,4,2,14.2,21.267,0.4,74.867,0.4,23.867,0.333,126.6,16.933,5.333,0.0030343749999999997,0.003361204013377927,0.225,0.0038517017828200973,0.003,0.04746332518337408,0.003545454545454545,0.0015201612903225806,0.007395533141210374,0.002633466135458168,0.004666874999999999,0.007032608695652179,0.4395833333333334,0.0420398773006135,0.0046,0.1999715909090909,0.007666666666666668,0.004316013824884793,0.009698126801152738,0.004564940239043825
