time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705679871,0.7992743227349566,5.464592044190428,0.17794916590323326,0.19916550764951263,3.497640758404562,1.0055641539593418,0.38793158179747117,0.08968290834413128,0.4015629851982086,0.6383174999999851,0,0.2732908669292912,0.430368289637935,0.7868842469593313,0.9180432929009761,217702400,93388800,6275072,430620672,104460288,329805824,47267840,4579328,270008320,97857536,4157440,2875392,302952448,8347648,62324736,0,2254693.313897733,0,917819.7299871155,25438.36041817617,0,34330.73505992792,1734972.6325054318,12,7,6,4,8,24,5,5,3,11,1,3,6,17,8,7.6,3.2,23.2,1.8,1.667,1.8,16.467,0,0,0,0,0.018070652173913043,0.0030344827586206895,0.028739082969432315,0.025271739130434782,0.002314285714285714,0.003,0.0032136181575433916,0.041208791208791215,0.004662068965517241,0.06565625000000004,0.04505434782608696,0.0044628571428571425,0.0046,0.004984512683578105
1705679872,0.818102041634772,5.464592044190428,0.17794916590323326,0.19916550764951263,3.5697476466817877,1.0055641539593418,0.38793158179747117,0.08968290834413128,0.4015629851982086,0.6383174999999851,0,0.2732908669292912,0.430368289637935,0.7868842469593313,0.9180432929009761,217702400,93388800,6275072,430620672,104460288,329805824,47267840,4579328,270008320,97857536,4157440,2875392,302952448,8347648,62324736,0,2254693.313897733,0,917819.7299871155,25438.36041817617,0,34330.73505992792,1734972.6325054318,12,7,6,4,8,24,5,5,3,11,1,3,6,17,8,7.6,3.2,23.2,1.8,1.667,1.8,16.467,0,0,0,0,0.018070652173913043,0.0030344827586206895,0.028739082969432315,0.025271739130434782,0.002314285714285714,0.003,0.0032136181575433916,0.041208791208791215,0.004662068965517241,0.06565625000000004,0.04505434782608696,0.0044628571428571425,0.0046,0.004984512683578105
1705679873,0.836929760534587,5.464592044190428,0.17794916590323326,0.19916550764951263,3.641854534959014,1.0055641539593418,0.39258274157528567,0.08968290834413128,0.4015629851982086,0.6383174999999851,0,0.2732908669292912,0.430368289637935,0.7868842469593313,0.9180432929009761,217702400,93388800,6275072,430620672,104460288,329805824,47267840,4579328,270008320,97857536,4157440,2875392,302952448,8347648,62324736,0,2254693.313897733,0,966110.4559255263,25438.36041817617,0,34330.73505992792,1734972.6325054318,12,7,6,4,8,24,5,5,3,11,1,3,6,17,8,7.6,3.2,23.2,1.8,2,1.8,16.467,0,0,0,0,0.018070652173913043,0.0030344827586206895,0.028739082969432315,0.025271739130434782,0.002314285714285714,0.003,0.0032136181575433916,0.041208791208791215,0.004662068965517241,0.06565625000000004,0.04505434782608696,0.004508571428571428,0.0046,0.004984512683578105
1705679874,0.8557574794344023,5.464592044190428,0.17794916590323326,0.15477652267110079,3.71396142323624,1.0369579602957957,0.39258274157528567,0.08968290834413128,0.4015629851982086,0.7580524313297834,0,0.27287951683898104,0.430368289637935,0.7868842469593313,0.9180432929009761,217702400,93388800,6275072,430620672,104460288,329768960,47267840,4579328,270008320,97857536,4157440,3002368,302952448,8347648,62324736,0,2254693.313897733,0,966110.4559255263,25438.36041817617,0,25157.129695977066,1734972.6325054318,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.6,3.2,23.2,1.8,2,1.8,16.467,0,0,0,0,0.018070652173913043,0.0030344827586206895,0.028739082969432315,0.025271739130434782,0.002314285714285714,0.003,0.0032136181575433916,0.041208791208791215,0.004662068965517241,0.06565625000000004,0.04505434782608696,0.004508571428571428,0.0046,0.004984512683578105
1705679875,0.9026992317740787,5.464592044190428,0.17794916590323326,0.15804310211268213,4.326413296633573,1.0369579602957957,0.39258274157528567,0.08968290834413128,0.4015629851982086,0.7423941541100759,0,0.27287951683898104,0.430368289637935,0.7868842469593313,0.9180432929009761,217710592,93388800,6275072,430620672,104460288,329768960,47267840,4579328,270008320,97857536,4157440,3002368,302952448,8347648,62324736,0,2254693.313897733,0,966110.4559255263,25438.36041817617,0,25157.129695977066,1734972.6325054318,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.867,3.2,23.2,1.8,2,1.8,16.467,0,0,0,0,0.01771186440677966,0.0030344827586206895,0.028739082969432315,0.025271739130434782,0.002314285714285714,0.003,0.0032136181575433916,0.04028735632183908,0.004662068965517241,0.06565625000000004,0.04505434782608696,0.004508571428571428,0.0046,0.004984512683578105
1705679876,0.92218580426376,4.463538341750071,0.17794916590323326,0.16130968155426348,4.326413296633573,1.0369579602957957,0.39258274157528567,0.08968290834413128,0.4015629851982086,0.7267358768903683,0,0.27287951683898104,0.40822364720440024,0.7868842469593313,0.9180432929009761,217710592,93388800,6275072,430620672,104460288,329768960,47267840,4579328,270008320,97857536,4157440,3002368,302944256,8347648,62324736,0,1264741.9192195758,0,966110.4559255263,25438.36041817617,0,25157.129695977066,1734972.6325054318,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.867,3.2,23.2,1.8,2,1.8,18.2,0,0,0,0,0.01771186440677966,0.0030344827586206895,0.028739082969432315,0.025271739130434782,0.002314285714285714,0.003,0.00320159151193634,0.04028735632183908,0.004662068965517241,0.06565625000000004,0.04505434782608696,0.004508571428571428,0.0046,0.004962864721485411
1705679877,0.9416723767534415,5.365179033190345,0.17794916590323326,0.16457626099584483,4.326413296633573,1.0369579602957957,0.39258274157528567,0.08968290834413128,0.4015629851982086,0.7110775996706609,0,0.27287951683898104,0.40822364720440024,0.7868842469593313,0.9180432929009761,217710592,93388800,6275072,430620672,104460288,329768960,47267840,4579328,270008320,97857536,4157440,3002368,302944256,8347648,62324736,0,1520221.4718140608,0,966110.4559255263,25438.36041817617,0,25157.129695977066,1734972.6325054318,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.867,3.2,23.2,1.8,2,1.8,18.2,0,0,0,0,0.01771186440677966,0.0030344827586206895,0.028739082969432315,0.025271739130434782,0.002314285714285714,0.003,0.00320159151193634,0.04028735632183908,0.004662068965517241,0.06565625000000004,0.04505434782608696,0.004508571428571428,0.0046,0.004962864721485411
1705679878,0.9611589492431226,5.365179033190345,0.17794916590323326,0.1678428404374262,4.326413296633573,1.0369579602957957,0.39258274157528567,0.08968290834413128,0.4015629851982086,0.6954193224509536,0.006085553533013404,0.27287951683898104,0.40822364720440024,0.7868842469593313,0.8996969815451907,217710592,93388800,6275072,430620672,104460288,329768960,47267840,4579328,270008320,97857536,4157440,3002368,302944256,8347648,62369792,0,1520221.4718140608,0,966110.4559255263,25438.36041817617,0,25157.129695977066,1657553.9568345323,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.867,3.2,23.2,1.8,2,1.8,18.2,0,0,0,0,0.01771186440677966,0.0030344827586206895,0.028739082969432315,0.025271739130434782,0.002314285714285714,0.003,0.00320159151193634,0.04028735632183908,0.004662068965517241,0.06565625000000004,0.04505434782608696,0.004508571428571428,0.0046,0.004962864721485411
1705679879,0.980645521732804,5.365179033190345,0.17794916590323326,0.17110941987900755,4.326413296633573,1.0369579602957957,0.39258274157528567,0.08968290834413128,0.4015629851982086,0.9101136567208554,0.006085553533013404,0.27287951683898104,0.40822364720440024,0.787031099158739,0.8996969815451907,217710592,93388800,6275072,430620672,104460288,329768960,47267840,4579328,270008320,97857536,4157440,3002368,302944256,8364032,62369792,0,1520221.4718140608,0,966110.4559255263,25438.36041817617,0,25157.129695977066,1657553.9568345323,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.267,25,1.8,2.067,2,18.533,0,0,0,0,0.0176271186440678,0.003047337278106509,0.02903930131004367,0.024361702127659576,0.0023235294117647056,0.003,0.003194993412384717,0.040056818181818186,0.004685207100591717,0.06629629629629633,0.04476744186046512,0.0045588235294117645,0.0046,0.004950988142292491
1705679880,1.0001320942224854,5.365179033190345,0.17794916590323326,0.19599476649488123,4.326413296633573,1.0369579602957957,0.39258274157528567,0.0546240842598785,0.4015629851982086,0.9101136567208554,0.006085553533013404,0.27287951683898104,0.40822364720440024,0.787031099158739,0.8996969815451907,217710592,93388800,6275072,430620672,104460288,329768960,47267840,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62369792,0,1520221.4718140608,0,966110.4559255263,25438.36041817617,0,25157.129695977066,1657553.9568345323,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.267,25,1.8,2.067,1.8,18.533,0,0,0,0,0.0176271186440678,0.003047337278106509,0.02903930131004367,0.024361702127659576,0.0023235294117647056,0.003,0.003194993412384717,0.040056818181818186,0.004685207100591717,0.06629629629629633,0.04476744186046512,0.0045588235294117645,0.0046,0.004950988142292491
1705679881,1.1691943493808787,5.365179033190345,0.14152152421001138,0.19599476649488123,3.740352544345705,1.0369579602957957,0.39258274157528567,0.05598305290069747,0.24904652092219023,0.9101136567208554,0.006085553533013404,0.27287951683898104,0.40822364720440024,0.7172983027202936,0.8996969815451907,217710592,93388800,6275072,430620672,104460288,329768960,47267840,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62369792,0,1520221.4718140608,0,966110.4559255263,48127.12638634979,0,25157.129695977066,1657553.9568345323,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.267,26.4,1.8,2.067,1.8,18.533,0,0,0,0,0.0176271186440678,0.003047337278106509,0.029547930283224406,0.024361702127659576,0.0023235294117647056,0.003,0.003194993412384717,0.040056818181818186,0.004685207100591717,0.0689044943820225,0.04476744186046512,0.0045588235294117645,0.0046,0.004950988142292491
1705679882,1.1691943493808787,5.365179033190345,0.14443106511131812,0.19599476649488123,3.6682456560684793,0.7932198712120841,0.39258274157528567,0.057342021541516436,0.2542130860247698,0.9101136567208554,0.006085553533013404,0.27287951683898104,0.4020034821844579,0.7172983027202936,0.8996969815451907,217710592,93388800,6275072,430620672,104460288,329768960,47267840,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62369792,0,1520221.4718140608,0,966110.4559255263,49125.54198659354,0,25157.129695977066,1657553.9568345323,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.267,26.4,1.8,2.067,1.8,18.533,0,0,0,0,0.0176271186440678,0.003047337278106509,0.029547930283224406,0.024361702127659576,0.0023235294117647056,0.003,0.003194993412384717,0.040056818181818186,0.004685207100591717,0.0689044943820225,0.04476744186046512,0.0045588235294117645,0.0046,0.004950988142292491
1705679883,1.1691943493808787,5.365179033190345,0.1473406060126249,0.19599476649488123,3.596138767791253,0.8095759318181439,0.3823731284896349,0.058700990182335405,0.25937965112734923,0.9101136567208554,0.006085553533013404,0.27287951683898104,0.4020034821844579,0.7172983027202936,0.8996969815451907,217710592,93388800,6275072,430620672,104460288,329768960,47284224,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62369792,0,1520221.4718140608,0,815733.1341797361,50123.9575868373,0,25157.129695977066,1657553.9568345323,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.267,26.4,1.8,2.067,1.8,18.533,0,0,0,0,0.0176271186440678,0.003047337278106509,0.029547930283224406,0.024361702127659576,0.0023235294117647056,0.003,0.003194993412384717,0.040056818181818186,0.004685207100591717,0.0689044943820225,0.04476744186046512,0.0045588235294117645,0.0046,0.004950988142292491
1705679884,1.1691943493808787,5.365179033190345,0.148347307164477,0.19599476649488123,3.5240318795140264,0.9813636363635901,0.3823731284896349,0.060059958823154375,0.26454621622992874,0.9101136567208554,0.006085553533013404,0.27287951683898104,0.4020034821844579,0.7172983027202936,0.8996969815451907,217710592,93388800,6275072,430620672,104460288,329768960,47284224,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62369792,0,1520221.4718140608,0,815733.1341797361,51122.37318708105,0,25157.129695977066,1657553.9568345323,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.267,26.4,1.8,2.067,1.8,18.533,0,0,0,0,0.0176271186440678,0.003047337278106509,0.029547930283224406,0.024361702127659576,0.0023235294117647056,0.003,0.003194993412384717,0.040056818181818186,0.004685207100591717,0.0689044943820225,0.04476744186046512,0.0045588235294117645,0.0046,0.004950988142292491
1705679885,1.1691943493808787,5.365179033190345,0.14543776626317026,0.20520463320463397,4.567525726583877,0.9813636363635901,0.3823731284896349,0.06141892746397333,0.3099939061547691,0.9101136567208554,0.006085553533013404,0.22625467952898867,0.4020034821844579,0.7172983027202936,0.8996969815451907,217710592,93388800,6275072,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62369792,0,1520221.4718140608,0,815733.1341797361,59904.93601462523,0,33753.61186446497,1657553.9568345323,12,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.933,26.4,1.8,2.067,1.8,18.533,0,0,0,0,0.0176271186440678,0.0030451977401129947,0.029547930283224406,0.024361702127659576,0.0023235294117647056,0.003,0.003194993412384717,0.040056818181818186,0.00468135593220339,0.0689044943820225,0.04476744186046512,0.0045588235294117645,0.0046,0.004950988142292491
1705679886,13.610190497131287,5.87623019021266,0.1784849080075955,0.20520463320463397,4.567525726583877,0.9813636363635904,0.3750392300449832,0.06277789610479229,0.3099939061547691,0.9101136567208554,0.006085553533013404,0.23096750866833426,0.4020034821844579,0.7172983027202936,0.680882805078064,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62369792,0,1490059.792178641,0,557045.7160790878,59904.93601462523,0,34456.69126986851,983523.4972401827,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.933,26.4,1.8,2.067,1.8,18.533,0,0,0,0,0.0176271186440678,0.0030451977401129947,0.029547930283224406,0.024361702127659576,0.0023235294117647056,0.003,0.003194993412384717,0.040056818181818186,0.00468135593220339,0.0689044943820225,0.04476744186046512,0.0045588235294117645,0.0046,0.004950988142292491
1705679887,13.610190497131287,5.87623019021266,0.1784849080075955,0.20520463320463397,4.567525726583877,0.9813636363635904,0.3750392300449832,0.06413686474561126,0.3099939061547691,0.9101136567208554,0.006085553533013404,0.23568033780767988,0.4020034821844579,0.7172983027202936,0.6948946854334234,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62369792,0,1490059.792178641,0,557045.7160790878,59904.93601462523,0,35159.77067527206,1003763.417336908,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.933,26.4,1.8,2.067,1.8,18.533,0,0,0,0,0.0176271186440678,0.0030451977401129947,0.029547930283224406,0.024361702127659576,0.0023235294117647056,0.003,0.003194993412384717,0.040056818181818186,0.00468135593220339,0.0689044943820225,0.04476744186046512,0.0045588235294117645,0.0046,0.004950988142292491
1705679888,13.610190497131287,5.87623019021266,0.1784849080075955,0.20520463320463397,4.567525726583877,0.9813636363635904,0.3750392300449832,0.06549583338643022,0.3099939061547691,0.9101136567208554,0.006085553533013404,0.2403931669470255,0.4020034821844579,0.7172983027202936,0.6984374710379654,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62423040,0,1490059.792178641,0,557045.7160790878,59904.93601462523,0,35862.85008067562,1004024.2915435485,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.933,26.4,1.8,1.667,1.8,18.533,0,0,0,0,0.0176271186440678,0.0030451977401129947,0.029547930283224406,0.024361702127659576,0.00240983606557377,0.003,0.003194993412384717,0.040056818181818186,0.00468135593220339,0.0689044943820225,0.04476744186046512,0.004586885245901639,0.0046,0.004950988142292491
1705679889,13.610190497131287,5.87623019021266,0.1784849080075955,0.20520463320463397,4.538340069555514,0.9813636363635904,0.3750392300449832,0.0668548020272492,0.3099939061547691,0.8895244577279207,0.006085553533013404,0.2827697483607364,0.4020034821844579,0.7172983027202936,0.7124696458890516,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62423040,0,1490059.792178641,0,557045.7160790878,59904.93601462523,0,42184.764324212985,1024195.9532854931,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.667,4.933,26.4,1.8,1.667,1.8,18.533,0,0,0,0,0.0176271186440678,0.0030451977401129947,0.029547930283224406,0.024361702127659576,0.00240983606557377,0.003,0.003194993412384717,0.040056818181818186,0.00468135593220339,0.0689044943820225,0.04476744186046512,0.004586885245901639,0.0046,0.004950988142292491
1705679890,13.610190497131287,5.87623019021266,0.1784849080075955,0.20520463320463397,4.538340069555514,0.9813636363635904,0.3750392300449832,0.06821377066806815,0.3099939061547691,0.8895244577279207,0.010314844681298646,0.23887092313501684,0.34707305637297,0.7172983027202936,0.841930491065173,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62423040,0,1490059.792178641,0,557045.7160790878,59904.93601462523,0,35635.755432730264,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9.267,4.933,26.4,1.8,1.667,1.8,18.533,0,0,0,0,0.01893617021276596,0.0030451977401129947,0.029547930283224406,0.024361702127659576,0.00240983606557377,0.003,0.003194993412384717,0.04205882352941177,0.00468135593220339,0.0689044943820225,0.04476744186046512,0.004586885245901639,0.0046,0.004950988142292491
1705679891,13.610190497131287,5.87623019021266,0.1784849080075955,0.20520463320463397,4.538340069555514,0.8181792196969313,0.3750392300449832,0.0815381184491379,0.3099939061547691,0.8895244577279207,0.010314844681298646,0.23415809399567125,0.34037299833656237,0.7172983027202936,0.841930491065173,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,3002368,302944256,8364032,62423040,0,1490059.792178641,0,557045.7160790878,59904.93601462523,0,34932.676027326714,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9.267,4.933,26.4,1.8,1.667,1.8,18.6,0,0,0,0,0.01893617021276596,0.0030451977401129947,0.029547930283224406,0.024361702127659576,0.00240983606557377,0.003,0.0032121640735502124,0.04205882352941177,0.00468135593220339,0.0689044943820225,0.04476744186046512,0.004586885245901639,0.0046,0.004981895332390382
1705679892,13.610190497131287,5.87623019021266,0.1784849080075955,0.20520463320463397,4.538340069555514,0.8018231590908715,0.3750392300449832,0.0815381184491379,0.3099939061547691,0.8895244577279207,0.010314844681298646,0.29366335366633894,0.33367294030015465,0.7628795632889729,0.841930491065173,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,1490059.792178641,0,557045.7160790878,59904.93601462523,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9.267,4.933,26.4,1.8,1.667,1.8,18.6,0,0,0,0,0.01893617021276596,0.0030451977401129947,0.029547930283224406,0.024361702127659576,0.00240983606557377,0.003,0.0032121640735502124,0.04205882352941177,0.00468135593220339,0.0689044943820225,0.04476744186046512,0.004586885245901639,0.0046,0.004981895332390382
1705679893,13.610190497131287,5.87623019021266,0.1784849080075955,0.20832482258360346,4.538340069555514,0.7854670984848118,0.3750392300449832,0.0815381184491379,0.3099939061547691,0.8895244577279207,0.010314844681298646,0.29366335366633894,0.36262486078985995,0.7628795632889729,0.841930491065173,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,1490059.792178641,0,557045.7160790878,59904.93601462523,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9.267,4.933,26.4,1.8,1.667,1.8,18.6,0,0,0,0,0.01893617021276596,0.0030451977401129947,0.029547930283224406,0.024361702127659576,0.00240983606557377,0.003,0.0032121640735502124,0.04205882352941177,0.00468135593220339,0.0689044943820225,0.04476744186046512,0.004586885245901639,0.0046,0.004981895332390382
1705679894,13.610190497131287,5.87623019021266,0.1784849080075955,0.20832482258360346,4.538340069555514,0.9130062229804413,0.3750392300449832,0.0815381184491379,0.3099939061547691,0.8895244577279207,0.010314844681298646,0.29366335366633894,0.36262486078985995,0.7628795632889729,0.841930491065173,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,1490059.792178641,0,557045.7160790878,59904.93601462523,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9,4.067,24.2,1.933,1.667,1.733,18.933,0,0,0,0,0.019987046632124354,0.003056179775280899,0.02945205479452055,0.03,0.002379310344827586,0.003,0.0032374821173104433,0.04479545454545455,0.004701123595505618,0.07247422680412373,0.0468,0.004586206896551724,0.0046,0.00529268292682927
1705679895,13.610190497131287,4.852844739373982,0.1784849080075955,0.20832482258360346,4.538340069555514,0.9130062229804413,0.3750392300449832,0.0815381184491379,0.31270017469789513,0.8895244577279207,0.010314844681298646,0.29366335366633894,0.3547305442693391,0.7628795632889729,0.841930491065173,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,1030333.2454306695,0,557045.7160790878,44722.66705488427,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9,4.067,24.2,1.933,1.667,2,18.933,0,0,0,0,0.019987046632124354,0.003056179775280899,0.02945205479452055,0.03,0.002379310344827586,0.003,0.0032374821173104433,0.04479545454545455,0.004701123595505618,0.07247422680412373,0.0468,0.004586206896551724,0.0046,0.00529268292682927
1705679896,17.19597200143553,4.9541805382698385,0.1784849080075955,0.20832482258360346,4.538340069555514,0.9130062229804413,0.3750392300449832,0.0815381184491379,0.31270017469789513,0.8895244577279207,0.010314844681298646,0.29366335366633894,0.3547305442693391,0.5909903499662713,0.841930491065173,692314112,93437952,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,1051848.3872005146,0,557045.7160790878,44722.66705488427,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9,4.067,22.533,1.933,1.667,2,18.933,0,0,0,0,0.019987046632124354,0.003056179775280899,0.02943452380952381,0.03,0.002379310344827586,0.003,0.0032374821173104433,0.04479545454545455,0.004701123595505618,0.07495073891625614,0.0468,0.004586206896551724,0.0046,0.00529268292682927
1705679897,17.19597200143553,5.128905938159621,0.1784849080075955,0.20832482258360346,4.538340069555514,0.9130062229804413,0.3750392300449832,0.06779656729533673,0.31270017469789513,0.8895244577279207,0.010314844681298646,0.29366335366633894,0.3547305442693391,0.605040473589557,0.841930491065173,692314112,93626368,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,1991232.6916582235,0,557045.7160790878,44722.66705488427,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9,4.067,22.533,1.933,1.667,2,18.933,0,0,0,0,0.019987046632124354,0.003056179775280899,0.02943452380952381,0.03,0.002379310344827586,0.003,0.0032374821173104433,0.04479545454545455,0.004701123595505618,0.07495073891625614,0.0468,0.004586206896551724,0.0046,0.00529268292682927
1705679898,17.19597200143553,5.233292732105924,0.1784849080075955,0.20832482258360346,4.538340069555514,0.9130062229804413,0.3750392300449832,0.06643759865451776,0.31270017469789513,0.7283463323395287,0.010314844681298646,0.29366335366633894,0.3547305442693391,0.6190905972128429,0.841930491065173,692314112,93626368,6279168,430620672,111321088,329768960,47284224,4575232,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,2031759.5406957106,0,557045.7160790878,44722.66705488427,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9,4.067,22.533,1.933,1.667,2,18.933,0,0,0,0,0.019987046632124354,0.003056179775280899,0.02943452380952381,0.03,0.002379310344827586,0.003,0.0032374821173104433,0.04479545454545455,0.004701123595505618,0.07495073891625614,0.0468,0.004586206896551724,0.0046,0.00529268292682927
1705679899,17.195972001435525,5.337679526052226,0.1784849080075955,0.18063324554167798,4.538340069555514,0.9130062229804413,0.3946259181338353,0.08759382860311785,0.31270017469789513,0.71352092471073,0.010314844681298646,0.29366335366633894,0.3547305442693391,0.6331407208361287,0.841930491065173,692314112,93626368,6279168,430620672,111321088,329768960,47312896,4579328,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,2072286.3897331983,0,831506.293138449,44722.66705488427,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9,4.067,22.533,1.933,1.667,2,18.933,0,0,0,0,0.019987046632124354,0.003056179775280899,0.02943452380952381,0.03,0.002379310344827586,0.003,0.0032374821173104433,0.04479545454545455,0.004701123595505618,0.07495073891625614,0.0468,0.004586206896551724,0.0046,0.00529268292682927
1705679900,14.811559417080922,6.263207636778121,0.16836942926733053,0.17716116516528457,3.870951949326989,0.9130062229804413,0.3946259181338353,0.08759382860311785,0.3275725235994167,0.6986955170819314,0.010314844681298646,0.29366335366633894,0.3547305442693391,0.6471908444594147,0.841930491065173,692314112,93626368,6279168,430620672,111321088,329768960,47312896,4579328,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,2431610.94224924,0,831506.293138449,30286.150888521926,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9,3.733,22.533,1.933,1.667,2,18.933,0,0,0,0,0.019987046632124354,0.0030581395348837207,0.02943452380952381,0.03,0.002379310344827586,0.003,0.0032374821173104433,0.04479545454545455,0.004704651162790697,0.07495073891625614,0.0468,0.004586206896551724,0.0046,0.00529268292682927
1705679901,14.524959883723664,6.263207636778121,0.16836942926733053,0.20927941556285126,3.7953129481677297,0.9130062229804413,0.3946259181338353,0.08759382860311785,0.3275725235994167,0.6838701094531326,0.010314844681298646,0.29366335366633894,0.3547305442693391,0.6612409680827004,0.841930491065173,692314112,93626368,6279168,430620672,111321088,329768960,47312896,4579328,270008320,97857536,4157440,2875392,302944256,8347648,62423040,0,2431610.94224924,0,831506.293138449,30286.150888521926,0,26208.249797380882,1210299.7045166737,16,7,6,4,8,23,5,5,3,11,1,3,6,17,8,9,3.733,22.533,1.933,1.667,2,18.933,0,0,0,0,0.019987046632124354,0.0030581395348837207,0.02943452380952381,0.03,0.002379310344827586,0.003,0.0032374821173104433,0.04479545454545455,0.004704651162790697,0.07495073891625614,0.0468,0.004586206896551724,0.0046,0.00529268292682927
