time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705514520,0.6324514412740182,2.291449439617155,0.38630423081063475,29.733031880635053,0.3214415975198355,8.249173849687597,0.7530429576410891,3.16975796409086,2.7222595396181775,0.20011537588493816,0.24449917294614965,108552192,44322816,11407360,47112192,43376640,16515072,33558528,10797056,46260224,2977792,8601600,44779.709194271345,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,61.2,0.667,10,9.2,0.533,96.2,13.667,5.067,0,0.002996569468267581,0.0030746887966804984,0.06785714285714285,0.0033920688365132803,0.0030555555555555557,0.06114864864864865,0.0034516129032258064,0.0022977099236641224,0.008286749482401656,0.0029185185185185186,0.0045993138936535165,0.004734439834024897,0.6200000000000002,0.015499999999999932,0.0047,1.554046242774567,0.007285714285714287,0.16344051446945337,0.19781578947368417,0.0045837037037037036
1705514521,0.6324514412740182,2.291449439617155,0.38630423081063475,29.733031880635053,0.3214415975198355,8.249173849687597,0.7530429576410891,3.16975796409086,2.7222595396181775,0.20469162078368855,0.24449917294614965,108552192,44322816,11407360,47112192,43376640,16515072,33558528,10797056,46260224,2977792,8601600,44779.709194271345,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,61.2,0.667,10,9.2,0.533,96.2,13.667,5.067,0,0.002996569468267581,0.0030746887966804984,0.06785714285714285,0.0033920688365132803,0.0030555555555555557,0.06114864864864865,0.0034516129032258064,0.0022977099236641224,0.008286749482401656,0.0029185185185185186,0.0045993138936535165,0.004734439834024897,0.6200000000000002,0.015499999999999932,0.0047,1.554046242774567,0.007285714285714287,0.16344051446945337,0.19781578947368417,0.0045837037037037036
1705514522,0.5776290950799278,2.291449439617155,0.3863042308106348,29.733031880635053,0.32437912455765805,8.249173849687597,0.6636729359390712,3.16975796409086,2.7222595396181775,0.20926786568243894,0.24449917294614965,108552192,44322816,11407360,47112192,43376640,16515072,33501184,10797056,46260224,2977792,8601600,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,61.2,0.667,10,9.2,0.533,96.2,13.667,5.067,0,0.002996569468267581,0.0030746887966804984,0.06785714285714285,0.0033920688365132803,0.0030555555555555557,0.06114864864864865,0.0034516129032258064,0.0022977099236641224,0.008286749482401656,0.0029185185185185186,0.0045993138936535165,0.004734439834024897,0.6200000000000002,0.015499999999999932,0.0047,1.554046242774567,0.007285714285714287,0.16344051446945337,0.19781578947368417,0.0045837037037037036
1705514523,0.5776290950799278,2.291449439617155,0.3863042308106348,29.733031880635053,0.2695468882902429,8.249173849687597,0.6636729359390712,3.16975796409086,2.1150955754795775,0.21384411058118932,0.2206821172849141,108552192,44322816,11407360,47112192,43376640,16515072,33501184,10797056,46260224,2977792,8474624,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,61.2,0.667,9.6,9.2,0.533,96.2,13.667,5.067,0,0.002996569468267581,0.0030746887966804984,0.06785714285714285,0.0033920688365132803,0.0030555555555555557,0.08567073170731705,0.0034516129032258064,0.0022977099236641224,0.008286749482401656,0.0029185185185185186,0.0045993138936535165,0.004734439834024897,0.6200000000000002,0.015499999999999932,0.0047,1.9169811320754715,0.007285714285714287,0.16344051446945337,0.19781578947368417,0.0045837037037037036
1705514524,0.5776290950799278,2.291449439617155,0.3863042308106348,29.733031880635053,0.26414056954761533,8.249173849687597,0.6636729359390712,3.16975796409086,2.070394088129007,0.21842035547993965,0.2206821172849141,108552192,44322816,11407360,47112192,43376640,16515072,33501184,10797056,46260224,2977792,8474624,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,60.933,0.667,9.6,9.2,0.533,95.533,13.2,5.067,0,0.002996569468267581,0.003072916666666667,0.08055555555555556,0.003387869711718457,0.003125,0.08567073170731705,0.0035,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0045993138936535165,0.004731250000000001,0.7083333333333335,0.015273195876288568,0.004825000000000001,1.9169811320754715,0.0075000000000000015,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514525,0.5776290950799278,2.291449439617155,0.3863042308106348,29.733031880635053,0.2587342508049877,7.873510700826415,0.6636729359390712,3.16975796409086,2.025692600778437,0.22299660037869007,0.2206821172849141,108552192,44322816,11407360,47112192,43376640,16101376,33501184,10797056,46260224,2977792,8474624,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,60.933,0.667,9.6,9.2,0.533,95.533,13.2,5.067,0,0.002996569468267581,0.003072916666666667,0.08055555555555556,0.003387869711718457,0.003125,0.08567073170731705,0.0035,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0045993138936535165,0.004731250000000001,0.7083333333333335,0.015273195876288568,0.004825000000000001,1.9169811320754715,0.0075000000000000015,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514526,0.5776290950799278,2.291449439617155,0.3863042308106348,29.733031880635053,0.25332793206236004,7.873510700826415,0.6636729359390712,3.16975796409086,1.9809911134278664,0.22757284527744043,0.2206821172849141,108552192,44322816,11407360,47112192,43376640,16101376,33501184,10797056,46260224,2977792,8474624,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,60.933,0.667,9.6,9.2,0.533,95.533,13.2,5.067,0,0.002996569468267581,0.003072916666666667,0.08055555555555556,0.003387869711718457,0.003125,0.08567073170731705,0.0035,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0045993138936535165,0.004731250000000001,0.7083333333333335,0.015273195876288568,0.004825000000000001,1.9169811320754715,0.0075000000000000015,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514527,0.5776290950799278,2.291449439617155,0.3863042308106348,29.733031880635053,0.2479216133197324,7.5745101650819295,0.6636729359390712,3.16975796409086,1.9362896260772966,0.23214909017619081,0.2206821172849141,108552192,44322816,11407360,47112192,43376640,16101376,33501184,10797056,46260224,2977792,8474624,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,57.867,0.667,9.6,9.2,0.667,95.533,13.2,5.067,0,0.002996569468267581,0.003072916666666667,0.08055555555555556,0.0033571704677232317,0.003125,0.08567073170731705,0.0035384615384615385,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0045993138936535165,0.004731250000000001,0.7083333333333335,0.011518749999999944,0.004825000000000001,1.9169811320754715,0.007642857142857144,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514528,0.5776290950799278,2.291449439617155,0.3863042308106348,29.733031880635053,0.24251529457710477,7.5745101650819295,0.6636729359390712,3.16975796409086,1.8915881387267266,0.23672533507494123,0.2206821172849141,108552192,44322816,11407360,47112192,43376640,16101376,33501184,10797056,46260224,2977792,8474624,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,57.867,0.667,9.6,9.2,0.667,95.533,13.2,5.067,0,0.002996569468267581,0.003072916666666667,0.08055555555555556,0.0033571704677232317,0.003125,0.08567073170731705,0.0035384615384615385,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0045993138936535165,0.004731250000000001,0.7083333333333335,0.011518749999999944,0.004825000000000001,1.9169811320754715,0.007642857142857144,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514529,0.5776290950799278,2.291449439617155,0.37342955779539605,29.733031880635053,0.2371089758344771,7.5745101650819295,0.6636729359390712,3.16975796409086,2.427227828160245,0.20981777777777208,0.2206821172849141,108552192,44322816,11399168,47112192,43376640,16101376,33501184,10797056,46456832,2977792,8474624,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,57.867,0.667,9.6,9.2,0.667,95.533,13.2,5.067,0,0.002996569468267581,0.003072916666666667,0.08055555555555556,0.0033571704677232317,0.003125,0.08567073170731705,0.0035384615384615385,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0045993138936535165,0.004731250000000001,0.7083333333333335,0.011518749999999944,0.004825000000000001,1.9169811320754715,0.007642857142857144,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514530,0.5776290950799278,2.291449439617155,0.37342955779539605,28.5126484308733,0.23170265709184945,7.5745101650819295,0.6636729359390712,3.16975796409086,2.427227828160245,0.23851464683035256,0.2206821172849141,108552192,44322816,11399168,45793280,43376640,16101376,33501184,10797056,46456832,2977792,8474624,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,57.867,0.667,9.6,9.2,0.667,95.533,13.2,5.067,0,0.002996569468267581,0.003072916666666667,0.08055555555555556,0.0033571704677232317,0.003125,0.08567073170731705,0.0035384615384615385,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0045993138936535165,0.004731250000000001,0.7083333333333335,0.011518749999999944,0.004825000000000001,1.9169811320754715,0.007642857142857144,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514531,0.5776290950799278,2.291449439617155,0.2932466603053416,28.5126484308733,0.22629633834922186,7.5745101650819295,0.6636729359390712,3.16975796409086,2.427227828160245,0.23393840193160223,0.2206821172849141,108552192,44322816,11399168,45793280,43376640,16101376,33501184,10797056,46456832,2977792,8474624,58725.41757270186,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,57.867,0.667,9.6,9.2,0.667,95.533,13.2,5.067,0,0.002996569468267581,0.003072916666666667,0.08055555555555556,0.0033571704677232317,0.003125,0.08567073170731705,0.0035384615384615385,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0045993138936535165,0.004731250000000001,0.7083333333333335,0.011518749999999944,0.004825000000000001,1.9169811320754715,0.007642857142857144,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514532,0.5692029615210723,1.3241913535192469,0.2932466603053416,28.5126484308733,0.22089001960659418,7.5745101650819295,0.6636729359390712,3.16975796409086,2.427227828160245,0.22936215703285184,0.2206821172849141,108556288,44322816,11399168,45793280,43376640,16101376,33501184,10797056,46456832,2977792,8474624,71187.73680002781,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,10.267,17.8,0.6,57.867,0.667,9.6,9.2,0.667,95.533,13.2,5.067,0,0.002996569468267581,0.003072916666666667,0.08055555555555556,0.0033571704677232317,0.003125,0.08567073170731705,0.0035384615384615385,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0045993138936535165,0.004731250000000001,0.7083333333333335,0.011518749999999944,0.004825000000000001,1.9169811320754715,0.007642857142857144,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514533,0.5692029615210723,1.3522629076937414,0.2932466603053416,28.5126484308733,0.2154837008639666,7.5745101650819295,0.6636729359390712,3.1839735975837287,2.427227828160245,0.22478591213410146,0.2206821172849141,108556288,44322816,11399168,45793280,43376640,16101376,33501184,10313728,46456832,2977792,8474624,71187.73680002781,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.067,17.8,0.6,57.867,0.733,9.6,9.2,0.667,95.533,13.2,5.067,0,0.003,0.003072916666666667,0.08055555555555556,0.0033571704677232317,0.003142857142857143,0.08567073170731705,0.0035384615384615385,0.002340650406504066,0.009368055555555557,0.002916666666666667,0.0046,0.004731250000000001,0.7083333333333335,0.011518749999999944,0.004857142857142857,1.9169811320754715,0.007642857142857144,0.17322936660268715,0.21818965517241384,0.004583333333333334
1705514534,0.5692029615210723,1.3803344618682356,0.2932466603053416,27.078148090331837,0.2066827838763267,7.5745101650819295,0.4591492099454961,3.1839735975837287,2.427227828160245,0.27091391951965416,0.2206821172849141,108556288,44322816,11399168,45793280,43376640,16101376,33501184,10313728,46456832,2977792,8474624,71187.73680002781,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,17.933,0.8,56.667,0.733,9.6,10,0.667,109.533,13.867,6,0,0.003,0.003061068702290077,0.2071428571428571,0.003308870967741936,0.003142857142857143,0.20136718749999993,0.0035384615384615385,0.0034149620105201634,0.12686567164179108,0.0029406779661016952,0.0046,0.004709923664122139,0.8571428571428569,0.008555147058823528,0.004857142857142857,2.1154761904761905,0.007642857142857144,0.20870328425821066,0.2283582089552239,0.004588135593220339
1705514535,0.5475832972738915,1.165362499999958,0.2932466603053416,27.078148090331837,0.2016350305487003,7.5745101650819295,0.5443354379148447,3.0957386167742773,2.427227828160245,0.27091391951965416,0.2206821172849141,108556288,44322816,11399168,45793280,43376640,16101376,33501184,10313728,46456832,2977792,8474624,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,18.467,0.8,56.667,0.733,9.6,10,0.667,109.533,13.867,6,0,0.003,0.003060115606936416,0.2071428571428571,0.003308870967741936,0.003142857142857143,0.20136718749999993,0.0035384615384615385,0.0034149620105201634,0.12686567164179108,0.0029406779661016952,0.0046,0.004708208092485549,0.8571428571428569,0.008555147058823528,0.004857142857142857,2.1154761904761905,0.007642857142857144,0.20870328425821066,0.2283582089552239,0.004588135593220339
1705514536,0.5475832972738915,1.165362499999958,0.2932466603053416,27.078148090331844,0.3087213992012425,7.5745101650819295,0.5443354379148447,3.0957386167742773,2.427227828160245,0.27091391951965416,0.2206821172849141,108556288,44322816,11399168,45793280,43372544,16101376,33501184,10313728,46456832,2977792,8474624,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,18.467,0.8,56.667,0.733,9.6,10,0.667,109.533,13.867,6,0,0.003,0.003060115606936416,0.2071428571428571,0.003308870967741936,0.003142857142857143,0.20136718749999993,0.0035384615384615385,0.0034149620105201634,0.12686567164179108,0.0029406779661016952,0.0046,0.004708208092485549,0.8571428571428569,0.008555147058823528,0.004857142857142857,2.1154761904761905,0.007642857142857144,0.20870328425821066,0.2283582089552239,0.004588135593220339
1705514537,0.5475832972738915,1.3851066260778997,0.2932466603053416,27.078148090331844,0.3087213992012425,7.5745101650819295,0.5443354379148447,3.0957386167742773,2.4272278281602455,0.27091391951965416,0.2206821172849142,108556288,44322816,11399168,45793280,43372544,16101376,33501184,10313728,46456832,2977792,8474624,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,18.467,0.8,56.667,0.733,9.6,10,0.667,109.533,13.867,6,0,0.003,0.003060115606936416,0.2071428571428571,0.003308870967741936,0.003142857142857143,0.20136718749999993,0.0035384615384615385,0.0034149620105201634,0.12686567164179108,0.0029406779661016952,0.0046,0.004708208092485549,0.8571428571428569,0.008555147058823528,0.004857142857142857,2.1154761904761905,0.007642857142857144,0.20870328425821066,0.2283582089552239,0.004588135593220339
1705514538,0.5475832972738915,1.3570350719034052,0.2932466603053416,27.078148090331844,0.3087213992012425,7.5745101650819295,0.5567726277925886,3.0957386167742773,2.4272278281602455,0.27091391951965416,0.12783768977646595,108556288,44322816,11399168,45793280,43372544,16101376,33308672,10313728,46456832,2977792,8474624,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,18.467,0.8,56.667,0.733,9.333,10,0.667,109.533,13.867,6,0,0.003,0.003060115606936416,0.2071428571428571,0.003308870967741936,0.003142857142857143,1.0903061224489796,0.0035384615384615385,0.0034149620105201634,0.12686567164179108,0.0029406779661016952,0.0046,0.004708208092485549,0.8571428571428569,0.008555147058823528,0.004857142857142857,2.2180612244897957,0.007642857142857144,0.20870328425821066,0.2283582089552239,0.004588135593220339
1705514539,0.5475832972738915,1.328963517728911,0.2932466603053416,27.078148090331844,0.3087213992012425,7.5745101650819295,0.5567726277925886,3.0957386167742773,2.4272278281602455,0.27091391951965416,0.1309030477703386,108556288,44322816,11399168,45793280,43372544,16101376,33308672,10313728,46456832,2977792,8474624,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,18.4,0.733,56.533,0.667,9.333,10,0.6,109.733,14.267,5.867,0,0.003,0.0030579374275782156,0.3541666666666667,0.0033068868304470395,0.003148148148148148,1.0903061224489796,0.004047619047619047,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.0046,0.004704287369640788,0.9500000000000002,0.008477941176470584,0.004866666666666667,2.2180612244897957,0.008545454545454545,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514540,0.5475832972738915,1.3008919635544165,0.2932466603053416,27.078148090331844,0.3087213992012425,7.5745101650819295,0.5567726277925886,3.0957386167742773,2.4272278281602455,0.27091391951965416,0.13396840576421126,108556288,44322816,11399168,45793280,43372544,16101376,33308672,10313728,46456832,2977792,8474624,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,18.4,0.733,56.533,0.667,9.333,10,0.6,109.733,14.267,5.867,0,0.003,0.0030579374275782156,0.3541666666666667,0.0033068868304470395,0.003148148148148148,1.0903061224489796,0.004047619047619047,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.0046,0.004704287369640788,0.9500000000000002,0.008477941176470584,0.004866666666666667,2.2180612244897957,0.008545454545454545,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514541,0.5475832972738915,1.2728204093799222,0.2932466603053416,27.078148090331844,0.3087213992012425,7.5745101650819295,0.5567726277925886,3.0957386167742773,2.4272278281602455,0.27091391951965416,0.13703376375808396,108556288,44322816,11399168,45793280,43372544,16101376,33308672,10313728,46456832,2977792,8474624,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,18.4,0.733,56.533,0.667,9.333,10,0.6,109.733,14.267,5.867,0,0.003,0.0030579374275782156,0.3541666666666667,0.0033068868304470395,0.003148148148148148,1.0903061224489796,0.004047619047619047,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.0046,0.004704287369640788,0.9500000000000002,0.008477941176470584,0.004866666666666667,2.2180612244897957,0.008545454545454545,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514542,0.5475832972738915,1.244748855205428,0.2932466603053416,27.078148090331844,0.3087213992012425,5.0718579172189475,0.5567726277925886,3.0957386167742773,2.2512918315940658,0.27091391951965416,0.15830790561192035,108556288,44322816,11399168,45793280,43372544,16101376,33308672,10313728,46456832,2977792,8638464,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,18.4,0.733,54.867,0.667,9.333,10,0.667,109.733,14.267,5.867,0,0.003,0.0030579374275782156,0.3541666666666667,0.0032690159003008162,0.003148148148148148,1.0903061224489796,0.0040526315789473685,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.0046,0.004704287369640788,0.9500000000000002,0.006801470588235285,0.004866666666666667,2.2180612244897957,0.00855,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514543,0.5475832972738915,1.6557395316103944,0.2932466603053416,27.078148090331844,0.3087213992012425,5.188477820812122,0.5567726277925886,3.0957386167742773,2.2512918315940658,0.26316050977567074,0.16174143245980338,108556288,44298240,11399168,45793280,43372544,16101376,33308672,10313728,46456832,2977792,8638464,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,28,3,4,4,4,2,11.733,18.4,0.733,54.867,0.667,9.333,10,0.667,109.733,14.267,5.867,0,0.003,0.0030579374275782156,0.3541666666666667,0.0032690159003008162,0.003148148148148148,1.0903061224489796,0.0040526315789473685,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.0046,0.004704287369640788,0.9500000000000002,0.006801470588235285,0.004866666666666667,2.2180612244897957,0.00855,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514544,0.5475832972738915,1.6557395316103944,0.2502746205338194,27.167166285278537,0.3087213992012424,5.483740061376669,0.5567726277925886,3.0957386167742773,2.2512918315940658,0.26316050977567074,0.16517495930768644,108556288,44298240,11399168,45854720,43372544,16494592,33308672,10313728,46456832,2977792,8638464,88619.6451752488,0,0,0,0,0,0,4,4,9,4,3,31,3,4,4,4,2,11.733,18.4,0.733,54.867,0.667,9.333,10,0.667,109.733,14.267,5.867,0,0.003,0.0030579374275782156,0.3541666666666667,0.0032690159003008162,0.003148148148148148,1.0903061224489796,0.0040526315789473685,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.0046,0.004704287369640788,0.9500000000000002,0.006801470588235285,0.004866666666666667,2.2180612244897957,0.00855,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514545,0.5977328598743479,1.6557395316103944,0.36866483138333966,27.167166285278537,0.3087213992012424,5.603117892737185,0.5567726277925886,3.0957386167742773,2.3472096255953154,0.26316050977567074,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10313728,46465024,2977792,8638464,69926.24965856323,0,0,0,0,0,0,4,4,9,4,3,31,3,4,4,4,2,11.733,18.4,0.733,54.867,0.667,9.333,10,0.667,109.733,14.267,5.867,0,0.003,0.0030579374275782156,0.3541666666666667,0.0032690159003008162,0.003148148148148148,1.0903061224489796,0.0040526315789473685,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.0046,0.004704287369640788,0.9500000000000002,0.006801470588235285,0.004866666666666667,2.2180612244897957,0.00855,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514546,0.4818462774325661,1.6557395316103944,0.36866483138333966,27.167166285278537,0.31247659024862745,5.722495724097701,0.5567726277925886,3.0957386167742773,2.3472096255953154,0.26316050977567074,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10313728,46465024,2977792,8638464,33227.700700598725,0,0,0,0,0,0,4,4,9,4,3,31,3,4,4,4,2,11.733,18.4,0.733,54.867,0.667,9.333,10,0.667,109.733,14.267,5.867,0,0.003,0.0030579374275782156,0.3541666666666667,0.0032690159003008162,0.003148148148148148,1.0903061224489796,0.0040526315789473685,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.0046,0.004704287369640788,0.9500000000000002,0.006801470588235285,0.004866666666666667,2.2180612244897957,0.00855,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514547,0.49193040021277723,1.6557395316103944,0.3969346622369884,27.167166285278537,0.31247659024862745,5.841873555458218,0.5567726277925886,3.0957386167742773,2.3472096255953154,0.26316050977567074,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10313728,46465024,2977792,8638464,33923.09304720836,0,0,0,0,0,0,4,4,9,4,3,31,3,4,4,4,2,11.733,18.4,0.733,54.867,0.667,9.333,10,0.667,109.733,14.267,5.867,0,0.003,0.0030579374275782156,0.3541666666666667,0.0032690159003008162,0.003148148148148148,1.0903061224489796,0.0040526315789473685,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.0046,0.004704287369640788,0.9500000000000002,0.006801470588235285,0.004866666666666667,2.2180612244897957,0.00855,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514548,0.5020145229929883,1.6557395316103944,0.3969346622369884,27.167166285278537,0.3126249554790422,7.1626698816309675,0.5567726277925886,3.0957386167742773,2.3472096255953154,0.26316050977567074,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10313728,46465024,2977792,8638464,34618.48539381798,0,0,0,0,0,0,4,4,9,4,3,31,3,4,4,4,2,11.533,18.4,0.733,54.867,0.667,9.333,10,0.667,109.733,14.267,5.867,0,0.002996116504854369,0.0030579374275782156,0.3541666666666667,0.0032690159003008162,0.003133333333333334,1.0903061224489796,0.0040526315789473685,0.003603072983354674,0.1577263779527559,0.0029401709401709404,0.004599223300970874,0.004704287369640788,0.9500000000000002,0.006801470588235285,0.00484,2.2180612244897957,0.00855,0.21155254777070068,0.23390748031496061,0.0045880341880341876
1705514549,0.5120986457731994,1.6557395316103944,0.3969346622369884,27.167166285278537,0.3126249554790422,7.1626698816309675,0.5567726277925886,2.6424794869088455,2.3472096255953154,0.2266418720343841,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10313728,46465024,2977792,8638464,35313.877740427604,0,0,0,0,0,0,4,4,9,4,3,31,3,4,4,4,2,11.2,18.133,0.6,53.667,0.667,9.333,8.933,0.667,100.333,13.733,5,0,0.00299601593625498,0.0030606060606060605,0.5,0.0032669023420238623,0.003133333333333334,1.3079646017699116,0.0040526315789473685,0.004875511875511875,0.1686731107205624,0.002933884297520661,0.0045992031872509965,0.004709090909090909,0.9571428571428571,0.006613475177304967,0.00484,2.2615929203539826,0.00855,0.21973684210526312,0.23478910369068542,0.004586776859504133
1705514550,0.5221827685534104,1.6557395316103944,0.3969346622369884,27.167166285278537,0.3126249554790422,7.1626698816309675,0.5567726277925886,3.1299159714483182,2.3472096255953154,0.22225586353812293,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10313728,46465024,2977792,8638464,36009.27008703722,0,0,0,0,0,0,4,4,9,4,3,31,3,4,4,4,2,11.2,18.067,0.6,53.667,0.667,9.333,8.933,0.667,100.333,13.733,5,0,0.00299601593625498,0.0030554854981084487,0.5,0.0032669023420238623,0.003133333333333334,1.3079646017699116,0.0040526315789473685,0.004875511875511875,0.1686731107205624,0.002933884297520661,0.0045992031872509965,0.004699873896595208,0.9571428571428571,0.006613475177304967,0.00484,2.2615929203539826,0.00855,0.21973684210526312,0.23478910369068542,0.004586776859504133
1705514551,0.6050473668126649,1.6557395316103944,0.3969346622369884,27.167166285278537,0.3126249554790422,7.1626698816309675,0.5567726277925886,3.1299159714483182,2.3472096255953154,0.2697032740351609,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10313728,46465024,2977792,8638464,41723.54079657736,0,0,0,0,0,14443.131931098927,4,4,9,4,3,31,3,4,4,4,2,11.2,18.067,0.6,53.667,0.667,9.333,8.933,0.667,100.333,13.733,5,0,0.00299601593625498,0.0030554854981084487,0.5,0.0032669023420238623,0.003133333333333334,1.3079646017699116,0.0040526315789473685,0.004875511875511875,0.1686731107205624,0.002933884297520661,0.0045992031872509965,0.004699873896595208,0.9571428571428571,0.006613475177304967,0.00484,2.2615929203539826,0.00855,0.21973684210526312,0.23478910369068542,0.004586776859504133
