time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705615069,1.4091766310890712,14.242263509411243,0.19575368005120836,0.22188299423817276,4.561792348109231,1.0073415441329574,0.40800138352452753,0.07723266015560303,0.26793921802626136,0.8224827448234224,0,0.26975763738825725,0.258809868193243,19.994183839993955,1.1909260120986538,216858624,137998336,6250496,432451584,107724800,331243520,70860800,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,1880131.147540984,0,708364.558713322,17405.93537136941,0,0,2195715.2163797114,13,10,7,4,12,19,5,5,3,11,1,3,6,22,10,7.067,3.533,21.8,2.4,2.4,2.467,19,0,0,0,0,0,0.0398391812865497,0.003032608695652174,0.04146341463414634,0.15357142857142855,0.0023235294117647056,0.0030227272727272724,0.020200000000000017,0.09791666666666665,0.004658695652173913,0.16719999999999993,0.23071428571428573,0.004464705882352941,0.0046409090909090905,0.08695512820512821
1705615070,1.4091766310890712,14.242263509411243,0.19575368005120836,0.22188299423817276,4.561792348109231,1.0073415441329574,0.40800138352452753,0.07723266015560303,0.29576847702497017,0.8224827448234224,0,0.26975763738825725,0.258809868193243,19.994183839993955,1.1909260120986538,216858624,137998336,6250496,432451584,107724800,331243520,70860800,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,1880131.147540984,0,708364.558713322,0,0,0,2195715.2163797114,13,10,7,4,12,19,5,5,3,11,1,3,6,22,10,7.067,3.533,21.8,2.4,2.4,2.467,19,0,0,0,0,0,0.0398391812865497,0.003032608695652174,0.04146341463414634,0.15357142857142855,0.0023235294117647056,0.0030227272727272724,0.020200000000000017,0.09791666666666665,0.004658695652173913,0.16719999999999993,0.23071428571428573,0.004464705882352941,0.0046409090909090905,0.08695512820512821
1705615071,1.4091766310890712,14.242263509411243,0.19575368005120836,0.22188299423817276,4.561792348109231,1.0073415441329574,0.40800138352452753,0.07723266015560303,0.2893706471322616,0.8224827448234224,0,0.26975763738825725,0.258809868193243,19.994183839993955,1.1909260120986538,216858624,137998336,6250496,432451584,107724800,331243520,70860800,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,1880131.147540984,0,708364.558713322,0,0,0,2195715.2163797114,13,10,7,4,12,19,5,5,3,11,1,3,6,22,10,7.067,3.533,21.8,2.4,2.4,2.467,19,0,0,0,0,0,0.0398391812865497,0.003032608695652174,0.04146341463414634,0.15357142857142855,0.0023235294117647056,0.0030227272727272724,0.020200000000000017,0.09791666666666665,0.004658695652173913,0.16719999999999993,0.23071428571428573,0.004464705882352941,0.0046409090909090905,0.08695512820512821
1705615072,1.4091766310890712,14.242263509411243,0.19575368005120836,0.22188299423817276,4.561792348109231,1.0073415441329574,0.40800138352452753,0.07795353149081619,0.282972817239553,0.8224827448234224,0,0.26975763738825725,0.258809868193243,19.98884633544935,1.1909260120986538,216858624,137998336,6250496,432451584,107724800,331243520,70860800,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,1880131.147540984,0,708364.558713322,0,0,0,2195715.2163797114,13,10,7,4,12,19,5,5,3,11,1,3,6,22,10,7.067,3.533,21.8,2.4,2,2.467,19,0,0,0,0,0,0.0398391812865497,0.003032608695652174,0.04146341463414634,0.15357142857142855,0.0019999999999999996,0.0030227272727272724,0.020200000000000017,0.09791666666666665,0.004658695652173913,0.16719999999999993,0.23071428571428573,0.0044,0.0046409090909090905,0.08695512820512821
1705615073,1.5089935156469467,14.242263509411243,0.19575368005120836,0.22188299423817276,4.561792348109231,1.0073415441329574,0.3272637291351251,0.07795353149081619,0.27657498734684455,0.8224827448234224,0,0.26975763738825725,0.258809868193243,19.98884633544935,1.2485026204143153,216858624,137998336,6250496,432451584,107724800,331243520,70860800,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,1880131.147540984,0,590237.8136035621,0,0,0,2616860.494135263,13,10,7,4,12,19,5,5,3,11,1,3,6,22,10,6.733,3.533,21.8,2.067,1.667,2.133,18,0,0,0,0,0,0.039912280701754385,0.003032608695652174,0.04146341463414634,0.15183823529411766,0.001982456140350877,0.0030229885057471264,0.01735,0.09797619047619048,0.004658695652173913,0.16719999999999993,0.23036764705882354,0.004396491228070175,0.004641379310344828,0.08652823920265783
1705615074,1.5089935156469467,14.242263509411243,0.19575368005120836,0.22188299423817276,4.561792348109231,1.0383313488688797,0.3342376932947177,0.07795353149081619,0.27017715745413595,0.8224827448234224,0,0.2751933958396114,0.258809868193243,19.98884633544935,1.2485026204143153,216858624,137998336,6250496,432451584,107724800,331243520,70860800,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,1880131.147540984,0,602815.7346844772,0,0,0,2616860.494135263,13,10,7,4,12,19,5,5,3,11,1,3,6,22,10,6.733,3.533,21.8,2.067,1.667,2.133,18,0,0,0,0,0,0.039912280701754385,0.003032608695652174,0.04146341463414634,0.15183823529411766,0.001982456140350877,0.0030229885057471264,0.01735,0.09797619047619048,0.004658695652173913,0.16719999999999993,0.23036764705882354,0.004396491228070175,0.004641379310344828,0.08652823920265783
1705615075,1.5089935156469467,13.374077121386547,0.18924022286318265,0.22188299423817276,4.490178654594906,1.0383313488688797,0.34121165745431037,0.07795353149081619,0.26377932756142736,0.8224827448234224,0,0.2751933958396114,0.258809868193243,19.98884633544935,1.2485026204143153,216858624,137990144,6258688,432451584,97906688,331243520,70860800,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,2538796.5553178657,0,615393.6557653924,0,0,0,2616860.494135263,13,10,7,4,12,19,5,5,3,11,1,3,6,22,10,6.733,3.533,21.8,2.067,1.667,2.133,18,0,0,0,0,0,0.039912280701754385,0.003032608695652174,0.04146341463414634,0.15183823529411766,0.001982456140350877,0.0030229885057471264,0.01735,0.09797619047619048,0.004658695652173913,0.16719999999999993,0.23036764705882354,0.004396491228070175,0.004641379310344828,0.08652823920265783
1705615076,1.5089935156469467,13.374077121386547,0.18924022286318265,0.22188299423817276,4.490178654594906,1.0383313488688797,0.34818562161390304,0.07795353149081619,0.2573814976687188,0.8224827448234224,0,0.2751933958396114,0.258809868193243,19.98884633544935,1.2485026204143153,216858624,137990144,6258688,432451584,97906688,331243520,70860800,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,2538796.5553178657,0,627971.5768463074,0,0,0,2616860.494135263,13,10,7,4,12,19,5,5,3,11,1,3,6,22,10,6.733,3.533,21.8,2.067,1.667,2.133,18,0,0,0,0,0,0.039912280701754385,0.003032608695652174,0.04146341463414634,0.15183823529411766,0.001982456140350877,0.0030229885057471264,0.01735,0.09797619047619048,0.004658695652173913,0.16719999999999993,0.23036764705882354,0.004396491228070175,0.004641379310344828,0.08652823920265783
1705615077,1.5089935156469467,13.374077121386547,0.18924022286318265,0.22188299423817276,4.490178654594906,0.9831411586339547,0.36990046496040657,0.07795353149081619,0.2509836677760102,0.8224827448234224,0,0.2751933958396114,0.22559649110248395,19.98884633544935,1.2485026204143153,216858624,137990144,6258688,432451584,97906688,331227136,70893568,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,2538796.5553178657,0,905065.699344564,0,0,0,2616860.494135263,13,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.733,3.533,21.8,2.067,1.667,2.133,18,0,0,0,0,0,0.039912280701754385,0.003032608695652174,0.04146341463414634,0.15183823529411766,0.001982456140350877,0.0030229885057471264,0.01735,0.09797619047619048,0.004658695652173913,0.16719999999999993,0.23036764705882354,0.004396491228070175,0.004641379310344828,0.08652823920265783
1705615078,1.2899086154182828,13.374077121386547,0.18924022286318265,0.21339947981889434,4.490178654594906,0.9831411586339547,0.3772356605348456,0.07795353149081619,0.2445858378833017,0.8224827448234224,0,0.2751933958396114,0.23030706586214866,19.98884633544935,1.2485026204143153,216858624,137990144,6258688,432459776,97906688,331227136,70893568,4386816,267853824,98451456,4575232,2920448,307056640,14667776,113369088,2538796.5553178657,0,923013.3218573377,0,0,0,2616860.494135263,13,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.4,3.533,21.8,2.067,1.667,1.467,18,0,0,0,0,0,0.04,0.003032608695652174,0.04146341463414634,0.15183823529411766,0.001982456140350877,0.0030232558139534882,0.01735,0.11181818181818202,0.004658695652173913,0.16719999999999993,0.23036764705882354,0.004396491228070175,0.004641860465116279,0.08652823920265783
1705615079,1.2647587234908337,13.374077121386547,0.1780534088721404,0.21339947981889434,4.490178654594906,0.9831411586339547,0.4401117344663411,0.07471329731778974,0.3179865454974679,0.8207297681814382,0,0.2751933958396114,0.2350176406218134,19.98884633544935,1.2485026204143153,216858624,137990144,6258688,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307056640,14667776,113369088,2538796.5553178657,0,1076857.3507664138,32227.861048821745,0,0,2616860.494135263,13,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.6,3.933,22.8,1.533,1.667,1.467,16.667,0,0,0,0,0,0.03976510067114094,0.003011049723756906,0.041600946372239746,0.1525,0.0019824561403508772,0.0030232558139534882,0.016562500000000004,0.1281818181818182,0.004619889502762432,0.1708381502890174,0.23050000000000004,0.004396491228070175,0.004641860465116279,0.08679867986798681
1705615080,1.2396088315633846,12.950956893775414,0.1780534088721404,0.21339947981889434,4.4901786545949065,0.9831411586339547,0.4401117344663411,0.07471329731778974,0.3179865454974679,0.8207297681814382,0,0.2751933958396114,0.23972821538147815,19.98884633544935,1.2485026204143153,216858624,137990144,6258688,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307056640,14667776,113369088,2694612.872061462,0,1076857.3507664138,32227.861048821745,0,0,2616860.494135263,13,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.6,3.933,22.8,1.533,1.667,1.467,13.933,0,0,0,0,0,0.03976510067114094,0.003011049723756906,0.041600946372239746,0.1525,0.0019824561403508772,0.0030232558139534882,0.016521739130434785,0.1281818181818182,0.004619889502762432,0.1708381502890174,0.23050000000000004,0.004396491228070175,0.004641860465116279,0.08702614379084969
1705615081,1.2144589396359355,12.950956893775414,0.1780534088721404,0.21339947981889434,4.4901786545949065,0.9831411586339547,0.4401117344663412,0.07471329731778974,0.3179865454974679,0.8207297681814382,0,0.2678401607722835,0.28263448557988446,19.98884633544935,1.2485026204143153,216858624,137990144,6258688,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307056640,14667776,113369088,2694612.872061462,0,1076857.3507664138,32227.861048821745,0,0,2616860.494135263,13,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.6,3.933,22.8,1.533,1.667,1.467,13.933,0,0,0,0,0,0.03976510067114094,0.003011049723756906,0.041600946372239746,0.1525,0.0019824561403508772,0.0030232558139534882,0.016521739130434785,0.1281818181818182,0.004619889502762432,0.1708381502890174,0.23050000000000004,0.004396491228070175,0.004641860465116279,0.08702614379084969
1705615082,1.4188959587273207,12.950956893775414,0.1780534088721404,0.21339947981889434,4.518084109845678,0.9831411586339547,0.4401117344663412,0.07471329731778974,0.3179865454974679,0.8207297681814382,0.00016841582754218885,0.2678401607722835,0.24075512067908508,19.98884633544935,1.0611717383468164,216850432,137990144,6258688,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307056640,14667776,113369088,2694612.872061462,0,1076857.3507664138,32227.861048821745,0,0,2224215.1151041235,14,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.6,3.933,22.8,1.533,1.667,1.467,13.933,0,0,0,0,0,0.03976510067114094,0.0030113636363636362,0.041600946372239746,0.1525,0.0019824561403508772,0.0030232558139534882,0.016521739130434785,0.1281818181818182,0.004620454545454546,0.1708381502890174,0.23050000000000004,0.004396491228070175,0.004641860465116279,0.08702614379084969
1705615083,1.4188959587273207,12.950956893775414,0.1780534088721404,0.21339947981889434,4.518084109845678,0.9831411586339547,0.4401117344663412,0.07471329731778974,0.3179865454974679,0.8207297681814382,0.00016841582754218885,0.2678401607722835,0.23604454591942037,19.98884633544935,1.1944284324993462,216850432,137990144,6258688,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307056640,14667776,113434624,2694612.872061462,0,1076857.3507664138,32227.861048821745,0,0,2187237.202723013,14,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.6,3.933,22.333,1.533,1.667,1.467,13.933,0,0,0,0,0,0.03976510067114094,0.0030113636363636362,0.041860465116279076,0.1525,0.0019824561403508772,0.0030232558139534882,0.016521739130434785,0.1281818181818182,0.004620454545454546,0.1731707317073171,0.23050000000000004,0.004396491228070175,0.004641860465116279,0.08702614379084969
1705615084,1.3366290613718703,12.950956893775414,0.1780534088721404,0.21339947981889434,4.518084109845678,0.9831411586339547,0.4401117344663412,0.07471329731778974,0.3179865454974679,0.8207297681814382,0.00016841582754218885,0.2678401607722835,0.26834357916230883,19.98884633544935,1.1944284324993462,216850432,137990144,6258688,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307064832,14667776,113434624,2694612.872061462,0,1076857.3507664138,32227.861048821745,0,0,2187237.202723013,14,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.6,3.933,22.333,1.533,1.667,1.467,13.933,0,0,0,0,0,0.03976510067114094,0.0030113636363636362,0.041860465116279076,0.1525,0.0019824561403508772,0.0030232558139534882,0.016521739130434785,0.1281818181818182,0.004620454545454546,0.1731707317073171,0.23050000000000004,0.004396491228070175,0.004641860465116279,0.08702614379084969
1705615085,1.3366290613718703,12.950956893775414,0.1780534088721404,0.21339947981889434,4.518084109845678,0.9831411586339547,0.4401117344663412,0.07471329731778974,0.3179865454974679,0.8207297681814382,0.00016841582754218885,0.25893115991576243,0.26834357916230883,20.005975246151696,1.1944284324993462,216850432,137990144,6258688,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307064832,14663680,113434624,2694612.872061462,0,1076857.3507664138,32227.861048821745,0,0,2187237.202723013,14,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.6,3.933,22.333,1.533,1.667,1.467,13.933,0,0,0,0,0,0.03976510067114094,0.0030113636363636362,0.041860465116279076,0.1525,0.0019824561403508772,0.0030232558139534882,0.016521739130434785,0.1281818181818182,0.004620454545454546,0.1731707317073171,0.23050000000000004,0.004396491228070175,0.004641860465116279,0.08702614379084969
1705615086,1.3366290613718703,12.62744050688885,0.1780534088721404,0.21339947981889434,4.518084109845678,1.0170321950026495,0.4401117344663412,0.07426158008060504,0.3179865454974679,0.8126843991700119,0.00023962668684575068,0.25893115991576243,0.26834357916230883,20.005975246151696,1.1944284324993462,216850432,138006528,6258688,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307064832,14663680,113434624,2512281.7357990122,0,1076857.3507664138,32227.861048821745,0,0,2187237.202723013,14,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.6,3.933,22.333,1.533,1.667,1.467,13.933,0,0,0,0,0,0.03976510067114094,0.0030113636363636362,0.041860465116279076,0.1525,0.0019824561403508772,0.0030232558139534882,0.016521739130434785,0.1281818181818182,0.004620454545454546,0.1731707317073171,0.23050000000000004,0.004396491228070175,0.004641860465116279,0.08702614379084969
1705615087,1.3366290613718703,12.62744050688885,0.1780534088721404,0.21339947981889434,4.518084109845678,1.0170321950026495,0.43377993856822006,0.07426158008060504,0.3179865454974679,0.8126843991700119,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216850432,138006528,6258688,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307064832,14663680,113434624,2512281.7357990122,0,972536.6046695686,32227.861048821745,0,0,1146463.1043256996,14,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.6,3.933,22.333,1.533,1.933,1.467,13.933,0,0,0,0,0,0.03976510067114094,0.0030113636363636362,0.041860465116279076,0.1525,0.0018813559322033897,0.0030232558139534882,0.016521739130434785,0.1281818181818182,0.004620454545454546,0.1731707317073171,0.23050000000000004,0.004376271186440678,0.004641860465116279,0.08702614379084969
1705615088,1.3366290613718703,12.62744050688885,0.1685856129685957,0.21339947981889434,4.518084109845678,1.0170321950026495,0.43377993856822006,0.07426158008060504,0.2779004650868346,0.8126843991700119,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216850432,138006528,6250496,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307064832,14663680,113434624,2512281.7357990122,0,972536.6046695686,51836.618470591966,0,0,1146463.1043256996,14,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.733,3.933,22.333,1.667,2.067,1.6,14.333,0,0,0,0,0,0.03952702702702703,0.0030113636363636362,0.041860465116279076,0.1458955223880597,0.0019180327868852456,0.0030227272727272724,0.017346938775510204,0.12727272727272734,0.004620454545454546,0.1731707317073171,0.22917910447761194,0.004383606557377049,0.0046409090909090905,0.08709677419354839
1705615089,1.3366290613718703,12.62744050688885,0.1685856129685957,0.21339947981889434,4.518084109845678,1.0170321950026495,0.43377993856822006,0.07426158008060504,0.2779004650868346,0.8126843991700119,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216850432,138006528,6250496,432459776,97906688,331227136,70893568,4382720,267857920,98451456,4575232,2920448,307064832,14663680,113434624,2512281.7357990122,0,972536.6046695686,51836.618470591966,0,0,1146463.1043256996,14,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.733,3.933,22.333,1.667,2.067,1.6,14.333,0,0,0,0,0,0.03952702702702703,0.0030113636363636362,0.041860465116279076,0.1458955223880597,0.0019180327868852456,0.0030227272727272724,0.017346938775510204,0.12727272727272734,0.004620454545454546,0.1731707317073171,0.22917910447761194,0.004383606557377049,0.0046409090909090905,0.08709677419354839
1705615090,1.3366290613718703,12.62744050688885,0.1685856129685957,0.21339947981889434,3.894287297079652,1.0170321950026495,0.43377993856822006,0.07426158008060504,0.2950303226702508,0.8126843991700119,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216850432,138006528,6250496,432459776,97906688,331227136,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2512281.7357990122,0,972536.6046695686,56886.2552659599,0,0,1146463.1043256996,14,10,7,4,12,15,5,5,3,11,1,3,6,22,10,6.733,3.933,22.333,1.667,2.067,1.6,14.333,0,0,0,0,0,0.03952702702702703,0.0030113636363636362,0.041860465116279076,0.1458955223880597,0.0019180327868852456,0.0030227272727272724,0.017346938775510204,0.12727272727272734,0.004620454545454546,0.1731707317073171,0.22917910447761194,0.004383606557377049,0.0046409090909090905,0.08709677419354839
1705615091,1.3366290613718703,9.458843929543747,0.1685856129685957,0.21339947981889434,4.461804538145439,1.069759834543276,0.43377993856822006,0.07426158008060504,0.2950303226702508,0.8126843991700118,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216850432,138006528,6250496,432459776,98643968,331247616,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2321239.147537616,0,972536.6046695686,56886.2552659599,0,0,1146463.1043256996,14,10,7,4,8,15,5,5,3,11,1,3,6,22,10,6.733,3.933,22.333,1.667,2.067,1.6,14.333,0,0,0,0,0,0.03952702702702703,0.0030113636363636362,0.041860465116279076,0.1458955223880597,0.0019180327868852456,0.0030227272727272724,0.017346938775510204,0.12727272727272734,0.004620454545454546,0.1731707317073171,0.22917910447761194,0.004383606557377049,0.0046409090909090905,0.08709677419354839
1705615092,1.3366290613718703,11.056940378986612,0.1685856129685957,0.21339947981889434,4.461804538145439,1.069759834543276,0.43377993856822006,0.07426158008060504,0.2950303226702508,0.8126843991700118,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216850432,138006528,6250496,432459776,98643968,331247616,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2713418.5795717146,0,972536.6046695686,56886.2552659599,0,0,1146463.1043256996,14,10,7,4,8,15,5,5,3,11,1,3,6,22,10,6.733,3.933,22.333,1.667,2.067,1.6,14.333,0,0,0,0,0,0.03952702702702703,0.0030113636363636362,0.041860465116279076,0.1458955223880597,0.0019180327868852456,0.0030227272727272724,0.017346938775510204,0.12727272727272734,0.004620454545454546,0.1731707317073171,0.22917910447761194,0.004383606557377049,0.0046409090909090905,0.08709677419354839
1705615093,1.3366290613718703,11.056940378986612,0.1685856129685957,0.21339947981889434,4.461804538145439,1.069759834543276,0.43377993856822006,0.07426158008060504,0.2950303226702508,0.8244324615799998,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216850432,138006528,6250496,432459776,98643968,331247616,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2713418.5795717146,0,972536.6046695686,56886.2552659599,0,0,1146463.1043256996,14,10,7,4,8,15,5,5,3,11,1,3,6,22,10,7.667,3.933,22.333,1.667,2.067,2.267,14.333,0,0,0,0,0,0.03853448275862069,0.0030113636363636362,0.041860465116279076,0.1458955223880597,0.0019180327868852456,0.0030217391304347826,0.017346938775510204,0.09821428571428573,0.004620454545454546,0.1731707317073171,0.22917910447761194,0.004383606557377049,0.004639130434782609,0.08709677419354839
1705615094,1.371292205603168,11.056940378986612,0.1685856129685957,0.21339947981889434,4.461804538145439,1.069759834543276,0.4417609199753803,0.07426158008060504,0.2950303226702508,0.8244324615799998,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216854528,138006528,6250496,432459776,98643968,331247616,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2713418.5795717146,0,1056419.478491316,56886.2552659599,0,0,1146463.1043256996,15,10,7,4,8,15,5,5,3,11,1,3,6,22,10,8.2,3.467,22.733,2.333,2.067,2.267,16.733,0,0,0,0,0,0.03776041666666667,0.003023391812865497,0.04133986928104575,0.143359375,0.0019180327868852458,0.0030217391304347826,0.016833333333333336,0.09375,0.0046421052631578945,0.1655263157894737,0.228671875,0.00438360655737705,0.004639130434782609,0.08691666666666667
1705615095,1.371292205603168,11.056940378986612,0.1685856129685957,0.21339947981889434,4.334969778374745,1.069759834543276,0.4417609199753803,0.07426158008060504,0.2950303226702508,0.8244324615799998,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216854528,138006528,6250496,432459776,98643968,331247616,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2713418.5795717146,0,1056419.4784913159,56886.2552659599,0,0,1146463.1043256996,15,10,7,4,8,15,5,5,3,11,1,3,6,22,10,8.2,3.467,22.733,2.333,2.067,2.267,20.867,0,0,0,0,0,0.03776041666666667,0.003023391812865497,0.04133986928104575,0.143359375,0.0019180327868852458,0.0030217391304347826,0.016802325581395352,0.09375,0.0046421052631578945,0.1655263157894737,0.228671875,0.00438360655737705,0.004639130434782609,0.08708469055374593
1705615096,1.371292205603168,11.056940378986612,0.1685856129685957,0.21339947981889434,4.334969778374745,1.069759834543276,0.4417609199753803,0.07426158008060504,0.2950303226702508,0.8244324615799998,0.00023962668684575068,0.25893115991576243,0.26834357916230883,19.990040223633258,1.1359102475132805,216854528,138006528,6250496,432459776,98643968,331247616,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2713418.5795717146,0,1056419.4784913159,56886.2552659599,0,0,1146463.1043256996,15,10,7,4,8,15,5,5,3,11,1,3,6,22,10,8.2,3.467,22.733,2.333,2.067,2.267,20.867,0,0,0,0,0,0.03776041666666667,0.003023391812865497,0.04133986928104575,0.143359375,0.0019180327868852458,0.0030217391304347826,0.016802325581395352,0.09375,0.0046421052631578945,0.1655263157894737,0.228671875,0.00438360655737705,0.004639130434782609,0.08708469055374593
1705615097,1.371292205603168,11.056940378986612,0.1685856129685957,0.16772625942181865,4.334969778374745,1.069759834543276,0.4417609199753803,0.07426158008060504,0.2950303226702508,0.8244324615799998,0.00023962668684575068,0.25893115991576243,0.26879613622017035,19.990040223633258,1.1359102475132805,216854528,138006528,6250496,432459776,98643968,331247616,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2713418.5795717146,0,1056419.4784913159,56886.2552659599,0,0,1146463.1043256996,15,10,7,4,8,15,5,5,3,11,1,3,6,22,10,8.2,3.733,22.733,2.333,2.067,2.267,20.867,0,0,0,0,0,0.03776041666666667,0.0030239520958083833,0.04133986928104575,0.143359375,0.0019180327868852458,0.0030217391304347826,0.016802325581395352,0.09375,0.004643113772455089,0.1655263157894737,0.228671875,0.00438360655737705,0.004639130434782609,0.08708469055374593
1705615098,1.2853549118448362,11.056940378986612,0.1685856129685957,0.1696644413598071,4.334969778374745,1.069759834543276,0.4417609199753803,0.0801186889436683,0.2950303226702508,0.8244324615799998,0.00023962668684575068,0.25893115991576243,0.26879613622017035,19.990040223633258,1.1359102475132805,216854528,138006528,6250496,432451584,98643968,331247616,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2713418.5795717146,0,1056419.4784913159,56886.2552659599,0,0,1146463.1043256996,15,10,7,4,8,15,5,5,3,11,1,3,6,22,10,8.2,3.733,25.2,2.333,2.067,2.267,20.867,0,0,0,0,0,0.03776041666666667,0.0030239520958083833,0.04134615384615385,0.143359375,0.0019180327868852458,0.0030217391304347826,0.016802325581395352,0.09375,0.004643113772455089,0.16078431372549035,0.228671875,0.00438360655737705,0.004639130434782609,0.08708469055374593
1705615099,1.2853549118448362,11.056940378986612,0.1634845304371641,0.2102561416374258,4.334969778374745,1.069759834543276,0.4417609199753803,0.0801186889436683,0.2950303226702508,0.8417860118221496,0.00023962668684575068,0.26509562469350645,0.26879613622017035,19.990040223633258,0.9656940969234153,216854528,138006528,6250496,432451584,98643968,331247616,70893568,4382720,267853824,98451456,4575232,2920448,307064832,14663680,113434624,2713418.5795717146,0,1056419.4784913159,56886.2552659599,0,0,974665.6081424935,15,10,7,4,8,15,5,5,3,11,1,3,6,22,10,8.2,3.733,25.2,2.333,2.067,2.267,20.867,0,0,0,0,0,0.03776041666666667,0.0030239520958083833,0.04134615384615385,0.143359375,0.0019180327868852458,0.0030217391304347826,0.016802325581395352,0.09375,0.004643113772455089,0.16078431372549035,0.228671875,0.00438360655737705,0.004639130434782609,0.08708469055374593
