time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705360579,0.44843883870300094,2.046586788291117,0.38941336802324844,18.90467554126043,0.31096023564065156,6.785634832353389,0.5531750115782714,2.8292642649865254,1.9216737305262113,0.27077154243156976,0.1902523210256448,112820224,43622400,12079104,40083456,43479040,17154048,40288256,10440704,45379584,3010560,8986624,55568.15862433519,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.733,22.933,1.2,78.464,1.067,12.467,12.4,1.267,129.6,16.6,7.467,0,0,0,0,0.002977742448330683,0.0031821903787103375,0.1951923076923077,0.05760995370370371,0.003,0.17468152866242037,0.0034285714285714284,0.0020102589154860776,0.007413678618857901,0.002865319865319865,0.004595548489666137,0.004927942681678609,0.4812500000000002,0.09520254629629632,0.0046,0.49392201834862387,0.007166666666666668,0.004409868099658036,0.009551792828685257,0.004583838383838384
1705360580,0.4395240410288579,1.2988694075970653,0.38941336802324844,18.90467554126043,0.31096023564065156,6.785634832353389,0.4773500834634343,2.7729418177737877,1.8791335706851648,0.27077154243156976,0.19453106746439133,112820224,43622400,12079104,40083456,43479040,17154048,40288256,10440704,45379584,3010560,8986624,54463.48425515389,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.733,22.933,1.2,78.464,1.067,12.467,12.4,1.267,129.6,16.6,7.467,0,0,0,0,0.002977742448330683,0.0031821903787103375,0.1951923076923077,0.05760995370370371,0.003,0.17468152866242037,0.0034285714285714284,0.0020102589154860776,0.007413678618857901,0.002865319865319865,0.004595548489666137,0.004927942681678609,0.4812500000000002,0.09520254629629632,0.0046,0.49392201834862387,0.007166666666666668,0.004409868099658036,0.009551792828685257,0.004583838383838384
1705360581,0.4306092433547149,1.3343988997012046,0.38941336802324844,18.90467554126043,0.3147681554029361,6.785634832353389,0.46813049993712974,2.7549996649797883,1.8804916727231724,0.27077154243156976,0.19880981390313787,112820224,43622400,12079104,40083456,43474944,17154048,40288256,10440704,45379584,3010560,8986624,53358.80988597259,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.733,22.933,1.2,78.464,1.067,12.467,12.4,1.267,129.6,16.6,7,0,0,0,0,0.002977742448330683,0.0031821903787103375,0.1951923076923077,0.05760995370370371,0.003,0.17468152866242037,0.0034285714285714284,0.0020102589154860776,0.007413678618857901,0.0028599999999999997,0.004595548489666137,0.004927942681678609,0.4812500000000002,0.09520254629629632,0.0046,0.49392201834862387,0.007166666666666668,0.004409868099658036,0.009551792828685257,0.004582666666666666
1705360582,0.5427320351882955,1.3699283918053435,0.38941336802324844,19.048329587443693,0.3147681554029361,6.785634832353389,0.4589109164108252,2.698414306007161,2.5311504773152476,0.27077154243156976,0.20308856034188436,112824320,43622400,12079104,40247296,43474944,17154048,40288256,10440704,45375488,3010560,8986624,40486.310170999306,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,22.467,1.067,67.14,1.067,12.467,11.2,1.267,127.733,16.467,6.733,0,0,0,0,0.0029808612440191387,0.003166666666666667,0.19375,0.05827141891451208,0.003,0.1768867924528302,0.0034285714285714284,0.001996286209457786,0.007419246298788694,0.002863013698630137,0.004596172248803828,0.004900000000000001,0.44999999999999996,0.09556283604915607,0.0046,0.4820652173913043,0.007166666666666668,0.004406387719732606,0.009564602960969046,0.004594520547945205
1705360583,0.5427320351882955,1.405457883909483,0.38941336802324844,19.048329587443693,0.3147681554029361,6.785634832353389,0.44969133288452073,3.3126339938283595,2.5311504773152476,0.27077154243156976,0.2073673067806309,112824320,43622400,12079104,40247296,43474944,17154048,40288256,10264576,45375488,3010560,8986624,40486.310170999306,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,22.467,1.067,67.14,1.067,12.467,11.2,1.067,127.733,16.467,6.733,0,0,0,0,0.0029808612440191387,0.003166666666666667,0.19375,0.05827141891451208,0.003,0.1768867924528302,0.0034242424242424243,0.001996286209457786,0.007419246298788694,0.002863013698630137,0.004596172248803828,0.004900000000000001,0.44999999999999996,0.09556283604915607,0.0046,0.4820652173913043,0.007142857142857143,0.004406387719732606,0.009564602960969046,0.004594520547945205
1705360584,0.5427320351882955,1.4409873760136216,0.38941336802324844,19.048329587443693,0.3147681554029361,6.785634832353389,0.6064211137912305,3.3126339938283595,2.5311504773152476,0.27077154243156976,0.21164605321937743,112824320,43622400,12079104,40247296,43474944,17154048,40103936,10264576,45375488,3010560,8986624,40486.310170999306,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,22.467,1.067,67.14,1.067,11.133,11.2,1.067,122.8,16.467,6.733,0,0,0,0,0.0029808612440191387,0.003166666666666667,0.19375,0.05827141891451208,0.003,0.17468684759916492,0.0034242424242424243,0.0020231631382316316,0.007419246298788694,0.002863013698630137,0.004596172248803828,0.004900000000000001,0.44999999999999996,0.09556283604915607,0.0046,0.4703333333333333,0.007142857142857143,0.004411008717310087,0.009564602960969046,0.004594520547945205
1705360585,0.5427320351882955,1.476516868117761,0.38941336802324844,19.048329587443693,0.3147681554029361,6.7546357515002935,0.6064211137912305,3.3126339938283595,2.5311504773152476,0.27077154243156976,0.21592479965812394,112824320,43622400,12079104,40247296,43474944,17154048,40103936,10264576,45375488,3010560,8986624,40486.310170999306,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,22.333,1.067,67.14,1.067,11.133,11.2,1.067,122.8,16.467,6.733,0,0,0,0,0.0029808612440191387,0.0031422680412371137,0.19375,0.05827141891451208,0.003,0.17468684759916492,0.0034242424242424243,0.0020231631382316316,0.007419246298788694,0.002863013698630137,0.004596172248803828,0.004856082474226804,0.44999999999999996,0.09556283604915607,0.0046,0.4703333333333333,0.007142857142857143,0.004411008717310087,0.009564602960969046,0.004594520547945205
1705360586,0.5427320351882955,1.5120463602218996,0.38941336802324844,19.048329587443693,0.3147681554029361,6.7546357515002935,0.6064211137912305,3.3126339938283595,2.5311504773152476,0.2713420095895458,0.23980569207909516,112824320,43622400,12079104,40247296,43474944,17154048,40103936,10264576,45375488,3010560,8982528,40486.310170999306,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,22.333,1.067,67.14,1.067,11.133,11.2,1.067,122.8,16.467,6.733,0,0,0,0,0.0029808612440191387,0.0031422680412371137,0.19375,0.05827141891451208,0.003,0.17468684759916492,0.0034242424242424243,0.0020231631382316316,0.007419246298788694,0.002863013698630137,0.004596172248803828,0.004856082474226804,0.44999999999999996,0.09556283604915607,0.0046,0.4703333333333333,0.007142857142857143,0.004411008717310087,0.009564602960969046,0.004594520547945205
1705360587,0.5427320351882955,1.547575852326039,0.38941336802324844,19.048329587443693,0.3147681554029361,6.7546357515002935,0.6969913549601876,3.3126339938283595,2.5311504773152476,0.2713420095895458,0.23980569207909516,112824320,43622400,12079104,40247296,43474944,17154048,40103936,10264576,45375488,3010560,8982528,40486.310170999306,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.8,11.133,11.2,0.8,122.4,16.467,6.2,0,0,0,0,0.0029808612440191387,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020263157894736842,0.007419246298788694,0.0028675496688741722,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.004411618669314796,0.009564602960969046,0.004594701986754967
1705360588,0.5427320351882955,1.5831053444301784,0.4796583713738864,19.048329587443693,0.3147681554029361,6.7546357515002935,0.6969913549601876,3.3126339938283595,2.5311504773152476,0.2713420095895458,0.23980569207909516,112824320,43622400,12079104,40247296,43474944,17154048,40103936,10264576,45375488,3010560,8982528,40486.310170999306,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.8,11.133,11.2,0.8,122.4,16.467,6.2,0,0,0,0,0.0029808612440191387,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020263157894736842,0.007419246298788694,0.0028675496688741722,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.004411618669314796,0.009564602960969046,0.004594701986754967
1705360589,0.5427320351882955,1.6742802742653666,0.4796583713738864,19.048329587443693,0.3147681554029361,6.7546357515002935,0.6969913549601876,3.3126339938283595,2.5311504773152476,0.2201577983158743,0.23980569207909516,112824320,43757568,12079104,40247296,43474944,17154048,40103936,10264576,45375488,3010560,8982528,40486.310170999306,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.8,11.133,11.2,0.8,122.4,16.467,6.2,0,0,0,0,0.002980861244019139,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020263157894736842,0.007419246298788694,0.0028675496688741722,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.004411618669314796,0.009564602960969046,0.004594701986754967
1705360590,0.5427320351882955,1.711867596263747,0.4796583713738864,19.15783934153556,0.3147681554029361,6.7546357515002935,0.6969913549601876,3.3126339938283595,2.5311504773152476,0.22467515300882973,0.23980569207909516,112824320,43757568,12079104,40247296,43474944,17154048,40103936,10264576,45375488,3010560,8982528,40486.310170999306,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.8,11.133,11.2,0.8,122.4,16.467,6.2,0,0,0,0,0.002980861244019139,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020263157894736842,0.007419246298788694,0.0028675496688741722,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.004411618669314796,0.009564602960969046,0.004594701986754967
1705360591,0.540715196476166,1.7494549182621277,0.4796583713738864,19.15783934153556,0.3147681554029361,6.7546357515002935,0.6969913549601876,3.3126339938283595,2.4288891517804485,0.22919250770178512,0.23980569207909516,112824320,43757568,12079104,40247296,43474944,17154048,40103936,10264576,45375488,3010560,8982528,59348.556856381125,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.8,11.133,11.2,0.8,122.4,16.467,6.2,0,0,0,0,0.002980861244019139,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020263157894736842,0.007419246298788694,0.0028675496688741722,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.004411618669314796,0.009564602960969046,0.004594701986754967
1705360592,0.540715196476166,1.7870422402605082,0.4796583713738864,19.15783934153556,0.31590608687860394,6.7546357515002935,0.6969913549601876,3.3126339938283595,2.4288891517804485,0.23370986239474056,0.23980569207909516,112824320,43757568,12079104,40247296,43479040,17154048,40103936,10264576,45375488,3010560,8982528,59348.556856381125,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.8,11.133,11.2,0.8,122.4,16.467,6.2,0,0,0,0,0.002980861244019139,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020263157894736842,0.007419246298788694,0.0028675496688741722,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.004411618669314796,0.009564602960969046,0.004594701986754967
1705360593,0.540715196476166,1.8246295622588888,0.4796583713738864,19.15783934153556,0.31590608687860394,6.610950685917507,0.6969913549601876,3.2322423183642006,2.4288891517804485,0.271041281577324,0.23980569207909516,112824320,43757568,12079104,40247296,43479040,16977920,40103936,10264576,45375488,3010560,8982528,59348.556856381125,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.8,11.133,11.2,0.8,122.133,16.2,6.2,0,0,0,0,0.002980861244019139,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020182636977733297,0.007426470588235296,0.0028675496688741722,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.00440925694270703,0.009569327731092437,0.004594701986754967
1705360594,0.540715196476166,2.2552393199028367,0.41586706549611097,19.15783934153556,0.31590608687860394,6.610950685917507,0.6969913549601876,3.2322423183642006,2.4288891517804485,0.271041281577324,0.23980569207909516,112824320,43757568,12079104,40247296,43479040,16977920,40103936,10264576,45375488,3010560,8982528,59348.556856381125,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.6,11.133,11.2,0.8,122.133,16.2,6.2,0,0,0,0,0.002980861244019139,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020182636977733297,0.007426470588235296,0.0028675496688741722,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.00440925694270703,0.009569327731092437,0.004594701986754967
1705360595,0.540715196476166,2.2552393199028367,0.41586706549611097,19.15783934153556,0.31590608687860394,6.610950685917507,0.6969913549601876,3.2322423183642006,2.403797034370441,0.271041281577324,0.23980569207909516,112824320,43757568,12079104,40247296,43479040,16977920,40103936,10264576,45330432,3010560,8982528,59348.556856381125,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.6,11.133,11.2,0.8,122.133,16.2,6.2,0,0,0,0,0.002980861244019139,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020182636977733297,0.007426470588235296,0.0028675496688741722,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.00440925694270703,0.009569327731092437,0.004594701986754967
1705360596,0.5506107700835295,2.2552393199028367,0.41586706549611097,19.15783934153556,0.31590608687860394,6.610950685917507,0.6969913549601876,3.2322423183642006,2.403797034370441,0.271041281577324,0.23980569207909516,112709632,43757568,12079104,40247296,43479040,16977920,40103936,10264576,45330432,3010560,8982528,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,13.4,21.8,0.8,66.473,0.6,11.133,11.2,0.8,122.133,16.2,5.6,0,0,0,0,0.002980861244019139,0.003140816326530612,0.19926470588235295,0.05841372003097795,0.003,0.17468684759916492,0.003368421052631579,0.0020182636977733297,0.007426470588235296,0.0029178082191780824,0.004596172248803828,0.0048534693877551015,0.5499999999999999,0.09565548105188806,0.0046,0.4703333333333333,0.006785714285714286,0.00440925694270703,0.009569327731092437,0.004605479452054795
1705360597,0.5506107700835295,2.255239319902837,0.41586706549611097,19.15783934153556,0.31590608687860394,6.610950685917507,0.5910289369228738,3.2322423183642006,2.403797034370441,0.271041281577324,0.23474846805856325,112709632,43757568,12079104,40247296,43479040,16977920,40550400,10264576,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,22.133,0.533,72.188,0.6,11.133,11.467,0.8,120.867,16.067,5.6,0,0,0,0,0.002983766233766234,0.0031200828157349893,0.2,0.05807365342260407,0.003,0.17294303797468355,0.003368421052631579,0.001968216443393748,0.007409551374819102,0.002913357400722022,0.004596753246753247,0.004816149068322981,0.6333333333333334,0.09501418763897564,0.0046,0.4811250000000001,0.006785714285714286,0.004397846073023377,0.009545586107091173,0.004605776173285199
1705360598,0.5506107700835295,2.255239319902837,0.41586706549611097,19.15783934153556,0.31590608687860394,6.610950685917507,0.5910289369228738,3.2322423183642006,2.403797034370441,0.271041281577324,0.23474846805856325,112709632,43757568,12079104,40247296,43479040,16977920,40550400,10264576,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,22.133,0.533,72.188,0.6,11.133,11.467,0.533,120.867,16.067,5.6,0,0,0,0,0.002983766233766234,0.0031200828157349893,0.2,0.05807365342260407,0.003,0.17294303797468355,0.003378378378378378,0.001968216443393748,0.007409551374819102,0.002913357400722022,0.004596753246753247,0.004816149068322981,0.6333333333333334,0.09501418763897564,0.0046,0.4811250000000001,0.007166666666666664,0.004397846073023377,0.009545586107091173,0.004605776173285199
1705360599,0.5506107700835295,2.255239319902837,0.41586706549611097,19.025834323154367,0.31590608687860394,6.610950685917507,0.5910289369228738,3.168187650216027,2.403797034370441,0.271041281577324,0.23474846805856325,112709632,43757568,12079104,40005632,43479040,16977920,40550400,10665984,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,22.133,0.533,72.188,0.6,11.133,11.467,0.533,120.267,16.067,5.6,0,0,0,0,0.002983766233766234,0.0031200828157349893,0.2,0.05807365342260407,0.003,0.17179487179487182,0.003378378378378378,0.0019440654843110503,0.007409551374819102,0.002913357400722022,0.004596753246753247,0.004816149068322981,0.6333333333333334,0.09501418763897564,0.0046,0.4928571428571429,0.007166666666666664,0.004393178717598909,0.009545586107091173,0.004605776173285199
1705360600,0.5506107700835295,2.255239319902837,0.41586706549611097,19.025834323154367,0.31590608687860394,6.610950685917507,0.5910289369228738,3.168187650216027,2.403797034370441,0.23580591497227182,0.23474846805856325,112709632,43757568,12079104,40005632,43479040,16977920,40550400,10665984,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.4,0.533,72.188,0.6,11.133,11.467,0.533,120.267,16.067,5.6,0,0,0,0,0.002983766233766234,0.0031163032191069574,0.2,0.05807365342260407,0.003,0.17179487179487182,0.003378378378378378,0.0019440654843110503,0.007409551374819102,0.002913357400722022,0.004596753246753247,0.004809345794392524,0.6333333333333334,0.09501418763897564,0.0046,0.4928571428571429,0.007166666666666664,0.004393178717598909,0.009545586107091173,0.004605776173285199
1705360601,0.5506107700835295,2.255239319902837,0.41586706549611097,19.025834323154367,0.31590608687860394,6.610950685917507,0.5910289369228738,3.168187650216027,2.403797034370441,0.2659667216976767,0.23474846805856325,112709632,43757568,12079104,40005632,43479040,16977920,40550400,10665984,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.4,0.533,72.188,0.6,11.133,11.467,0.533,120.267,16.067,5.6,0,0,0,0,0.002983766233766234,0.0031163032191069574,0.2,0.05807365342260407,0.003,0.17179487179487182,0.003378378378378378,0.0019440654843110503,0.007409551374819102,0.002913357400722022,0.004596753246753247,0.004809345794392524,0.6333333333333334,0.09501418763897564,0.0046,0.4928571428571429,0.007166666666666664,0.004393178717598909,0.009545586107091173,0.004605776173285199
1705360602,0.5506107700835295,2.255239319902837,0.40404461500238803,19.025834323154367,0.31590608687860394,6.610950685917507,0.5910289369228738,3.168187650216027,2.403797034370441,0.2659667216976767,0.2269287518443552,112709632,43757568,12079104,40005632,43479040,16977920,40550400,10665984,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.267,0.467,71.855,0.533,11.133,11.467,0.467,120,16.067,5.467,0,0,0,0,0.002983766233766234,0.0031128526645768026,0.20344827586206896,0.058063598913682915,0.003,0.17179487179487182,0.0032222222222222227,0.0019429117727396887,0.007409551374819102,0.0029179104477611946,0.004596753246753247,0.004803134796238245,0.6666666666666665,0.09499718351020943,0.0046,0.4928571428571429,0.005000000000000012,0.004392952745151599,0.009545586107091173,0.004619402985074627
1705360603,0.5506107700835295,2.255239319902837,0.40404461500238803,19.025834323154367,0.307553044072923,6.565020365148373,0.5910289369228738,3.168187650216027,2.403797034370441,0.2659667216976767,0.2269287518443552,112709632,43757568,12079104,40005632,43479040,16977920,40550400,10665984,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.267,0.467,71.855,0.533,11.133,11.467,0.467,120,16.067,5.467,0,0,0,0,0.002983766233766234,0.0031128526645768026,0.20344827586206896,0.058063598913682915,0.003,0.17179487179487182,0.0032222222222222227,0.0019429117727396887,0.007409551374819102,0.0029179104477611946,0.004596753246753247,0.004803134796238245,0.6666666666666665,0.09499718351020943,0.0046,0.4928571428571429,0.005000000000000012,0.004392952745151599,0.009545586107091173,0.004619402985074627
1705360604,0.5506107700835295,2.255239319902837,0.36164746419728666,19.025834323154367,0.307553044072923,6.565020365148373,0.5910289369228738,3.110575406160861,2.403797034370441,0.2659667216976767,0.2269287518443552,112709632,43757568,12079104,40005632,43479040,16977920,40550400,10665984,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.267,0.467,71.855,0.533,11.133,11.467,0.467,120,16.067,5.467,0,0,0,0,0.002983766233766234,0.0031128526645768026,0.20344827586206896,0.058063598913682915,0.003,0.17179487179487182,0.0032222222222222227,0.0019429117727396887,0.007409551374819102,0.0029179104477611946,0.004596753246753247,0.004803134796238245,0.6666666666666665,0.09499718351020943,0.0046,0.4928571428571429,0.005000000000000012,0.004392952745151599,0.009545586107091173,0.004619402985074627
1705360605,0.5506107700835295,2.287191615473685,0.36164746419728666,19.025834323154367,0.307553044072923,6.588670854059611,0.5910289369228738,3.110575406160861,2.403797034370441,0.2659667216976767,0.2269287518443552,112709632,43720704,12079104,40005632,43479040,17092608,40550400,10665984,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.267,0.467,71.855,0.533,11.133,11.467,0.467,120,16.067,5.467,0,0,0,0,0.002983766233766234,0.0031128526645768026,0.20344827586206896,0.058063598913682915,0.003,0.17179487179487182,0.0032222222222222227,0.0019429117727396887,0.007409551374819102,0.0029179104477611946,0.004596753246753247,0.004803134796238245,0.6666666666666665,0.09499718351020943,0.0046,0.4928571428571429,0.005000000000000012,0.004392952745151599,0.009545586107091173,0.004619402985074627
1705360606,0.5506107700835295,2.287191615473685,0.36164746419728666,19.025834323154367,0.307553044072923,6.588670854059611,0.5910289369228738,3.110575406160861,2.403797034370441,0.2659667216976767,0.2269287518443552,112709632,43720704,12079104,40005632,43479040,17092608,40550400,10665984,45330432,3010560,8986624,75682.11213533432,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.267,0.467,71.855,0.533,11.133,11.467,0.467,120,16.067,5.467,0,0,0,0,0.002983766233766234,0.0031128526645768026,0.20344827586206896,0.058063598913682915,0.003,0.17179487179487182,0.0032222222222222227,0.0019429117727396887,0.007409551374819102,0.0029179104477611946,0.004596753246753247,0.004803134796238245,0.6666666666666665,0.09499718351020943,0.0046,0.4928571428571429,0.005000000000000012,0.004392952745151599,0.009545586107091173,0.004619402985074627
1705360607,0.5632631982765723,2.287191615473685,0.36164746419728666,19.043669314796233,0.307553044072923,6.588670854059611,0.5910289369228738,3.110575406160861,2.403797034370441,0.2674347619404974,0.22458011038794184,112709632,43720704,12079104,40005632,43479040,17092608,40550400,10665984,45330432,3010560,8990720,48348.92436627615,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.267,0.467,71.855,0.533,11.133,11.467,0.467,120,16.067,5.467,0,0,0,0,0.002983766233766234,0.0031128526645768026,0.20344827586206896,0.058063598913682915,0.003,0.17179487179487182,0.0032222222222222227,0.0019429117727396887,0.007409551374819102,0.0029179104477611946,0.004596753246753247,0.004803134796238245,0.6666666666666665,0.09499718351020943,0.0046,0.4928571428571429,0.005000000000000012,0.004392952745151599,0.009545586107091173,0.004619402985074627
1705360608,0.5632631982765723,2.287191615473685,0.36164746419728666,19.043669314796233,0.2426433935180215,6.588670854059611,0.5910289369228738,3.110575406160861,2.4249213513882912,0.2674347619404974,0.22458011038794184,112709632,43720704,12079104,40005632,43479040,17092608,40550400,10665984,45330432,3010560,8990720,48348.92436627615,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.267,0.467,71.855,0.533,11.133,11.467,0.467,120,16.067,5.467,0,0,0,0,0.002983766233766234,0.0031128526645768026,0.20344827586206896,0.058063598913682915,0.003,0.17179487179487182,0.0032222222222222227,0.0019420765027322404,0.00740981240981241,0.0029179104477611946,0.004596753246753247,0.004803134796238245,0.6666666666666665,0.09499718351020943,0.0046,0.4928571428571429,0.005000000000000012,0.00439191256830601,0.009533910533910533,0.004619402985074627
1705360609,0.5632631982765723,2.287191615473685,0.36164746419728666,19.043669314796233,0.24758575100800045,6.588670854059611,0.5117558859184599,3.110575406160861,2.398897756005047,0.2674347619404974,0.22458011038794184,112709632,43720704,12079104,40005632,43479040,17092608,40550400,10665984,45346816,3010560,8990720,48348.92436627615,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.267,0.467,71.855,0.4,11.133,11.467,0.467,120,16.067,5.467,0,0,0,0,0.002983766233766234,0.0031128526645768026,0.20344827586206896,0.058063598913682915,0.003,0.17179487179487182,0.0032222222222222227,0.0019420765027322404,0.00740981240981241,0.0029179104477611946,0.004596753246753247,0.004803134796238245,0.6666666666666665,0.09499718351020943,0.0046,0.4928571428571429,0.005000000000000012,0.00439191256830601,0.009533910533910533,0.004619402985074627
1705360610,0.5632631982765723,2.287191615473685,0.36164746419728666,19.043669314796233,0.25252810849797946,6.588670854059611,0.5117558859184599,3.110575406160861,2.398897756005047,0.2674347619404974,0.22458011038794184,112709632,43720704,12079104,40005632,43479040,17092608,40550400,10665984,45346816,3010560,8990720,48348.92436627615,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.6,21.267,0.467,71.855,0.4,11.133,11.467,0.467,120,16.067,5.467,0,0,0,0,0.002983766233766234,0.0031128526645768026,0.20344827586206896,0.058063598913682915,0.003,0.17179487179487182,0.0032222222222222227,0.0019420765027322404,0.00740981240981241,0.0029179104477611946,0.004596753246753247,0.004803134796238245,0.6666666666666665,0.09499718351020943,0.0046,0.4928571428571429,0.005000000000000012,0.00439191256830601,0.009533910533910533,0.004619402985074627
