time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705824979,1.278696973380304,2.8450703384064853,0.16469020501138976,0.17956957547169916,4.135473463806496,1.9638279789223212,0.4707679046583994,0.07749166648023433,0.32101609905734274,0.8318295675935521,0.0001550910316925143,0.259787474787229,0.385898043303136,1.089421432642981,1.1962671071260031,205766656,78397440,6074368,430612480,106471424,329580544,39292928,4562944,252301312,93732864,4767744,3006464,304816128,8249344,43483136,1065226.403551199,0,,905685.2677734889,0,55027.87667092093,0,0,1198452.100047192,10,6,6,4,7,17,9,7,3,11,1,3,6,21,10,8.8,4.4,25.733,2.2,1.667,2.133,19.733,0,0,0.01436123348017621,0.003023391812865497,0.031345177664974626,0.03166666666666666,0.0018888888888888887,0.003096385542168675,0.0059143763213530655,0.02366519823788546,0.0046421052631578945,0.07819277108433735,0.04633333333333334,0.004377777777777778,0.004773493975903614,0.009242071881606766
1705824980,1.3025525698688887,2.7856907234063235,0.16469020501138976,0.17956957547169916,4.135473463806496,1.9638279789223212,0.46025901997227125,0.07749166648023433,0.32101609905734274,0.8318295675935521,0,0.259787474787229,0.385898043303136,1.089421432642981,1.1962671071260031,205770752,78397440,6074368,430612480,106471424,329580544,39292928,4562944,252301312,93732864,4767744,3006464,304816128,8249344,43483136,1042994.0063844193,0,,676685.2523822167,0,55027.87667092093,0,0,1198452.100047192,10,6,6,4,7,17,9,7,3,11,1,3,6,21,10,8.8,4.4,25.733,2.2,1.667,2.133,19.733,0,0,0.01436123348017621,0.003023391812865497,0.031345177664974626,0.03166666666666666,0.0018888888888888887,0.003096385542168675,0.0059143763213530655,0.02366519823788546,0.0046421052631578945,0.07819277108433735,0.04633333333333334,0.004377777777777778,0.004773493975903614,0.009242071881606766
1705824981,1.3025525698688887,2.7263111084061618,0.16469020501138976,0.18595693905841468,4.135473463806496,1.9638279789223212,0.46025901997227125,0.07749166648023433,0.32101609905734274,0.8318295675935521,0,0.26391113880895256,0.385898043303136,1.089421432642981,1.1962671071260031,205770752,78397440,6074368,430608384,106471424,329580544,39292928,4562944,252301312,93732864,4767744,2879488,304816128,8249344,43483136,1020761.6092176399,0,,676685.2523822167,0,55027.87667092093,0,0,1198452.100047192,10,6,6,4,7,17,9,7,3,11,1,3,6,21,10,9.2,4.667,26.733,1.867,1.667,2.133,19.133,0,0,0.01469111969111969,0.003010810810810811,0.03171241050119332,0.032017543859649125,0.0018888888888888887,0.003096385542168675,0.005873684210526316,0.02354054054054054,0.004619459459459459,0.07802734375,0.04640350877192982,0.004377777777777778,0.004773493975903614,0.009233684210526316
1705824982,1.3025525698688887,2.666931493406001,0.16469020501138976,0.18595693905841468,4.135473463806496,1.9638279789223212,0.46025901997227125,0.07749166648023433,0.32101609905734274,0.7176078147745186,0,0.26391113880895256,0.385898043303136,1.089421432642981,0.9516862342857146,205770752,78397440,6074368,430608384,106471424,329580544,39292928,4562944,252301312,93732864,4767744,2879488,304816128,8249344,43646976,998529.2120508604,0,,676685.2523822167,0,55027.87667092093,0,0,1241888.4754285715,10,6,6,4,7,17,9,7,3,11,1,3,6,21,10,9.2,4.667,26.733,1.867,1.667,2.133,19.133,0,0,0.01469111969111969,0.003010810810810811,0.03171241050119332,0.032017543859649125,0.0018888888888888887,0.003096385542168675,0.005873684210526316,0.02354054054054054,0.004619459459459459,0.07802734375,0.04640350877192982,0.004377777777777778,0.004773493975903614,0.009233684210526316
1705824983,1.3025525698688887,2.6075518784058396,0.16469020501138976,0.18595693905841468,4.135473463806496,1.739079384615392,0.46025901997227125,0.07749166648023433,0.32101609905734274,0.8567955009097395,0,0.26391113880895256,0.385898043303136,1.089421432642981,0.9732098057142862,205770752,78397440,6074368,430608384,106471424,329580544,39292928,4562944,252301312,93732864,4767744,2879488,304816128,8249344,43646976,976296.814884081,0,,676685.2523822167,0,55027.87667092093,0,0,1269975.3325714285,10,6,6,4,7,17,9,7,3,11,1,3,6,21,10,9.2,4.667,26.733,1.867,1.667,2.2,19.133,0,0,0.014673507462686565,0.003010810810810811,0.03171241050119332,0.032017543859649125,0.0018888888888888887,0.003076923076923077,0.005873684210526316,0.02351679104477612,0.004619459459459459,0.07802734375,0.04640350877192982,0.004377777777777778,0.004738461538461539,0.009233684210526316
1705824984,1.3025525698688887,2.548172263405678,0.16469020501138976,0.15520157533863066,4.135473463806496,1.739079384615392,0.46025901997227125,0.07749166648023433,0.32101609905734274,0.8567955009097395,0,0.26391113880895256,0.385898043303136,1.089421432642981,0.9947333771428577,205770752,78397440,6074368,430608384,106471424,329580544,39292928,4562944,252301312,93732864,4767744,2879488,304816128,8249344,43646976,954064.4177173013,0,,676685.2523822167,0,55027.87667092093,0,0,1298062.1897142858,10,6,6,4,7,17,9,7,3,11,1,3,6,21,10,9.2,4.667,26.733,1.867,1.667,2.2,19.133,0,0,0.014673507462686565,0.003010810810810811,0.03171241050119332,0.032017543859649125,0.0018888888888888887,0.003076923076923077,0.005873684210526316,0.02351679104477612,0.004619459459459459,0.07802734375,0.04640350877192982,0.004377777777777778,0.004738461538461539,0.009233684210526316
1705824985,1.3025525698688887,2.4887926484055165,0.16469020501138976,0.15832992454657974,4.135473463806496,1.739079384615392,0.46025901997227125,0.07749166648023433,0.32101609905734274,0.8567955009097395,0,0.26391113880895256,0.385898043303136,1.089421432642981,1.016256948571429,205770752,78397440,6074368,430608384,106471424,329580544,39292928,4562944,252301312,93732864,4767744,2879488,304816128,8249344,43646976,931832.0205505219,0,,676685.2523822167,0,55027.87667092093,0,0,1326149.0468571428,10,6,6,4,7,17,9,7,3,11,1,3,6,21,10,9.2,4.667,26.733,1.867,1.667,2.2,19.133,0,0,0.014673507462686565,0.003010810810810811,0.03171241050119332,0.032017543859649125,0.0018888888888888887,0.003076923076923077,0.005873684210526316,0.02351679104477612,0.004619459459459459,0.07802734375,0.04640350877192982,0.004377777777777778,0.004738461538461539,0.009233684210526316
1705824986,1.3025525698688887,2.4294130334053547,0.16469020501138976,0.1614582737545288,4.376191342306295,1.739079384615392,0.46025901997227125,0.07749166648023433,0.32101609905734274,0.8567955009097397,0,0.26991214000143715,0.385898043303136,0.9275213030696492,1.0377805200000003,205770752,78397440,6074368,430608384,106471424,329580544,39292928,4562944,252301312,93732864,4767744,2879488,304816128,8249344,43646976,909599.6233837424,0,,676685.2523822167,0,55027.87667092093,0,0,1354235.9039999999,10,6,6,4,7,17,9,7,3,11,1,3,6,21,10,9.4,4.667,26.733,2.067,1.867,2.4,19.733,0,0,0.014606741573033705,0.003010810810810811,0.03171241050119332,0.03241525423728814,0.001964285714285714,0.003074074074074074,0.005929158110882956,0.023550561797752806,0.004619459459459459,0.07802734375,0.04682203389830509,0.004449999999999999,0.0047333333333333324,0.009243326488706365
1705824987,1.3025525698688887,2.370033418405194,0.16170357640802824,0.1877009524769442,4.376191342306295,1.739079384615392,0.46025901997227125,0.07749166648023433,0.32101609905734274,0.8567955009097397,0,0.26991214000143715,0.385898043303136,1.145138352140979,1.0593040914285718,205770752,78397440,6074368,430608384,106471424,329580544,39292928,4562944,252301312,93732864,4767744,2879488,304816128,8114176,43646976,887367.2262169628,0,,676685.2523822167,0,55027.87667092093,0,0,1382322.7611428571,10,6,6,4,7,17,9,7,3,11,1,3,6,21,10,9.4,4.667,26.733,2.067,1.867,2.4,19.733,0,0,0.014606741573033705,0.003010810810810811,0.03171241050119332,0.03241525423728814,0.001964285714285714,0.003074074074074074,0.005929158110882956,0.023550561797752806,0.004619459459459459,0.07802734375,0.04682203389830509,0.004449999999999999,0.0047333333333333324,0.009243326488706365
1705824988,1.114252456241727,2.3106538034050317,0.13475365410492526,0.1877009524769442,4.376191342306295,2.7988641759577564,0.46025901997227125,6.042365417136415,0.32101609905734274,0.8442202142703048,0,0.26991214000143715,0.385898043303136,1.0149328568595237,1.291414285714286,205770752,78397440,6074368,430608384,106471424,329469952,39292928,629145600,252301312,93732864,4767744,2879488,304816128,8114176,43646976,865134.8290501832,0,,676685.2523822167,0,55027.87667092093,0,0,1685211.4285714284,10,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.4,4.667,26.733,2.067,1.867,2.4,19.733,0,0,0.014606741573033705,0.003010810810810811,0.03171241050119332,0.03241525423728814,0.001964285714285714,0.003074074074074074,0.005929158110882956,0.023550561797752806,0.004619459459459459,0.07802734375,0.04682203389830509,0.004449999999999999,0.0047333333333333324,0.009243326488706365
1705824989,1.1361973593681027,2.127539900847031,0.1320585944981248,0.1877009524769442,4.376191342306295,2.7988641759577564,0.46025901997227125,6.042365417136415,0.1815224999999998,0.8442202142703048,0,0.26991214000143715,0.385898043303136,1.0359798030917575,1.291414285714286,205770752,78397440,6074368,430608384,106471424,329469952,39292928,629145600,252301312,93732864,4767744,2879488,304816128,8114176,43646976,644675.0931738914,0,,676685.2523822167,0,30720,0,0,1685211.4285714284,10,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.4,4.133,26.733,2.067,1.867,2.4,20.667,0,0,0.014606741573033705,0.0030224719101123597,0.03171241050119332,0.03241525423728814,0.001964285714285714,0.003074074074074074,0.005808383233532934,0.023550561797752806,0.0046404494382022475,0.07802734375,0.04682203389830509,0.004449999999999999,0.0047333333333333324,0.009217564870259482
1705824990,1.3166941875825433,3.6934021236512966,0.12936353489132432,0.1877009524769442,4.376191342306295,2.7988641759577564,0.46025901997227125,6.042365417136415,1.6450248269667591,0.8442202142703048,0,0.26991214000143715,0.385898043303136,1.0570267493239915,1.291414285714286,205770752,78753792,6074368,430608384,106471424,329469952,39292928,629145600,254115840,93732864,4767744,2879488,304816128,8114176,43646976,2025552.3206028428,0,,676685.2523822167,0,24234.175512900565,0,0,1685211.4285714284,10,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.4,4.133,26.733,2.067,1.867,2.4,20.667,0,0,0.014606741573033705,0.0030224719101123597,0.03171241050119332,0.03241525423728814,0.001964285714285714,0.003074074074074074,0.005808383233532934,0.023550561797752806,0.0046404494382022475,0.07802734375,0.04682203389830509,0.004449999999999999,0.0047333333333333324,0.009217564870259482
1705824991,1.3166941875825433,3.6934021236512966,0.12666847528452385,0.1877009524769442,3.647993102946528,2.7988641759577564,0.46025901997227125,8.664139328689043,1.6827678834650077,0.8442202142703048,0,0.26991214000143715,0.45806071620889643,1.0780736955562256,1.291414285714286,205770752,78753792,6074368,430608384,106471424,329469952,39292928,629145600,254115840,93732864,4767744,2879488,304816128,8114176,43646976,2025552.3206028428,0,,676685.2523822167,0,24790.19864433162,0,0,1685211.4285714284,10,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.4,4.133,26.733,2.067,1.867,2.4,20.667,0,0,0.014606741573033705,0.0030224719101123597,0.03171241050119332,0.03241525423728814,0.001964285714285714,0.003074074074074074,0.005808383233532934,0.023550561797752806,0.0046404494382022475,0.07802734375,0.04682203389830509,0.004449999999999999,0.0047333333333333324,0.009217564870259482
1705824992,1.3166941875825433,3.6934021236512966,0.12397341567772337,0.1877009524769442,4.437471778902294,2.7988641759577564,0.46572546669912207,8.664139328689043,1.7205109399632565,0.8442202142703048,0,0.26991214000143715,0.45806071620889643,1.26281677393403,1.291414285714286,205770752,78753792,6074368,430608384,98275328,329469952,39337984,629145600,254115840,93732864,4767744,2879488,304816128,8114176,43646976,2025552.3206028428,0,,851304.1361619263,0,25346.22177576267,0,0,1685211.4285714284,10,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.4,4.133,25.733,2.067,1.867,2.4,20.667,0,0,0.014606741573033705,0.0030224719101123597,0.03201219512195122,0.03241525423728814,0.001964285714285714,0.003074074074074074,0.005808383233532934,0.023550561797752806,0.0046404494382022475,0.07885826771653547,0.04682203389830509,0.004449999999999999,0.0047333333333333324,0.009217564870259482
1705824993,1.3071301066980485,3.6934021236512966,0.12127835607092291,0.1877009524769442,4.437471778902294,2.7988641759577564,0.46572546669912207,8.664139328689043,1.7582539964615056,0.8442202142703048,0,0.26991214000143715,0.45806071620889643,1.26281677393403,1.291414285714286,205807616,78753792,6074368,430608384,98275328,329469952,39337984,629145600,254115840,93732864,4767744,2879488,304816128,8114176,43646976,2025552.3206028428,0,,851304.1361619263,0,25902.244907193734,0,0,1685211.4285714284,11,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.4,4.133,25.733,2.067,2.6,2.4,20.667,0,0,0.014606741573033705,0.0030224719101123597,0.03201219512195122,0.03241525423728814,0.001935483870967742,0.003074074074074074,0.005808383233532934,0.023550561797752806,0.0046404494382022475,0.07885826771653547,0.04682203389830509,0.004490322580645161,0.0047333333333333324,0.009217564870259482
1705824994,1.3071301066980485,3.6934021236512966,0.11858329646412243,0.1877009524769442,4.437471778902294,2.7988641759577564,0.46572546669912207,8.664139328689043,1.7959970529597542,0.8442202142703048,0,0.26991214000143715,0.45806071620889643,1.26281677393403,1.291414285714286,205807616,78753792,6074368,430608384,98275328,329469952,39337984,629145600,254115840,93732864,4767744,2879488,304816128,8114176,43646976,2025552.3206028428,0,,851304.1361619263,0,26458.26803862478,0,0,1685211.4285714284,11,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.4,4.133,25.733,2.067,2.6,2.4,20.667,0,0,0.014606741573033705,0.0030224719101123597,0.03201219512195122,0.03241525423728814,0.001935483870967742,0.003074074074074074,0.005808383233532934,0.023550561797752806,0.0046404494382022475,0.07885826771653547,0.04682203389830509,0.004490322580645161,0.0047333333333333324,0.009217564870259482
1705824995,1.3071301066980485,3.6934021236512966,0.11588823685732197,0.1877009524769442,4.437471778902294,2.431989761828355,0.46572546669912207,8.664139328689043,1.833740109458003,0.8442202142703048,0,0.26991214000143715,0.45806071620889643,1.26281677393403,1.291414285714286,205807616,78753792,6074368,430608384,98275328,329469952,39337984,629145600,254115840,93732864,4767744,2879488,304816128,8114176,43646976,2025552.3206028428,0,,851304.1361619263,0,27014.291170055832,0,0,1685211.4285714284,11,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.4,4.133,25.733,2.067,2.6,2.4,20.667,0,0,0.014606741573033705,0.0030224719101123597,0.03201219512195122,0.03241525423728814,0.001935483870967742,0.003074074074074074,0.005808383233532934,0.023550561797752806,0.0046404494382022475,0.07885826771653547,0.04682203389830509,0.004490322580645161,0.0047333333333333324,0.009217564870259482
1705824996,1.3071301066980485,3.6934021236512966,0.11319317725052148,0.16049474219848048,4.437471778902294,2.490244850770221,0.46572546669912207,8.664139328689043,1.871483165956252,0.8442202142703048,0,0.269218956844056,0.45806071620889643,1.26281677393403,1.291414285714286,205807616,78753792,6074368,430608384,98275328,329469952,39337984,629145600,254115840,93732864,4767744,3010560,304816128,8114176,43646976,2025552.3206028428,0,,851304.1361619263,0,27570.314301486895,0,0,1685211.4285714284,11,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.133,4.067,25.267,2.333,2.6,2.4,21.2,0,0,0.014470588235294115,0.003057471264367816,0.03242092457420925,0.033928571428571426,0.001935483870967742,0.003074074074074074,0.005876436781609195,0.023552941176470586,0.004703448275862069,0.0796837944664032,0.04764285714285714,0.004490322580645161,0.0047333333333333324,0.009228927203065137
1705824997,1.3071301066980485,3.6934021236512966,0.1722039673846904,0.1573663929905314,4.437471778902294,2.548499939712088,0.46572546669912207,8.664139328689043,1.909226222454501,0.8442202142703048,0,0.269218956844056,0.45806071620889643,1.26281677393403,1.291414285714286,205807616,78753792,6074368,430608384,98275328,329469952,39337984,629145600,254115840,93732864,4767744,3010560,304816128,8114176,43646976,2025552.3206028428,0,,851304.1361619263,0,28126.337432917942,0,0,1685211.4285714284,11,6,6,4,7,22,9,10,3,11,1,3,6,21,10,9.133,4.067,25.267,2.333,2.6,2.4,21.2,0,0,0.014470588235294115,0.003057471264367816,0.03242092457420925,0.033928571428571426,0.001935483870967742,0.003074074074074074,0.005876436781609195,0.023552941176470586,0.004703448275862069,0.0796837944664032,0.04764285714285714,0.004490322580645161,0.0047333333333333324,0.009228927203065137
1705824998,1.3071301066980485,3.6934021236512966,0.17220396738469043,0.15423804378258235,4.437471778902294,2.606755028653955,0.46572546669912207,8.664139328689043,1.9469692789527495,0.7178099624640804,0,0.269218956844056,0.45806071620889643,1.26281677393403,1.291414285714286,205807616,78753792,6074368,430608384,98275328,329469952,39337984,629145600,254115840,93732864,4767744,3010560,304816128,8114176,43646976,2025552.3206028428,0,,851304.1361619263,0,28682.360564349,0,0,1685211.4285714284,11,6,6,4,7,22,9,10,3,11,1,3,6,21,10,8.8,4.067,25.267,2.333,2.6,2.267,21.2,0,0,0.014401544401544402,0.003057471264367816,0.03242092457420925,0.033928571428571426,0.001935483870967742,0.003063829787234043,0.005876436781609195,0.023575289575289572,0.004703448275862069,0.0796837944664032,0.04764285714285714,0.004490322580645161,0.0047148936170212765,0.009228927203065137
1705824999,1.3071301066980485,3.6934021236512966,0.17220396738469043,0.15110969457463327,4.437471778902294,2.665010117595822,0.46706698900413474,8.664139328689043,1.9847123354509986,0.7037396255595754,0,0.2694939091676213,0.45806071620889643,1.26281677393403,1.291414285714286,205807616,78753792,6074368,430608384,98275328,329469952,39337984,629145600,254115840,93732864,4767744,3010560,304816128,8114176,43646976,2025552.3206028428,0,,936983.0252930932,0,29238.38369578005,0,0,1685211.4285714284,11,6,6,4,7,22,9,10,3,11,1,3,6,21,10,8.8,4.067,25.267,2.333,2.6,2.267,21.2,0,0,0.014401544401544402,0.003057471264367816,0.03242092457420925,0.033928571428571426,0.001935483870967742,0.003063829787234043,0.005876436781609195,0.023575289575289572,0.004703448275862069,0.0796837944664032,0.04764285714285714,0.004490322580645161,0.0047148936170212765,0.009228927203065137
1705825000,1.3071301066980485,3.6934021236512966,0.1842027465191688,0.19243859889170167,4.698622073941432,2.723265206537689,0.46706698900413474,16.151613273844855,2.26458338989493,0.6896692886550703,0,0.2694939091676213,0.45806071620889643,1.26281677393403,1.291414285714286,205807616,78753792,6074368,430608384,98275328,329469952,39337984,629145600,254115840,93732864,4767744,3010560,304816128,8114176,43646976,2025552.3206028428,0,,936983.0252930932,0,33361.38788586322,0,0,1685211.4285714284,11,6,6,4,7,22,9,11,3,11,1,3,6,21,10,8.8,4.067,25.267,2.333,2.6,2.267,21.2,0,0,0.014401544401544402,0.003057471264367816,0.03242092457420925,0.033928571428571426,0.001935483870967742,0.003063829787234043,0.005876436781609195,0.023575289575289572,0.004703448275862069,0.0796837944664032,0.04764285714285714,0.004490322580645161,0.0047148936170212765,0.009228927203065137
1705825001,1.3071301066980485,3.6934021236512966,0.1842027465191688,0.19243859889170167,4.698622073941432,2.3902327541290314,0.46706698900413474,16.151613273844855,2.26458338989493,0.670731926976697,0.00016547767889975692,0.26949390916762134,0.45806071620889643,1.0904913938332432,1.0607676942857147,205807616,78753792,6074368,430608384,98275328,329490432,39337984,629145600,254115840,93732864,4767744,3010560,304816128,8114176,43646976,2025552.3206028428,0,,936983.0252930932,0,33361.38788586322,0,0,1384232.6674285715,11,6,6,4,7,18,9,11,3,11,1,3,6,21,10,8.533,4.067,25.267,2.067,2.333,2,20.4,0,0,0.014285714285714287,0.003057471264367816,0.03242092457420925,0.034859154929577474,0.002064516129032258,0.003061224489795918,0.005799418604651162,0.023552123552123553,0.004703448275862069,0.0796837944664032,0.04894366197183099,0.00472258064516129,0.004710204081632653,0.009237403100775195
1705825002,1.3071301066980485,3.6934021236512966,0.1842027465191688,0.2014152841218361,4.698622073941432,2.4404180314851276,0.46706698900413474,16.151613273844855,2.26458338989493,0.8399483986523953,0.00016547767889975692,0.26949390916762134,0.45806071620889643,1.0694444476010097,1.0392441228571432,205807616,78753792,6074368,430608384,98275328,329490432,39337984,629145600,254115840,93736960,4767744,3010560,304816128,8114176,43646976,2025552.3206028428,0,,936983.0252930932,0,33361.38788586322,0,0,1356145.8102857142,11,6,6,4,7,18,9,11,3,11,1,3,6,21,10,8.533,4.067,25.267,2.067,2.333,2,20.4,0,0,0.014285714285714287,0.003057471264367816,0.03242092457420925,0.034859154929577474,0.002064516129032258,0.003061224489795918,0.005799418604651162,0.023552123552123553,0.004703448275862069,0.0796837944664032,0.04894366197183099,0.00472258064516129,0.004710204081632653,0.009237403100775195
1705825003,1.3071301066980485,3.905172241304548,0.1842027465191688,0.2014152841218361,4.698622073941432,2.490603308841224,0.46706698900413474,16.151613273844855,1.9824854951176019,0.8399483986523953,0.00016547767889975692,0.26949390916762134,,1.0483975013687756,1.0177205514285717,205807616,78753792,6074368,430608384,98275328,329490432,39337984,629145600,254115840,93736960,4767744,3010560,304816128,8114176,43646976,2595257.9451095476,0,,936983.0252930932,0,29205.578331025623,0,0,1328058.953142857,11,6,6,4,7,18,9,11,3,11,1,3,6,21,10,8.533,4.067,25.267,2.067,2.333,2,20.4,0,0,0.014285714285714287,0.003057471264367816,0.03242092457420925,0.034859154929577474,0.002064516129032258,0.003061224489795918,0.005799418604651162,0.023552123552123553,0.004703448275862069,0.0796837944664032,0.04894366197183099,0.00472258064516129,0.004710204081632653,0.009237403100775195
1705825004,1.3427209320550835,3.905172241304548,0.1842027465191688,0.2014152841218361,4.698622073941432,2.54078858619732,0.46706698900413474,16.151613273844855,1.944742438619353,0.8399483986523953,0.00016547767889975692,0.26949390916762134,0.5133087409783706,1.221808640895575,0.9961969800000003,205807616,78753792,6074368,430608384,98275328,329490432,39337984,629145600,254115840,93736960,4767744,3010560,304943104,8118272,43646976,2595257.9451095476,0,,936983.0252930932,0,28649.555199594568,0,0,1299972.0960000001,11,6,6,4,7,18,9,11,3,11,1,3,6,21,10,8.533,4.667,25.267,2.067,2.333,2,18.6,0,0,0.014285714285714287,0.003053191489361702,0.03242092457420925,0.034859154929577474,0.002064516129032258,0.003061224489795918,0.005878759398496241,0.023552123552123553,0.004695744680851064,0.0796837944664032,0.04894366197183099,0.00472258064516129,0.004710204081632653,0.00924342105263158
1705825005,1.3427209320550835,3.905172241304548,0.1842027465191688,0.2014152841218361,4.698622073941432,2.5909738635534154,0.46706698900413474,16.151613273844855,1.9069993821211044,0.8399483986523953,0.00016547767889975692,0.26949390916762134,0.5133087409783706,1.221808640895575,0.9746734085714288,205807616,78753792,6074368,430608384,98275328,329490432,39337984,629145600,254115840,93736960,4767744,3010560,304943104,8118272,43646976,2595257.9451095476,0,,936983.0252930932,0,28093.532068163513,0,0,1271885.2388571429,11,6,6,4,7,18,9,11,3,11,1,3,6,21,10,8.533,4.667,25.267,2.067,2.333,2,18.6,0,0,0.014285714285714287,0.003053191489361702,0.03242092457420925,0.034859154929577474,0.002064516129032258,0.003061224489795918,0.005878759398496241,0.023552123552123553,0.004695744680851064,0.0796837944664032,0.04894366197183099,0.00472258064516129,0.004710204081632653,0.00924342105263158
1705825006,1.3427209320550835,3.8444221300855066,0.1842027465191688,0.2014152841218361,4.698622073941432,3.0111166413657586,0.46706698900413474,16.151613273844855,1.8692563256228554,0.8399483986523953,0.00016547767889975692,0.26949390916762134,0.5133087409783706,1.221808640895575,1.298536626628322,205807616,78798848,6074368,430608384,98275328,329490432,39337984,629145600,254115840,93736960,4767744,3010560,304943104,8118272,43700224,2175900.4923555325,0,,936983.0252930932,0,27537.50893673246,0,0,1427467.4335983759,11,6,6,4,7,18,9,11,3,11,1,3,6,21,10,8.533,4.667,25.267,2.067,2.333,2,18.6,0,0,0.014285714285714287,0.003053191489361702,0.03242092457420925,0.034859154929577474,0.002064516129032258,0.003061224489795918,0.005878759398496241,0.023552123552123553,0.004695744680851064,0.0796837944664032,0.04894366197183099,0.00472258064516129,0.004710204081632653,0.00924342105263158
1705825007,1.1627776782578683,3.8444221300855066,0.1842027465191688,0.2014152841218361,4.698622073941432,3.0111166413657586,0.47528556398887933,16.151613273844855,1.644180531298829,0.8399483986523953,0.0002458411865934601,0.26949390916762134,0.5133087409783706,1.1761839458767565,1.2985702750201902,205807616,78798848,6074368,430608384,98275328,329490432,39354368,629145600,254115840,93736960,4767744,3010560,304943104,8118272,43700224,2175900.4923555325,0,,900338.167881566,0,45180.62321904587,0,0,1536997.1025507054,11,6,6,4,7,18,9,11,3,11,1,3,6,21,10,8.533,4.667,25.667,2.067,2.333,2,18.6,0,0,0.014285714285714287,0.003053191489361702,0.032230679156908665,0.034859154929577474,0.002064516129032258,0.003061224489795918,0.005878759398496241,0.023552123552123553,0.004695744680851064,0.08017857142857143,0.04894366197183099,0.00472258064516129,0.004710204081632653,0.00924342105263158
1705825008,1.278298742614755,3.8444221300855066,0.1842027465191688,0.2014152841218361,4.5235003314707845,3.0111166413657586,0.47528556398887933,21.908656489033053,1.644180531298829,0.8399483986523953,0.0002458411865934601,0.26570906197626476,0.5133087409783706,1.1761839458767565,1.2985702750201902,205819904,78798848,6074368,430608384,98856960,329490432,39354368,629145600,254115840,93736960,4767744,3010560,304943104,8118272,43700224,2175900.4923555325,0,,900338.167881566,0,45180.62321904587,0,0,1536997.1025507054,11,6,6,4,7,18,9,11,3,11,1,3,6,21,10,8.533,4.667,25.667,2.067,1.933,2,18.6,0,0,0.014285714285714287,0.003053191489361702,0.032230679156908665,0.034859154929577474,0.0025161290322580645,0.003061224489795918,0.005878759398496241,0.023552123552123553,0.004695744680851064,0.08017857142857143,0.04894366197183099,0.010749999999999966,0.004710204081632653,0.00924342105263158
1705825009,1.278298742614755,3.8444221300855066,0.1842027465191688,0.2014152841218361,4.5235003314707845,3.0111166413657586,0.47528556398887933,22.473469587581093,1.644180531298829,0.8399483986523953,0.0002458411865934601,0.21956799226990412,0.5133087409783706,1.1761839458767565,1.2985702750201902,205819904,78798848,6074368,430608384,98856960,329490432,39354368,629145600,254115840,93736960,4767744,3010560,304943104,8118272,43700224,2175900.4923555325,0,,900338.167881566,0,45180.62321904587,0,0,1536997.1025507054,11,6,6,4,7,18,9,11,3,11,1,3,6,21,10,8.533,4.667,25.667,2.067,1.933,2,18.6,0,0,0.014285714285714287,0.003053191489361702,0.032230679156908665,0.034859154929577474,0.0025161290322580645,0.003061224489795918,0.005878759398496241,0.023552123552123553,0.004695744680851064,0.08017857142857143,0.04894366197183099,0.010749999999999966,0.004710204081632653,0.00924342105263158
