time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705757327,2.499910212145599,3.1210239579914734,0.47050973360655723,29.71828886673934,0.288165859564164,7.0920261716048625,0.5869833333333337,2.739269065814862,2.6645838279283964,0.27283743190265247,0.27827226425357254,108916736,40767488,10526720,42508288,43380736,14639104,27930624,10022912,44097536,2969600,8183808,46347.31238825032,0,0,0,4,4,9,3,3,22,3,4,4,4,3,16.067,25.467,0.867,84.267,0.8,13.4,13,0.8,139.2,17.333,6.2,,0.0030482654600301664,0.0030669014084507046,0.06875,0.003452445652173913,0.003,0.04194732297063904,0.004419354838709677,0.0014026438997521336,0.00676865671641791,0.00261744966442953,0.0046868778280542995,0.004720422535211269,0.20235294117647062,0.023636363636363636,0.004600000000000001,0.1244791666666667,0.009394736842105263,0.004284935279537316,0.009377611940298507,0.004523489932885906
1705757328,4.2471513798276535,3.1210239579914734,0.47050973360655723,29.71828886673934,0.288165859564164,7.0920261716048625,0.7466012975587198,2.797565340259594,2.6645838279283964,0.27283743190265247,0.23781147703110303,102785024,40767488,10526720,42508288,43380736,14639104,27930624,10022912,44097536,2969600,8183808,64305.89959180826,0,0,0,4,4,9,3,3,22,3,4,4,4,3,16.067,25.533,0.867,84.267,0.8,13.4,13,0.8,139.2,17.333,6.2,,0.0030482654600301664,0.0030466724286949006,0.06875,0.003452445652173913,0.003,0.04194732297063904,0.004419354838709677,0.0014026438997521336,0.00676865671641791,0.00261744966442953,0.0046868778280542995,0.004684010371650821,0.20235294117647062,0.023636363636363636,0.004600000000000001,0.1244791666666667,0.009394736842105263,0.004284935279537316,0.009377611940298507,0.004523489932885906
1705757329,4.2471513798276535,3.1210239579914734,0.47050973360655723,29.71828886673934,0.28353152344626403,7.148639202687771,0.7288954778997752,2.3714049999999975,2.6645838279283964,0.27283743190265247,0.27493480405976845,102785024,40767488,10526720,42508288,43384832,14639104,27930624,10022912,44097536,2969600,8343552,64305.89959180826,0,0,0,4,4,9,3,3,22,3,4,4,4,3,16.067,25.533,0.867,84.267,0.8,13.4,13,0.8,139.2,17.333,6.2,,0.0030482654600301664,0.0030466724286949006,0.06875,0.003452445652173913,0.003,0.04194732297063904,0.004419354838709677,0.0014026438997521336,0.00676865671641791,0.00261744966442953,0.0046868778280542995,0.004684010371650821,0.20235294117647062,0.023636363636363636,0.004600000000000001,0.1244791666666667,0.009394736842105263,0.004284935279537316,0.009377611940298507,0.004523489932885906
1705757330,4.2471513798276535,3.1210239579914734,0.45227980123409595,30.67053317535549,0.28353152344626403,7.148639202687771,0.859117992236166,2.3714049999999975,2.6645838279283964,0.27291367039126757,0.27493480405976845,102785024,40767488,10133504,42672128,43384832,14639104,28286976,10022912,44097536,2969600,8343552,64305.89959180826,0,0,0,4,4,9,3,3,22,3,4,4,4,3,16.067,25.533,0.867,84.267,0.8,13.4,13,0.8,139.2,17.333,6.2,,0.0030482654600301664,0.0030466724286949006,0.06875,0.003452445652173913,0.003,0.04194732297063904,0.004419354838709677,0.0014026438997521336,0.00676865671641791,0.00261744966442953,0.0046868778280542995,0.004684010371650821,0.20235294117647062,0.023636363636363636,0.004600000000000001,0.1244791666666667,0.009394736842105263,0.004284935279537316,0.009377611940298507,0.004523489932885906
1705757331,5.327813967580665,3.1210239579914734,0.45227980123409595,30.82630822431467,0.28353152344626403,7.148639202687771,0.859117992236166,2.3714049999999975,2.6645838279283964,0.27291367039126757,0.27493480405976845,102785024,40767488,10133504,42672128,43384832,14639104,28286976,10022912,44097536,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.667,25.533,0.867,84.267,0.8,13.4,13,0.8,138.8,17.333,6.2,,0.0030616740088105724,0.0030466724286949006,0.06875,0.003452445652173913,0.003,0.04194732297063904,0.004419354838709677,0.0013977024070021885,0.00676865671641791,0.00261744966442953,0.00471101321585903,0.004684010371650821,0.20235294117647062,0.023636363636363636,0.004600000000000001,0.1244791666666667,0.009394736842105263,0.004283916849015317,0.009377611940298507,0.004523489932885906
1705757332,5.327813967580665,3.1210239579914734,0.45227980123409595,30.82630822431467,0.28353152344626403,7.148639202687771,0.859117992236166,2.8384310286453505,2.6645838279283964,0.27291367039126757,0.27493480405976845,102785024,40767488,10133504,42672128,43384832,14639104,28286976,10022912,44097536,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.667,25.533,0.867,85.133,0.8,13.4,13,0.8,138.8,17.333,6.2,,0.0030616740088105724,0.0030466724286949006,0.06875,0.0034522271336280175,0.003,0.04194732297063904,0.004419354838709677,0.0013977024070021885,0.00676865671641791,0.00261744966442953,0.00471101321585903,0.004684010371650821,0.20235294117647062,0.022360000000000057,0.004600000000000001,0.1244791666666667,0.009394736842105263,0.004283916849015317,0.009377611940298507,0.004523489932885906
1705757333,5.327813967580665,3.1210239579914734,0.45227980123409595,30.82630822431467,0.28353152344626403,7.148639202687771,0.859117992236166,2.780134754200619,2.6645838279283964,0.27291367039126757,0.2077869899502502,102785024,40767488,10133504,42672128,43384832,14639104,28286976,10022912,44097536,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.667,25.533,0.867,85.133,0.8,13.4,13,0.8,138.8,17.333,6.2,,0.0030616740088105724,0.0030466724286949006,0.06875,0.0034522271336280175,0.003,0.04194732297063904,0.004419354838709677,0.0013977024070021885,0.00676865671641791,0.00261744966442953,0.00471101321585903,0.004684010371650821,0.20235294117647062,0.022360000000000057,0.004600000000000001,0.1244791666666667,0.009394736842105263,0.004283916849015317,0.009377611940298507,0.004523489932885906
1705757334,5.327813967580665,3.1210239579914734,0.45227980123409595,30.82630822431467,0.28353152344626403,7.148639202687771,0.859117992236166,2.721838479755888,2.694948908934385,0.27291367039126757,0.21208911678501965,102785024,40767488,10133504,42672128,43384832,14639104,28286976,10022912,44146688,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.667,25.533,0.867,85.133,0.8,13.4,13,0.8,138.8,17.333,6.2,,0.0030616740088105724,0.0030466724286949006,0.06875,0.0034522271336280175,0.003,0.04194732297063904,0.004419354838709677,0.0013977024070021885,0.00676865671641791,0.00261744966442953,0.00471101321585903,0.004684010371650821,0.20235294117647062,0.022360000000000057,0.004600000000000001,0.1244791666666667,0.009394736842105263,0.004283916849015317,0.009377611940298507,0.004523489932885906
1705757335,5.327813967580665,3.1123112865259066,0.40245879425460107,30.82630822431467,0.28353152344626403,7.148639202687771,0.859117992236166,2.6635422053111566,2.694948908934385,0.27291367039126757,0.21639124361978906,102785024,40706048,10133504,42672128,43384832,14639104,28286976,10022912,44146688,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.667,25.533,0.867,85.133,0.8,13.4,13,0.8,138.8,17.333,6.2,,0.0030616740088105724,0.0030466724286949006,0.06875,0.0034522271336280175,0.003,0.04194732297063904,0.004419354838709677,0.0013977024070021885,0.00676865671641791,0.00261744966442953,0.00471101321585903,0.004684010371650821,0.20235294117647062,0.022360000000000057,0.004600000000000001,0.1244791666666667,0.009394736842105263,0.004283916849015317,0.009377611940298507,0.004523489932885906
1705757336,5.327813967580665,3.1123112865259066,0.40245879425460107,30.82630822431467,0.28353152344626403,7.17199396429481,0.859117992236166,2.6052459308664253,2.694948908934385,0.2730021994134893,0.2206933704545585,102785024,40706048,10133504,42672128,43384832,14864384,28286976,10022912,44146688,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,26.4,0.933,86.133,0.8,13.4,13.8,0.8,146.2,18.4,7.333,,0.00307624633431085,0.0030465918895599656,0.07222222222222223,0.0034405523745368806,0.003,0.04183848797250859,0.004419354838709677,0.0013792912513842749,0.0067245370370370375,0.0026135593220338984,0.00473724340175953,0.004683865401207937,0.2,0.021686363636363528,0.004600000000000001,0.12815068493150678,0.009394736842105263,0.004282059800664453,0.009372685185185185,0.00452271186440678
1705757337,5.327813967580665,3.1123112865259066,0.40245879425460107,30.82630822431467,0.28353152344626403,7.17199396429481,0.859117992236166,2.546949656421694,2.694948908934385,0.2730021994134893,0.2249954972893279,102785024,40706048,10133504,42672128,43384832,14864384,28286976,10022912,44146688,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,26.4,0.933,86.133,0.8,13.4,13.8,0.8,146.2,18.4,7.333,,0.00307624633431085,0.0030465918895599656,0.07222222222222223,0.0034405523745368806,0.003,0.04183848797250859,0.004419354838709677,0.0013792912513842749,0.0067245370370370375,0.0026135593220338984,0.00473724340175953,0.004683865401207937,0.2,0.021686363636363528,0.004600000000000001,0.12815068493150678,0.009394736842105263,0.004282059800664453,0.009372685185185185,0.00452271186440678
1705757338,5.327813967580665,3.1123112865259066,0.40245879425460107,30.82630822431467,0.28353152344626403,7.17199396429481,0.8591179922361658,3.416728262597358,2.694948908934385,0.2730021994134893,0.25812761008616547,102785024,40706048,10133504,42672128,43384832,14864384,28286976,10080256,44146688,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,26.4,0.933,86.133,1.133,13.4,13.8,0.8,146.2,18.4,7.333,,0.00307624633431085,0.0030465918895599656,0.07222222222222223,0.0034405523745368806,0.003,0.04183848797250859,0.004419354838709677,0.0013472534335970216,0.006813187282617529,0.0026135593220338984,0.00473724340175953,0.004683865401207937,0.2,0.021686363636363528,0.0046,0.12815068493150678,0.009394736842105263,0.004275329026216537,0.009390459960092624,0.00452271186440678
1705757339,5.327813967580665,3.0806390891143676,0.40245879425460107,30.82630822431467,0.28353152344626403,7.17199396429481,0.8591179922361658,3.416728262597358,2.694948908934385,0.2730021994134893,0.25812761008616547,102785024,40706048,10133504,42672128,43384832,14864384,28286976,10080256,44146688,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,26.933,1.2,87.267,1.4,13.4,13.8,1.333,147.067,18.4,9.133,,0.00307624633431085,0.003043327556325823,0.07631578947368423,0.003441891891891892,0.003,0.04183848797250859,0.0045,0.0013420537449129858,0.006822784450391296,0.0025265017667844523,0.00473724340175953,0.004677989601386482,0.20071428571428573,0.02191743119266059,0.0046,0.12815068493150678,0.00923684210526316,0.004274262175389687,0.009392384235607152,0.004505300353356891
1705757340,5.327813967580665,3.0806390891143676,0.40245879425460107,30.82630822431467,0.2695537808201816,7.17199396429481,0.8591179922361658,3.416728262597358,2.694948908934385,0.2730021994134893,0.25812761008616547,102785024,40706048,10133504,42672128,43384832,14864384,28286976,10080256,44146688,2969600,8343552,41367.46957531687,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,26.933,1.2,87.267,1.4,13.8,13.8,1.333,147.067,18.4,9.133,,0.00307624633431085,0.003043327556325823,0.07631578947368423,0.003441891891891892,0.003,0.0425177619893428,0.0045,0.0013387089889167019,0.006832499167033702,0.0025265017667844523,0.00473724340175953,0.004677989601386482,0.20071428571428573,0.02191743119266059,0.0046,0.15196774193548393,0.00923684210526316,0.004273559531989222,0.009394332080201124,0.004505300353356891
1705757341,4.385394611121727,3.0806390891143676,0.40245879425460107,30.82630822431467,0.2695537808201816,6.064558580880865,0.8591179922361658,3.416728262597358,2.21331549174547,0.2730021994134893,0.25812761008616547,102952960,40706048,10133504,42672128,43384832,14864384,28286976,10080256,44146688,2969600,8343552,78272.50143321231,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,26.933,1.2,87.267,1.4,13.8,13.8,1.333,147.067,18.4,9.133,,0.00307624633431085,0.003043327556325823,0.07631578947368423,0.003441891891891892,0.003,0.0425177619893428,0.0045,0.0013353508250977602,0.006842333605510786,0.0025265017667844523,0.00473724340175953,0.004677989601386482,0.20071428571428573,0.02191743119266059,0.0046,0.15196774193548393,0.00923684210526316,0.0042728540719653265,0.009396303929564052,0.004505300353356891
1705757342,4.385394611121727,3.0806390891143676,0.40245879425460107,26.47901561677346,0.2695537808201816,6.185980483413543,0.8591179922361658,3.416728262597358,2.2581100790803483,0.2730021994134893,0.25812761008616547,102952960,40706048,10133504,42979328,43384832,14864384,28286976,10080256,44146688,2969600,8343552,78272.50143321231,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,26.933,1.2,87.267,1.4,13.8,13.8,1.333,147.067,18.4,9.133,,0.00307624633431085,0.003043327556325823,0.07631578947368423,0.003441891891891892,0.003,0.0425177619893428,0.0045,0.0013319791726741506,0.006852289992678874,0.0025265017667844523,0.00473724340175953,0.004677989601386482,0.20071428571428573,0.02191743119266059,0.0046,0.15196774193548393,0.00923684210526316,0.004272145778347871,0.009398300230190691,0.004505300353356891
1705757343,4.385394611121727,3.0806390891143676,0.40245879425460107,27.007977044238796,0.2695537808201816,6.3074023859462205,0.8591179922361658,3.416728262597358,2.3029046664152273,0.2716849196344149,0.22434157401044294,102952960,40706048,10133504,42979328,43384832,14864384,28286976,10080256,44146688,2965504,8343552,78272.50143321231,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,27.067,1.2,87.267,1.4,13.8,13.8,1.333,147.067,18.4,9.133,,0.00307624633431085,0.003037735849056604,0.07631578947368423,0.003441891891891892,0.003,0.0425177619893428,0.0045,0.0013285939502136071,0.006862370610965624,0.0025265017667844523,0.00473724340175953,0.004667924528301887,0.20071428571428573,0.02191743119266059,0.0046,0.15196774193548393,0.00923684210526316,0.004271434634030126,0.009400321439718102,0.004505300353356891
1705757344,4.385394611121727,3.0806390891143676,0.40245879425460107,31.737685647920088,0.2695537808201816,7.285314151960649,0.8591179922361658,3.416728262597358,2.347699253750106,0.2716849196344149,0.22003944717567353,102952960,40706048,10133504,42979328,43384832,14864384,28286976,10080256,44146688,2965504,8343552,78272.50143321231,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,27.067,1.2,87.267,1.4,13.8,13.8,1.333,147.067,18.4,9.133,,0.00307624633431085,0.003037735849056604,0.07631578947368423,0.003441891891891892,0.003,0.0425177619893428,0.0045,0.0013251950756270532,0.006872577800114394,0.0025265017667844523,0.00473724340175953,0.004667924528301887,0.20071428571428573,0.02191743119266059,0.0046,0.15196774193548393,0.00923684210526316,0.004270720621767376,0.009402368027275407,0.004505300353356891
1705757345,4.385394611121727,3.0806390891143676,0.40245879425460107,31.737685647920088,0.2695537808201816,7.285314151960649,0.8591179922361658,3.416728262597358,2.687675240092724,0.2716849196344149,0.21573732034090407,102952960,40706048,10133504,42979328,43384832,14864384,28286976,10080256,44146688,2965504,8343552,78272.50143321231,0,0,0,4,4,9,3,3,22,3,4,4,4,3,15.133,27.067,1.2,87.267,1.4,13.8,13.8,1.333,147.067,18.4,9.133,,0.00307624633431085,0.003037735849056604,0.07631578947368423,0.003441891891891892,0.003,0.0425177619893428,0.0045,0.0013217824661619702,0.006882913958994724,0.0025265017667844523,0.00473724340175953,0.004667924528301887,0.20071428571428573,0.02191743119266059,0.0046,0.15196774193548393,0.00923684210526316,0.004270003724175544,0.009404440473846786,0.004505300353356891
1705757346,4.385394611121727,3.0806390891143676,0.40245879425460107,31.737685647920085,0.2695537808201816,7.285314151960649,0.805600944081337,3.416728262597358,2.687675240092724,0.2716849196344149,0.21143519350613466,102952960,40706048,10133504,42979328,43384832,14864384,27996160,10080256,44146688,2965504,8343552,78272.50143321231,0,0,0,4,4,9,3,3,22,3,4,4,4,3,14.733,27.067,1.2,87.267,1.4,13.8,13.8,1.333,150.8,18.4,9.133,,0.003086598026085948,0.003037735849056604,0.07631578947368423,0.003441891891891892,0.003,0.0425177619893428,0.0045,0.0014345806436030246,0.00689338154748189,0.0025265017667844523,0.004759491888108636,0.004667924528301887,0.20071428571428573,0.02191743119266059,0.0046,0.15196774193548393,0.00923684210526316,0.0042932743462505,0.009406539272648356,0.004505300353356891
1705757347,4.385394611121727,3.0806390891143676,0.40245879425460107,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.301871843983978,2.687675240092724,0.2716849196344149,0.20713306667136522,102952960,40706048,10133504,42979328,43380736,15220736,27996160,10080256,44146688,2965504,8343552,78272.50143321231,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.733,27.067,1.2,84.8,1.4,13.8,13.8,1.333,150.8,18.4,9.133,,0.0030865507970162637,0.003037735849056604,0.07631578947368423,0.003450863213811421,0.003,0.0425177619893428,0.0045,0.0014314613704466924,0.006903983088408607,0.0025265017667844523,0.004759485951575419,0.004667924528301887,0.20071428571428573,0.022618421052631597,0.0046,0.15196774193548393,0.00923684210526316,0.004292618230998481,0.00940866492951947,0.004505300353356891
1705757348,4.385394611121727,3.0806390891143676,0.4202013377474493,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.301871843983978,2.3250331925586574,0.2716849196344149,0.2028309398365958,102952960,40706048,10227712,42979328,43380736,15220736,27996160,10080256,44146688,2965504,8343552,78272.50143321231,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.733,27.067,1.2,84.8,1.4,13.8,13.8,1.333,150.8,18.4,9.133,,0.0030865035656149824,0.003037735849056604,0.07631578947368423,0.003450863213811421,0.003,0.0425177619893428,0.0045,0.0014283297535405233,0.006914721169592151,0.0025265017667844523,0.004759480014749128,0.004667924528301887,0.20071428571428573,0.022618421052631597,0.0046,0.15196774193548393,0.00923684210526316,0.004291959519333091,0.0094108179633292,0.004505300353356891
1705757349,4.047567134268536,3.0806390891143676,0.32083580076200946,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.301871843983978,2.2802386052237784,0.2716849196344149,0.1985288130018264,102952960,40706048,10227712,42979328,43380736,15220736,27996160,10080256,44146688,2965504,8343552,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.733,27.067,1.2,84.8,1.4,13.8,13.8,1.333,150.8,18.4,9.133,,0.003086456331881933,0.003037735849056604,0.07631578947368423,0.003450863213811421,0.003,0.0425177619893428,0.0045,0.0014251857194682608,0.006925598445940301,0.0025265017667844523,0.004759474077629742,0.004667924528301887,0.20071428571428573,0.022618421052631597,0.0046,0.15196774193548393,0.00923684210526316,0.004291298195811781,0.009412998906398542,0.004505300353356891
1705757350,4.047567134268536,3.0806390891143676,0.3280895238888566,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.301871843983978,2.744795959830495,0.2716849196344149,0.19422668616705696,102952960,40706048,10227712,42979328,43380736,15220736,27996160,10080256,44879872,2965504,8343552,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.733,27.067,1.2,84.8,1.4,13.8,13.8,1.333,150.8,18.4,9.133,,0.0030864090958169425,0.003037735849056604,0.07631578947368423,0.003450863213811421,0.003,0.0425177619893428,0.0045,0.0014220291942302894,0.006936617641639725,0.0025265017667844523,0.004759468140217238,0.004667924528301887,0.20071428571428573,0.022618421052631597,0.0046,0.15196774193548393,0.00923684210526316,0.004290634244869296,0.009415208304939242,0.004505300353356891
1705757351,4.047567134268536,1.8955400000000024,0.33534324701570367,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.301871843983978,2.744795959830495,0.2716849196344149,0.18992455933228752,102952960,40706048,10227712,42979328,43380736,15220736,27996160,10080256,44879872,2965504,8343552,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.667,26.2,1.2,78.667,1.4,13.8,12.467,1.333,145.7,18.567,8.267,,0.003128487463787071,0.003053448275862069,0.08421052631578949,0.0034435746901500326,0.003,0.04561310782241014,0.0045,0.0015103064066852362,0.007825443786982248,0.0025331010452961673,0.004835404434925899,0.004696206896551725,0.20941176470588235,0.022796460176991225,0.0046,0.22131868131868132,0.00923684210526316,0.004419721448467966,0.38206521739130417,0.004506620209059234
1705757352,4.047567134268536,2.444087264831858,0.3425969701425507,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.301871843983978,2.744795959830495,0.19920883585198107,0.18257975530932563,102952960,40681472,10227712,42979328,43380736,15220736,27996160,10080256,44879872,2965504,8343552,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.667,26.2,1.2,78.667,1.4,13.8,12.467,1.333,145.7,18.567,8.267,,0.0031284399251315003,0.003053448275862069,0.08421052631578949,0.0034435746901500326,0.003,0.04561310782241014,0.0045,0.0015103064066852362,0.007825443786982248,0.0025331010452961673,0.004835400254001794,0.004696206896551725,0.20941176470588235,0.022796460176991225,0.0046,0.22131868131868132,0.00923684210526316,0.004419721448467966,0.38206521739130417,0.004506620209059234
1705757353,4.047567134268536,2.49325780510168,0.3498506932693978,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.0871170099037863,2.744795959830495,0.19621201769282431,0.17840172887204125,102952960,40681472,10227712,42979328,43380736,15220736,27996160,9945088,44879872,2969600,8343552,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.667,26.2,1.2,78.667,1.067,13.8,12.467,1.333,145.7,18.567,8.267,,0.003128392384060792,0.003053448275862069,0.08421052631578949,0.0034435746901500326,0.003,0.04561310782241014,0.0045,0.0015103064066852362,0.007825443786982248,0.0025331010452961673,0.004835396072865281,0.004696206896551725,0.20941176470588235,0.022796460176991225,0.0046,0.22131868131868132,0.00923684210526316,0.004419721448467966,0.38206521739130417,0.004506620209059234
1705757354,4.047567134268536,2.9502324161893143,0.3571044163962449,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.0871170099037863,2.744795959830495,0.2006165420660896,0.1742237024347569,102952960,40681472,10227712,42979328,43380736,15220736,27996160,9945088,44879872,2969600,8343552,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.667,25.533,0.867,77.733,0.733,13.8,12.467,0.667,145.1,18.567,5.867,,0.0031283448405747608,0.0030534943917169977,0.09166666666666667,0.0034436505358882755,0.003,0.04561310782241014,0.005,0.0015165048543689314,0.007825443786982248,0.0025182481751824816,0.0048353918915163465,0.004696289905090596,0.2155,0.02298230088495577,0.0046,0.22131868131868132,0.009181818181818182,0.004420471567267683,0.38206521739130417,0.004503649635036496
1705757355,4.047567134268536,2.9502324161893143,0.43522338761082446,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.0871170099037863,2.744795959830495,0.20502106643935478,0.24265024518189057,102952960,40681472,10227712,42979328,43380736,15220736,27996160,9945088,44879872,2969600,8044544,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.667,25.533,0.867,77.733,0.733,12.8,12.467,0.667,145.1,18.567,5.867,,0.0031282972946732224,0.0030534943917169977,0.09166666666666667,0.0034436505358882755,0.003,0.04977564102564102,0.005,0.0015165048543689314,0.007825443786982248,0.0025182481751824816,0.004835387709954974,0.004696289905090596,0.2155,0.02298230088495577,0.0046,0.4257246376811593,0.009181818181818182,0.004420471567267683,0.38206521739130417,0.004503649635036496
1705757356,4.047567134268536,2.9502324161893143,0.43522338761082446,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.0871170099037863,2.744795959830495,0.20942559081262002,0.24265024518189057,102952960,40681472,10227712,42979328,43380736,15220736,27996160,9945088,44879872,2969600,8044544,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.667,25.533,0.867,77.733,0.733,12.8,12.467,0.667,145.1,18.567,5.867,,0.003128249746355993,0.0030534943917169977,0.09166666666666667,0.0034436505358882755,0.003,0.04977564102564102,0.005,0.0015165048543689314,0.007825443786982248,0.0025182481751824816,0.004835383528181146,0.004696289905090596,0.2155,0.02298230088495577,0.0046,0.4257246376811593,0.009181818181818182,0.004420471567267683,0.38206521739130417,0.004503649635036496
1705757357,4.047567134268536,2.9502324161893143,0.43522338761082446,31.737685647920085,0.2795352354480052,7.110219140419673,0.805600944081337,3.0871170099037863,2.744795959830495,0.21383011518588527,0.24265024518189057,102952960,40681472,10227712,42979328,43380736,15220736,27996160,9945088,44879872,2969600,8044544,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.667,25.533,0.867,77.733,0.733,12.8,12.467,0.667,145.1,18.567,5.867,,0.0031282021956228895,0.0030534943917169977,0.09166666666666667,0.0034436505358882755,0.003,0.04977564102564102,0.005,0.0015165048543689314,0.007825443786982248,0.0025182481751824816,0.004835379346194847,0.004696289905090596,0.2155,0.02298230088495577,0.0046,0.4257246376811593,0.009181818181818182,0.004420471567267683,0.38206521739130417,0.004503649635036496
1705757358,4.047567134268536,2.9502324161893143,0.43522338761082446,26.85510719170132,0.2863013698630136,7.011516140732682,0.805600944081337,3.0871170099037863,2.7255601516718366,0.2182346395591505,0.24265024518189057,102952960,40681472,10227712,42979328,43380736,15220736,27996160,9945088,44879872,2969600,8044544,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.667,23.933,0.867,77.733,0.733,12.8,12.467,0.667,145.1,18.567,5.867,,0.0031281546424737263,0.0030492957746478875,0.09166666666666667,0.0034436505358882755,0.003,0.04977564102564102,0.005,0.0015165048543689314,0.007825443786982248,0.0025182481751824816,0.00483537516399606,0.004688732394366197,0.2155,0.02298230088495577,0.0046,0.4257246376811593,0.009181818181818182,0.004420471567267683,0.38206521739130417,0.004503649635036496
1705757359,4.047567134268536,2.9502324161893143,0.43522338761082446,30.45484952650558,0.2863013698630136,7.011516140732682,0.805600944081337,3.0871170099037863,2.7255601516718366,0.22263916393241578,0.24265024518189057,102952960,40681472,10227712,43798528,43380736,15220736,27996160,9945088,44879872,2969600,8044544,109445.55778223115,0,0,0,4,4,9,3,3,26,3,4,4,4,3,14.667,23.933,0.867,77.733,0.733,12.8,12.467,0.667,145.1,18.567,5.867,,0.0031281070869083197,0.0030492957746478875,0.09166666666666667,0.0034436505358882755,0.003,0.04977564102564102,0.005,0.0015165048543689314,0.007825443786982248,0.0025182481751824816,0.004835370981584771,0.004688732394366197,0.2155,0.02298230088495577,0.0046,0.4257246376811593,0.009181818181818182,0.004420471567267683,0.38206521739130417,0.004503649635036496
