time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705616396,1.364834340576826,13.748278426997365,0.18681564736356657,0.13775482220348495,4.226728604609619,0.9853539563458851,0.36168577096881993,0.0649879096522316,0.30022452288886203,0.8164540156169525,0,0.2652005067181677,0.24050613378595767,0.9289474211316839,1.1605412725445006,217079808,141930496,6381568,432455680,98910208,331345920,72441856,4509696,267931648,98451456,4575232,2883584,307122176,9236480,118800384,1980370.740110008,0,519166.7585142731,40873.14456779343,0,0,2386819.049182346,16,12,7,4,8,16,5,5,3,11,1,3,7,25,13,6.733,4.2,23.867,1.867,1.667,1.8,16.933,0,0,0,0,0,,0.04289568345323741,0.003024096385542169,0.037798634812286694,0.03975694444444444,0.0023559322033898304,0.003,0.004536697247706422,0.18027777777777795,0.004643373493975905,0.0981227436823105,0.07812500000000003,0.004471186440677967,0.0046,0.008967692307692307
1705616397,1.3226511483276087,13.748278426997365,0.18681564736356657,0.14112688881515972,4.079502422495022,0.9853539563458851,0.36168577096881993,0.08033281648023025,0.30022452288886203,0.8164540156169525,0,0.2652005067181677,0.24050613378595767,0.9289474211316839,1.1605412725445006,217079808,141930496,6381568,432455680,98910208,331345920,72441856,4509696,267931648,98451456,4575232,2883584,307122176,9236480,118800384,1980370.740110008,0,519166.7585142731,40873.14456779343,0,0,2386819.049182346,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,6.733,4.2,23.867,1.867,1.667,1.8,16.933,0,0,0,0,0,,0.04289568345323741,0.003024096385542169,0.037798634812286694,0.03975694444444444,0.0023559322033898304,0.003,0.004536697247706422,0.18027777777777795,0.004643373493975905,0.0981227436823105,0.07812500000000003,0.004471186440677967,0.0046,0.008967692307692307
1705616398,1.3226511483276087,13.748278426997365,0.18681564736356657,0.14449895542683447,4.079502422495022,0.8232262797536241,0.36168577096881993,0.08033281648023025,0.30022452288886203,0.8164540156169525,0,0.2652005067181677,0.24050613378595767,0.9289474211316839,1.1605412725445006,217079808,141930496,6381568,432455680,98910208,331345920,72441856,4509696,267931648,98451456,4575232,2883584,307122176,9236480,118800384,1980370.740110008,0,519166.7585142731,40873.14456779343,0,0,2386819.049182346,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,7.267,4.2,23.867,1.867,1.667,1.6,16.933,0,0,0,0,0,,0.04340277777777777,0.003024096385542169,0.037798634812286694,0.03975694444444444,0.0023559322033898304,0.003,0.004536697247706422,0.18803278688524597,0.004643373493975905,0.0981227436823105,0.07812500000000003,0.004471186440677967,0.0046,0.008967692307692307
1705616399,1.3226511483276087,13.175530391429046,0.18681564736356657,0.14787102203850927,4.079502422495022,0.8068037138145259,0.38338474850458193,0.08033281648023025,0.30022452288886203,0.8164540156169525,0,0.2652005067181677,0.24050613378595767,0.9289474211316839,1.1605412725445006,217079808,141930496,6381568,432455680,98910208,331345920,72499200,4509696,267931648,98451456,4575232,2883584,307122176,9236480,118800384,1976959.7963296913,0,755065.6483954705,40873.14456779343,0,0,2386819.049182346,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,7.667,3.8,23.267,1.6,1.667,1.6,16.467,0,0,0,0,0,,0.043,0.003023809523809524,0.03782894736842105,0.04011194029850746,0.0023559322033898304,0.003,0.004423423423423424,0.18765625000000005,0.004642857142857143,0.09817204301075272,0.08687500000000001,0.004471186440677967,0.0046,0.008908794788273616
1705616400,1.3226511483276087,13.175530391429046,0.18681564736356657,0.15124308865018402,4.079502422495022,0.7903811478754278,0.38338474850458193,0.08033281648023025,0.30022452288886203,0.8142391304347949,0,0.2652005067181677,0.24050613378595767,0.9289474211316839,1.1605412725445006,217079808,141930496,6381568,432455680,98910208,331345920,72499200,4509696,267931648,98451456,4575232,2883584,307122176,9236480,118800384,1976959.7963296913,0,755065.6483954705,40873.14456779343,0,0,2386819.049182346,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,7.667,3.8,23.267,1.6,1.667,1.6,15.867,0,0,0,0,0,,0.043,0.003023809523809524,0.03782894736842105,0.04011194029850746,0.0023559322033898304,0.003,0.004339366515837105,0.18765625000000005,0.004642857142857143,0.09817204301075272,0.08687500000000001,0.004471186440677967,0.0046,0.008871080139372822
1705616401,1.3226511483276087,13.175530391429046,0.18681564736356657,0.15461515526185882,4.079502422495022,0.7739585819363298,0.38338474850458193,0.08033281648023025,0.2573866532576616,0.8142391304347949,0,0.2652005067181677,0.24050613378595767,0.9289474211316839,1.1605412725445006,217079808,141930496,6381568,432455680,98910208,331345920,72499200,4509696,267931648,98451456,4575232,2883584,307122176,9236480,118800384,1976959.7963296913,0,755065.6483954705,35041.114520532756,0,0,2386819.049182346,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,7.667,3.8,23.267,1.6,1.667,1.6,15.867,0,0,0,0,0,,0.043,0.003023809523809524,0.03782894736842105,0.04011194029850746,0.0023559322033898304,0.003,0.004339366515837105,0.18765625000000005,0.004642857142857143,0.09817204301075272,0.08687500000000001,0.004471186440677967,0.0046,0.008871080139372822
1705616402,1.3226511483276087,13.175530391429046,0.18681564736356657,0.1579872218735336,4.079502422495022,0.7575360159972317,0.38338474850458193,0.08033281648023025,0.2523829112095139,0.6791975706521841,0,0.2652005067181677,0.20664487436667642,0.9289474211316839,1.1605412725445006,217079808,141930496,6381568,432455680,98910208,331345920,72499200,4509696,267931648,98451456,4575232,2883584,307122176,9236480,118800384,1976959.7963296913,0,755065.6483954705,34359.895444402864,0,0,2386819.049182346,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,7.667,3.733,23.267,1.6,1.667,1.6,15.867,0,0,0,0,0,,0.043,0.003023391812865497,0.03782894736842105,0.04011194029850746,0.0023559322033898304,0.003,0.004339366515837105,0.18765625000000005,0.0046421052631578945,0.09817204301075272,0.08687500000000001,0.004471186440677967,0.0046,0.008871080139372822
1705616403,1.3226511483276087,13.175530391429046,0.18681564736356657,0.16303600534605758,4.079502422495022,0.7411134500581334,0.38338474850458193,0.08033281648023025,0.28480018398287676,0.6656269184782708,0,0.2652005067181677,0.20263643880357715,0.9289474211316839,1.1605412725445006,217079808,141930496,6381568,432455680,98910208,331345920,72499200,4509696,267935744,98451456,4575232,2883584,307122176,9236480,118800384,1976959.7963296913,0,755065.6483954705,43476.56871937305,0,0,2386819.049182346,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,7.667,3.733,24.533,1.6,1.667,1.6,15.867,0,0,0,0,0,,0.043,0.003023391812865497,0.0380345394736842,0.04011194029850746,0.0023559322033898304,0.003,0.004339366515837105,0.18765625000000005,0.0046421052631578945,0.09921052631578946,0.08687500000000001,0.004471186440677967,0.0046,0.008871080139372822
1705616404,1.3226511483276087,13.175530391429046,0.18681564736356657,0.16645483492490168,4.247257148550354,0.7246908841190356,0.38338474850458193,0.08033281648023025,0.28480018398287676,0.8087494559972634,0,0.2652005067181677,0.1986280032404778,0.9289474211316839,1.1605412725445006,217079808,141930496,6381568,432455680,99127296,331345920,72499200,4509696,267935744,98451456,4575232,2883584,307122176,9236480,118800384,1976959.7963296913,0,755065.6483954705,43476.56871937305,0,0,2386819.049182346,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,7.667,3.733,24.533,1.6,1.667,1.6,15.867,0,0,0,0,0,,0.043,0.003023391812865497,0.0380345394736842,0.04011194029850746,0.0023559322033898304,0.003,0.004339366515837105,0.18765625000000005,0.0046421052631578945,0.09921052631578946,0.08687500000000001,0.004471186440677967,0.0046,0.008871080139372822
1705616405,1.3226511483276087,13.175530391429046,0.18681564736356657,0.16987366450374577,4.247257148550354,0.7082683181799374,0.38338474850458193,0.08033281648023025,0.28480018398287676,0.8087494559972634,0,0.2652005067181677,0.19461956767737856,0.9289474211316839,1.0700724031499453,217079808,141930496,6381568,432455680,99127296,331345920,72499200,4509696,267935744,98451456,4575232,2883584,307122176,9236480,118800384,1976959.7963296913,0,755065.6483954705,43476.56871937305,0,0,1276049.268757031,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,7.667,3.733,24.533,1.6,1.667,1.6,15.867,0,0,0,0,0,,0.043,0.003023391812865497,0.0380345394736842,0.04011194029850746,0.0023559322033898304,0.003,0.004339366515837105,0.18765625000000005,0.0046421052631578945,0.09921052631578946,0.08687500000000001,0.004471186440677967,0.0046,0.008871080139372822
1705616406,1.3226511483276087,14.886145558610597,0.1707903110591654,0.1732924940825899,4.247257148550354,0.9447210775996716,0.40555171420339026,0.08033281648023025,0.26393156170369414,0.8087494559972634,0,0.2652005067181677,0.19061113211427924,0.7737962171090792,1.1009128524505782,217079808,142442496,6381568,432455680,99127296,331333632,72499200,4509696,267935744,98451456,4575232,2883584,307122176,9236480,119099392,3148824.42062735,0,944050.7058484586,59643.247178740436,0,0,1275468.1568058694,17,12,7,4,8,16,5,5,3,11,1,3,7,25,13,7.667,3.733,24.533,1.6,1.667,1.6,15.867,0,0,0,0,0,,0.043,0.003023391812865497,0.0380345394736842,0.04011194029850746,0.0023559322033898304,0.003,0.004339366515837105,0.18765625000000005,0.0046421052631578945,0.09921052631578946,0.08687500000000001,0.004471186440677967,0.0046,0.008871080139372822
1705616407,1.3226511483276087,14.886145558610597,0.1707903110591654,0.176711323661434,4.247257148550354,0.9447210775996716,0.40555171420339026,0.08033281648023025,0.26393156170369414,0.8087494559972634,0,0.20449343353871138,0.2451089278086312,0.7894203362210377,1.1009128524505782,217079808,142442496,6381568,432455680,99127296,331333632,72499200,4509696,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3148824.42062735,0,944050.7058484586,59643.247178740436,0,0,1275468.1568058694,17,12,7,4,8,16,5,5,3,11,1,3,6,25,13,7.667,3.733,24.533,1.6,1.8,1.6,15.867,0,0,0,0,0,,0.043,0.003023391812865497,0.0380345394736842,0.04011194029850746,0.0022758620689655173,0.003,0.004339366515837105,0.18765625000000005,0.0046421052631578945,0.09921052631578946,0.08687500000000001,0.004455172413793104,0.0046,0.008871080139372822
1705616408,1.3226511483276087,14.886145558610597,0.17199211045365143,0.2051297747306457,4.247257148550354,0.9501230574502404,0.40555171420339026,0.08137851200753413,0.26393156170369414,0.8087494559972634,0,0.21746172761330443,0.2451089278086312,0.9374471467175108,1.1009128524505782,217079808,142442496,6381568,432455680,99127296,331333632,72499200,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3148824.42062735,0,944050.7058484586,59643.247178740436,0,0,1275468.1568058694,17,12,7,4,8,16,5,5,3,11,1,3,6,25,13,8,3.733,24.533,1.933,2.133,1.933,16.867,0,0,0,0,0,,0.0425,0.003023391812865497,0.0380345394736842,0.03996478873239437,0.0023225806451612906,0.003,0.004333333333333334,0.18709677419354848,0.0046421052631578945,0.09921052631578946,0.08055555555555559,0.004464516129032258,0.0046,0.008826530612244898
1705616409,1.3226511483276087,14.886145558610597,0.17199211045365143,0.2051297747306457,4.247257148550354,0.9501230574502404,0.40555171420339026,0.08137851200753413,0.26393156170369414,0.8087494559972634,0,0.22196449140153657,0.2464320817770551,0.9374471467175108,1.1009128524505782,217079808,142442496,6381568,432455680,99127296,331333632,72499200,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3148824.42062735,0,944050.7058484586,59643.247178740436,0,0,1275468.1568058694,17,12,7,4,8,16,5,5,3,11,1,3,6,25,13,8,3.733,24.533,1.933,2.133,1.933,16.867,0,0,0,0,0,,0.0425,0.003023391812865497,0.0380345394736842,0.03996478873239437,0.0023225806451612906,0.003,0.004333333333333334,0.18709677419354848,0.0046421052631578945,0.09921052631578946,0.08055555555555559,0.004464516129032258,0.0046,0.008826530612244898
1705616410,1.3226511483276087,14.886145558610597,0.17199211045365143,0.2051297747306457,4.247257148550354,0.9501230574502404,0.40555171420339026,0.08137851200753413,0.26393156170369414,0.8087494559972634,0,0.22646725518976873,0.2464320817770551,0.9374471467175108,1.1009128524505782,217079808,142442496,6381568,432455680,99127296,331333632,72499200,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3148824.42062735,0,944050.7058484586,59643.247178740436,0,0,1275468.1568058694,17,12,7,4,8,16,5,5,3,11,1,3,6,25,13,8,3.733,24.533,1.933,2.133,1.933,16.867,0,0,0,0,0,,0.0425,0.003023391812865497,0.0380345394736842,0.03996478873239437,0.0023225806451612906,0.003,0.004333333333333334,0.18709677419354848,0.0046421052631578945,0.09921052631578946,0.08055555555555559,0.004464516129032258,0.0046,0.008826530612244898
1705616411,1.3226511483276087,14.886145558610597,0.17199211045365143,0.2051297747306457,4.247257148550354,0.9501230574502404,0.40555171420339026,0.08137851200753413,0.26393156170369425,0.8156405894057198,0,0.23097001897800096,0.2464320817770551,0.9374471467175108,1.1009128524505782,217079808,142442496,6381568,432455680,99127296,331333632,72499200,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3148824.42062735,0,944050.7058484586,59643.24717874046,0,0,1275468.1568058694,17,12,7,4,8,16,5,5,3,11,1,3,6,25,13,8,3.733,24.533,1.933,2.133,1.933,16.867,0,0,0,0,0,,0.0425,0.003023391812865497,0.0380345394736842,0.03996478873239437,0.0023225806451612906,0.003,0.004333333333333334,0.18709677419354848,0.0046421052631578945,0.09921052631578946,0.08055555555555559,0.004464516129032258,0.0046,0.008826530612244898
1705616412,0.8300075000002494,14.886145558610597,0.17199211045365143,0.2051297747306457,4.247257148550354,0.9501230574502404,0.4028300705430478,0.08137851200753413,0.26393156170369425,0.8156405894057198,0,0.2701658272939307,0.2464320817770551,0.9374471467175108,1.1009128524505782,217079808,142442496,6381568,432455680,99127296,331333632,72523776,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3148824.42062735,0,880510.9153900738,59643.24717874046,0,0,1275468.1568058694,17,12,7,4,8,16,5,5,3,11,1,3,6,25,13,8,3.733,24.533,1.933,2.133,1.933,16.867,0,0,0,0,0,,0.0425,0.003023391812865497,0.0380345394736842,0.03996478873239437,0.0023225806451612906,0.003,0.004333333333333334,0.18709677419354848,0.0046421052631578945,0.09921052631578946,0.08055555555555559,0.004464516129032258,0.0046,0.008826530612244898
1705616413,0.8300075000002494,15.59688513037358,0.17199211045365143,0.2051297747306457,4.247257148550354,0.9501230574502404,0.4028300705430478,0.08137851200753413,0.26393156170369425,0.8156405894057198,0,0.2701658272939307,0.2464320817770551,0.9374471467175108,1.1009128524505782,217079808,142442496,6381568,432455680,99127296,331333632,72523776,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3729409.443269908,0,880510.9153900738,59643.24717874046,0,0,1275468.1568058694,17,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.067,3.733,24.533,1.933,2.133,2.333,16.867,0,0,0,0,0,,0.04238782051282051,0.003023391812865497,0.0380345394736842,0.03996478873239437,0.0023225806451612906,0.003,0.004333333333333334,0.19627272727272738,0.0046421052631578945,0.09921052631578946,0.08055555555555559,0.004464516129032258,0.0046,0.008826530612244898
1705616414,1.219886415544747,15.59688513037358,0.17199211045365143,0.20156615378567966,2.7182656626566537,0.9501230574502404,0.4028300705430478,0.08137851200753413,0.26393156170369425,0.8156405894057198,0,0.2701658272939307,0.2464320817770551,1.0259872377729693,1.1009128524505782,217079808,142442496,6381568,432451584,99127296,331333632,72523776,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3729409.443269908,0,880510.9153900738,59643.24717874046,0,0,1275468.1568058694,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.067,25.733,2.333,2.133,2.333,18.333,0,0,0,0,0,,0.042934782608695654,0.0030115606936416185,0.03819218241042346,0.04023972602739726,0.00232258064516129,0.003,0.0043826086956521735,0.21221153846153845,0.004620809248554913,0.10144578313253035,0.08227272727272728,0.004464516129032258,0.0046,0.008874193548387095
1705616415,1.2442021188830477,15.59688513037358,0.17199211045365143,0.20156615378567966,2.7947395876153442,0.9501230574502404,0.4028300705430478,0.08137851200753413,0.26393156170369425,0.8156405894057198,0,0.2701658272939307,0.2464320817770551,1.0259872377729693,1.1009128524505782,217079808,142442496,6381568,432451584,99127296,331333632,72523776,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3729409.443269908,0,880510.9153900738,59643.24717874046,0,0,1275468.1568058694,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.067,25.733,2.333,2.133,2.333,21.067,0,0,0,0,0,,0.042934782608695654,0.0030115606936416185,0.03819218241042346,0.04023972602739726,0.00232258064516129,0.003,0.004311475409836066,0.21221153846153845,0.004620809248554913,0.10144578313253035,0.08227272727272728,0.004464516129032258,0.0046,0.008796825396825398
1705616416,1.4589422002980243,15.59688513037358,0.17199211045365143,0.20156615378567966,2.8712135125740343,0.9501230574502404,0.4028300705430478,0.08137851200753413,0.26393156170369425,0.8062937509308779,0,0.2701658272939307,0.2464320817770551,1.0259872377729693,1.1009128524505782,217079808,142442496,6381568,432451584,99127296,331333632,72523776,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3729409.443269908,0,880510.9153900738,59643.24717874046,0,0,1275468.1568058694,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.067,25.733,2.333,2.133,2.333,21.067,0,0,0,0,0,,0.042934782608695654,0.0030115606936416185,0.03819218241042346,0.04023972602739726,0.00232258064516129,0.003,0.004311475409836066,0.21221153846153845,0.004620809248554913,0.10144578313253035,0.08227272727272728,0.004464516129032258,0.0046,0.008796825396825398
1705616417,1.4589422002980243,15.59688513037358,0.17199211045365143,0.20156615378567966,2.9476874375327258,0.9501230574502404,0.4028300705430478,0.07895460797799181,0.26393156170369425,0.8062937509308779,0,0.2701658272939307,0.2464320817770551,1.0259872377729693,1.1009128524505782,217079808,142442496,6381568,432451584,99127296,331333632,72523776,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3729409.443269908,0,880510.9153900738,59643.24717874046,0,0,1275468.1568058694,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.267,25.733,2.333,2.133,2.333,21.067,0,0,0,0,0,,0.042934782608695654,0.0030224719101123597,0.03819218241042346,0.04023972602739726,0.00232258064516129,0.003,0.004311475409836066,0.21221153846153845,0.0046404494382022475,0.10144578313253035,0.08227272727272728,0.004464516129032258,0.0046,0.008796825396825398
1705616418,1.4589422002980243,15.59688513037358,0.17199211045365143,0.20156615378567966,3.024161362491416,0.9501230574502404,0.4028300705430478,0.07895460797799181,0.22463875045505674,0.8062937509308779,0,0.2703639684940369,0.2464320817770551,1.0259872377729693,1.1009128524505782,217079808,142442496,6381568,432451584,99127296,331333632,72523776,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3729409.443269908,0,880510.9153900738,50763.85875500546,0,0,1275468.1568058694,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.133,2.333,21.067,0,0,0,0,0,,0.042934782608695654,0.0030224719101123597,0.038200934579439245,0.04023972602739726,0.00232258064516129,0.003,0.004311475409836066,0.21221153846153845,0.0046404494382022475,0.09967687074829933,0.08227272727272728,0.004464516129032258,0.0046,0.008796825396825398
1705616419,1.4589422002980243,15.59688513037358,0.17714649725393083,0.20156615378567966,3.1006352874501064,0.9501230574502404,0.4028300705430478,0.07895460797799181,0.22023989109332853,0.8062937509308779,0,0.2703639684940369,0.2464320817770551,1.0259872377729693,0.9273673143707907,217079808,142442496,6385664,432451584,99127296,331333632,72523776,4513792,267935744,98451456,4575232,2883584,307126272,9236480,119099392,3729409.443269908,0,880510.9153900738,49769.80463535979,0,0,1081646.0029352538,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.133,2.333,21.067,0,0,0,0,0,,0.042934782608695654,0.0030224719101123597,0.038200934579439245,0.04023972602739726,0.00232258064516129,0.003,0.004311475409836066,0.21221153846153845,0.0046404494382022475,0.09967687074829933,0.08227272727272728,0.004464516129032258,0.0046,0.008796825396825398
1705616420,1.4589422002980243,15.59688513037358,0.17714649725393083,0.20156615378567966,3.177109212408797,0.9501230574502404,0.4028300705430478,0.07895460797799181,0.2844460458811672,0.8062937509308779,0,0.2703639684940369,0.2464320817770551,1.0259872377729693,0.9459455934929448,217079808,142442496,6385664,432451584,99127296,331333632,72523776,4513792,267931648,98451456,4575232,2883584,307126272,9236480,119099392,3729409.443269908,0,880510.9153900738,42168.1165388377,0,0,1103315.0018771973,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.133,2.333,21.067,0,0,0,0,0,,0.042934782608695654,0.0030224719101123597,0.038200934579439245,0.04023972602739726,0.00232258064516129,0.003,0.004311475409836066,0.21221153846153845,0.0046404494382022475,0.09967687074829933,0.08227272727272728,0.004464516129032258,0.0046,0.008796825396825398
1705616421,1.4589422002980243,15.59688513037358,0.14395217515759223,0.20156615378567966,3.2535831373674875,0.9501230574502404,0.4028300705430478,0.07886253240105387,0.2844196388464814,0.8062937509308779,0,0.2703639684940369,0.24159489532912573,1.0259872377729693,1.1146967473292522,217079808,142442496,6385664,432451584,99127296,331333632,72523776,4509696,267931648,98451456,4575232,2883584,307126272,9236480,119099392,3729409.443269908,0,880510.9153900738,18399.065672446322,0,0,1300139.9365166049,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.133,2.333,21.067,0,0,0,0,0,,0.042934782608695654,0.0030224719101123597,0.038200934579439245,0.04023972602739726,0.00232258064516129,0.003,0.004311475409836066,0.21221153846153845,0.0046404494382022475,0.09967687074829933,0.08227272727272728,0.004464516129032258,0.0046,0.008796825396825398
1705616422,1.4589422002980243,14.707479712586776,0.1469709581242717,0.20156615378567966,3.222153591191179,0.9501230574502404,0.4028300705430478,0.07886253240105387,0.2844196388464814,0.8062937509308779,0,0.2703639684940369,0.24159489532912573,1.0259872377729693,1.2240613266583387,217079808,142462976,6385664,432451584,105791488,331333632,72523776,4509696,267931648,98451456,4575232,2883584,307126272,9236480,119144448,3109701.1601107824,0,880510.9153900738,18399.065672446322,0,0,2288575.0044698734,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.333,2.333,21.067,0,0,0,0,0,,0.042934782608695654,0.0030224719101123597,0.038200934579439245,0.04023972602739726,0.0019122807017543859,0.003,0.004311475409836066,0.21221153846153845,0.0046404494382022475,0.09967687074829933,0.08227272727272728,0.0043824561403508775,0.0046,0.008796825396825398
1705616423,1.4589422002980243,14.707479712586776,0.1499897410909511,0.21276249140936926,3.2954251535654824,0.8928371506288588,0.4028300705430478,0.07886253240105387,0.2844196388464814,0.8062937509308779,0.00011351215000421557,0.2703639684940369,0.24159489532912573,1.0259872377729693,1.2240613266583387,217079808,142462976,6385664,432451584,105791488,331333632,72523776,4509696,267931648,98451456,4575232,2883584,307126272,9236480,119144448,3109701.1601107824,0,880510.9153900738,18399.065672446322,0,0,2288575.0044698734,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.333,2.333,21.267,0,0,0,0,0,,0.042688679245283016,0.0030224719101123597,0.038200934579439245,0.04029605263157895,0.0019836065573770488,0.003,0.004313131313131313,0.2110576923076923,0.0046404494382022475,0.09967687074829933,0.08500000000000003,0.00439672131147541,0.0046,0.008796875000000003
1705616424,1.4589422002980243,14.707479712586776,0.15300852405763057,0.21276249140936926,3.3686967159397856,0.8928371506288588,0.3459194625756493,0.07886253240105387,0.2844196388464814,0.8062937509308779,0.00011351215000421557,0.2703639684940369,0.24159489532912573,1.0259872377729693,1.2240613266583387,217079808,142462976,6385664,432451584,105791488,331333632,72523776,4509696,267931648,98451456,4575232,2883584,307126272,9236480,119144448,3109701.1601107824,0,851514.5308239674,18399.065672446322,0,0,2288575.0044698734,18,12,7,4,8,16,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.333,2.333,21.267,0,0,0,0,0,,0.042688679245283016,0.0030224719101123597,0.038200934579439245,0.04029605263157895,0.0019836065573770488,0.003,0.004313131313131313,0.2110576923076923,0.0046404494382022475,0.09967687074829933,0.08500000000000003,0.00439672131147541,0.0046,0.008796875000000003
1705616425,1.4589422002980243,14.707479712586776,0.15602730702431,0.21276249140936926,3.4419682783140892,1.0178797150323031,0.41496641617344193,0.07886253240105387,0.2844196388464814,0.8062937509308779,0.00011351215000421557,0.2703639684940369,0.2537761436923891,0.8844963893651389,1.2240613266583387,217079808,142462976,6385664,432451584,105791488,331333632,72523776,4509696,267931648,98451456,4575232,2883584,307122176,9236480,119144448,3109701.1601107824,0,1021480.3484737647,18399.065672446322,0,0,2288575.0044698734,18,12,7,4,8,15,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.333,2.333,21.267,0,0,0,0,0,,0.042688679245283016,0.0030224719101123597,0.038200934579439245,0.04029605263157895,0.0019836065573770488,0.003,0.004313131313131313,0.2110576923076923,0.0046404494382022475,0.09967687074829933,0.08500000000000003,0.00439672131147541,0.0046,0.008796875000000003
1705616426,1.4589422002980243,14.707479712586776,0.18112697800076613,0.21276249140936926,3.5152398406883925,1.0178797150323031,0.41496641617344193,0.07886253240105387,0.2844196388464814,0.8062937509308779,0.00011351215000421557,0.2703639684940369,0.2537761436923891,1.055962738946288,1.2240613266583387,217079808,142462976,6385664,432451584,105791488,331333632,72523776,4509696,267931648,98451456,4575232,2883584,307122176,9236480,119144448,3109701.1601107824,0,1021480.3484737647,18399.065672446322,0,0,2288575.0044698734,18,12,7,4,8,15,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.333,2.333,21.267,0,0,0,0,0,,0.042688679245283016,0.0030224719101123597,0.038200934579439245,0.04029605263157895,0.0019836065573770488,0.003,0.004313131313131313,0.2110576923076923,0.0046404494382022475,0.09967687074829933,0.08500000000000003,0.00439672131147541,0.0046,0.008796875000000003
1705616427,1.4589422002980243,14.707479712586776,0.18112697800076613,0.21276249140936926,3.5885114030626957,1.0178797150323031,0.4048732171156934,0.07886253240105387,0.2844196388464814,0.8062937509308779,0.00011351215000421557,0.22100717179409216,0.2537761436923891,1.055962738946288,1.2240613266583387,217079808,142462976,6385664,432451584,105791488,331333632,72548352,4509696,267931648,98451456,4575232,2883584,307122176,9236480,119144448,3109701.1601107824,0,928614.1926395493,18399.065672446322,0,0,2288575.0044698734,18,12,7,4,8,15,5,5,3,11,1,3,6,25,13,9.4,4.267,25.533,2.333,2.333,2.333,21.267,0,0,0,0,0,,0.042688679245283016,0.0030224719101123597,0.038200934579439245,0.04029605263157895,0.0019836065573770488,0.003,0.004313131313131313,0.2110576923076923,0.0046404494382022475,0.09967687074829933,0.08500000000000003,0.00439672131147541,0.0046,0.008796875000000003
