time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705719142,0.6395921663637574,2.018751691391727,0.18853584574513677,24.59999853771169,0.2094118095825713,8.373656700407315,0.5540001900328032,3.821285985877245,2.9108088048180556,0.23033256763014273,0.2593300951224455,114016256,43503616,12177408,44232704,43995136,18862080,44564480,11657216,45965312,2965504,9175040,47255.63150760001,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.533,24.267,0.667,89.2,1.067,14.6,13.667,0.667,130.2,18.2,7.867,0,0,0,0,0.003,0.0031005917159763314,0.09722222222222222,0.004038294168842471,0.003,0.057624633431085044,0.0035555555555555553,0.002239703840814438,0.007558670143415906,0.0029343065693430656,0.004604754829123328,0.004781065088757396,0.21863636363636363,0.040782208588957036,0.0046,0.19296577946768065,0.0095,0.0044731142989356786,0.009642112125162975,0.004621897810218978
1705719143,0.7464628785411932,2.018751691391727,0.18453119729077233,24.061233786557256,0.30076256947138824,8.373656700407315,0.5540001900328032,3.821285985877245,2.9108088048180556,0.22537064243345722,0.2731724092028098,114012160,43503616,12177408,44232704,43995136,18862080,44564480,11657216,45965312,2965504,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.533,27.531,1,89.667,1.4,14.6,13.667,1,149.933,18.2,8.533,0,0,0,0,0.003,0.0030925418679634267,0.1,0.004045178105994787,0.003,0.057624633431085044,0.003666666666666667,0.002249665029030817,0.007558670143415906,0.0029434628975265015,0.004604754829123328,0.004766575362334167,0.22000000000000003,0.0410276073619632,0.0046,0.19296577946768065,0.0092,0.004478517195176418,0.009642112125162975,0.004633922261484099
1705719144,0.7464628785411932,2.018751691391727,0.38064985795454637,23.522469035402818,0.30076256947138824,8.373656700407315,0.5540001900328032,3.821285985877245,2.8759498255086684,0.22040871723677163,0.2731724092028098,114012160,43503616,12177408,44232704,43995136,18862080,44564480,11657216,45965312,2965504,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.533,27.531,1,89.667,1.4,14.6,13.667,1,149.933,18.2,8.533,0,0,0,0,0.003,0.0030925418679634267,0.1,0.004045178105994787,0.003,0.057624633431085044,0.003666666666666667,0.002249665029030817,0.007558670143415906,0.0029434628975265015,0.004604754829123328,0.004766575362334167,0.22000000000000003,0.0410276073619632,0.0046,0.19296577946768065,0.0092,0.004478517195176418,0.009642112125162975,0.004633922261484099
1705719145,0.746462878541193,2.018751691391727,0.38064985795454637,22.983704284248375,0.30076256947138824,8.373656700407315,0.5540001900328032,3.821285985877245,2.957279263086948,0.30656597516358347,0.2731724092028098,114012160,43503616,12177408,44232704,43995136,18862080,44564480,11657216,46006272,2969600,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.533,27.531,1,89.667,1.4,14.6,13.667,1.467,149.933,18.2,8.533,0,0,0,0,0.003,0.0030925418679634267,0.1,0.004045178105994787,0.003,0.057624633431085044,0.0035714285714285713,0.002249665029030817,0.007558670143415906,0.0029434628975265015,0.004604754829123328,0.004766575362334167,0.22000000000000003,0.0410276073619632,0.0046,0.19296577946768065,0.008666666666666663,0.004478517195176418,0.009642112125162975,0.004633922261484099
1705719146,0.746462878541193,2.018751691391727,0.38064985795454637,22.444939533093937,0.30076256947138824,8.373656700407315,0.5540001900328032,3.821285985877245,2.957279263086948,0.30656597516358347,0.2731724092028098,114012160,43503616,12177408,44232704,43995136,18862080,44564480,11657216,46006272,2969600,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.533,27.531,1,89.667,1.4,14.6,13.667,1.467,149.933,18.2,8.533,0,0,0,0,0.003,0.0030925418679634267,0.1,0.004045178105994787,0.003,0.057624633431085044,0.0035714285714285713,0.002249665029030817,0.007558670143415906,0.0029434628975265015,0.004604754829123328,0.004766575362334167,0.22000000000000003,0.0410276073619632,0.0046,0.19296577946768065,0.008666666666666663,0.004478517195176418,0.009642112125162975,0.004633922261484099
1705719147,0.746462878541193,2.0358716848673857,0.38064985795454637,21.906174781939498,0.30076256947138824,8.373656700407315,0.5540001900328032,3.821285985877245,2.957279263086948,0.30656597516358347,0.2731724092028098,114012160,43470848,12177408,44232704,43995136,18862080,44564480,11657216,46006272,2969600,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.533,27.531,1,89.667,1.4,14.6,13.667,1.467,149.933,18.2,8.533,0,0,0,0,0.003,0.0030925418679634267,0.1,0.004045178105994787,0.003,0.057624633431085044,0.0035714285714285713,0.002249665029030817,0.007558670143415906,0.0029434628975265015,0.004604754829123328,0.004766575362334167,0.22000000000000003,0.0410276073619632,0.0046,0.19296577946768065,0.008666666666666663,0.004478517195176418,0.009642112125162975,0.004633922261484099
1705719148,0.746462878541193,2.0358716848673857,0.43561277423536054,21.36741003078506,0.30076256947138824,8.373656700407315,0.5540001900328032,3.821285985877245,2.957279263086948,0.30656597516358347,0.2731724092028098,114012160,43470848,12177408,44232704,43995136,18862080,44564480,11657216,46006272,2969600,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.533,27.531,1,89.667,1.4,14.6,13.667,1.467,150.133,18.4,8.533,0,0,0,0,0.003,0.0030925418679634267,0.1,0.004045178105994787,0.003,0.057624633431085044,0.0035714285714285713,0.0022522281639928694,0.007573717948717949,0.0029434628975265015,0.004604754829123328,0.004766575362334167,0.22000000000000003,0.0410276073619632,0.0046,0.19296577946768065,0.008666666666666663,0.004480392156862744,0.00965320512820513,0.004633922261484099
1705719149,0.746462878541193,2.0358716848673857,0.43561277423536054,33.91442273376163,0.30076256947138824,8.373656700407315,0.5540001900328032,3.821285985877245,2.957279263086948,0.3111621991782487,0.2731724092028098,114012160,43470848,12177408,45436928,43995136,18862080,44564480,11657216,46006272,2969600,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.533,27.531,1,89.667,1.4,14.6,13.667,1.467,150.133,18.4,8.533,0,0,0,0,0.003,0.0030925418679634267,0.1,0.004045178105994787,0.003,0.057624633431085044,0.0035714285714285713,0.0022522281639928694,0.007573717948717949,0.0029434628975265015,0.004604754829123328,0.004766575362334167,0.22000000000000003,0.0410276073619632,0.0046,0.19296577946768065,0.008666666666666663,0.004480392156862744,0.00965320512820513,0.004633922261484099
1705719150,0.746462878541193,2.0358716848673857,0.43561277423536054,33.91442273376163,0.30076256947138824,8.307078664797853,0.5540001900328032,3.821285985877245,2.957279263086948,0.3111621991782487,0.2731724092028098,114012160,43470848,12177408,45436928,43995136,18862080,44564480,11657216,46006272,2969600,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.733,27.531,1,89.667,1.4,14.6,13.667,1.467,150.133,18.4,8.533,0,0,0,0,0.003,0.0030925418679634267,0.1,0.004045178105994787,0.003,0.057624633431085044,0.0035714285714285713,0.0022522281639928694,0.007573717948717949,0.0029434628975265015,0.004604797601199401,0.004766575362334167,0.22000000000000003,0.0410276073619632,0.0046,0.19296577946768065,0.008666666666666663,0.004480392156862744,0.00965320512820513,0.004633922261484099
1705719151,0.746462878541193,2.0358716848673857,0.43561277423536054,33.91442273376163,0.30076256947138824,8.307078664797853,0.5540001900328032,3.943752007709604,2.957279263086948,0.3111621991782487,0.2731724092028098,114012160,43470848,12177408,45436928,43995136,18862080,44564480,11505664,46006272,2969600,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,28.065,1.4,87.067,1.4,14.6,14.133,1.467,158.8,19.6,8.533,0,0,0,0,0.003003048780487805,0.0030827860748269672,0.10789473684210524,0.004082082965578111,0.003,0.0592436974789916,0.0035714285714285713,0.002264945951908229,0.007573248407643313,0.002957894736842105,0.004610365853658536,0.00474901493468854,0.22157894736842104,0.03904191616766472,0.0046,0.19228136882129285,0.008666666666666663,0.004491109640414736,0.009652229299363057,0.004658947368421053
1705719152,0.746462878541193,2.0358716848673857,0.43561277423536054,33.91442273376163,0.30076256947138824,8.307078664797853,0.5540001900328032,3.9226574108469623,2.957279263086948,0.3111621991782487,0.2731724092028098,114012160,43470848,12177408,45436928,43995136,18862080,44564480,11505664,46006272,2969600,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,28.065,1.4,87.067,1.4,14.6,14.133,1.467,158.8,19.6,8.533,0,0,0,0,0.003003048780487805,0.0030827860748269672,0.10789473684210524,0.004082082965578111,0.003,0.0592436974789916,0.0035714285714285713,0.002264945951908229,0.007573248407643313,0.002957894736842105,0.004610365853658536,0.00474901493468854,0.22157894736842104,0.03904191616766472,0.0046,0.19228136882129285,0.008666666666666663,0.004491109640414736,0.009652229299363057,0.004658947368421053
1705719153,0.746462878541193,2.0358716848673857,0.43561277423536054,33.91442273376163,0.30076256947138824,8.307078664797853,0.5540001900328032,3.9226574108469623,2.9572792630869484,0.3111621991782487,0.2731724092028098,114012160,43470848,12177408,45436928,43995136,18862080,44564480,11505664,46006272,2969600,9175040,66688.37512211007,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,28.065,1.4,78.933,1.4,12.733,14.133,1.467,158.8,19.6,8.533,0,0,0,0,0.003003048780487805,0.0030827860748269672,0.10789473684210524,0.004136141906873615,0.003,0.06046195652173912,0.0035714285714285713,0.002264945951908229,0.007573248407643313,0.002957894736842105,0.004610365853658536,0.00474901493468854,0.22157894736842104,0.0409269662921349,0.0046,0.19363970588235288,0.008666666666666663,0.004491109640414736,0.009652229299363057,0.004658947368421053
1705719154,0.7835495815960433,2.0358716848673857,0.43561277423536054,33.91442273376163,0.30076256947138824,8.307078664797853,0.4675792381665194,3.9226574108469623,2.9572792630869484,0.3111621991782487,0.27294207848329227,114012160,43470848,12177408,45436928,43995136,18862080,44564480,11505664,46006272,2969600,9367552,47770.94206490364,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,28.065,1.4,78.933,1.4,12.733,14.133,1.467,158.8,19.6,8.533,0,0,0,0,0.003003048780487805,0.0030827860748269672,0.10789473684210524,0.004136141906873615,0.003,0.06046195652173912,0.0035714285714285713,0.002264945951908229,0.007573248407643313,0.002957894736842105,0.004610365853658536,0.00474901493468854,0.22157894736842104,0.0409269662921349,0.0046,0.19363970588235288,0.008666666666666663,0.004491109640414736,0.009652229299363057,0.004658947368421053
1705719155,0.7835495815960433,2.0358716848673857,0.43561277423536054,33.91442273376163,0.30076256947138824,8.307078664797853,0.4583459016659727,3.9226574108469623,2.9572792630869484,0.3111621991782487,0.27294207848329227,114012160,43470848,12177408,45436928,43995136,18862080,44564480,11505664,46006272,2969600,9367552,47770.94206490364,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,28.065,1.4,78.933,1.4,12.733,14.133,1.467,158.8,19.6,8.533,0,0,0,0,0.003003048780487805,0.0030827860748269672,0.10789473684210524,0.004136141906873615,0.003,0.06046195652173912,0.0035714285714285713,0.002264945951908229,0.007573248407643313,0.002957894736842105,0.004610365853658536,0.00474901493468854,0.22157894736842104,0.0409269662921349,0.0046,0.19363970588235288,0.008666666666666663,0.004491109640414736,0.009652229299363057,0.004658947368421053
1705719156,0.7835495815960433,2.0212060435887236,0.43561277423536054,33.91442273376163,0.30076256947138824,8.307078664797853,0.4871720079896059,3.9226574108469623,2.9572792630869484,0.3059167275383448,0.27294207848329227,114012160,43470848,12177408,45436928,43995136,18862080,44564480,11505664,46006272,2965504,9367552,47770.94206490364,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,28.065,1.4,78.933,1.4,12.733,14.133,1.467,158.8,19.6,7.267,0,0,0,0,0.003003048780487805,0.0030827860748269672,0.10789473684210524,0.004136141906873615,0.003,0.06046195652173912,0.0035714285714285713,0.002264945951908229,0.007573248407643313,0.003006493506493507,0.004610365853658536,0.00474901493468854,0.22157894736842104,0.0409269662921349,0.0046,0.19363970588235288,0.008666666666666663,0.004491109640414736,0.009652229299363057,0.004684415584415585
1705719157,0.7835495815960433,2.0212060435887236,0.43561277423536054,33.91442273376163,0.3080261369878943,8.307078664797853,0.4771245311816036,3.9226574108469623,2.9572792630869484,0.3059167275383448,0.2781657483930417,114012160,43470848,12177408,45436928,43995136,18862080,44564480,11505664,46006272,2965504,9367552,47770.94206490364,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,28.065,1.4,78.933,1,12.733,14.133,1.467,158.8,19.6,7.267,0,0,0,0,0.003003048780487805,0.0030827860748269672,0.10789473684210524,0.004136141906873615,0.003,0.06046195652173912,0.0035714285714285713,0.002264945951908229,0.007573248407643313,0.003006493506493507,0.004610365853658536,0.00474901493468854,0.22157894736842104,0.0409269662921349,0.0046,0.19363970588235294,0.008666666666666663,0.004491109640414736,0.009652229299363057,0.004684415584415585
1705719158,0.7835495815960433,2.0212060435887236,0.3920951832813966,33.91442273376163,0.30549419370531417,8.112896806040146,0.6294286077882383,3.9226574108469623,2.9572792630869484,0.3059167275383448,0.2781657483930417,114012160,43470848,12312576,45436928,43995136,17539072,45006848,11505664,46006272,2965504,9367552,47770.94206490364,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,25.002,1.067,78.133,0.667,12.733,14.133,1.133,141.4,19.6,6.6,0,0,0,0,0.003003048780487805,0.0030786516853932586,0.11071428571428571,0.004135540838852098,0.003,0.06046195652173912,0.0034375,0.0022710573476702506,0.007573248407643313,0.003006369426751593,0.004610365853658536,0.004741573033707865,0.22214285714285714,0.04146648044692733,0.0046,0.19363970588235294,0.007583333333333334,0.004492921146953405,0.009652229299363057,0.004682802547770702
1705719159,0.7835495815960433,2.0212060435887236,0.3920951832813966,33.91442273376163,0.30549419370531417,8.112896806040146,0.6294286077882383,3.9226574108469623,2.9572792630869484,0.3059167275383448,0.2781657483930417,114012160,43470848,12312576,45436928,43995136,17539072,45006848,11505664,46006272,2965504,9367552,47770.94206490364,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,25.002,1.067,78.133,0.667,12.733,14.133,1.133,141.4,19.6,6.6,0,0,0,0,0.003003048780487805,0.0030786516853932586,0.11071428571428571,0.004135540838852098,0.003,0.06046195652173912,0.0034375,0.0022710573476702506,0.007573248407643313,0.003006369426751593,0.004610365853658536,0.004741573033707865,0.22214285714285714,0.04146648044692733,0.0046,0.19363970588235294,0.007583333333333334,0.004492921146953405,0.009652229299363057,0.004682802547770702
1705719160,0.7835495815960433,2.0212060435887236,0.3920951832813966,33.91442273376163,0.30549419370531417,8.112896806040146,0.6294286077882383,3.9226574108469623,2.9572792630869484,0.3059167275383448,0.2781657483930417,114012160,43470848,12312576,45436928,43995136,17539072,45006848,11505664,46006272,2965504,9367552,47770.94206490364,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,25.002,1.067,78.133,0.667,12.733,14.133,0.533,141.4,19.6,6.6,0,0,0,0,0.003003048780487805,0.0030786516853932586,0.11071428571428571,0.004135540838852097,0.003,0.06046195652173912,0.003285714285714286,0.0022710573476702506,0.007573248407643313,0.003006369426751593,0.004610365853658536,0.004741573033707865,0.22214285714285714,0.04146648044692742,0.0046,0.19363970588235294,0.006000000000000001,0.004492921146953405,0.009652229299363057,0.004682802547770702
1705719161,0.7835495815960433,1.757724992423237,0.3920951832813966,33.91442273376163,0.30549419370531417,8.112896806040146,0.6294286077882383,3.9226574108469623,2.972220204588102,0.3059167275383448,0.2781657483930417,114012160,43470848,12312576,45436928,43995136,17539072,45006848,11505664,46006272,2965504,9367552,47770.94206490364,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,25.002,1.067,78.133,0.667,12.733,14.133,0.533,141.4,19.6,6.6,0,0,0,0,0.003003048780487805,0.0030786516853932586,0.11071428571428571,0.004135540838852097,0.003,0.06046195652173912,0.003285714285714286,0.0022710573476702506,0.007573248407643313,0.003006369426751593,0.004610365853658536,0.004741573033707865,0.22214285714285714,0.04146648044692742,0.0046,0.19363970588235294,0.006000000000000001,0.004492921146953405,0.009652229299363057,0.004682802547770702
1705719162,0.7280540938153296,1.7240382250300914,0.3920951832813966,32.94078110181917,0.30549419370531417,8.112896806040146,0.6294286077882383,3.9226574108469623,2.972220204588102,0.3059167275383448,0.2781657483930417,114008064,43470848,12312576,45985792,43995136,17539072,45006848,11505664,46006272,2965504,9367552,46353.19413795055,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,25.002,1.067,78.133,0.667,12.733,14.133,0.533,141.4,19.6,6.6,0,0,0,0,0.003003048780487805,0.0030786516853932586,0.11071428571428571,0.004135540838852097,0.003,0.06046195652173912,0.003285714285714286,0.0022710573476702506,0.007573248407643313,0.003006369426751593,0.004610365853658536,0.004741573033707865,0.22214285714285714,0.04146648044692742,0.0046,0.19363970588235294,0.006000000000000001,0.004492921146953405,0.009652229299363057,0.004682802547770702
1705719163,0.7280540938153296,1.9611601917921995,0.3920951832813966,32.94078110181917,0.30549419370531417,8.112896806040146,0.6294286077882382,3.9226574108469623,2.972220204588102,0.3059167275383448,0.2781657483930417,114008064,43487232,12312576,45985792,43995136,17539072,45006848,11505664,46006272,2965504,9367552,46353.19413795055,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,25.002,1.067,78.133,0.667,12.733,14.133,0.533,141.267,19.467,6.6,0,0,0,0,0.003003048780487805,0.0030786516853932586,0.11071428571428571,0.004135540838852097,0.003,0.06046195652173912,0.003285714285714286,0.0022706093189964163,0.00755420918367347,0.003006369426751593,0.004610365853658536,0.004741573033707865,0.22214285714285714,0.04146648044692742,0.0046,0.19363970588235294,0.006000000000000001,0.004492114695340502,0.00963329081632653,0.004682802547770702
1705719164,0.7280540938153296,1.9611601917921995,0.3920951832813966,33.85291354059227,0.30549419370531417,8.112896806040146,0.6294286077882382,3.9226574108469623,2.438037928318506,0.30824910522545895,0.2781657483930417,114008064,43487232,12312576,45985792,43995136,17539072,45006848,11505664,46006272,2965504,9367552,46353.19413795055,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,16,25.002,1.067,78.133,0.667,12.733,14.133,0.533,141.267,19.467,6.6,0,0,0,0,0.003003048780487805,0.0030786516853932586,0.11071428571428571,0.004135540838852097,0.003,0.06046195652173912,0.003285714285714286,0.0022706093189964163,0.00755420918367347,0.003006369426751593,0.004610365853658536,0.004741573033707865,0.22214285714285714,0.04146648044692742,0.0046,0.19363970588235294,0.006000000000000001,0.004492114695340502,0.00963329081632653,0.004682802547770702
1705719165,0.7280540938153296,1.9611601917921995,0.3920951832813966,33.85291354059227,0.30549419370531417,8.112896806040146,0.6294286077882382,3.9226574108469623,2.934719574122665,0.30824910522545895,0.2781657483930417,114008064,43487232,12312576,45985792,43995136,17539072,45006848,11505664,46055424,2965504,9367552,46353.19413795055,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.267,25.002,1.067,78.133,0.667,12.733,14.133,0.533,141.267,19.467,6.6,0,0,0,0,0.003,0.0030786516853932586,0.11071428571428571,0.004135540838852097,0.003,0.06046195652173912,0.003285714285714286,0.0022706093189964163,0.00755420918367347,0.003006369426751593,0.004609831029185868,0.004741573033707865,0.22214285714285714,0.04146648044692742,0.0046,0.19363970588235294,0.006000000000000001,0.004492114695340502,0.00963329081632653,0.004682802547770702
1705719166,0.7280540938153296,1.9611601917921995,0.3920951832813966,33.85291354059227,0.30549419370531417,8.112896806040146,0.6294286077882382,3.9226574108469623,2.934719574122665,0.30824910522545895,0.2781657483930417,114008064,43487232,12312576,45985792,43995136,17539072,45006848,11505664,46055424,2965504,9367552,46353.19413795055,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.467,23.868,0.733,73,0.667,12.733,12.533,0.533,134.133,18.6,6.6,0,0,0,0,0.003003048780487805,0.003095505617977528,0.12045454545454545,0.0041920289855072465,0.003,0.06030997304582209,0.003285714285714286,0.002280639431616341,0.007586427656850193,0.0030128617363344057,0.004615243902439024,0.004771910112359551,0.2240909090909091,0.04284153005464476,0.0046,0.19562499999999994,0.006000000000000001,0.004499467140319715,0.009691421254801538,0.004695176848874599
1705719167,0.7280540938153296,1.9611601917921995,0.46841398586067323,33.85291354059227,0.30549419370531417,8.322176477458612,0.6294286077882382,3.30919737687284,2.934719574122665,0.30824910522545895,0.2781657483930417,114008064,43487232,12312576,45985792,43995136,17539072,45006848,11505664,46055424,2965504,9367552,46353.19413795055,0,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.467,23.868,0.733,73,0.667,12.733,12.533,0.533,134.133,18.6,6.6,0,0,0,0,0.003003048780487805,0.003095505617977528,0.12045454545454545,0.0041920289855072465,0.003,0.06030997304582209,0.003285714285714286,0.002280639431616341,0.007586427656850193,0.0030128617363344057,0.004615243902439024,0.004771910112359551,0.2240909090909091,0.04284153005464476,0.0046,0.19562499999999994,0.006000000000000001,0.004499467140319715,0.009691421254801538,0.004695176848874599
1705719168,0.7280540938153296,1.9611601917921995,0.46841398586067323,33.85291354059227,0.31695126338808616,8.322176477458614,0.6294286077882382,4.049423934067785,2.934719574122665,0.30824910522545895,0.2781657483930417,114008064,43487232,12312576,45985792,43995136,17539072,45006848,11755520,46055424,2965504,9367552,46353.19413795055,0,0,0,86115.54957530907,0,0,4,5,9,4,3,59,3,4,4,4,2,14.467,23.868,0.733,71.933,0.667,12.533,12.533,0.533,134.133,18.6,6.6,0,0,0,0,0.003003048780487805,0.003095505617977528,0.12045454545454545,0.004269958467928012,0.003,0.06064690026954178,0.003285714285714286,0.002280639431616341,0.007586427656850193,0.0030128617363344057,0.004615243902439024,0.004771910112359551,0.2240909090909091,0.044752604166666654,0.0046,0.2012213740458015,0.006000000000000001,0.004499467140319715,0.009691421254801538,0.004695176848874599
1705719169,0.6468138743332665,1.9611601917921995,0.46841398586067323,33.85291354059227,0.31695126338808616,8.322176477458614,0.6065713894966512,4.049423934067785,2.934719574122665,0.30824910522545895,0.2781657483930417,114008064,43487232,12312576,45985792,43995136,17539072,44785664,11755520,46055424,2965504,9367552,60602.274384548175,0,0,0,86115.54957530907,0,0,4,5,9,4,3,59,3,4,4,4,2,14.467,23.868,0.733,71.933,0.667,12.533,12.533,0.533,134.133,18.6,6.6,0,0,0,0,0.003003048780487805,0.003095505617977528,0.12045454545454545,0.004269958467928012,0.003,0.06064690026954178,0.003285714285714286,0.002280639431616341,0.007586427656850193,0.0030128617363344057,0.004615243902439024,0.004771910112359551,0.2240909090909091,0.044752604166666654,0.0046,0.2012213740458015,0.006000000000000001,0.004499467140319715,0.009691421254801538,0.004695176848874599
1705719170,0.7903757495404133,2.051686228281431,0.46841398586067323,33.85291354059227,0.31695126338808616,8.322176477458614,0.6065713894966512,4.049423934067785,2.934719574122665,0.30824910522545895,0.2758177922121551,114008064,43487232,12312576,45985792,43995136,17539072,44785664,11755520,46055424,2965504,9457664,74053.09307861511,0,0,0,86115.54957530907,0,0,4,5,9,4,3,59,3,4,4,4,2,14.467,23.868,0.733,71.933,0.667,12.533,12.533,0.533,134.133,18.6,6.6,0,0,0,0,0.003003048780487805,0.003095505617977528,0.12045454545454545,0.004269958467928012,0.003,0.06064690026954178,0.003285714285714286,0.002280639431616341,0.007586427656850193,0.0030128617363344057,0.004615243902439024,0.004771910112359551,0.2240909090909091,0.044752604166666654,0.0046,0.2012213740458015,0.006000000000000001,0.004499467140319715,0.009691421254801538,0.004695176848874599
1705719171,0.7903757495404133,2.051686228281431,0.46841398586067323,33.85291354059227,0.31695126338808616,8.322176477458614,0.6843816605881761,4.049423934067785,2.934719574122665,0.30617496054494636,0.29073855718726843,114008064,43487232,12312576,45985792,43995136,17539072,44785664,11755520,46055424,2961408,9457664,74053.09307861511,0,0,0,86115.54957530907,0,0,4,5,9,4,3,59,3,4,4,4,2,14.467,23.868,0.733,71.933,0.667,12.533,12.533,0.533,134.133,18.6,7.2,0,0,0,0,0.003003048780487805,0.003095505617977528,0.12045454545454545,0.004269958467928012,0.003,0.06064690026954178,0.003285714285714286,0.002280639431616341,0.007586427656850193,0.0030064102564102565,0.004615243902439024,0.004771910112359551,0.2240909090909091,0.044752604166666654,0.0046,0.2012213740458015,0.006000000000000001,0.004499467140319715,0.009691421254801538,0.004693589743589744
1705719172,0.7903757495404133,2.051686228281431,0.46841398586067323,34.80712782593562,0.31695126338808616,8.4536443694961,0.6843816605881761,4.049423934067784,2.468455238500592,0.30617496054494636,0.29073855718726843,114008064,43487232,12312576,44400640,43995136,17907712,44785664,11755520,46055424,2961408,9457664,74053.09307861511,0,0,0,86115.54957530905,0,0,4,5,9,4,3,59,3,4,4,4,2,14.467,23.868,0.733,71.933,0.733,12.533,12.533,0.533,134.133,18.6,7.2,0,0,0,0,0.003003048780487805,0.003095505617977528,0.12045454545454545,0.004269958467928012,0.003,0.060646900269541774,0.003285714285714286,0.002280639431616341,0.007586427656850193,0.0030064102564102565,0.004615243902439024,0.004771910112359551,0.2240909090909091,0.044752604166666654,0.0046,0.20122137404580157,0.006000000000000001,0.004499467140319715,0.009691421254801538,0.004693589743589744
1705719173,0.7903757495404133,2.051686228281431,0.46841398586067323,34.80712782593562,0.31695126338808616,8.4536443694961,0.6843816605881761,4.049423934067784,2.9802213285584167,0.30617496054494636,0.29073855718726843,114008064,43487232,12312576,44400640,43995136,17907712,44785664,11755520,46055424,2961408,9457664,74053.09307861511,0,0,0,86115.54957530905,0,0,4,5,9,4,3,59,3,4,4,4,2,14.467,25.533,0.8,72.133,0.8,12.533,12.533,0.6,145.267,18.6,7.333,0,0,0,0,0.003003048780487805,0.0030963636363636362,0.125,0.004275161588180978,0.0030465116279069764,0.060646900269541774,0.0033333333333333335,0.002254842219804135,0.007586427656850193,0.003,0.004615243902439024,0.004773454545454546,0.225,0.04498704663212435,0.004683720930232557,0.20122137404580157,0.006500000000000004,0.004494842219804135,0.009691421254801538,0.004680757097791798
