time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705819551,1.2819825105466398,4.160426756830842,76.22904398400584,0.15867924118178836,4.282070799228384,1.1859633137513597,0.3997090396501256,0.09591050919471521,0.3154031090985532,0.8082093381221062,0,0.3026428795222943,0.31193254973627593,0.8558137698705168,1.0856056740483717,215011328,85184512,488345600,432017408,107892736,335511552,42352640,4493312,271638528,95191040,4538368,2887680,298868736,8216576,49786880,0,2311322.3064973042,0,0,910485.4158383632,19121.422902758975,0,0,1713807.5313807535,13,8,10,4,8,16,5,5,3,11,1,3,6,17,8,7.467,4.333,24.267,2.133,1.667,1.667,17.067,0,0,0.01588,0.0043275862068965516,0.03312350119904077,0.03573717948717949,0.00236231884057971,0.003087912087912088,0.0034586357039187226,0.02476,0.2806818181818178,0.09867977528089886,0.04817307692307692,0.004565217391304347,0.004758241758241759,0.0076948529411764695
1705819552,1.2819825105466398,4.160426756830842,76.22904398400584,0.16222611694513783,4.282070799228384,1.1859633137513597,0.40748304877052466,0.09591050919471521,0.3154031090985532,0.8313464355701057,0,0.29494369798183273,0.31193254973627593,0.8558137698705168,1.0614711135269448,215011328,85184512,488345600,432017408,107892736,335511552,42352640,4493312,271638528,95195136,4538368,2887680,298868736,8216576,49807360,0,2311322.3064973042,0,0,1014993.3284317729,19121.422902758975,0,0,1630066.7805559868,13,8,10,4,8,16,5,5,3,11,1,3,6,17,8,7.467,4.333,24.267,2.133,1.667,1.667,17.067,0,0,0.01588,0.0043275862068965516,0.03312350119904077,0.03573717948717949,0.00236231884057971,0.003087912087912088,0.0034586357039187226,0.02476,0.2806818181818178,0.09867977528089886,0.04817307692307692,0.004565217391304347,0.004758241758241759,0.0076948529411764695
1705819553,1.2819825105466398,4.160426756830842,62.97657101219373,0.16577299270848733,4.282070799228384,1.1859633137513597,0.40748304877052466,0.09591050919471521,0.3154031090985532,0.8313464355701057,0.00007859196293767734,0.29494369798183273,0.31193254973627593,0.8558137698705168,1.0614711135269448,215011328,85184512,488345600,432017408,107892736,335511552,42352640,4493312,271638528,95195136,4538368,2887680,298868736,8216576,49807360,0,2311322.3064973042,0,0,1014993.3284317729,19121.422902758975,0,0,1630066.7805559868,13,8,10,4,8,16,5,5,3,11,1,3,6,17,8,7.467,4.333,24.267,2.133,1.667,1.667,17.067,0,0,0.01588,0.0043275862068965516,0.03312350119904077,0.03573717948717949,0.00236231884057971,0.003087912087912088,0.0034586357039187226,0.02476,0.2806818181818178,0.09867977528089886,0.04817307692307692,0.004565217391304347,0.004758241758241759,0.0076948529411764695
1705819554,1.2819825105466398,4.160426756830842,64.24869647451457,0.16931986847183683,4.282070799228384,1.139386709084488,0.40748304877052466,0.09591050919471521,0.3154031090985532,0.8313464355701057,0.00007859196293767734,0.29494369798183273,0.31193254973627593,0.8558137698705168,1.0614711135269448,215011328,85184512,488345600,432017408,107892736,335511552,42352640,4493312,271638528,95195136,4538368,2887680,298868736,8216576,49807360,0,2311322.3064973042,0,0,1014993.3284317729,19121.422902758975,0,0,1630066.7805559868,13,8,10,4,8,16,5,5,3,11,1,3,6,17,8,8.133,4.467,25.6,1.867,1.667,1.667,17,0,0,0.015839920948616602,0.004446428571428571,0.03322289156626505,0.0355,0.00236231884057971,0.003087912087912088,0.0034676470588235293,0.024638339920948618,0.3069999999999998,0.10506756756756769,0.04816666666666666,0.004565217391304347,0.004758241758241759,0.007781481481481478
1705819555,1.2819825105466398,4.160426756830842,76.35832623460344,0.17286674423518633,4.282070799228384,1.139386709084488,0.40748304877052466,0.09591050919471521,0.3154031090985532,0.8313464355701057,0.00007859196293767734,0.29494369798183273,0.31193254973627593,0.877434889040491,1.0614711135269448,215011328,85184512,567959552,432017408,107892736,335511552,42352640,4493312,271638528,95195136,4538368,2887680,298868736,8204288,49807360,0,2311322.3064973042,0,0,1014993.3284317729,19121.422902758975,0,0,1630066.7805559868,13,8,10,4,8,16,5,5,3,11,1,3,6,17,8,8.133,4.467,25.6,1.867,1.667,1.667,17,0,0,0.015839920948616602,0.004446428571428571,0.03322289156626505,0.0355,0.00236231884057971,0.003087912087912088,0.0034676470588235293,0.024638339920948618,0.3069999999999998,0.10506756756756769,0.04816666666666666,0.004565217391304347,0.004758241758241759,0.007781481481481478
1705819556,1.3360427577302583,4.375579711440483,76.35832623460344,0.17641361999853578,4.459762162162155,1.1393867090844882,0.40748304877052466,0.09591050919471521,0.3154031090985532,0.8313464355701057,0.00007859196293767734,0.29494369798183273,0.31193254973627593,0.877434889040491,1.0614711135269448,215134208,85221376,567959552,432017408,106622976,335511552,42352640,4493312,271638528,95195136,4538368,2887680,298868736,8204288,49807360,0,2196914.16516189,0,0,1014993.3284317729,19121.422902758975,0,0,1630066.7805559868,12,8,10,4,9,16,5,5,3,11,1,3,6,17,8,8.133,4.467,25.6,1.867,1.667,1.667,17,0,0,0.015839920948616602,0.004446428571428571,0.03322289156626505,0.0355,0.00236231884057971,0.003087912087912088,0.0034676470588235293,0.024638339920948618,0.3069999999999998,0.10506756756756769,0.04816666666666666,0.004565217391304347,0.004758241758241759,0.007781481481481478
1705819557,1.3360427577302583,4.375579711440483,76.35832623460344,0.21281254580096903,4.459762162162155,0.9173859590014859,0.40748304877052466,0.09591050919471521,0.3154031090985532,0.8313464355701057,0.00007859196293767734,0.29494369798183273,0.31193254973627593,0.877434889040491,1.0614711135269448,215134208,85221376,567959552,432017408,106622976,335511552,42352640,4493312,271638528,95195136,4538368,2887680,298868736,8204288,49807360,0,2196914.16516189,0,0,1014993.3284317729,19121.422902758975,0,0,1630066.7805559868,12,8,10,4,9,16,5,5,3,11,1,3,6,17,8,8.133,4.467,25.6,1.867,1.667,1.667,17,0,0,0.015839920948616602,0.004446428571428571,0.03322289156626505,0.0355,0.00236231884057971,0.003087912087912088,0.0034676470588235293,0.024638339920948618,0.3069999999999998,0.10506756756756769,0.04816666666666666,0.004565217391304347,0.004758241758241759,0.007781481481481478
1705819558,1.3360427577302583,4.375579711440483,76.35832623460344,0.21281254580096903,4.459762162162155,0.9364618031527701,0.40748304877052466,0.09591050919471521,0.3201478017476936,0.8313464355701057,0.00007859196293767734,0.29494369798183273,0.3347951763696182,0.877434889040491,1.0614711135269448,215134208,85221376,567959552,432017408,106622976,335511552,42352640,4493312,271638528,95195136,4538368,2887680,298868736,8204288,49807360,0,2196914.16516189,0,0,1014993.3284317729,27962.86182413981,0,0,1630066.7805559868,12,8,10,4,9,16,5,5,3,11,1,3,6,17,8,8.133,4.4,25.6,1.867,1.667,1.667,20.4,0,0,0.015839920948616602,0.004438596491228069,0.03322289156626505,0.0355,0.00236231884057971,0.003087912087912088,0.003456395348837209,0.024638339920948618,0.321153846153846,0.10506756756756769,0.04816666666666666,0.004565217391304347,0.004758241758241759,0.00774621212121212
1705819559,1.3360427577302583,4.375579711440483,76.35832623460344,0.21281254580096903,4.459762162162155,0.9555376473040545,0.40748304877052466,0.09591050919471521,0.18343312689979316,0.8313464355701057,0.00007859196293767734,0.29494369798183273,0.3347951763696182,0.8774348890404909,1.0614711135269448,215134208,85221376,567959552,432017408,106622976,335511552,42352640,4493312,271638528,95195136,4538368,2887680,298868736,8204288,49807360,0,2196914.16516189,0,0,1014993.3284317729,17895.06234891458,0,0,1630066.7805559868,12,8,10,4,9,16,5,5,3,11,1,3,6,17,8,8.133,4.4,25.6,1.867,1.667,1.667,20.4,0,0,0.015839920948616602,0.004438596491228069,0.03322289156626505,0.0355,0.00236231884057971,0.003087912087912088,0.003456395348837209,0.024638339920948618,0.321153846153846,0.10506756756756769,0.04816666666666666,0.004565217391304347,0.004758241758241759,0.00774621212121212
1705819560,1.3227484492717823,4.311329011345234,76.35832623460344,0.21281254580096903,3.5198148608803796,0.9746134914553388,0.40748304877052466,0.09591050919471521,0.188457659582113,0.8683194094758673,0.00007859196293767734,0.30007613857220217,0.3347951763696182,0.8774348890404909,1.0325630526068779,215134208,85221376,567959552,432017408,106622976,335511552,42352640,4493312,271638528,95195136,4538368,3018752,298868736,8204288,49807360,0,2389886.547811994,0,0,1014993.3284317729,18385.237308824584,0,0,1698609.8432487415,12,8,10,4,9,16,5,5,3,11,1,3,6,17,8,8.133,4.4,25.6,1.867,1.667,1.667,20.4,0,0,0.015839920948616602,0.004438596491228069,0.03322289156626505,0.0355,0.00236231884057971,0.003087912087912088,0.003456395348837209,0.024638339920948618,0.321153846153846,0.10506756756756769,0.04816666666666666,0.004565217391304347,0.004758241758241759,0.00774621212121212
1705819561,1.3227484492717823,4.311329011345234,76.35832623460344,0.21281254580096903,3.597157280834024,0.9936893356066229,0.40748304877052466,0.09591050919471521,0.1934821922644329,0.8683194094758673,0.00007859196293767734,0.30007613857220217,0.3347951763696182,0.8774348890404909,1.0325630526068779,215134208,85221376,567959552,432017408,106622976,335511552,42352640,4493312,271638528,95195136,4538368,3018752,298868736,8204288,49807360,0,2389886.547811994,0,0,1014993.3284317729,18875.412268734588,0,0,1698609.8432487415,12,8,10,4,9,16,5,5,3,11,1,3,6,17,8,9.267,4.4,25.6,1.867,1.667,1.667,20.4,0,0,0.01580739299610895,0.004438596491228069,0.03322289156626505,0.0355,0.00236231884057971,0.003087912087912088,0.003456395348837209,0.024655642023346303,0.321153846153846,0.10506756756756769,0.04816666666666666,0.004565217391304347,0.004758241758241759,0.00774621212121212
1705819562,1.3227484492717823,4.311329011345234,76.35832623460344,0.21281254580096903,3.6744997007876687,1.1445506490770543,0.39264536529190236,0.09591050919471521,0.19850672494675278,0.8683194094758673,0.00007859196293767734,0.30007613857220217,0.3347951763696182,0.8774348890404909,1.0325630526068779,215134208,85221376,567959552,432017408,106622976,335511552,42364928,4493312,271638528,95195136,4538368,3018752,298868736,8204288,49807360,0,2389886.547811994,0,0,919407.4131907168,19365.587228644596,0,0,1698609.8432487415,12,8,10,4,9,16,5,5,3,11,1,3,6,17,8,9.267,4.4,25.6,1.867,1.933,1.667,20.4,0,0,0.01580739299610895,0.004438596491228069,0.03322289156626505,0.0355,0.0023134328358208954,0.003087912087912088,0.003456395348837209,0.024655642023346303,0.321153846153846,0.10506756756756769,0.04816666666666666,0.004558208955223879,0.004758241758241759,0.00774621212121212
1705819563,1.3227484492717823,4.311329011345234,76.35832623460344,0.21281254580096903,3.7518421207413133,1.1445506490770543,0.3926453652919024,0.09591050919471521,0.20353125762907262,0.8683194094758673,0.00007859196293767734,0.30007613857220217,0.3347951763696182,0.8774348890404909,1.0325630526068779,215134208,85221376,567959552,432017408,106622976,335511552,42364928,4493312,271638528,95195136,4538368,3018752,298868736,8204288,49807360,0,2389886.547811994,0,0,919407.413190717,19855.7621885546,0,0,1698609.8432487415,12,8,10,4,9,16,5,5,3,11,1,3,6,17,8,9.267,4.4,25.6,1.867,1.933,2.2,20.4,0,0,0.01580739299610895,0.004438596491228069,0.03322289156626505,0.0355,0.0023134328358208954,0.003088888888888889,0.003456395348837209,0.024655642023346303,0.321153846153846,0.10506756756756769,0.04816666666666666,0.004558208955223879,0.0047599999999999995,0.00774621212121212
1705819564,1.3227484492717823,4.311329011345234,76.35832623460344,0.21517200156646174,3.829184540694957,1.1445506490770543,0.3926453652919024,0.09591050919471521,0.2085557903113925,0.8683194094758673,0.0001209998407896716,0.30007613857220217,0.3347951763696182,0.8774348890404909,1.0325630526068779,215134208,85221376,567959552,432017408,106622976,335511552,42364928,4493312,271638528,95195136,4538368,3018752,298868736,8204288,49807360,0,2389886.547811994,0,0,919407.413190717,20345.937148464607,0,0,1698609.8432487415,12,8,10,4,9,16,5,5,3,11,1,3,6,17,8,9.8,4.4,27.333,2.333,2.4,2.667,22,0,0,0.0157421875,0.004438596491228069,0.032151741293532335,0.035,0.002343283582089552,0.0030652173913043477,0.0034651162790697676,0.0246484375,0.321153846153846,0.09851428571428571,0.047799999999999995,0.004611940298507461,0.004717391304347826,0.007724637681159417
1705819565,1.3227484492717823,4.311329011345234,76.35832623460344,0.21517200156646174,4.640545197218664,1.378397397868369,0.3926453652919024,0.09591050919471521,0.21358032299371243,0.8683194094758673,0.0001209998407896716,0.30007613857220217,0.3347951763696182,0.7057588597343718,1.0325630526068779,215134208,85221376,567959552,432017408,106622976,334888960,42364928,4493312,271638528,95195136,4538368,3018752,298868736,8204288,49807360,0,2389886.547811994,0,0,919407.413190717,20836.11210837462,0,0,1698609.8432487415,12,8,10,4,9,15,5,5,3,11,1,3,6,17,8,9.8,4.4,27.333,2.333,2.4,2.667,22,0,0,0.0157421875,0.004438596491228069,0.032151741293532335,0.035,0.002343283582089552,0.0030652173913043477,0.0034651162790697676,0.0246484375,0.321153846153846,0.09851428571428571,0.047799999999999995,0.004611940298507461,0.004717391304347826,0.007724637681159417
1705819566,1.3227484492717823,4.311329011345234,76.35832623460344,0.21517200156646174,4.640545197218664,1.378397397868369,0.3926453652919024,0.05872811824111483,0.2186048556760323,0.8526184022676926,0.0001209998407896716,0.30007613857220217,0.33479517636961825,0.7204786524133483,0.88852337499892,215134208,85221376,567959552,432017408,106622976,334888960,42364928,4493312,271638528,95191040,4538368,3018752,298868736,8204288,49807360,0,2389886.547811994,0,0,919407.413190717,21326.287068284626,0,0,1461658.4884762177,12,8,10,4,9,15,5,5,3,11,1,3,6,17,8,9.8,4.4,27.333,2.333,2.4,2.667,22,0,0,0.0157421875,0.004438596491228069,0.032151741293532335,0.035,0.002343283582089552,0.0030652173913043477,0.0034651162790697676,0.0246484375,0.321153846153846,0.09851428571428571,0.047799999999999995,0.004611940298507461,0.004717391304347826,0.007724637681159417
1705819567,1.3227484492717823,4.311329011345234,76.35832623460344,0.21517200156646174,4.640545197218664,1.378397397868369,0.3926453652919024,0.06004540906691226,0.22362938835835217,0.8526184022676926,0.00008397233332595931,0.30007613857220217,0.33479517636961825,0.7351984450923246,0.8713139907888053,215134208,85221376,567959552,432017408,106622976,334888960,42364928,4493312,271638528,95191040,4538368,3018752,298868736,8204288,49807360,0,2389886.547811994,0,0,919407.413190717,21816.46202819463,0,0,1433348.3244220722,12,8,10,4,9,15,5,5,3,11,1,3,6,17,8,9.8,4.4,27.333,2.333,2.4,2.667,22,0,0,0.0157421875,0.004438596491228069,0.032151741293532335,0.035,0.002343283582089552,0.0030652173913043477,0.0034651162790697676,0.0246484375,0.321153846153846,0.09851428571428571,0.047799999999999995,0.004611940298507461,0.004717391304347826,0.007724637681159417
1705819568,1.3227484492717823,4.197667297126912,76.35832623460344,0.21517200156646174,4.640545197218664,1.378397397868369,0.3926453652919024,0.06136269989270971,0.22865392104067206,0.8526184022676926,0.00008397233332595931,0.30007613857220217,0.33479517636961825,0.7499182377713011,1.0435399524593167,215134208,85372928,567959552,432017408,106622976,334888960,42364928,4493312,271638528,95191040,4538368,3018752,298868736,8204288,49844224,0,2235590.3809781135,0,0,919407.413190717,22306.636988104638,0,0,1550323.6423477784,12,8,10,4,9,15,5,5,3,11,1,3,6,17,8,9.8,4.4,27.333,2.333,2.4,2.667,22,0,0,0.0157421875,0.004438596491228069,0.032151741293532335,0.035,0.002343283582089552,0.0030652173913043477,0.0034651162790697676,0.0246484375,0.321153846153846,0.09851428571428571,0.047799999999999995,0.004611940298507461,0.004717391304347826,0.007724637681159417
1705819569,1.3227484492717823,4.197667297126912,76.56757176105509,0.21517200156646174,4.640545197218664,1.378397397868369,0.3926453652919024,0.06267999071850716,0.23367845372299195,0.8526184022676926,0.00008397233332595931,0.30007613857220217,0.33479517636961825,0.8831875607385834,1.0435399524593167,215134208,85372928,470245376,432017408,106622976,334888960,42364928,4493312,271638528,95191040,4538368,3018752,298868736,8204288,49844224,0,2235590.3809781135,0,0,919407.413190717,22796.811948014645,0,0,1550323.6423477784,12,8,10,4,9,15,5,5,3,11,1,3,6,17,8,9.333,4.133,26.067,2.4,2.4,2.667,21.6,0,0,0.0157421875,0.00425,0.03155526992287918,0.034703947368421056,0.002343283582089552,0.0030652173913043477,0.0034591104734576755,0.0246484375,0.30978260869565183,0.0976630434782609,0.04773026315789474,0.004611940298507461,0.004717391304347826,0.007634751773049644
1705819570,1.3227484492717823,4.197667297126912,76.56757176105509,0.21517200156646174,4.640545197218664,1.378397397868369,0.3926453652919024,0.0685146977226487,0.23870298640531187,0.8526184022676926,0.00008397233332595931,0.2510573839811567,0.33479517636961825,0.8831875607385834,1.0435399524593167,215134208,85372928,470245376,432017408,106622976,334888960,42364928,4489216,271638528,95191040,4538368,3018752,298868736,8204288,49844224,0,2235590.3809781135,0,0,919407.413190717,23286.986907924653,0,0,1550323.6423477784,12,8,10,4,9,15,5,5,3,11,1,3,6,17,8,9.333,4.133,26.067,2.4,2.4,2.667,21.6,0,0,0.0157421875,0.00425,0.03155526992287918,0.034703947368421056,0.002343283582089552,0.0030652173913043477,0.0034591104734576755,0.0246484375,0.30978260869565183,0.0976630434782609,0.04773026315789474,0.004611940298507461,0.004717391304347826,0.007634751773049644
1705819571,1.30137679230173,4.197667297126912,63.858484708400795,0.21517200156646174,4.640545197218664,1.378397397868369,0.37589896250884214,0.08497156571190116,0.24372751908763174,0.8526184022676926,0.00008397233332595931,0.2561150989399318,0.33479517636961825,0.7479899449303551,1.0435399524593167,215019520,85372928,470245376,432017408,106622976,334888960,42364928,4489216,271638528,95191040,4538368,3018752,298868736,8204288,49844224,0,2235590.3809781135,0,0,639849.0921952369,23777.161867834657,0,0,1550323.6423477784,12,8,10,4,9,15,5,5,3,11,1,3,6,17,8,9.333,4.133,26.067,2.4,2.4,2.667,21.6,0,0,0.0157421875,0.00425,0.03155526992287918,0.034703947368421056,0.002343283582089552,0.0030652173913043477,0.0034591104734576755,0.0246484375,0.30978260869565183,0.0976630434782609,0.04773026315789474,0.004611940298507461,0.004717391304347826,0.007634751773049644
1705819572,1.30137679230173,4.197667297126912,65.1397287586486,0.21517200156646174,4.640545197218664,1.378397397868369,0.37589896250884214,0.08497156571190116,0.2487520517699516,0.8526184022676926,0.00008397233332595931,0.30346289752650457,0.33479517636961825,0.7332701522513787,1.0435399524593167,215019520,85372928,470245376,432017408,106622976,334888960,42364928,4489216,271638528,95191040,4538368,3018752,298868736,8204288,49844224,0,2235590.3809781135,0,0,639849.0921952369,24267.336827744664,0,0,1550323.6423477784,12,8,10,4,9,15,5,5,3,11,1,3,6,17,8,9.333,4.133,26.067,2.4,2.4,2.667,21.6,0,0,0.0157421875,0.00425,0.03155526992287918,0.034703947368421056,0.002343283582089552,0.0030652173913043477,0.0034591104734576755,0.0246484375,0.30978260869565183,0.0976630434782609,0.04773026315789474,0.004611940298507461,0.004717391304347826,0.007634751773049644
1705819573,1.30137679230173,4.263844503287087,66.42097280889641,0.21517200156646174,3.8859538769409325,1.378397397868369,0.37589896250884214,0.08497156571190116,0.20993000000000703,0.8526184022676926,0.00008397233332595931,0.30346289752650457,0.33479517636961825,0.9051651353364826,1.0383059753657635,215019520,85372928,470245376,432017408,106622976,334888960,42364928,4489216,271638528,95191040,4538368,3018752,298868736,8216576,49844224,0,2477720.96420745,0,0,639849.0921952369,20480,0,0,1234121.5320461832,12,8,10,4,9,15,5,5,3,11,1,3,6,17,8,9.333,3.933,26.067,2.4,2.4,2.667,20.467,0,0,0.0157421875,0.00415702479338843,0.03155526992287918,0.034703947368421056,0.002343283582089552,0.0030652173913043477,0.0034478021978021976,0.0246484375,0.2749999999999997,0.0976630434782609,0.04773026315789474,0.004611940298507461,0.004717391304347826,0.007513605442176868
1705819574,1.30137679230173,4.263844503287087,76.87464301486825,0.21517200156646174,4.636837573385537,1.378397397868369,0.37589896250884214,0.08497156571190113,0.20993000000000703,0.8526184022676926,0.00008397233332595931,0.30346289752650457,0.2673641930287749,0.9051651353364826,1.0383059753657635,215019520,85372928,470245376,432017408,101322752,334888960,42364928,4489216,271638528,95191040,4538368,3018752,298868736,8216576,49844224,0,2477720.96420745,0,0,639849.0921952369,20480,0,0,1234121.5320461832,12,8,10,4,8,15,5,5,3,11,1,3,6,17,8,9.333,3.933,26.067,2.4,2.4,2.667,20.467,0,0,0.0157421875,0.00415702479338843,0.03155526992287918,0.034703947368421056,0.002343283582089552,0.0030652173913043477,0.0034478021978021976,0.0246484375,0.2749999999999997,0.0976630434782609,0.04773026315789474,0.004611940298507461,0.004717391304347826,0.007513605442176868
1705819575,1.30137679230173,4.263844503287087,76.87464301486825,0.1723191410169078,4.636837573385537,1.378397397868369,0.37589896250884214,0.08497156571190113,0.24757631112228878,0.8526184022676926,0.00008397233332595931,0.30346289752650457,0.26211444940473405,0.9051651353364826,1.0383059753657635,215019520,85372928,470245376,432017408,101322752,334888960,42364928,4489216,271638528,95191040,4538368,3018752,298868736,8216576,49844224,0,2477720.96420745,0,0,639849.0921952369,24152.63588712573,0,0,1234121.5320461832,12,8,10,4,8,15,5,5,3,11,1,3,6,17,8,9.333,3.933,26.067,2.4,2.4,2.667,20.467,0,0,0.0157421875,0.00415702479338843,0.03155526992287918,0.034703947368421056,0.002343283582089552,0.0030652173913043477,0.0034478021978021976,0.0246484375,0.2749999999999997,0.0976630434782609,0.04773026315789474,0.004611940298507461,0.004717391304347826,0.007513605442176868
1705819576,1.30137679230173,4.263844503287087,76.87464301486825,0.17587912285778848,4.636837573385537,1.4487416240173074,0.37589896250884214,0.08497156571190113,0.24255177843996886,0.8526184022676926,0.00008397233332595931,0.3038550810263328,0.321445613161545,0.9051651353364826,1.0383059753657635,215019520,85372928,470245376,432017408,101322752,334888960,42364928,4489216,271638528,95191040,4538368,2887680,298868736,8216576,49844224,0,2477720.9642074504,0,0,639849.0921952369,23662.460927215718,0,0,1234121.5320461832,12,8,10,4,8,15,5,5,3,11,1,3,6,17,8,8.933,3.933,26.067,2.4,2.4,2.667,20.467,0,0,0.01579807692307692,0.00415702479338843,0.03155526992287918,0.034703947368421056,0.002343283582089552,0.0030652173913043477,0.0034478021978021976,0.02463653846153846,0.2749999999999997,0.0976630434782609,0.04773026315789474,0.004611940298507461,0.004717391304347826,0.007513605442176868
1705819577,1.30137679230173,4.263844503287087,76.87464301486825,0.1794391046986691,4.636837573385537,1.4487416240173074,0.37589896250884214,0.08497156571190113,0.237527245757649,0.6852743886252782,0.00008397233332595931,0.3038550810263328,0.321445613161545,0.9051651353364828,1.0383059753657635,215019520,85372928,470245376,432017408,101322752,334888960,42364928,4489216,271638528,95571968,4538368,2887680,298868736,8216576,49844224,0,2477720.9642074504,0,0,639849.0921952369,23172.28596730571,0,0,1234121.5320461832,12,8,10,4,8,15,5,5,3,11,1,3,6,17,8,8.933,3.933,26.067,2.4,2.533,2.667,20.467,0,0,0.01579807692307692,0.00415702479338843,0.03155526992287918,0.034703947368421056,0.0021290322580645154,0.0030652173913043477,0.0034478021978021976,0.02463653846153846,0.2749999999999997,0.0976630434782609,0.04773026315789474,0.004580645161290322,0.004717391304347826,0.007513605442176868
1705819578,1.3535185502771172,4.263844503287087,76.87464301486825,0.2094275246164418,4.636837573385537,1.4487416240173074,0.37589896250884214,0.08497156571190113,0.23250271307532913,0.6997280458759353,0.00008397233332595931,0.3038550810263328,0.321445613161545,0.9051651353364828,1.0383059753657635,215019520,85372928,470245376,432021504,101322752,334888960,42364928,4489216,271638528,95571968,4538368,2887680,298868736,8216576,49844224,0,2477720.9642074504,0,0,639849.0921952369,22682.111007395706,0,0,1234121.5320461832,12,8,10,4,8,15,5,5,3,11,1,3,6,17,8,8.933,3.933,26.067,2.4,2.533,2.4,20.467,0,0,0.01579807692307692,0.00415702479338843,0.03155526992287918,0.034703947368421056,0.0021290322580645154,0.0030652173913043477,0.0034478021978021976,0.02463653846153846,0.2749999999999997,0.0976630434782609,0.04773026315789474,0.004580645161290322,0.004717391304347826,0.007513605442176868
1705819579,1.3535185502771172,4.2127226650016665,76.87464301486825,0.2094275246164418,4.636837573385537,1.2420222913991932,0.37589896250884214,0.08497156571190113,0.22747818039300927,0.7141817031265923,0.00008397233332595931,0.3038550810263328,0.321445613161545,0.9051651353364828,1.0383059753657635,215019520,85274624,470245376,432021504,101322752,334888960,42364928,4489216,271638528,95571968,4538368,2887680,298868736,8216576,49844224,0,2309237.1542953686,0,0,639849.0921952369,22191.9360474857,0,0,1234121.5320461832,12,8,10,4,8,15,5,5,3,11,1,3,6,17,8,8.467,3.933,23.533,2.067,2.2,2.067,19.067,0,0,0.01585576923076923,0.00415702479338843,0.031335149863760216,0.03496621621621622,0.0021000000000000003,0.0031136363636363636,0.0034583333333333337,0.024648076923076922,0.2749999999999997,0.1,0.048074324324324326,0.004580000000000001,0.004804545454545455,0.007584459459459461
1705819580,1.3535185502771172,4.2127226650016665,76.87464301486825,0.2094275246164418,4.636837573385537,1.3444617755393657,0.3758989625088422,0.08497156571190113,0.22245364771068935,0.7286353603772495,0.00008397233332595931,0.3038550810263328,0.321445613161545,0.9051651353364828,1.0383059753657635,215019520,85274624,470245376,432021504,101322752,334893056,42364928,4489216,271638528,95571968,4538368,2887680,298868736,8216576,49844224,0,2309237.1542953686,0,0,639849.092195237,21701.761087575695,0,0,1234121.5320461832,12,8,10,4,8,16,5,5,3,11,1,3,6,17,8,8.467,3.933,23.533,2.067,2.2,2.067,19.067,0,0,0.01585576923076923,0.00415702479338843,0.031335149863760216,0.03496621621621622,0.0021000000000000003,0.0031136363636363636,0.0034583333333333337,0.024648076923076922,0.2749999999999997,0.1,0.048074324324324326,0.004580000000000001,0.004804545454545455,0.007584459459459461
1705819581,1.3535185502771172,4.2127226650016665,76.87464301486825,0.2094275246164418,4.636837573385537,1.3444617755393657,0.30803666981057914,0.08497156571190113,0.21742911502836945,0.7430890176279065,0.00011635740094309624,0.3038550810263328,0.321445613161545,0.9051651353364828,1.0383059753657635,215019520,85274624,470245376,432021504,101322752,334893056,42364928,4489216,271638528,95571968,4538368,2887680,298868736,8216576,49844224,0,2309237.1542953686,0,0,524335.0027509235,21211.586127665683,0,0,1234121.5320461832,12,8,10,4,8,16,5,5,3,11,1,3,6,17,8,8.467,3.933,23.533,2.067,2.2,2.067,19.067,0,0,0.01585576923076923,0.00415702479338843,0.031335149863760216,0.03496621621621622,0.0021000000000000003,0.0031136363636363636,0.0034583333333333337,0.024648076923076922,0.2749999999999997,0.1,0.048074324324324326,0.004580000000000001,0.004804545454545455,0.007584459459459461
