time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705347167,0.5626858286665407,1.7463552935615614,0.4051056019440086,18.367364897694898,0.2799167511376639,6.343733636089845,0.4926251097453885,2.2028556074992705,2.5241695205479533,0.26727937847480027,0.2543991964616135,107765760,50958336,11378688,42258432,43560960,15949824,37609472,10608640,45363200,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.8,23.533,0.533,73.267,0.533,12,11.933,0.533,126.733,16.4,6.733,0,0,0,,0.0030032102728731946,0.0030629301868239926,0.2833333333333334,0.06016057585825027,0.003,0.1734624145785877,0.00372,0.0015566890119498684,0.007258902077151336,0.002967845659163987,0.004626324237560192,0.004713274336283186,0.5750000000000011,0.09787929125138425,0.0046,0.6248062015503881,0.008111111111111114,0.004316001165840863,0.009552670623145403,0.004593569131832798
1705347168,0.5626858286665407,2.158236454224616,0.34879029680709767,18.367364897694898,0.2799167511376639,6.343733636089845,0.4926251097453886,2.2475067283942285,2.5241695205479533,0.2204765535085178,0.2389564045616812,107765760,50970624,11378688,42258432,43560960,15949824,37609472,10608640,45363200,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.8,23.533,0.533,73.267,0.533,12,11.933,0.533,126.733,16.4,6.733,0,0,0,,0.0030032102728731946,0.0030629301868239926,0.2833333333333334,0.06016057585825027,0.003,0.1734624145785877,0.00372,0.0015566890119498684,0.007258902077151336,0.002967845659163987,0.004626324237560192,0.004713274336283186,0.5750000000000011,0.09787929125138425,0.0046,0.6248062015503881,0.008111111111111114,0.004316001165840863,0.009552670623145403,0.004593569131832798
1705347169,0.5626858286665407,2.158236454224616,0.3420385367746976,18.367364897694898,0.2799167511376639,6.343733636089845,0.4926251097453886,2.2921578492891865,2.5241695205479533,0.22495209887281148,0.2389564045616812,107765760,50970624,11378688,42258432,43560960,15949824,37609472,10608640,45363200,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.933,22.733,0.6,72.533,0.533,12,11.267,0.533,123,15.733,6.6,0,0,0,,0.002996774193548387,0.003052993130520118,0.29464285714285715,0.05967309753483387,0.003,0.17465437788018437,0.00372,0.0015328986366330755,0.007240210843373495,0.0029737704918032784,0.00461483870967742,0.004695387634936213,0.6125000000000006,0.09695069667738479,0.0046,0.6250000000000008,0.008111111111111114,0.004312270302311795,0.00953237951807229,0.004594754098360656
1705347170,0.5626858286665407,2.2206985881438635,0.3748135828642447,18.367364897694898,0.2799167511376639,6.343733636089845,0.5090731958383796,2.336808970184144,2.5341825961324793,0.22942764423710518,0.2389564045616812,107765760,50970624,11354112,42258432,43560960,15949824,38014976,10608640,45363200,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.933,22.733,0.6,72.533,0.533,11.467,11.267,0.533,123,15.733,6.6,0,0,0,,0.002996774193548387,0.003052993130520118,0.29464285714285715,0.05967309753483387,0.003,0.17394117647058824,0.00372,0.0015328986366330755,0.007240210843373495,0.0029737704918032784,0.00461483870967742,0.004695387634936213,0.6125000000000006,0.09695069667738479,0.0046,0.6124000000000003,0.008111111111111114,0.004312270302311795,0.00953237951807229,0.004594754098360656
1705347171,0.5626858286665407,2.2206985881438635,0.3748135828642447,18.439436797803534,0.2799167511376639,6.343733636089845,0.5090731958383796,2.6790672536974798,2.5341825961324793,0.23390318960139883,0.2389564045616812,107765760,50970624,11354112,42708992,43560960,15949824,38014976,10608640,45363200,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.933,21.867,0.6,72.533,0.533,11.467,11.267,0.533,123,15.733,6.6,0,0,0,,0.002996774193548387,0.003055888223552894,0.29464285714285715,0.05967309753483387,0.003,0.17394117647058824,0.00372,0.0015328986366330755,0.007240210843373495,0.0029737704918032784,0.00461483870967742,0.0047005988023952104,0.6125000000000006,0.09695069667738479,0.0046,0.6124000000000003,0.008111111111111114,0.004312270302311795,0.00953237951807229,0.004594754098360656
1705347172,0.5626858286665407,2.2206985881438635,0.3748135828642447,18.439436797803534,0.2799167511376639,6.343733636089845,0.5090731958383796,2.6790672536974798,2.4761068027878466,0.2685327218576212,0.2389564045616812,107765760,50970624,11354112,42708992,43560960,15949824,38014976,10608640,45350912,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.933,21.867,0.6,72.533,0.533,11.467,11.267,0.533,123,15.733,6.6,0,0,0,,0.002996774193548387,0.003055888223552894,0.29464285714285715,0.05967309753483387,0.003,0.17394117647058824,0.00372,0.0015328986366330755,0.007240210843373495,0.0029737704918032784,0.00461483870967742,0.0047005988023952104,0.6125000000000006,0.09695069667738479,0.0046,0.6124000000000003,0.008111111111111114,0.004312270302311795,0.00953237951807229,0.004594754098360656
1705347173,0.5626858286665407,2.220698588143863,0.3748135828642447,18.439436797803534,0.28307433556999967,6.343733636089845,0.5090731958383796,2.6790672536974798,2.4761068027878466,0.2685327218576212,0.2389564045616812,107765760,50970624,11354112,42708992,43569152,15949824,38014976,10608640,45350912,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.933,22.267,0.8,73.533,0.733,11.467,11.267,0.733,123.8,15.733,7,0,0,0,,0.002996774193548387,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.00364,0.0015311572700296727,0.007240210843373495,0.0029735973597359733,0.00461483870967742,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.0079375,0.004311928783382789,0.00953237951807229,0.004594719471947195
1705347174,0.5626858286665406,2.220698588143863,0.3748135828642447,18.439436797803534,0.28307433556999967,5.37834072705323,0.5090731958383795,2.6790672536974798,2.4761068027878466,0.2685327218576212,0.2389564045616812,107765760,50970624,11354112,42708992,43569152,15949824,38014976,10608640,45350912,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.933,22.267,0.8,73.533,0.733,11.467,11.267,0.933,123.8,15.733,7,0,0,0,,0.002996774193548387,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015311572700296735,0.007240210843373495,0.0029735973597359733,0.00461483870967742,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.00431192878338279,0.00953237951807229,0.004594719471947195
1705347175,0.5626858286665406,2.220698588143863,0.38262874895447196,18.439436797803534,0.2787060039132066,5.392071761429977,0.5090731958383795,2.6790672536974798,2.4761068027878466,0.2685327218576212,0.2389564045616812,107765760,50970624,11354112,42708992,43569152,15949824,38014976,10608640,45350912,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.467,22.267,0.8,73.533,0.733,11.467,11.267,0.933,123.8,15.733,7,0,0,0,,0.003,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015311572700296735,0.007240210843373495,0.0029735973597359733,0.004615763546798031,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.00431192878338279,0.00953237951807229,0.004594719471947195
1705347176,0.5626858286665406,2.220698588143863,0.38262874895447196,18.44977655551718,0.2787060039132066,6.5106308679923615,0.535209799925879,2.3325671136991235,2.4761068027878466,0.2685327218576212,0.2389564045616812,107765760,50970624,11354112,42708992,43569152,15917056,38014976,10608640,45350912,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.467,22.267,0.8,73.533,0.733,11.467,11.267,0.933,123.8,15.733,7,0,0,0,,0.003,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015311572700296735,0.007240210843373495,0.0029735973597359733,0.004615763546798031,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.00431192878338279,0.00953237951807229,0.004594719471947195
1705347177,0.5626858286665406,2.220698588143863,0.38262874895447196,18.44977655551718,0.2787060039132066,6.5106308679923615,0.535209799925879,2.726422678636362,2.4761068027878466,0.23418514895934942,0.2389564045616812,107765760,50970624,11354112,42708992,43569152,15917056,38014976,10309632,45350912,2985984,8753152,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.467,22.267,0.8,73.533,0.733,11.467,11.267,0.933,123.8,15.733,7,0,0,0,,0.003,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015311572700296735,0.007240210843373495,0.0029735973597359733,0.004615763546798031,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.00431192878338279,0.00953237951807229,0.004594719471947195
1705347178,0.5626858286665406,2.220698588143863,0.38262874895447196,18.44977655551718,0.2787060039132066,6.5106308679923615,0.535209799925879,2.726422678636362,2.4761068027878466,0.2297096035950557,0.2581919114770595,107765760,50970624,11354112,42708992,43569152,15917056,38014976,10309632,45350912,2985984,8769536,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.467,22.267,0.8,73.533,0.733,11.467,11.267,0.933,123.8,15.733,7,0,0,0,,0.003,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015311572700296735,0.007240210843373495,0.0029735973597359733,0.004615763546798031,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.00431192878338279,0.00953237951807229,0.004594719471947195
1705347179,0.5626858286665406,2.220698588143863,0.38262874895447196,18.44977655551718,0.2787060039132066,6.5106308679923615,0.535209799925879,2.726422678636362,2.4761068027878466,0.2693687068672914,0.2581919114770595,107765760,50970624,11354112,42708992,43569152,15917056,38014976,10309632,45350912,2985984,8769536,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.467,22.267,0.8,73.533,0.733,11.467,11.267,0.933,125.267,17.2,7,0,0,0,,0.003,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015317507418397625,0.007265275707898659,0.0029735973597359733,0.004615763546798031,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.0043129970326409505,0.009536512667660209,0.004594719471947195
1705347180,0.5626858286665406,2.2785378374188054,0.38262874895447196,18.44977655551718,0.2787060039132066,6.5106308679923615,0.535209799925879,2.726422678636362,2.4761068027878466,0.2693687068672914,0.2581919114770595,107765760,50925568,11354112,42708992,43569152,15917056,38014976,10309632,45350912,2985984,8769536,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.467,22.267,0.8,73.533,0.933,11.467,11.267,0.933,125.267,17.2,7,0,0,0,,0.003,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015317507418397625,0.007265275707898659,0.0029735973597359733,0.004615763546798031,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.0043129970326409505,0.009536512667660209,0.004594719471947195
1705347181,0.5626858286665406,2.3246940244780356,0.38262874895447196,18.44977655551718,0.2787060039132066,6.5106308679923615,0.535209799925879,2.7264226786363617,1.9617087289145974,0.2693687068672914,0.2581919114770595,107765760,50925568,11354112,42708992,43569152,15917056,38014976,10309632,45350912,2985984,8769536,156606.61673751211,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.467,22.267,0.8,73.533,0.933,11.467,11.267,0.933,125.267,17.2,7,0,0,0,,0.003,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015317507418397625,0.007265275707898659,0.0029735973597359733,0.004615763546798031,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.0043129970326409505,0.009536512667660209,0.004594719471947195
1705347182,0.5640506329114011,2.3246940244780356,0.38262874895447196,18.44977655551718,0.2787060039132066,6.5106308679923615,0.535209799925879,2.7264226786363617,2.367652639109199,0.2693687068672914,0.2581919114770595,107765760,50925568,11354112,42708992,43569152,15917056,38014976,10309632,45350912,2985984,8769536,84078.0020526856,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.467,22.267,0.8,73.533,0.933,11.467,11.267,0.933,134.4,17.2,7,0,0,0,,0.003,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015287558685446003,0.007265275707898659,0.0029735973597359733,0.004615763546798031,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.004313262910798121,0.009536512667660209,0.004594719471947195
1705347183,0.5980647165875036,2.3246940244780356,0.38262874895447196,18.44977655551718,0.2787060039132066,6.5106308679923615,0.535209799925879,2.7264226786363617,2.367652639109199,0.2693687068672914,0.2581919114770595,107765760,50925568,11354112,42708992,43569152,15917056,38014976,10309632,45350912,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,12.467,22.267,0.8,73.533,0.933,11.467,11.267,0.933,134.4,17.2,7,0,0,0,,0.003,0.003054,0.3035714285714286,0.059656652360515025,0.003,0.17394117647058824,0.0035833333333333333,0.0015287558685446003,0.007265275707898659,0.0029735973597359733,0.004615763546798031,0.0046972,0.6250000000000002,0.09693133047210302,0.0046,0.6124000000000003,0.007785714285714286,0.004313262910798121,0.009536512667660209,0.004594719471947195
1705347184,0.5980647165875036,2.3246940244780356,0.38262874895447196,18.44977655551718,0.2787060039132066,6.5106308679923615,0.5036367443808326,2.745923624595479,2.367652639109199,0.2693687068672914,0.2615981985623132,107765760,50925568,11354112,42708992,43569152,15917056,37892096,10309632,45350912,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.2,23.667,0.733,80,0.933,11.467,13.067,0.933,140.867,18.2,8.2,0,0,0,,0.002996677740863787,0.0030763052208835342,0.32142857142857145,0.059932572614107886,0.003,0.17464953271028036,0.0035833333333333333,0.0015318899941486244,0.007233727810650887,0.0029753846153846154,0.0046099667774086375,0.004737349397590362,0.7000000000000002,0.0958454356846473,0.0046,0.6031496062992128,0.007785714285714286,0.0043129315389116435,0.009488165680473372,0.004595076923076923
1705347185,0.5980647165875036,2.3246940244780356,0.32663209440262103,18.44977655551718,0.2787060039132066,6.5106308679923615,0.5036367443808326,2.745923624595479,2.367652639109199,0.2693687068672914,0.2615981985623132,107765760,50925568,11354112,42708992,43569152,15917056,37892096,10309632,45350912,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.2,23.667,0.733,80,0.933,13,13.067,0.933,140.867,18.2,8.2,0,0,0,,0.002996677740863787,0.0030763052208835342,0.32142857142857145,0.059932572614107886,0.003,0.17793778801843319,0.0035833333333333333,0.0015318899941486244,0.007233727810650887,0.0029753846153846154,0.0046099667774086375,0.004737349397590362,0.7000000000000002,0.0958454356846473,0.0046,0.6071428571428575,0.007785714285714286,0.0043129315389116435,0.009488165680473372,0.004595076923076923
1705347186,0.5980647165875036,2.3246940244780356,0.32025494858671316,18.44977655551718,0.2787060039132066,6.5106308679923615,0.5036367443808326,2.745923624595479,2.4743755761850625,0.2233632631967008,0.2615981985623132,107765760,50925568,11354112,42708992,43569152,15917056,37892096,10309632,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.2,24.667,0.733,80,0.933,13,13.067,0.933,140.867,18.2,8.2,0,0,0,,0.002996677740863787,0.003079051383399209,0.32142857142857145,0.059932572614107886,0.003,0.17793778801843319,0.0035833333333333333,0.0015318899941486244,0.007233727810650887,0.0029753846153846154,0.0046099667774086375,0.004742292490118577,0.7000000000000002,0.0958454356846473,0.0046,0.6071428571428575,0.007785714285714286,0.0043129315389116435,0.009488165680473372,0.004595076923076923
1705347187,0.5980647165875036,2.3246940244780356,0.3138778027708052,18.44977655551718,0.18416250000000023,6.5106308679923615,0.3602490436977415,2.745923624595479,2.4743755761850625,0.22786894692388193,0.2615981985623132,107765760,50925568,11354112,42708992,43569152,15917056,37892096,10309632,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.2,24.667,0.733,80,0.933,13,13.067,0.933,140.867,18.2,8.2,0,0,0,,0.002996677740863787,0.003079051383399209,0.32142857142857145,0.059932572614107886,0.003,0.17793778801843319,0.0035833333333333333,0.0015318899941486244,0.007233727810650887,0.0029753846153846154,0.0046099667774086375,0.004742292490118577,0.7000000000000002,0.0958454356846473,0.0046,0.6071428571428575,0.007785714285714286,0.0043129315389116435,0.009488165680473372,0.004595076923076923
1705347188,0.5980647165875036,2.3246940244780356,0.34138258861877113,18.44977655551718,0.18416250000000023,5.0996728504369555,0.3683023160107915,2.745923624595479,2.4743755761850625,0.23237463065106304,0.2615981985623132,107765760,50925568,11350016,42708992,43569152,15917056,37892096,10309632,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.2,24.4,0.6,79.4,0.8,13,13.067,0.8,140.4,18.2,7.933,0,0,0,,0.002996677740863787,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.0034999999999999996,0.0015306002928257682,0.007233727810650887,0.0029752321981424148,0.0046099667774086375,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007499999999999998,0.004312679355783308,0.009488165680473372,0.004595046439628483
1705347189,0.5980647165875036,2.3246940244780356,0.34138258861877113,18.44977655551718,0.18416250000000023,5.2048603251142715,0.3763555883238415,2.857387496578963,2.4743755761850625,0.23688031437824414,0.2615981985623132,107765760,50925568,11350016,42708992,43569152,15917056,37892096,10153984,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.2,24.4,0.6,79.4,0.8,13,13.067,0.733,140.4,18.2,7.933,0,0,0,,0.002996677740863787,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015306002928257686,0.007233727810650887,0.0029752321981424148,0.0046099667774086375,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004312679355783308,0.009488165680473372,0.004595046439628483
1705347190,0.5980647165875036,2.3246940244780356,0.34138258861877113,18.44977655551718,0.2775948363718716,5.310047799791587,0.3844088606368914,2.857387496578963,2.4743755761850625,0.27034102363086676,0.2615981985623132,107765760,50925568,11350016,42708992,43560960,15917056,37892096,10153984,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.333,24.4,0.6,79.4,0.8,13,13.067,0.733,140.4,18.2,7.933,0,0,0,,0.002996661101836394,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015306002928257686,0.007233727810650887,0.0029752321981424148,0.004610016694490819,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004312679355783308,0.009488165680473372,0.004595046439628483
1705347191,0.5980647165875036,2.3246940244780356,0.34138258861877113,18.44977655551718,0.2775948363718716,6.311248480638946,0.39246213294994137,2.857387496578963,2.4743755761850625,0.27034102363086676,0.26315403012629446,107765760,50925568,11350016,42708992,43560960,15917056,37892096,10153984,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.333,24.4,0.6,79.4,0.8,13,13.067,0.733,140.4,18.2,7.933,0,0,0,,0.002996661101836394,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015306002928257686,0.007233727810650887,0.0029752321981424148,0.004610016694490819,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004312679355783308,0.009488165680473372,0.004595046439628483
1705347192,0.5980647165875036,2.258516798063384,0.34138258861877113,14.809097522630774,0.2775948363718716,5.334135731492692,0.40051540526299123,2.857387496578963,2.4743755761850625,0.23451032473774686,0.26315403012629446,107765760,50925568,11350016,42708992,43560960,15917056,37892096,10153984,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.333,24.4,0.6,79.4,0.8,13,13.067,0.733,140.4,18.2,7.933,0,0,0,,0.002996661101836394,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015306002928257686,0.007233727810650887,0.0029752321981424148,0.004610016694490819,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004312679355783308,0.009488165680473372,0.004595046439628483
1705347193,0.5980647165875036,2.258516798063384,0.34138258861877113,14.516287752784201,0.2775948363718716,6.4148314996101155,0.4831963387829968,2.857387496578963,2.4743755761850625,0.23000464101056572,0.26315403012629446,107765760,50925568,11350016,42708992,43560960,15654912,37892096,10153984,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.333,24.4,0.6,79.4,0.8,13,13.067,0.733,140.4,18.2,7.933,0,0,0,,0.002996661101836394,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015306002928257686,0.007233727810650887,0.0029752321981424148,0.004610016694490819,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004312679355783308,0.009488165680473372,0.004595046439628483
1705347194,0.5980647165875036,2.258516798063384,0.34138258861877113,18.82272905534562,0.2775948363718716,6.4148314996101155,0.4831963387829968,2.857387496578963,2.4743755761850625,0.22549895728338465,0.26315403012629446,107765760,50925568,11350016,42680320,43560960,15654912,37892096,10153984,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.333,24.4,0.6,79.4,0.8,13,13.067,0.733,139.933,17.733,7.933,0,0,0,,0.002996661101836394,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015383046897757067,0.007272727272727274,0.0029752321981424148,0.004610016694490819,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004314185843285756,0.009488636363636366,0.004595046439628483
1705347195,0.5980647165875036,2.258516798063384,0.34138258861877113,18.82272905534562,0.2775948363718716,6.4148314996101155,0.4831963387829968,2.857387496578963,2.4743755761850625,0.26901998894796214,0.26315403012629446,107765760,50925568,11350016,42680320,43560960,15654912,37892096,10153984,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.333,24.4,0.6,79.4,0.733,13,13.067,0.733,139.933,17.733,7.933,0,0,0,,0.002996661101836394,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015383046897757067,0.007272727272727274,0.0029752321981424148,0.004610016694490819,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004314185843285756,0.009488636363636366,0.004595046439628483
1705347196,0.5980647165875036,1.9077785498107989,0.34138258861877113,18.82272905534562,0.2775948363718716,6.4148314996101155,0.4831963387829968,2.857387496578963,2.4743755761850625,0.26901998894796214,0.26315403012629446,107765760,50925568,11350016,42680320,43560960,15654912,37892096,10153984,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.333,24.4,0.6,79.4,0.733,13,13.067,0.733,139.933,17.733,7.933,0,0,0,,0.002996661101836394,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015383046897757067,0.007272727272727274,0.0029752321981424148,0.004610016694490819,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004314185843285756,0.009488636363636366,0.004595046439628483
1705347197,0.5980647165875036,1.8701366031764095,0.34138258861877113,18.82272905534562,0.2775948363718716,6.4148314996101155,0.4831963387829968,2.857387496578963,2.4743755761850625,0.26901998894796214,0.26315403012629446,107765760,50925568,11350016,42680320,43560960,15654912,37892096,10153984,45359104,2985984,8769536,90905.05570597896,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.333,24.4,0.6,79.4,0.733,13,13.067,0.733,133.667,17.733,7.933,0,0,0,,0.002996661101836394,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015585059819083749,0.007272727272727274,0.0029752321981424148,0.004610016694490819,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004318237525532535,0.009488636363636366,0.004595046439628483
1705347198,0.6163471241170391,1.8324946565420195,0.34138258861877113,18.82272905534562,0.2775948363718716,6.4148314996101155,0.4831963387829968,2.8764092021027405,2.4743755761850625,0.26901998894796214,0.26315403012629446,107765760,50925568,11350016,42680320,43560960,15654912,37892096,10153984,45359104,2985984,8769536,48625.86810708138,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.333,24.4,0.6,79.4,0.733,13,13.067,0.733,133.667,17.733,7.933,0,0,0,,0.002996661101836394,0.003079207920792079,0.3303571428571429,0.059932572614107886,0.003,0.17793778801843319,0.003545454545454545,0.0015585059819083749,0.007272727272727274,0.0029752321981424148,0.004610016694490819,0.0047425742574257424,0.7100000000000002,0.09580394190871368,0.0046,0.6071428571428575,0.007666666666666668,0.004318237525532535,0.009488636363636366,0.004595046439628483
1705347199,0.6163471241170391,2.070909308303969,0.34138258861877113,18.82272905534562,0.2775948363718716,6.4148314996101155,0.4831963387829968,2.8764092021027405,2.4743755761850625,0.26901998894796214,0.26315403012629446,107765760,50921472,11350016,42680320,43560960,15654912,37892096,10153984,45359104,2985984,8769536,48625.86810708138,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.867,23.733,0.933,74.726,0.733,13,12.467,0.733,133.133,17.933,6.467,0,0,0,,0.002996699669966997,0.003081188118811881,0.3125,0.060208963417786185,0.003,0.17603448275862066,0.003545454545454545,0.0015606060606060605,0.0072624113475177315,0.0029741935483870966,0.004609900990099011,0.004746138613861386,0.6899999999999997,0.09478098152528047,0.0046,0.6033834586466165,0.007666666666666668,0.004316783216783217,0.009486524822695037,0.00459483870967742
