time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705656134,1.358943449281308,43.14235436893287,0.16738217573869987,0.19609387587048166,3.956064021641107,0.9448434155062577,0.40666124551062505,0.08543083158999308,0.2697191891216685,0.7197844763062158,0,0.260289881166795,0.25974155280162325,0.19989333333323128,1.0738427252467517,224030720,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97341440,4575232,3022848,306507776,8536064,261836800,2316614.764608903,0,0,832689.5710510267,0,37193.25327461351,0,0,0,3520916.9054441256,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6.133,2.933,17.933,0.867,1.067,0.867,12.867,0,0,0,0,0,0,1.4054054054054057,0.0030261437908496733,0.03851809954751133,0.5258620689655172,0.002774193548387097,0.003051948051948052,0.0032118003025718603,6.000000000000011,0.004647058823529412,2.0711538461538472,1.7071428571428577,0.004812903225806452,0.0046935064935064936,0.004981240544629348
1705656135,1.358943449281308,43.14235436893287,0.16738217573869987,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075644,0.08543083158999308,0.2697191891216685,0.7342845664816028,0,0.252745869708546,0.25372307880572487,0.19989333333323128,1.0738427252467517,224030720,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97341440,4575232,3022848,306507776,8536064,261836800,2316614.764608903,0,0,852605.7079801376,0,37193.25327461351,0,0,0,3520916.9054441256,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6.133,2.933,17.933,0.867,1.067,0.867,9.467,0,0,0,0,0,0,1.4054054054054057,0.0030261437908496733,0.03851809954751133,0.5258620689655172,0.002774193548387097,0.003051948051948052,0.003229032258064516,6.000000000000011,0.004647058823529412,2.0711538461538472,1.7071428571428577,0.004812903225806452,0.0046935064935064936,0.0051376811594202884
1705656136,1.358943449281308,43.14235436893287,0.16738217573869987,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075644,0.07098447796812524,0.2697191891216685,0.8700054105232261,0,0.252745869708546,0.25372307880572487,0.19989333333323128,1.0738427252467517,224030720,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97341440,4575232,3022848,306507776,8536064,261836800,2316614.764608903,0,0,852605.7079801376,0,37193.25327461351,0,0,0,3520916.9054441256,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6.133,2.933,17.933,0.867,1.067,0.867,9.467,0,0,0,0,0,0,1.4054054054054057,0.0030261437908496733,0.03851809954751133,0.5258620689655172,0.002774193548387097,0.003051948051948052,0.003229032258064516,6.000000000000011,0.004647058823529412,2.0711538461538472,1.7071428571428577,0.004812903225806452,0.0046935064935064936,0.0051376811594202884
1705656137,1.358943449281308,43.14235436893287,0.16738217573869987,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075644,0.06956063077495869,0.2697191891216685,0.8700054105232261,0,0.252745869708546,0.25372307880572487,0.19989333333323128,1.0738427252467517,224030720,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97341440,4575232,3022848,306507776,8536064,261836800,2316614.764608903,0,0,852605.7079801376,0,37193.25327461351,0,0,0,3520916.9054441256,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6.133,3.4,17.933,0.867,1.067,0.867,9.467,0,0,0,0,0,0,1.4054054054054057,0.0030389610389610394,0.03851809954751133,0.5258620689655172,0.002774193548387097,0.003051948051948052,0.003229032258064516,6.000000000000011,0.00467012987012987,2.0711538461538472,1.7071428571428577,0.004812903225806452,0.0046935064935064936,0.0051376811594202884
1705656138,1.3252060533681693,43.14235436893287,0.16738217573869987,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075633,0.07111177764446357,0.2697191891216685,0.8370596943438449,0.00010928178577185478,0.252745869708546,0.25372307880572487,0.19989333333323128,0.9021399278470023,223739904,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8536064,261836800,2316614.764608903,0,0,852605.7079801374,0,37193.25327461351,0,0,0,1048280.9657426538,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6.133,3.4,18,0.867,1.067,0.867,9.467,0,0,0,0,0,0,1.4054054054054057,0.0030389610389610394,0.03852163461538461,0.5258620689655172,0.002774193548387097,0.003051948051948052,0.003229032258064516,6.000000000000011,0.00467012987012987,3.2610294117647105,1.7071428571428577,0.004812903225806452,0.0046935064935064936,0.0051376811594202884
1705656139,1.3252060533681693,43.14235436893287,0.14598840892685322,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075633,0.07111177764446357,0.2697191891216685,0.8370596943438449,0.00010928178577185478,0.252745869708546,0.25372307880572487,0.19989333333323128,0.9021399278470023,223739904,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8536064,261836800,2316614.764608903,0,0,852605.7079801374,0,37193.25327461351,0,0,0,1048280.9657426538,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6.133,3.4,18,0.867,1.067,0.867,9.467,0,0,0,0,0,0,1.4054054054054057,0.0030389610389610394,0.03852163461538461,0.5258620689655172,0.002774193548387097,0.003051948051948052,0.003229032258064516,6.000000000000011,0.00467012987012987,3.2610294117647105,1.7071428571428577,0.004812903225806452,0.0046935064935064936,0.0051376811594202884
1705656140,1.3252060533681693,26.669103314359297,0.14319870599787488,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075633,0.07111177764446357,0.2697191891216685,0.8370596943438449,0.00010928178577185478,0.252745869708546,0.21113143131020387,0.19989333333323128,0.9021399278470023,223739904,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8536064,261836800,1402869.3266624974,0,0,852605.7079801374,0,37193.25327461351,0,0,0,1048280.9657426538,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6.133,3.4,18,0.867,1.067,0.867,9.467,0,0,0,0,0,0,1.4054054054054057,0.0030389610389610394,0.03852163461538461,0.5258620689655172,0.002774193548387097,0.003051948051948052,0.003229032258064516,6.000000000000011,0.00467012987012987,3.2610294117647105,1.7071428571428577,0.004812903225806452,0.0046935064935064936,0.0051376811594202884
1705656141,1.3252060533681693,20.764423333330342,0.14040900306889653,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075633,0.07111177764446357,0.2697191891216685,0.8370596943438449,0.00010928178577185478,0.252745869708546,0.21811769290726654,0.19989333333323128,0.8934863843755492,223739904,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8536064,261906432,1092266.6666666665,0,0,852605.7079801374,0,37193.25327461351,0,0,0,1057043.1694778784,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6.133,3.4,18,0.867,1.067,0.867,9.467,0,0,0,0,0,0,1.4054054054054057,0.0030389610389610394,0.03852163461538461,0.5258620689655172,0.002774193548387097,0.003051948051948052,0.003229032258064516,6.000000000000011,0.00467012987012987,3.2610294117647105,1.7071428571428577,0.004812903225806452,0.0046935064935064936,0.0051376811594202884
1705656142,1.3252060533681693,20.764423333330342,0.13761930013991822,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075633,0.07111177764446357,0.2697191891216685,0.8370596943438449,0.00014238082034136412,0.252745869708546,0.21811769290726654,0.19989333333323128,0.8934863843755492,223739904,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8536064,261906432,1092266.6666666665,0,0,852605.7079801374,0,37193.25327461351,0,0,0,1057043.1694778784,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6.133,3.4,18,0.867,0.8,0.867,9.467,0,0,0,0,0,0,1.4054054054054057,0.0030389610389610394,0.03852163461538461,0.5258620689655172,0.0028431372549019606,0.003051948051948052,0.003229032258064516,6.000000000000011,0.00467012987012987,3.2610294117647105,1.7071428571428577,0.004882352941176471,0.0046935064935064936,0.0051376811594202884
1705656143,1.3252060533681693,20.764423333330342,0.1348295972109399,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075633,0.07111177764446357,0.2697191891216685,0.8370596943438449,0.000145557208839713,0.252745869708546,0.21811769290726654,0.5915436392191646,0.8934863843755492,223739904,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8454144,261906432,1092266.6666666665,0,0,852605.7079801374,0,37193.25327461351,0,0,0,1057043.1694778784,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6,3.4,18,0.733,0.667,0.733,10.067,0,0,0,0,0,0,1.5769230769230769,0.0030389610389610394,0.03852163461538461,0.6022727272727273,0.0027948717948717955,0.0030303030303030307,0.0032207357859531773,6.2,0.00467012987012987,3.2610294117647105,2.159090909090909,0.004969230769230771,0.004654545454545455,0.004997324414715718
1705656144,1.3252060533681693,20.764423333330342,0.13203989428196158,0.20229227704207783,3.956064021641107,0.9448434155062577,0.40976576215075633,0.07111177764446357,0.2697191891216685,0.8370596943438449,0.00014873359733806187,0.252745869708546,0.21811769290726654,0.5915436392191646,0.8934863843755492,223739904,159690752,6533120,432439296,98029568,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8454144,261906432,1092266.6666666665,0,0,852605.7079801374,0,37193.25327461351,0,0,0,1057043.1694778784,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6,3.4,18,0.733,0.667,0.733,10.067,0,0,0,0,0,0,1.5769230769230769,0.0030389610389610394,0.03852163461538461,0.6022727272727273,0.0027948717948717955,0.0030303030303030307,0.0032207357859531773,6.2,0.00467012987012987,3.2610294117647105,2.159090909090909,0.004969230769230771,0.004654545454545455,0.004997324414715718
1705656145,1.3252060533681693,20.764423333330342,0.15245498054615939,0.20229227704207783,3.956064021641107,0.7576409689708815,0.40976576215075633,0.07111177764446357,0.2697191891216685,0.8370596943438449,0.00015190998583641075,0.2437360691276513,0.21811769290726654,0.5915436392191646,0.8934863843755492,223739904,159690752,6524928,432439296,98029568,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8454144,261906432,1092266.6666666665,0,0,852605.7079801374,0,37193.25327461351,0,0,0,1057043.1694778784,50,28,7,4,39,20,6,7,3,11,1,3,6,28,13,6,3.4,18,0.733,0.667,0.733,10.067,0,0,0,0,0,0,1.5769230769230769,0.0030389610389610394,0.03852163461538461,0.6022727272727273,0.0027948717948717955,0.0030303030303030307,0.0032207357859531773,6.2,0.00467012987012987,3.2610294117647105,2.159090909090909,0.004969230769230771,0.004654545454545455,0.004997324414715718
1705656146,0.7855923929959171,20.764423333330342,0.15245498054615939,0.17300316494134382,3.740913019428859,0.7576409689708815,0.40976576215075633,0.07111177764446357,0.23212193426671793,0.8370596943438449,0.0001550863743347596,0.2437360691276513,0.21811769290726654,0.5915436392191646,0.8934863843755492,223739904,159690752,6524928,432439296,98566144,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8454144,261906432,1092266.6666666665,0,0,852605.7079801374,0,27114.15615794525,0,0,0,1057043.1694778784,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,6,3.4,18,0.733,0.667,0.733,10.067,0,0,0,0,0,0,1.5769230769230769,0.0030389610389610394,0.03852163461538461,0.6022727272727273,0.0027948717948717955,0.0030303030303030307,0.0032207357859531773,6.2,0.00467012987012987,3.2610294117647105,2.159090909090909,0.004969230769230771,0.004654545454545455,0.004997324414715718
1705656147,0.805971981897959,20.764423333330342,0.13799948988270286,0.16963162699064255,3.740913019428859,0.7576409689708815,0.40976576215075633,0.07111177764446357,0.19474740132559804,0.8370596943438449,0.00015826276283310853,0.2437360691276513,0.21811769290726654,0.5915436392191646,0.8934863843755492,223739904,159690752,6524928,432439296,98566144,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8454144,261906432,1092266.6666666665,0,0,852605.7079801374,0,22748.438089564097,0,0,0,1057043.1694778784,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,6,3.4,18,0.733,0.667,0.733,10.067,0,0,0,0,0,0,1.5769230769230769,0.0030389610389610394,0.03852163461538461,0.6022727272727273,0.0027948717948717955,0.0030303030303030307,0.0032207357859531773,6.2,0.00467012987012987,3.2610294117647105,2.159090909090909,0.004969230769230771,0.004654545454545455,0.004997324414715718
1705656148,0.8263515708000012,20.764423333330342,0.13799948988270286,0.15481543018288046,2.882473531016294,0.7576409689708815,0.40976576215075633,0.06197840527303256,0.19087870242115274,0.8370596943438449,0.0001187489964534698,0.2437360691276513,0.21811769290726654,0.5915436392191646,0.8934863843755492,223739904,159690752,6524928,432439296,98566144,330153984,141324288,4481024,268189696,97202176,4575232,3022848,306507776,8454144,261906432,1092266.6666666665,0,0,852605.7079801374,0,22296.535486931672,0,0,0,1057043.1694778784,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,6.267,3.4,18,0.733,0.667,1.133,10.067,0,0,0,0,0,0,2.195652173913044,0.0030389610389610394,0.03852163461538461,0.6022727272727273,0.0027948717948717955,0.003,0.0032207357859531773,7.8333333333333375,0.00467012987012987,3.2610294117647105,2.159090909090909,0.004969230769230771,0.0046,0.004997324414715718
1705656149,1.0649273081606556,20.764423333330342,0.13799948988270286,0.17627856132381026,3.3931856775507683,0.6179793268532118,0.40976576215075633,0.06197840527303256,0.2624167729140296,0.8370596943438449,0.0001211263299426935,0.2437360691276513,0.21811769290726654,0.5915436392191646,0.8934863843755492,223866880,159690752,6524928,432435200,98566144,330153984,141324288,4481024,268197888,97202176,4575232,3022848,306507776,8454144,261906432,1092266.6666666665,0,0,852605.7079801374,0,49735.899459656364,0,0,0,1057043.1694778784,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,5.867,2.867,18.067,1.267,0.667,1.133,11.667,0,0,0,0,0,0,2.847222222222222,0.0030425531914893616,0.038118131868131865,0.8541666666666665,0.0027948717948717947,0.003,0.0032222222222222227,8.40625,0.004676595744680851,4.129999999999998,2.460526315789474,0.004969230769230769,0.0046,0.005000000000000007
1705656150,1.090573993326965,26.56002191598533,0.13799948988270286,0.17627856132381026,3.3931856775507683,0.6053519773703636,0.40976576215075633,0.06197840527303256,0.2624167729140296,0.8370596943438449,0.00014264000935342364,0.2437360691276513,0.19749547000273618,0.5915436392191646,0.8934863843755492,223866880,159690752,6524928,432435200,98566144,330153984,141324288,4481024,268197888,97202176,4575232,3022848,306507776,8454144,261906432,1397131.3404210964,0,0,852605.7079801374,0,49735.899459656364,0,0,0,1057043.1694778784,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,5.867,2.867,18.067,1.267,0.667,1.133,14.6,0,0,0,0,0,0,2.847222222222222,0.0030425531914893616,0.038118131868131865,0.8541666666666665,0.0027948717948717947,0.003,0.0032378167641325534,8.40625,0.004676595744680851,4.129999999999998,2.460526315789474,0.004969230769230769,0.0046,0.005327272727272728
1705656151,1.116220678493274,45.92994200152515,0.13799948988270286,0.17627856132381026,3.3931856775507683,0.5927246278875156,0.40976576215075633,0.06197840527303256,0.2624167729140296,0.8370596943438449,0.00014264000935342364,0.2437360691276513,0.19749547000273618,0.5915436392191646,0.8934863843755492,223866880,159784960,6524928,432435200,98566144,330153984,141324288,4481024,268197888,97202176,4575232,3022848,306507776,8454144,261906432,3255826.420500497,0,0,852605.7079801374,0,49735.899459656364,0,0,0,1057043.1694778784,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,5.867,2.867,18.067,1.267,0.667,1.133,14.6,0,0,0,0,0,0,2.847222222222222,0.0030425531914893616,0.038118131868131865,0.8541666666666665,0.0027948717948717947,0.003,0.0032378167641325534,8.40625,0.004676595744680851,4.129999999999998,2.460526315789474,0.004969230769230769,0.0046,0.005327272727272728
1705656152,1.141867363659583,45.92994200152515,0.13799948988270286,0.17627856132381026,3.3931856775507683,0.5800972784046677,0.4027028867102253,0.06197840527303256,0.2624167729140296,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.19749547000273618,0.5915436392191646,0.8934863843755492,223866880,159784960,6524928,432435200,98566144,330153984,141365248,4481024,268197888,97202176,4575232,2891776,306507776,8454144,261906432,3255826.420500497,0,0,801742.9193899782,0,49735.899459656364,0,0,0,1057043.1694778784,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,5.867,2.533,18.067,1.267,0.667,1.133,14.6,0,0,0,0,0,0,2.847222222222222,0.0030483870967741933,0.038118131868131865,0.8541666666666665,0.0027948717948717947,0.003,0.0032378167641325534,8.40625,0.004687096774193549,4.129999999999998,2.460526315789474,0.004969230769230769,0.0046,0.005327272727272728
1705656153,1.1675140488258924,45.92994200152515,0.13799948988270286,0.17627856132381026,3.3931856775507683,0.5674699289218196,0.4027028867102253,0.06197840527303256,0.2624167729140296,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.19749547000273618,0.5915436392191646,0.7193721427789584,223866880,159784960,6524928,432435200,98566144,330153984,141365248,4481024,268197888,97202176,4575232,2891776,306507776,8454144,261906432,3255826.420500497,0,0,801742.9193899782,0,49735.899459656364,0,0,0,922444.0727172187,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,5.867,2.533,17.267,1.267,0.667,1.133,14.6,0,0,0,0,0,0,2.847222222222222,0.0030483870967741933,0.038528481012658225,0.8541666666666665,0.0027948717948717947,0.003,0.0032378167641325534,8.40625,0.004687096774193549,5.033783783783779,2.460526315789474,0.004969230769230769,0.0046,0.005327272727272728
1705656154,1.1931607339922012,45.92994200152515,0.13799948988270286,0.17627856132381026,3.3931856775507683,0.5548425794389715,0.304823069083698,0.06197840527303256,0.2624167729140296,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.19749547000273618,0.5915436392191646,0.7342760044411318,223866880,159784960,6524928,432435200,98566144,330153984,141365248,4481024,268197888,97202176,4575232,2891776,306507776,8454144,261906432,3255826.420500497,0,0,662857.7585377585,0,49735.899459656364,0,0,0,941555.1531070714,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,5.867,2.533,17.267,1.267,0.667,1.133,14.6,0,0,0,0,0,0,2.847222222222222,0.0030483870967741933,0.038528481012658225,0.8541666666666665,0.0027948717948717947,0.003,0.0032378167641325534,8.40625,0.004687096774193549,5.033783783783779,2.460526315789474,0.004969230769230769,0.0046,0.005327272727272728
1705656155,1.2188074191585108,45.92994200152515,0.13799948988270286,0.17627856132381026,3.3931856775507683,0.3224199999999655,0.31180689544252443,0.06197840527303256,0.2624167729140296,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.19749547000273618,0.6011902239174893,0.7491798661033053,223866880,159784960,6524928,432435200,98566144,330153984,141365248,4481024,268197888,97202176,4575232,2891776,306507776,8433664,261906432,3255826.420500497,0,0,678044.5470578804,0,49735.899459656364,0,0,0,960666.233496924,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,5.867,2.533,17.267,1.267,0.667,1.133,14.6,0,0,0,0,0,0,2.847222222222222,0.0030483870967741933,0.038528481012658225,0.8541666666666665,0.0027948717948717947,0.003,0.0032378167641325534,8.40625,0.004687096774193549,5.033783783783779,2.460526315789474,0.004969230769230769,0.0046,0.005327272727272728
1705656156,1.2444541043248198,45.92994200152515,0.13799948988270286,0.17627856132381026,3.3931856775507683,0.3224199999999655,0.31879072180135093,0.06197840527303256,0.2624167729140296,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.19749547000273618,0.6011902239174893,1.0109905886107156,223866880,159784960,6524928,432435200,98566144,330153984,141365248,4481024,268197888,97202176,4575232,2891776,306507776,8433664,261951488,3255826.420500497,0,0,693231.3355780024,0,49735.899459656364,0,0,0,3696228.60788916,50,28,7,4,41,20,6,7,3,11,1,3,6,28,13,5.867,2.533,17.267,1.267,0.667,1.133,14.6,0,0,0,0,0,0,2.847222222222222,0.0030483870967741933,0.038528481012658225,0.8541666666666665,0.0027948717948717947,0.003,0.0032378167641325534,8.40625,0.004687096774193549,5.033783783783779,2.460526315789474,0.004969230769230769,0.0046,0.005327272727272728
1705656157,1.270100789491129,45.92994200152515,0.13799948988270286,0.17627856132381026,3.3931856775507683,0.788201741929389,0.3257745481601773,0.06197840527303256,0.2624167729140296,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.21618046072816635,0.6011902239174893,1.0109905886107156,223866880,159784960,6524928,432435200,98566144,330207232,141365248,4481024,268197888,97202176,4575232,2891776,306507776,8433664,261951488,3255826.420500497,0,0,708418.124098124,0,49735.899459656364,0,0,0,3696228.60788916,50,28,7,4,41,25,6,7,3,11,1,3,6,28,13,5.867,2.533,17.267,1.267,1.533,1.133,14.6,0,0,0,0,0,0,2.847222222222222,0.0030483870967741933,0.038528481012658225,0.8541666666666665,0.0029574468085106385,0.003,0.0032378167641325534,8.40625,0.004687096774193549,5.033783783783779,2.460526315789474,0.004863829787234044,0.0046,0.005327272727272728
1705656158,1.2957474746574382,45.92994200152515,0.13395920259629057,0.17627856132381026,3.3931856775507683,0.788201741929389,0.3327583745190038,0.06197840527303256,0.2624167729140296,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.21618046072816635,0.624052153791444,1.0109905886107153,223866880,159784960,6524928,432435200,98566144,330207232,141365248,4481024,268197888,97202176,4575232,2891776,306507776,8433664,261951488,3255826.420500497,0,0,723604.912618246,0,49735.899459656364,0,0,0,3696228.607889159,50,28,7,4,41,25,6,7,3,11,1,3,6,28,13,6.667,2.533,17.267,2.067,2.333,1.933,15,0,0,0,0,0,0,2.791095890410958,0.0030483870967741933,0.038528481012658225,1.409090909090909,0.003170212765957447,0.003,0.0032568093385214004,8.3671875,0.004687096774193549,5.033783783783779,2.5,0.006611111111111118,0.0046,0.005666666666666665
1705656159,1.3213941598237473,45.92994200152515,0.13395920259629057,0.17627856132381026,3.3931856775507683,0.7882017419293891,0.33974220087783025,0.0391117797918857,0.2624167729140296,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.21618046072816635,0.624052153791444,1.0109905886107153,223866880,159784960,6524928,432435200,98566144,330207232,141365248,4481024,268197888,97202176,4575232,2891776,306507776,8433664,261951488,3255826.420500497,0,0,738791.7011383679,0,49735.899459656364,0,0,0,3696228.607889159,50,28,7,4,41,25,6,7,3,11,1,3,6,28,13,6.667,2.533,17.267,2.067,2.333,1.933,15,0,0,0,0,0,0,2.791095890410958,0.0030483870967741933,0.038528481012658225,1.409090909090909,0.003170212765957447,0.003,0.0032568093385214004,8.3671875,0.004687096774193549,5.033783783783779,2.5,0.006611111111111118,0.0046,0.005666666666666665
1705656160,1.3470408449900562,45.92994200152515,0.13395920259629057,0.17627856132381026,3.3931856775507683,0.7882017419293891,0.3467260272366567,0.03830256497402036,0.2634734344547051,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.21618046072816635,0.624052153791444,1.0109905886107153,223866880,159784960,6524928,432435200,98566144,330207232,141365248,4481024,268193792,97202176,4575232,2891776,306507776,8433664,261951488,3255826.420500497,0,0,753978.4896584896,0,52063.384458944165,0,0,0,3696228.607889159,50,28,7,4,41,25,6,7,3,11,1,3,6,28,13,6.667,2.533,17.267,2.067,2.333,1.933,15,0,0,0,0,0,0,2.791095890410958,0.0030483870967741933,0.038528481012658225,1.409090909090909,0.003170212765957447,0.003,0.0032568093385214004,8.3671875,0.004687096774193549,5.033783783783779,2.5,0.006611111111111118,0.0046,0.005666666666666665
1705656161,1.53880110997855,45.92994200152515,0.13395920259629057,0.17627856132381026,2.8838308052873143,0.7882017419293891,0.4190295815295869,0.037493350156155014,0.2634734344547051,0.8234369746013853,0.00014264000935342364,0.23833739649022156,0.16405884699909154,0.624052153791444,1.0109905886107153,223866880,159784960,6524928,432435200,98566144,330207232,141365248,4481024,268193792,97202176,4575232,2891776,306507776,8433664,261951488,3255826.420500497,0,0,911207.3112073112,0,52063.384458944165,0,0,0,3696228.607889159,50,28,7,4,41,25,6,7,3,11,1,3,6,28,13,6.667,2.533,17.267,2.067,2.333,1.933,15,0,0,0,0,0,0,2.791095890410958,0.0030483870967741933,0.038528481012658225,1.409090909090909,0.003170212765957447,0.003,0.0032568093385214004,8.3671875,0.004687096774193549,5.033783783783779,2.5,0.006611111111111118,0.0046,0.005666666666666665
1705656162,1.3481180057670414,45.92994200152515,0.14169764925747147,0.1475852108328577,2.827277710661468,0.7882017419293891,0.4190295815295869,0.036684135338289674,0.2634734344547051,0.8234369746013853,0.00014264000935342364,0.23277108433728608,0.16748190989615674,0.624052153791444,1.0109905886107153,223866880,159784960,6524928,432435200,98566144,330207232,141365248,4481024,268193792,97202176,4575232,2891776,306507776,8433664,261951488,3255826.420500497,0,0,911207.3112073112,0,52063.384458944165,0,0,0,3696228.607889159,50,28,7,4,41,25,6,7,3,11,1,3,6,28,13,6.667,2.533,17.267,2.067,2.333,1.933,15,0,0,0,0,0,0,2.791095890410958,0.0030483870967741933,0.038528481012658225,1.409090909090909,0.003170212765957447,0.003,0.0032568093385214004,8.3671875,0.004687096774193549,5.033783783783779,2.5,0.006611111111111118,0.0046,0.005666666666666665
1705656163,1.3224713206007324,46.81383854128945,0.14169764925747147,0.15052303383582585,2.770724616035622,0.7882017419293891,0.4190295815295869,0.035874920520424326,0.2634734344547051,0.8234369746013853,0.00014264000935342364,0.23277108433728608,0.20538377382391093,0.6240521537914439,1.0109905886107153,223866880,159784960,6524928,432435200,98566144,330207232,141365248,4481024,268193792,97202176,4575232,2891776,306507776,8433664,261951488,3132951.4971362287,0,0,911207.3112073112,0,52063.384458944165,0,0,0,3696228.607889159,50,28,7,4,41,25,6,7,3,11,1,3,6,28,13,7.467,2.533,17.267,2.067,2.333,2.267,15,0,0,0,0,0,0,3.3993902439024386,0.0030483870967741933,0.038528481012658225,1.409090909090909,0.003170212765957447,0.003,0.0032568093385214004,8.69375,0.004687096774193549,5.033783783783779,2.5,0.006611111111111118,0.0046,0.005666666666666665
1705656164,1.4575064924765342,46.81383854128945,0.14169764925747147,0.1762693801780878,3.2669703117883335,0.7882017419293891,0.4190295815295869,0.035065705702558986,0.2634734344547051,0.8234369746013853,0.00012140923262791115,0.23437513736863252,0.20538377382391093,0.6240521537914439,1.0109905886107153,223723520,159784960,6524928,432435200,103890944,330207232,141365248,4481024,268193792,97202176,4575232,2887680,306507776,8433664,261951488,3132951.4971362287,0,0,911207.3112073112,0,52063.384458944165,0,0,0,3696228.607889159,50,28,7,4,33,25,6,7,3,11,1,3,6,28,13,7.533,2.933,18.4,2.267,2.333,2.267,14.867,0,0,0,0,0,0,3.8749999999999996,0.0030620155038759687,0.041092814371257474,1.5714285714285716,0.003170212765957447,0.003,0.003257197696737044,8.911458333333332,0.004711627906976743,5.916666666666664,2.4857142857142853,0.006611111111111114,0.0046,0.005672131147540978
